"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00241047","1969-06","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","4.1","0","2.5",",0","14",",0","9",",0","3",",0","0","1,0","1",",0","0",",0","3",",0","0",",0","14",",0","0",",0","","","","","-1.1",",0,13,","0","1,,0,30,+","25",",,0,12,","45.2",",,0,10,","30.6",",0,05,","159.4","3,,,0","4946.8","0","","","","","","","","","","","","","","","","","157.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178.9",",,,0","25",",,,0","13.18",",0","20.50",",,,0","5.86",",,,0","3832","1,,,0"
"USC00241047","1969-07","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","37.8","0","33.7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","","","","","1.1",",0,03,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,15,","33.3",",0,29,","189.3","2,,,0","40.9","0","","","","","","","","","","","","","","","","","40.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.14","1,,,0","","","","","","","","","","","","","","","","","30.62","1,,,0","36.3",",,,0","0",",,,0","18.10",",0","27.54",",,,0","8.66",",,,0","2526","2,,,0"
"USC00241047","1969-08","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","98.9","0","61.1",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","2.2",",0,30,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,12,","37.8",",0,24,","179.7","4,,,0","62.5","0","","","","","","","","","","","","","","","","","21.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.67",",,,0","","","","","","","","","","","","","","","","","28.89",",,,0","31.7",",,,0","0",",,,0","19.60",",0","30.70",",,,0","8.51",",,,0","2370",",,,0"
"USC00241047","1969-09","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","105.1","0","6.2",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","20",",0","0",",0","","","","","-1.7",",0,04,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,21,","31.7",",0,08,","138.9","1,,,0","179.7","0","","","","","","","","","","","","","","","","","117.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.56","2,,,0","","","","","","","","","","","","","","","","","22.18","1,,,0","18.5",",,,0","0",",,,0","14.63",",0","23.76",",,,0","5.50",",,,0","3024",",,,0"
"USC00241047","1969-10","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","105.1","0","0.0",",0","12",",0","7",",0","0",",0","13",",0","6",",0","0",",0","24",",0","1",",0","1",",0","0",",0","","","","","-12.2",",0,13,","152",",,0,28,+","152",",,0,25,","17.0",",,0,25,","21.7",",0,08,","","","649.1","0","","","","","","","","","","","","","","","","","469.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.5",",,,0","357",",,,0","3.19",",0","9.40",",,,0","-3.02",",,,0","2959","2,,,0"
"USC00241047","1969-11","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","105.1","0","0.0",",0","5",",0","1",",0","0",",0","8",",0","4",",0","0",",0","25",",0","1",",0","0",",0","0",",0","","","","","-13.3",",0,26,","51",",,0,02,+","51",",,0,07,","9.9",",,0,07,","19.4",",0,05,","","","1142.3","0","","","","","","","","","","","","","","","","","493.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0",",,,0","126",",,,0","1.89",",0","7.97",",,,0","-4.19",",,,0","",""
"USC00241047","1969-12","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","105.1","0","0.0",",0","7",",0","2",",0","0",",0","6",",0","2",",0","1",",0","31",",0","10",",0","0",",0","0",",0","","","","","-20.0",",0,29,","76",",,0,31,","43",",,0,31,","5.3",",,0,22,","13.3",",0,21,","","","1789.7","0","","","","","","","","","","","","","","","","","647.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6",",,,0","107",",,,0","-2.55",",0","3.05",",,,0","-8.15",",,,0","",""
"USC00241047","1970-01","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","8",",0","2",",0","0",",0","22",",0","1",",0","6",",0","26",",0","9",",0","0",",0","0",",0","","","","","-31.1",",0,05,","152",",,0,09,+","76",",,0,04,","6.4",",,0,04,","10.6",",0,23,","","","2498.1","0","","","","","","","","","","","","","","","","","708.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6",",,,0","122",",,,0","-4.52",",0","0.91",",,,0","-9.95",",,,0","",""
"USC00241047","1970-02","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","2",",0","1",",0","0",",0","27",",0","1",",0","0",",0","0",",0","","","","","-10.0",",0,28,","25",",,0,18,+","25",",,0,17,","4.1",",,0,17,","11.7",",0,16,","","","2968.4","0","","","","","","","","","","","","","","","","","470.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9",",,,0","28",",,,0","1.54",",0","7.13",",,,0","-4.05",",,,0","",""
"USC00241047","1970-03","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","8",",0","6",",0","0",",0","16",",0","6",",0","1",",0","29",",0","4",",0","0",",0","0",",0","","","","","-20.0",",0,11,","152",",,0,09,","140",",,0,08,","14.2",",,0,08,","15.6",",0,07,","","","3591.1","0","","","","","","","","","","","","","","","","","622.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8",",,,0","445",",,,0","-1.75",",0","4.23",",,,0","-7.73",",,,0","",""
"USC00241047","1970-04","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","5",",0","6",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","","","-16.1",",0,03,","127",",,0,02,","127",",,0,02,","7.9",",,0,02,","18.3",",0,06,","","","4078.3","0","","","","","","","","","","","","","","","","","487.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.4",",,,0","402",",,,0","2.09",",0","7.56",",,,0","-3.37",",,,0","",""
"USC00241047","1970-05","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","2.0","0","2.0",",0","16",",0","8",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","12",",0","0",",0","","","","","-1.1",",0,01,","0",",,0,31,+","0",",T,0,13,","16.5",",,0,21,","28.9",",0,17,","142.5","1,,,0","4302.0","0","","","","","","","","","","","","","","","","","223.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.33","3,,,0","","","","","","","","","","","","","","","","","21.11","3,,,0","92.0",",,,0","0",",T,,0","11.18",",0","18.43",",,,0","3.93",",,,0","4293","1,,,0"
"USC00241047","1970-06","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","32.6","0","30.6",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","5",",0","","","","","1.1",",0,13,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,09,","33.9",",0,26,+","192.5","2,,,0","4391.4","0","","","","","","","","","","","","","","","","","89.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.12",",,,0","","","","","","","","","","","","","","","","","26.92",",,,0","39.9",",,,0","0",",,,0","16.37",",0","24.55",",,,0","8.19",",,,0","3499",",,,0"
"USC00241047","1970-07","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","77.3","0","44.7",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","","","2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,22,","32.8",",0,17,","197.2","3,,,0","25.5","0","","","","","","","","","","","","","","","","","25.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.15",",,,0","","","","","","","","","","","","","","","","","29.32",",,,0","85.8",",,,0","0",",,,0","18.95",",0","27.86",",,,0","10.04",",,,0","3372",",,,0"
"USC00241047","1970-08","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","135.4","0","58.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","2.8",",0,09,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,05,","35.0",",0,07,","222.7","2,,,0","39.7","0","","","","","","","","","","","","","","","","","14.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.19",",,,0","","","","","","","","","","","","","","","","","28.10",",,,0","12.4",",,,0","0",",,,0","19.75",",0","29.73",",,,0","9.77",",,,0","4065",",,,0"
"USC00241047","1970-09","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","138.7","0","3.3","1,0","9",",0","3",",0","1",",0","0",",0","0","2,0","0","1,0","13","1,0","0","1,0","11","1,0","0","1,0","","","","","-5.0","1,0,15,","0",",,0,30,+","0","2,T,0,24,","29.2",",,0,08,","28.9","1,0,01,","100.6","4,,,0","269.9","0","","","","","","","","","","","","","","","","","230.2","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.37","4,,,0","","","","","","","","","","","","","","","","","19.14","3,,,0","56.2",",,,0","0","2,T,,0","10.51","1,0","18.30","1,,,0","2.72","1,,,0","3525","1,,,0"
"USC00241047","1970-10","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","138.7","0","0.0",",0","12",",0","5",",0","1",",0","1",",0","2",",0","0",",0","24",",0","0",",0","4",",0","0",",0","","","","","-7.8",",0,17,","25",",,0,22,","38",",,0,24,","25.7",",,0,12,","26.7",",0,04,","","","682.3","0","","","","","","","","","","","","","","","","","412.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9",",,,0","102",",,,0","5.03",",0","12.22",",,,0","-2.15",",,,0","",""
"USC00241047","1970-11","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","138.7","0","0.0",",0","5",",0","3",",0","0",",0","5",",0","3",",0","2",",0","29",",0","3",",0","0",",0","0",",0","","","","","-19.4",",0,23,","51",",,0,30,+","51",",,0,30,+","12.4",",,0,30,","16.1",",0,24,","","","1214.9","0","","","","","","","","","","","","","","","","","532.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0",",,,0","153",",,,0","0.58",",0","6.49",",,,0","-5.33",",,,0","",""
"USC00241047","1970-12","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","138.7","0","0.0",",0","7",",0","2",",0","0",",0","27",",0","7",",0","5",",0","31",",0","14",",0","0",",0","0",",0","","","","","-23.9",",0,23,","102",",,0,31,+","76",",,0,22,+","5.6",",,0,09,","10.0",",0,07,","","","1942.3","0","","","","","","","","","","","","","","","","","727.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9",",,,0","282",",,,0","-5.13",",0","0.85",",,,0","-11.11",",,,0","",""
"USC00241047","1971-01","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","8",",0","1",",0","0",",0","28",",0","4",",0","10",",0","24",",0","14",",0","0",",0","0",",0","","","","","-30.6",",0,12,","254",",,0,14,+","64",",,0,07,","2.5",",,0,20,","12.8",",0,30,","","","2657.4","0","","","","","","","","","","","","","","","","","715.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2",",,,0","212",",,,0","-4.74",",0","0.01",",,,0","-9.48",",,,0","",""
"USC00241047","1971-02","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","14",",0","3",",0","1",",0","27",",0","6",",0","0",",0","0",",0","","","","","-17.8",",0,04,","127",",,0,03,","127",",,0,03,","5.3",",,0,03,","10.0",",0,13,+","","","3217.8","0","","","","","","","","","","","","","","","","","560.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9",",,,0","298",",,,0","-1.68",",0","3.43",",,,0","-6.79",",,,0","",""
"USC00241047","1971-03","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","9",",0","3",",0","1",",0","28",",0","3",",0","0",",0","0",",0","","","","","-18.3",",0,02,","76",",,0,31,","102",",,0,31,","5.1",",,0,31,","16.1",",0,30,","","","3778.3","0","","","","","","","","","","","","","","","","","560.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5",",,,0","191",",,,0","0.25",",0","6.27",",,,0","-5.76",",,,0","",""
"USC00241047","1971-04","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","16",",0","12",",0","0",",0","4",",0","6",",0","0",",0","21",",0","0",",0","0",",0","0",",0","","","","","-12.8",",0,11,","152",",,0,10,","203",",,0,10,","11.9",",,0,17,","20.0",",0,14,+","","","4193.9","0","","","","","","","","","","","","","","","","","415.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2",",,,0","419",",,,0","4.48",",0","11.29",",,,0","-2.34",",,,0","",""
"USC00241047","1971-05","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","15",",0","7",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","10",",0","0",",0","","","","","-1.1",",0,17,","0",",,0,31,+","13",",,0,18,","11.2",",,0,31,","26.1",",0,27,","127.9","4,,,0","4436.1","0","","","","","","","","","","","","","","","","","242.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.29","3,,,0","","","","","","","","","","","","","","","","","20.15","3,,,0","52.6",",,,0","13",",,,0","10.52",",0","17.88",",,,0","3.16",",,,0","5231",",,,0"
"USC00241047","1971-06","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","5.5","0","5.5",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","1.1",",0,02,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,27,","31.1",",0,23,","138.0","2,,,0","4565.2","0","","","","","","","","","","","","","","","","","129.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.50",",,,0","","","","","","","","","","","","","","","","","24.46",",,,0","72.5",",,,0","0",",,,0","14.21",",0","22.26",",,,0","6.17",",,,0","3457",",,,0"
"USC00241047","1971-07","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","24.6","0","19.1",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","","","1.7",",0,04,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,03,","33.3",",0,16,","191.7","1,,,0","53.6","0","","","","","","","","","","","","","","","","","53.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.50",",,,0","","","","","","","","","","","","","","","","","28.46",",,,0","6.4",",,,0","0",",,,0","17.22",",0","26.45",",,,0","7.99",",,,0","3285",",,,0"
"USC00241047","1971-08","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","92.2","0","67.6",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","1.7",",0,24,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,30,","32.8",",0,05,","183.6","2,,,0","63.9","0","","","","","","","","","","","","","","","","","10.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.06","2,,,0","","","","","","","","","","","","","","","","","28.64","1,,,0","24.6",",,,0","0",",,,0","20.18",",0","30.13",",,,0","10.23",",,,0","2529","2,,,0"
"USC00241047","1971-09","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","93.8","0","1.6",",0","9",",0","6",",0","0",",0","0",",0","1",",0","0",",0","11",",0","0",",0","15",",0","0",",0","","","","","-6.1",",0,18,","0",",T,0,20,","51",",,0,16,","17.8",",,0,07,","29.4",",0,11,+","110.5","2,,,0","289.5","0","","","","","","","","","","","","","","","","","225.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.36","2,,,0","","","","","","","","","","","","","","","","","19.56","2,,,0","53.3",",,,0","59",",,,0","10.87",",0","19.04",",,,0","2.70",",,,0","2959",",,,0"
"USC00241047","1971-10","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","93.8","0","0.0",",0","7",",0","1",",0","0",",0","5",",0","5",",0","1",",0","19",",0","2",",0","5",",0","0",",0","","","","","-21.1",",0,29,","51",",,0,30,","51",",,0,01,","8.9",",,0,01,","23.9",",0,10,+","","","680.3","0","","","","","","","","","","","","","","","","","390.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0",",,,0","154",",,,0","5.73",",0","12.80",",,,0","-1.35",",,,0","",""
