"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00310650","1963-06","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","14",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19.1",",,0,28,","","","106.5",",,,0","","","","","","","","","73.6",",,,0","","","","","","","","","754",",,,0"
"USC00310650","1963-07","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","16",",0","14",",0","0",",0","","","","","","","","","","","","","","","","","","","","","24.6",",,0,30,","","","108.0","2,,,0","","","","","","","","","164.9",",,,0","","","","","","","","","591",",,,0"
"USC00310650","1963-08","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","7",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","","","","","61.5",",,0,22,","","","119.8",",,,0","","","","","","","","","143.0",",,,0","","","","","","","","","580",",,,0"
"USC00310650","1963-09","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","5",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","","","","","48.8",",,0,29,","","","67.0",",,,0","","","","","13.17",",,,0","25.24",",,,0","51.4",",,,0","","","","","","","","","724",",,,0"
"USC00310650","1963-10","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","","","1.0",",,0,24,","","","46.3",",,,0","","","","","7.87","2,,,0","19.38","2,,,0","1.3",",,,0","","","","","","","","","867",",,,0"
"USC00310650","1963-11","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","13",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","","","","","68.6",",,0,29,","","","","","","","","","","","12.78","3,,,0","129.1",",,,0","","","","","","","","","1467","2,,,0"
"USC00310650","1963-12","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","8",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","15.5",",,0,23,","","","","","","","","","","","","","42.3",",,,0","","","","","","","","","",""
"USC00310650","1964-01","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","","","","","49.8",",,0,01,","","","","","","","","","","","","","124.3",",,,0","","","","","","","","","1986",",,,0"
"USC00310650","1964-02","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","14",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","20.6",",,0,06,","","","","","","","","","","","","","91.4",",,,0","","","","","","","","","1933",",,,0"
"USC00310650","1964-03","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","11",",0","7",",0","2",",0","","","","","","","","","","","","","","","","","","","","","36.8",",,0,26,","","","66.3",",,,0","","","","","4.27","5,,,0","16.32","2,,,0","134.7",",,,0","","","","","","","","","2189",",,,0"
"USC00310650","1964-04","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","16",",0","12",",0","1",",0","","","","","","","","","","","","","","","","","","","","","44.5",",,0,07,","","","89.1",",,,0","","","","","8.50","3,,,0","20.88","3,,,0","152.9",",,,0","","","","","","","","","1577",",,,0"
"USC00310650","1964-05","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","7",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","","","22.6",",,0,03,","","","124.5","2,,,0","","","","","12.56",",,,0","29.22",",,,0","33.8",",,,0","","","","","","","","","1060",",,,0"
"USC00310650","1964-06","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","10",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","33.8",",,0,14,","","","143.8",",,,0","","","","","17.52",",,,0","33.34",",,,0","74.8",",,,0","","","","","","","","","586",",,,0"
"USC00310650","1964-07","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","19",",0","13",",0","1",",0","","","","","","","","","","","","","","","","","","","","","41.7",",,0,19,","","","113.5",",,,0","","","","","17.33",",,,0","31.41",",,,0","154.9",",,,0","","","","","","","","","447",",,,0"
"USC00310650","1964-08","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","12",",0","9",",0","3",",0","","","","","","","","","","","","","","","","","","","","","47.0",",,0,30,","","","87.0","3,,,0","","","","","17.76",",,,0","30.16",",,,0","190.6",",,,0","","","","","","","","","372",",,,0"
"USC00310650","1964-09","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","","","","","92.7",",,0,30,","","","57.1","2,,,0","","","","","13.14","1,,,0","25.51","1,,,0","187.7",",,,0","","","","","","","","","338","2,,,0"
"USC00310650","1964-10","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","8",",0","6",",0","5",",0","","","","","","","","","","","","","","","","","","","","","66.5",",,0,16,","","","47.3",",,,0","","","","","5.94","3,,,0","17.93","3,,,0","242.7",",,,0","","","","","","","","","681",",,,0"
"USC00310650","1964-12","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","","","","","29.7",",,0,25,","","","","","","","","","","","","","101.5",",,,0","","","","","","","","","1214",",,,0"
"USC00310650","1965-01","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","8",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","14.5",",,0,24,","","","","","","","","","","","","","52.8",",,,0","","","","","","","","","1602",",,,0"
"USC00310650","1965-02","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9","2,0","6","2,0","1","2,0","","","","","","","","","","","","","","","","","","","","","32.5","2,,0,25,","","","","","","","","","","","","","101.0",",a,,0","","","","","","","","","1754",",,,0"
"USC00310650","1965-03","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","18",",0","12",",0","1",",0","","","","","","","","","","","","","","","","","","","","","100.3",",,0,26,","","","","","","","","","","","","","184.6",",,,0","","","","","","","","","1624",",,,0"
"USC00310650","1965-04","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","14",",0","7",",0","2",",0","","","","","","","","","","","","","","","","","","","","","28.7",",,0,16,+","","","107.0","4,,,0","","","","","8.43","2,,,0","23.94","1,,,0","123.9",",,,0","","","","","","","","","1329","2,,,0"
"USC00310650","1965-05","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","12",",0","8",",0","3",",0","","","","","","","","","","","","","","","","","","","","","42.9",",,0,26,","","","146.3",",,,0","","","","","13.49",",,,0","30.25",",,,0","192.1",",,,0","","","","","","","","","666",",,,0"
"USC00310650","1965-06","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","10",",0","6",",0","2",",0","","","","","","","","","","","","","","","","","","","","","61.2",",,0,12,","","","111.0",",,,0","","","","","15.60",",,,0","29.94",",,,0","135.4",",,,0","","","","","","","","","568",",,,0"
"USC00310650","1965-07","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","19",",0","10",",0","0",",0","","","","","","","","","","","","","","","","","","","","","24.9",",,0,20,","","","122.2",",,,0","","","","","18.92",",,,0","33.28",",,,0","127.7",",,,0","","","","","","","","","517",",,,0"
"USC00310650","1965-08","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","10",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","31.0",",,0,10,","","","121.6",",,,0","","","","","18.46",",,,0","33.73",",,,0","103.6",",,,0","","","","","","","","","503",",,,0"
"USC00310650","1965-09","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","6",",0","3",",0","","","","","","","","","","","","","","","","","","","","","54.9",",,0,24,","","","75.4",",,,0","","","","","15.91",",,,0","28.15",",,,0","148.3",",,,0","","","","","","","","","606",",,,0"
"USC00310650","1965-10","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","8",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","49.3",",,0,01,","","","55.7","2,,,0","","","","","8.65","4,,,0","20.47","4,,,0","73.6",",,,0","","","","","","","","","985",",,,0"
"USC00310650","1965-11","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","8",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","11.2",",,0,11,","","","","","","","","","5.24","3,,,0","14.65","3,,,0","37.8",",,,0","","","","","","","","","1143",",,,0"
"USC00310650","1965-12","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","","","1.3",",,0,21,+","","","","","","","","","","","","","3.4",",,,0","","","","","","","","","1272",",,,0"
"USC00310650","1966-01","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","10",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","21.8",",,0,16,","","","","","","","","","","","","","73.0",",,,0","","","","","","","","","1634",",,,0"
"USC00310650","1966-02","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","12",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","66.0",",,0,13,","","","","","","","","","","","","","135.6",",,,0","","","","","","","","","1356",",,,0"
"USC00310650","1966-03","35.63333","-82.4","775.1","BEETREE DAM, NC US","0.0",",0","8",",0","7",",0","1",",0","","","","","0",",0","14",",0","1",",0","8",",0","0",",0","-10.0",",0,08,","","","","","42.7",",,0,04,","25.6",",0,22,","","","","","319.4",",0","","","18.39","3,,,0","66.9",",,,0","","","8.03",",0","15.17",",,,0","0.89",",,,0","1797",",,,0"
"USC00310650","1966-04","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","17",",0","11",",0","1",",0","","","","","","","","","","","","","","","","","","","","","38.6",",,0,30,","","","73.8","2,,,0","","","","","8.02","1,,,0","20.54","1,,,0","123.6",",,,0","","","","","","","","","1317","2,,,0"
"USC00310650","1966-05","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","12",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","23.1",",,0,09,","","","99.4","2,,,0","","","","","13.39",",,,0","27.89",",,,0","84.6",",,,0","","","","","","","","","633",",,,0"
"USC00310650","1966-06","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","12",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","17.5",",,0,09,","","","118.2",",,,0","","","","","16.06",",,,0","31.51",",,,0","72.0",",,,0","","","","","","","","","503",",,,0"
"USC00310650","1966-07","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","14",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","20.3",",,0,14,","","","116.8",",,,0","","","","","18.93",",,,0","32.12",",,,0","117.2",",,,0","","","","","","","","","501",",,,0"
"USC00310650","1966-08","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","8","2,0","6","2,0","2","2,0","","","","","","","","","","","","","","","","","","","","","75.2","2,,0,10,","","","110.3","2,,,0","","","","","18.66","2,,,0","32.21","2,,,0","130.2","2,,,0","","","","","","","","","360","2,,,0"
"USC00310650","1966-09","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","12",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","41.1",",,0,14,","","","64.3",",,,0","","","","","14.61",",,,0","25.37",",,,0","99.7",",,,0","","","","","","","","","425",",,,0"
"USC00310650","1966-10","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","9",",0","2",",0","","","","","","","","","","","","","","","","","","","","","49.3",",,0,19,","","","54.6",",,,0","","","","","7.82",",,,0","18.68",",,,0","131.5",",,,0","","","","","","","","","668",",,,0"
"USC00310650","1966-11","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","7","2,0","6","2,0","1","2,0","","","","","","","","","","","","","","","","","","","","","49.3","2,,0,02,","","","29.7","4,,,0","","","","","5.76","2,,,0","14.31","2,,,0","104.9",",a,,0","","","","","","","","","1201",",,,0"
"USC00310650","1966-12","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","27.4",",,0,10,","","","","","","","","","","","","","81.5",",,,0","","","","","","","","","1200",",,,0"
"USC00310650","1967-01","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","7",",0","3",",0","1",",0","","","","","","","","","","","","","","","","","","","","","28.4",",,0,08,","","","","","","","","","","","","","59.6",",,,0","","","","","","","","","1194",",,,0"
"USC00310650","1967-02","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","11",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","22.1",",,0,18,","","","","","","","","","","","","","73.5",",,,0","","","","","","","","","1491",",,,0"
"USC00310650","1967-03","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","7",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","32.3",",,0,07,","","","76.0","2,,,0","","","","","7.13","3,,,0","19.57","2,,,0","72.0",",,,0","","","","","","","","","1783",",,,0"
"USC00310650","1967-04","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","8",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19.1",",,0,27,","","","","","","","","","","","","","45.8",",,,0","","","","","","","","","",""
"USC00310650","1967-05","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","15",",0","12",",0","2",",0","","","","","","","","","","","","","","","","","","","","","31.8",",,0,07,","","","112.0",",,,0","","","","","11.41",",,,0","25.45",",,,0","136.3",",,,0","","","","","","","","","",""
"USC00310650","1967-06","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","12",",0","9",",0","4",",0","","","","","","","","","","","","","","","","","","","","","56.4",",,0,05,","","","115.2",",,,0","","","","","11.83",",,,0","30.30",",,,0","215.7",",,,0","","","","","","","","","579",",,,0"
"USC00310650","1967-07","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","15",",0","11",",0","2",",0","","","","","","","","","","","","","","","","","","","","","37.3",",,0,07,","","","104.8",",,,0","","","","","12.85",",,,0","30.48",",,,0","198.1",",,,0","","","","","","","","","439",",,,0"
"USC00310650","1967-08","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","11",",0","9",",0","4",",0","","","","","","","","","","","","","","","","","","","","","35.6",",,0,22,","","","82.9",",,,0","","","","","12.86",",,,0","30.00",",,,0","182.9",",,,0","","","","","","","","","334",",,,0"
"USC00310650","1967-09","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","6",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","21.8",",,0,10,","","","71.3",",,,0","","","","","7.92","1,,,0","24.67",",,,0","74.5",",,,0","","","","","","","","","611",",,,0"
"USC00310650","1967-10","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","6",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","20.3",",,0,18,","","","47.3","2,,,0","","","","","","","18.96","3,,,0","74.8",",,,0","","","","","","","","","889",",,,0"
"USC00310650","1967-11","35.63333","-82.4","775.1","BEETREE DAM, NC US","0.0",",0","7",",0","6",",0","0",",0","","","","","0",",0","16",",0","0",",0","1",",0","0",",0","-7.8",",0,29,+","","","","","22.9",",,0,02,","21.1",",0,12,","","","","","357.6",",0","3.34","3,,,0","12.29","3,,,0","69.8",",,,0","","","6.41",",0","13.11",",,,0","-0.29",",,,0","1432",",,,0"
"USC00310650","1967-12","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","11",",0","10",",0","0",",0","","","","","","","","","","","","","","","","","","","","","24.4",",,0,19,","","","","","","","","","","","","","104.4",",,,0","","","","","","","","","1213",",,,0"
"USC00310650","1968-03","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","8",",0","2",",0","","","","","","","","","","","","","","","","","","","","","53.3",",,0,12,","","","","","","","","","","","","","121.3",",,,0","","","","","","","","","",""
"USC00310650","1968-04","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","11",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","20.8",",,0,01,","","","100.9",",,,0","","","","","8.55",",,,0","21.51",",,,0","91.6",",,,0","","","","","","","","","1164",",,,0"
"USC00310650","1968-05","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","17.8",",,0,27,","","","113.8",",,,0","","","","","12.50",",,,0","26.96",",,,0","50.3",",,,0","","","","","","","","","",""
"USC00310650","1968-06","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","11",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","45.7",",,0,08,","","","122.2",",,,0","","","","","17.34",",,,0","31.89",",,,0","106.8",",,,0","","","","","","","","","549",",,,0"
"USC00310650","1968-07","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","13",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","15.2",",,0,19,","","","121.1",",,,0","","","","","19.57",",,,0","32.66",",,,0","68.4",",,,0","","","","","","","","","412",",,,0"
"USC00310650","1968-08","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","13",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","25.4",",,0,03,","","","125.2",",,,0","","","","","19.55",",,,0","34.07",",,,0","79.1",",,,0","","","","","","","","","416",",,,0"
"USC00310650","1968-09","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","8",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","20.8",",,0,01,","","","66.7","2,,,0","","","","","14.13",",,,0","25.97",",,,0","50.5",",,,0","","","","","","","","","437",",,,0"
"USC00310650","1968-10","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","8",",0","7",",0","2",",0","","","","","","","","","","","","","","","","","","","","","64.0",",,0,17,","","","41.2","4,,,0","","","","","9.31","1,,,0","18.80","1,,,0","177.8",",,,0","","","","","","","","","759",",,,0"
"USC00310650","1968-11","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","8",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","20.3",",,0,18,","","","","","","","","","","","","","70.7",",,,0","","","","","","","","","1259",",,,0"
"USC00310650","1968-12","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","7",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","20.3",",,0,29,","","","","","","","","","","","","","64.7",",,,0","","","","","","","","","1962",",,,0"
"USC00310650","1969-01","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","12",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","25.9",",,0,20,","","","","","","","","","","","","","67.4",",,,0","","","","","","","","","1330",",,,0"
"USC00310650","1969-02","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","38.6",",,0,02,","","","","","","","","","","","","","118.2",",,,0","","","","","","","","","1584","2,,,0"
"USC00310650","1969-03","35.63333","-82.4","775.1","BEETREE DAM, NC US","0.0",",0","10",",0","6",",0","1",",0","","","","","0",",0","23",",0","2",",0","0",",0","0",",0","-10.0",",0,12,","","","","","43.4",",,0,19,","20.6",",0,20,","","","","","433.1",",0","","","","","101.7",",,,0","","","4.36",",0","10.89",",,,0","-2.17",",,,0","2156",",,,0"
"USC00310650","1969-04","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","12",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","23.4",",,0,18,","","","104.9",",,,0","","","","","9.31",",,,0","22.87",",,,0","104.2",",,,0","","","","","","","","","1207",",,,0"
"USC00310650","1969-05","35.63333","-82.4","775.1","BEETREE DAM, NC US","10.6",",0","11",",0","7",",0","2",",0","","","","","0",",0","0",",0","0",",0","23",",0","0",",0","0.6",",0,11,","","","","","30.7",",,0,09,","30.0",",0,31,","123.4",",,,0","","","77.4",",0","13.47",",,,0","28.28",",,,0","89.5",",,,0","","","16.18",",0","23.15",",,,0","9.21",",,,0","708",",,,0"
"USC00310650","1969-06","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","14",",0","11",",0","1",",0","","","","","","","","","","","","","","","","","","","","","32.5",",,0,13,","","","115.1","2,,,0","","","","","18.22",",,,0","32.78",",,,0","113.2",",,,0","","","","","","","","","396",",,,0"
"USC00310650","1969-07","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","13.5",",,0,23,","","","125.3",",,,0","","","","","20.07",",,,0","34.26",",,,0","55.4",",,,0","","","","","","","","","375",",,,0"
"USC00310650","1969-08","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","12",",0","10",",0","1",",0","","","","","","","","","","","","","","","","","","","","","38.1",",,0,22,","","","103.2","2,,,0","","","","","17.53",",,,0","31.18",",,,0","137.1",",,,0","","","","","","","","","479",",,,0"
"USC00310650","1969-09","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","11",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","30.5",",,0,24,","","","64.5",",,,0","","","","","14.65",",,,0","25.46",",,,0","67.5",",,,0","","","","","","","","","392",",,,0"
"USC00310650","1969-10","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","5",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","33.0",",,0,02,","","","44.5","2,,,0","","","","","8.78","1,,,0","19.14","1,,,0","61.9",",,,0","","","","","","","","","662",",,,0"
"USC00310650","1969-11","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","10",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","12.7",",,0,01,","","","","","","","","","","","","","48.8",",,,0","","","","","","","","","1312","2,,,0"
"USC00310650","1969-12","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","10",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","24.6",",,0,31,","","","","","","","","","","","","","103.3",",,,0","","","","","","","","","2017",",,,0"
"USC00310650","1970-01","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","10",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","11.4",",,0,30,","","","","","","","","","","","","","46.4",",,,0","","","","","","","","","1822",",,,0"
"USC00310650","1970-02","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","25.7",",,0,02,","","","","","","","","","","","","","69.7",",,,0","","","","","","","","","1740",",,,0"
"USC00310650","1970-03","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","15",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","15.7",",,0,12,","","","58.6","4,,,0","","","","","5.32","1,,,0","15.14",",,,0","58.5",",,,0","","","","","","","","","1651",",,,0"
"USC00310650","1970-04","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","13",",0","10",",0","1",",0","","","","","","","","","","","","","","","","","","","","","32.0",",,0,02,","","","112.2",",,,0","","","","","9.16","1,,,0","22.99","1,,,0","86.1",",,,0","","","","","","","","","1546",",,,0"
"USC00310650","1970-05","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","7",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","16.8",",,0,04,","","","129.6","2,,,0","","","","","13.78",",,,0","29.72",",,,0","36.3",",,,0","","","","","","","","","970",",,,0"
"USC00310650","1970-06","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","11",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","31.8",",,0,12,","","","123.2",",,,0","","","","","17.18","1,,,0","30.90",",,,0","115.2",",,,0","","","","","","","","","3180",",,,0"
"USC00310650","1970-07","35.63333","-82.4","775.1","BEETREE DAM, NC US","113.4",",0","9",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","11.1",",0,06,","","","","","50.8",",,0,22,","31.1",",0,05,+","137.3",",,,0","0.8","","0.8",",0","19.10",",,,0","33.14",",,,0","162.1",",,,0","","","21.96",",0","28.01",",,,0","15.92",",,,0","605",",,,0"
"USC00310650","1970-08","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","12",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","39.1",",,0,20,","","","103.6",",,,0","","","","","18.92",",,,0","31.22",",,,0","119.8",",,,0","","","","","","","","","472",",,,0"
"USC00310650","1970-09","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","9",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","17.8",",,0,09,","","","78.4",",,,0","","","","","16.94",",,,0","29.20",",,,0","53.3",",,,0","","","","","","","","","511",",,,0"
"USC00310650","1970-10","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","11",",0","10",",0","1",",0","","","","","","","","","","","","","","","","","","","","","48.8",",,0,30,","","","47.2",",,,0","","","","","10.16","1,,,0","19.22","1,,,0","105.6",",,,0","","","","","","","","","973",",,,0"
"USC00310650","1970-11","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","11",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","21.8",",,0,10,","","","","","","","","","","","","","55.5",",,,0","","","","","","","","","1456",",,,0"
"USC00310650","1970-12","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","8",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","29.2",",,0,23,","","","","","","","","","","","","","56.3",",,,0","","","","","","","","","1705","2,,,0"
"USC00310650","1971-01","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","14",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","22.1",",,0,23,","","","","","","","","","","","","","79.7",",,,0","","","","","","","","","1548","1,,,0"
"USC00310650","1971-02","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","11",",0","11",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19.3",",,0,13,","","","","","","","","","","","","","125.1",",,,0","","","","","","","","","1521","2,,,0"
"USC00310650","1971-03","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","14",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","14.0",",,0,16,","","","","","","","","","","","","","89.4",",,,0","","","","","","","","","2009","4,,,0"
"USC00310650","1971-04","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","6",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","17.0",",,0,24,","","","122.4","2,,,0","","","","","7.21","1,,,0","22.80","1,,,0","59.4",",,,0","","","","","","","","","1974",",,,0"
"USC00310650","1971-05","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","13",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","","","","","27.4",",,0,13,","","","115.4",",,,0","","","","","11.43",",,,0","25.18",",,,0","119.4",",,,0","","","","","","","","","1289",",,,0"
"USC00310650","1971-06","35.63333","-82.4","775.1","BEETREE DAM, NC US","","","13",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","17.0",",,0,15,","","","113.6","2,,,0","","","","","17.90",",,,0","31.76",",,,0","67.2",",,,0","","","","","","","","","663",",,,0"
