"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00053005","1997-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","270.4","0","1.4",",0","4",",0","2",",0","0",",0","6",",0","2",",0","0",",0","10",",0","0",",0","10",",0","0",",0","","","","","-14.4",",0,26,","356",",,0,25,","307",",,0,25,","22.1",",,0,25,","29.4",",0,02,","82.0","4,,,0","317.0","0","249.7",",0","","","","","43.3",",,,0","444",",,,0","10.32",",0","18.43",",,,0","2.22",",,,0","","","1089","2,,,0","",""
"USC00053005","1997-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","270.4","0","0.0",",0","3",",0","2",",0","0",",0","4",",0","3",",0","0",",0","26",",0","4",",0","1",",0","0",",0","","","","","-13.9",",0,15,","51",",,0,11,+","48",",,0,10,+","6.1",",,0,09,","21.1",",0,07,","","","800.3","0","483.3",",0","","","","","11.7",",,,0","134",",,,0","2.22",",0","8.94",",,,0","-4.50",",,,0","","","1172",",,,0","",""
"USC00053005","1997-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","270.4","0","0.0",",0","4",",0","0",",0","0",",0","5",",0","2",",0","0",",0","31",",0","2",",0","0",",0","0",",0","","","","","-11.7",",0,05,","51",",,0,03,","41",",,0,02,","2.3",",,0,02,","16.1",",0,15,+","","","1366.8","0","566.5",",0","","","","","5.4",",,,0","89",",,,0","0.06",",0","6.36",",,,0","-6.24",",,,0","","","","","",""
"USC00053005","1998-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","1",",0","1",",0","0",",0","9",",0","1",",0","0",",0","28",",0","3",",0","0",",0","0",",0","","","","","-14.4",",0,10,","51",",,0,13,+","58",",,0,06,","5.1",",,0,06,","17.8",",0,02,","","","1901.2","0","534.4",",0","","","","","5.1",",,,0","63",",,,0","1.10",",0","8.44",",,,0","-6.25",",,,0","","","","","",""
"USC00053005","1998-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","1",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","","","-9.4",",0,12,","0",",T,0,16,","25",",,0,16,","9.4",",,0,16,","15.0",",0,22,","","","2356.4","0","455.2",",0","","","","","9.9",",,,0","25",",,,0","2.08",",0","8.14",",,,0","-3.99",",,,0","","","","","",""
"USC00053005","1998-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","9",",0","5",",0","1",",0","8",",0","5",",0","0",",0","23",",0","4",",0","3",",0","0",",0","","","","","-15.0",",0,11,+","229",",,0,18,","224",",,0,18,","46.5",",,0,18,","24.4",",0,24,","","","2812.7","0","456.3",",0","","","","","64.2",",,,0","522",",,,0","3.61",",0","10.62",",,,0","-3.39",",,,0","","","1649",",,,0","",""
"USC00053005","1998-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","14",",0","7",",0","0",",0","1",",0","1",",0","0",",0","16",",0","0",",0","5",",0","0",",0","","","","","-2.8",",0,17,+","25",",,0,02,","102",",,0,02,","15.5",",,0,02,","26.7",",0,11,","114.9",",,,0","3103.8","0","291.1",",0","","","","","51.7",",,,0","128",",,,0","8.63",",0","15.65",",,,0","1.61",",,,0","","","1288",",,,0","",""
"USC00053005","1998-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","8.3","0","8.3","1,0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","21","1,0","0","1,0","","","","","1.7",",0,09,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,22,","29.4","1,0,30,+","163.3",",,,0","3203.8","0","100.0","1,0","","","","","47.4",",,,0","0",",,,0","15.32","1,0","23.06","1,,,0","7.57",",,,0","","","1227",",,,0","",""
"USC00053005","1998-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","45.5","0","37.2",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","4",",0","","","","","1.1",",0,06,","0",",,0,30,+","0",",T,0,13,+","11.7",",,0,04,","33.3",",0,26,","181.9",",,,0","3276.6","0","72.8",",0","","","","","33.6",",,,0","0",",T,,0","17.15",",0","24.74",",,,0","9.55",",,,0","","","1608",",,,0","",""
"USC00053005","1998-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","183.7","0","138.2",",0","9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","12.2",",0,07,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,30,","38.3",",0,20,","180.8",",,,0","0.0","0","0.0",",0","","","","","60.6",",,,0","0",",,,0","22.79",",0","30.16",",,,0","15.42",",,,0","","","1290",",,,0","",""
"USC00053005","1998-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","289.0","0","105.3",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","10.0",",0,28,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,03,","35.0",",0,30,","166.9",",,,0","0.8","0","0.8",",0","","","","","14.4",",,,0","0",",,,0","21.70",",0","29.37",",,,0","14.03",",,,0","","","1085",",,,0","",""
"USC00053005","1998-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","345.6","0","56.6",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","6",",0","","","","","6.1",",0,28,","0",",,0,30,+","0",",,0,30,+","11.2",",,0,01,","34.4",",0,06,","131.7",",,,0","33.6","0","32.8",",0","","","","","20.0",",,,0","0",",,,0","19.13",",0","27.33",",,,0","10.92",",,,0","","","950",",,,0","",""
"USC00053005","1998-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","345.6","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","5",",0","0",",0","","","","","-2.8",",0,21,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,16,","24.4",",0,09,","64.4",",,,0","294.0","0","260.4",",0","","","","","73.5",",,,0","0",",,,0","9.93",",0","16.04",",,,0","3.83",",,,0","","","990",",,,0","",""
"USC00053005","1998-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","345.6","0","0.0",",0","5",",0","2",",0","0",",0","4",",0","2",",0","0",",0","19",",0","0",",0","3",",0","0",",0","","","","","-8.3",",0,11,","76",",,0,08,+","165",",,0,07,","18.5",",,0,07,","21.7",",0,22,","34.0","5,,,0","676.2","0","382.2",",0","","","","","26.2",",,,0","215",",,,0","5.59",",0","12.00",",,,0","-0.81",",,,0","","","1060",",,,0","",""
"USC00053005","1998-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","345.6","0","0.0",",0","7",",0","2",",0","0",",0","14",",0","3",",0","6",",0","31",",0","8",",0","0",",0","0",",0","","","","","-25.0",",0,22,","127",",,0,20,","81",",,0,20,","5.1",",,0,20,","18.9",",0,01,","","","1296.1","0","619.9",",0","","","","","13.3",",,,0","242",",,,0","-1.66",",0","5.67",",,,0","-9.00",",,,0","","","1330",",,,0","",""
"USC00053005","1999-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","8",",0","3",",0","0",",0","28",",0","3",",0","0",",0","0",",0","","","","","-12.8",",0,03,","76",",,0,24,","71",",,0,22,","6.1",",,0,24,","16.7",",0,18,","","","1817.4","0","521.3",",0","","","","","13.6",",,,0","188",",,,0","1.52",",0","7.93",",,,0","-4.89",",,,0","","","","","",""
"USC00053005","1999-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","0",",0","0",",0","","","","","-11.1",",0,12,","0",",T,0,15,+","3",",,0,16,","0.3",",,0,16,","18.9",",0,28,+","","","2212.0","0","394.6",",0","","","","","0.3",",,,0","3",",,,0","4.24",",0","11.95",",,,0","-3.47",",,,0","","","","","",""
"USC00053005","1999-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","3",",0","2",",0","0",",0","1",",0","1",",0","0",",0","23",",0","1",",0","2",",0","0",",0","","","","","-9.4",",0,13,","76",",,0,12,","102",",,0,12,","7.9",",,0,12,","24.4",",0,30,","","","2574.8","0","362.8",",0","","","","","12.8",",,,0","120",",,,0","6.63",",0","14.71",",,,0","-1.45",",,,0","","","","","",""
"USC00053005","1999-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","11",",0","8",",0","3",",0","2",",0","4",",0","0",",0","12",",0","1",",0","4",",0","0",",0","","","","","-6.7",",0,17,","51",",,0,23,+","71",",,0,02,","61.2",",,0,30,","23.9",",0,19,","92.8",",,,0","2904.7","0","329.9",",0","","","","","210.6",",,,0","242",",,,0","7.34",",0","13.54",",,,0","1.13",",,,0","","","2221",",,,0","",""
"USC00053005","1999-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","","","","","-0.6",",0,12,","0",",,0,31,+","8",",,0,10,","12.7",",,0,16,","28.3",",0,19,","155.1",",,,0","3058.7","0","154.0",",0","","","","","48.3",",,,0","8",",,,0","13.37",",0","20.34",",,,0","6.40",",,,0","","","2172",",,,0","",""
"USC00053005","1999-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","37.7","0","37.7",",0","16",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","","","5.0",",0,01,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,10,","32.2",",0,25,","171.9",",,,0","3101.7","0","43.0",",0","","","","","62.4",",,,0","0",",,,0","18.16",",0","25.73",",,,0","10.58",",,,0","","","","","",""
"USC00053005","1999-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","180.1","0","142.4",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","","","10.6",",0,01,","0",",,0,31,+","0",",,0,31,+","11.7",",,0,17,","36.1",",0,04,","192.9",",,,0","0.0","0","0.0",",0","","","","","26.2",",,,0","0",",,,0","22.93",",0","30.34",",,,0","15.52",",,,0","","","","","",""
"USC00053005","1999-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","274.3","0","94.2",",0","12",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","10.6",",0,18,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,04,","32.8",",0,24,","156.5",",,,0","2.5","0","2.5",",0","","","","","54.4",",,,0","0",",,,0","21.29",",0","28.57",",,,0","14.01",",,,0","","","1484",",,,0","",""
"USC00053005","1999-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","279.4","0","5.1",",0","8",",0","5",",0","0",",0","0",",0","1",",0","0",",0","2",",0","0",",0","20",",0","0",",0","","","","","-2.2",",0,29,","0",",,0,30,+","28",",,0,28,","23.9",",,0,01,","28.9",",0,25,+","107.5","1,,,0","118.0","0","115.5",",0","","","","","62.5",",,,0","28",",,,0","14.65",",0","22.38",",,,0","6.93",",,,0","","","1381",",,,0","",""
"USC00053005","1999-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","279.4","0","0.0",",0","4",",0","1",",0","0",",0","1",",0","1",",0","0",",0","13",",0","0",",0","13",",0","0",",0","","","","","-8.3",",0,17,","51",",,0,16,","66",",,0,16,","16.0",",,0,16,","28.3",",0,12,","79.1",",,,0","377.5","0","259.5",",0","","","","","18.3",",,,0","66",",,,0","9.96",",0","18.74",",,,0","1.18",",,,0","","","1107",",,,0","",""
"USC00053005","1999-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","279.4","0","0.0",",0","1",",0","1",",0","0",",0","4",",0","1",",0","0",",0","24",",0","0",",0","9",",0","0",",0","","","","","-15.0",",0,24,","178",",,0,22,","203",",,0,22,","15.0",",,0,22,","25.0",",0,08,","","","724.6","0","347.1",",0","","","","","15.0",",,,0","203",",,,0","6.76",",0","15.84",",,,0","-2.32",",,,0","","","1078",",,,0","",""
"USC00053005","1999-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","279.4","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","0",",0","0",",0","","","","","-12.2",",0,09,","0",",T,0,08,","20",",,0,08,","1.0",",,0,08,","17.8",",0,28,","","","1215.1","0","490.5",",0","","","","","1.8",",,,0","31",",,,0","2.51",",0","9.79",",,,0","-4.77",",,,0","","","","","",""
"USC00053005","2000-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","1",",0","1",",0","0",",0","30",",0","0",",0","0",",0","0",",0","","","","","-12.2",",0,31,+","51",",,0,27,","71",",,0,27,","2.0",",,0,27,","17.2",",0,11,","","","1750.6","0","535.5",",0","","","","","2.3",",,,0","71",",,,0","1.06",",0","8.21",",,,0","-6.10",",,,0","","","","","",""
"USC00053005","2000-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","4",",0","1",",0","0",",0","3",",0","1",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","","","-10.6",",0,04,+","76",",,0,12,+","102",",,0,11,","8.1",",,0,11,","20.6",",0,02,","","","2164.4","0","413.8",",0","","","","","10.4",",,,0","153",",,,0","4.06",",0","12.01",",,,0","-3.88",",,,0","","","","","",""
"USC00053005","2000-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","8",",0","5",",0","0",",0","4",",0","5",",0","0",",0","21",",0","0",",0","1",",0","0",",0","","","","","-6.1",",0,17,","229",",,0,15,","229",",,0,15,","20.3",",,0,15,","21.7",",0,27,","","","2546.3","0","381.9",",0","","","","","36.9",",,,0","396",",,,0","6.01",",0","12.92",",,,0","-0.89",",,,0","","","2108",",,,0","",""
"USC00053005","2000-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","1",",0","1",",0","0",",0","7",",0","0",",0","14",",0","0",",0","","","","","-3.9",",0,08,+","25",",,0,15,","25",",,0,02,","4.3",",,0,22,","26.1",",0,26,","134.8",",,,0","2766.9","0","220.6",",0","","","","","17.6",",,,0","53",",,,0","10.98",",0","19.36",",,,0","2.59",",,,0","","","2246",",,,0","",""
"USC00053005","2000-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","27.9","0","27.9",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","4",",0","","","","","-1.1",",0,13,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,17,","36.1",",0,29,","181.8",",,,0","2855.8","0","88.9",",0","","","","","30.5",",,,0","0",",,,0","16.37",",0","24.95",",,,0","7.79",",,,0","","","2207",",,,0","",""
"USC00053005","2000-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","84.7","0","56.8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","8",",0","","","","","5.6",",0,17,","0",",,0,30,+","0",",,0,30,+","13.0",",,0,17,","35.0",",0,08,+","184.4",",,,0","2890.1","0","34.3",",0","","","","","27.2",",,,0","0",",,,0","19.08",",0","27.51",",,,0","10.65",",,,0","","","1816",",,,0","",""
"USC00053005","2000-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","248.2","0","163.5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","13.3",",0,23,+","0",",,0,31,+","0",",,0,31,+","12.7",",,0,17,","36.1",",0,06,","212.4",",,,0","0.0","0","0.0",",0","","","","","16.2",",,,0","0",",,,0","23.61",",0","31.77",",,,0","15.44",",,,0","","","1687",",,,0","",""
"USC00053005","2000-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","378.2","0","130.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","11.7",",0,31,","0",",,0,31,+","0",",T,0,04,","19.1",",,0,04,","35.0",",0,08,","171.7",",,,0","1.4","0","1.4",",0","","","","","37.5",",,,0","0",",T,,0","22.48",",0","30.30",",,,0","14.66",",,,0","","","1474",",,,0","",""
"USC00053005","2000-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","420.7","0","42.5",",0","9",",0","6",",0","0",",0","1",",0","1",",0","0",",0","5",",0","0",",0","23",",0","3",",0","","","6","","-3.3",",0,25,","51",",,0,24,","191",",,0,24,","20.1",",,0,24,","34.4",",0,16,","131.7",",,,0","89.7","0","88.3",",0","","","","","67.7",",,,0","209",",,,0","16.81",",0","25.34",",,,0","8.27",",,,0","","","1403",",,,0","",""
"USC00053005","2000-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","423.2","0","2.5",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","9",",0","0",",0","","","","","-2.8",",0,09,","0",",,0,31,+","0",",T,0,06,+","10.7",",,0,31,","30.0",",0,01,","67.7",",,,0","349.3","0","259.6",",0","","","","","22.1",",,,0","0",",T,,0","10.04",",0","16.96",",,,0","3.12",",,,0","","","1180",",,,0","",""
"USC00053005","2000-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","423.2","0","0.0",",0","5",",0","2",",0","0",",0","4",",0","1",",0","0",",0","29",",0","4",",0","0",",0","0",",0","","","","","-15.6",",0,13,","76",",,0,11,","64",",,0,11,","3.8",",,0,11,","15.0",",0,22,","","","908.6","0","559.3",",0","","","","","8.6",",,,0","79",",,,0","-0.31",",0","6.17",",,,0","-6.80",",,,0","","","1421",",,,0","",""
"USC00053005","2000-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","423.2","0","0.0",",0","6",",0","2",",0","0",",0","7",",0","3",",0","1",",0","31",",0","6",",0","0",",0","0",",0","","","","","-17.8",",0,11,","51",",,0,31,+","66",",,0,31,","4.1",",,0,31,","13.9",",0,17,+","","","1524.6","0","616.0",",0","","","","","10.0",",,,0","178",",,,0","-1.54",",0","5.78",",,,0","-8.86",",,,0","","","","","",""
"USC00053005","2001-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","4",",0","4",",0","0",",0","12",",0","4",",0","0",",0","29",",0","2",",0","0",",0","0",",0","","","","","-16.1",",0,17,","127",",,0,16,","127",",,0,16,","4.8",",,0,16,","20.0",",0,04,","","","2109.1","0","584.5",",0","","","","","14.9",",,,0","252",",,,0","-0.52",",0","6.77",",,,0","-7.82",",,,0","","","","","",""
"USC00053005","2001-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","5",",0","1",",0","0",",0","5",",0","3",",0","1",",0","28",",0","5",",0","0",",0","0",",0","","","","","-19.4",",0,09,","51",",,0,09,+","58",",,0,08,","3.3",",,0,08,","15.0",",0,05,","","","2640.2","0","531.1",",0","","","","","6.5",",,,0","146",",,,0","-0.63",",0","5.99",",,,0","-7.26",",,,0","","","","","",""
"USC00053005","2001-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","10",",0","6",",0","0",",0","2",",0","4",",0","0",",0","25",",0","1",",0","1",",0","0",",0","","","","","-6.7",",0,19,+","51",",,0,25,","91",",,0,31,","4.6",",,0,25,","21.1",",0,20,","","","3064.9","0","424.7",",0","","","","","24.8",",,,0","252",",,,0","4.63",",0","11.62",",,,0","-2.35",",,,0","","","","","",""
"USC00053005","2001-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","6",",0","4",",0","2",",0","1",",0","2",",0","0",",0","6",",0","0",",0","9",",0","0",",0","","","","","-2.8",",0,23,","51",",,0,22,","89",",,0,11,","26.7",",,0,22,","27.2",",0,18,","119.7",",,,0","3301.9","0","237.0",",0","","","","","64.4",",,,0","145",",,,0","10.43",",0","17.56",",,,0","3.30",",,,0","","","1919",",,,0","",""
"USC00053005","2001-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","1.4","0","1.4",",0","14",",0","6",",0","0",",0","2",",0","2",",0","0",",0","1",",0","0",",0","21",",0","0",",0","","","","","0.0",",0,03,","102",",,0,03,","94",",,0,03,","22.9",",,0,03,","30.0",",0,13,","144.2",",,,0","3437.1","0","135.2",",0","","","","","88.6",",,,0","166",",,,0","14.01",",0","21.65",",,,0","6.38",",,,0","","","1553",",,,0","",""
"USC00053005","2001-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","78.3","0","76.9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","","","","","4.4",",0,14,","0",",,0,30,+","0",",,0,30,+","5.1",",,0,04,","36.1",",0,30,","191.9",",,,0","3457.4","0","20.3",",0","","","","","10.5",",,,0","0",",,,0","20.22",",0","28.90",",,,0","11.54",",,,0","","","1622",",,,0","",""
"USC00053005","2001-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","242.9","0","164.6",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","12.8",",0,18,+","0",",,0,31,+","0",",,0,31,+","6.1",",,0,12,","36.7",",0,29,","209.8",",,,0","0.0","0","0.0",",0","","","","","22.5",",,,0","0",",,,0","23.64",",0","31.67",",,,0","15.62",",,,0","","","1525",",,,0","",""
"USC00053005","2001-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","360.8","0","117.9",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","","","10.0",",0,17,","0",",,0,31,+","0",",T,0,12,","9.7",",,0,09,","34.4",",0,05,","174.6",",,,0","0.5","0","0.5",",0","","","","","27.2",",,,0","0",",T,,0","22.12",",0","30.05",",,,0","14.18",",,,0","","","1245",",,,0","",""
"USC00053005","2001-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","388.7","0","27.9",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","4",",0","","","","","0.6",",0,09,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,08,","32.8",",0,02,","133.6",",,,0","44.0","0","43.5",",0","","","","","22.5",",,,0","0",",,,0","17.81",",0","26.65",",,,0","8.97",",,,0","","","1114",",,,0","",""
"USC00053005","2001-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","389.8","0","1.1",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","10",",0","0",",0","","","","","-3.9",",0,25,","0",",,0,31,+","0",",T,0,09,+","4.6",",,0,05,","28.3",",0,02,","85.3",",,,0","299.1","0","255.1",",0","","","","","7.1",",,,0","0",",T,,0","10.14",",0","17.77",",,,0","2.51",",,,0","","","1596",",,,0","",""
"USC00053005","2001-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","389.8","0","0.0",",0","6",",0","4",",0","0",",0","5",",0","1",",0","0",",0","21",",0","3",",0","3",",0","0",",0","","","","","-15.0",",0,28,","76",",,0,26,","89",",,0,26,","5.6",",,0,18,","23.3",",0,05,","37.1","5,,,0","688.7","0","389.6",",0","","","","","21.9",",,,0","136",",,,0","5.35",",0","13.18",",,,0","-2.49",",,,0","","","","","",""
