"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00023063","1964-02","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","29",",0","1",",0","23",",0","29",",0","11",",0","0",",0","0",",0","","","","","","","-27.8",",0,15,","178",",,0,07,+","36",",,0,02,","3.0",",,0,02,","11.7",",0,10,","3378.0","0","800.7",",0","8.9",",,,0","105",",,,0","-9.28",",0","1.86",",,,0","-20.41",",,,0"
"USW00023063","1964-03","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","10",",0","5",",0","0",",0","31",",0","5",",0","10",",0","31",",0","3",",0","0",",0","0",",0","4","","","","","","-27.8",",0,09,","381",",,0,16,+","130",",,0,13,","9.1",",,0,13,","15.6",",0,31,","4092.4","0","714.4",",0","36.0",",,,0","456",",,,0","-4.71",",0","4.82",",,,0","-14.25",",,,0"
"USW00023063","1964-04","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","8",",0","2",",0","0",",0","5",",0","3",",0","0",",0","28",",0","0",",0","1",",0","0",",0","3","","","","","","-6.7",",0,15,+","76",",,0,05,+","53",",,0,05,","5.6",",,0,05,","22.2",",0,16,","4499.2","0","406.8",",0","17.6",",,,0","162",",,,0","4.77",",0","12.61",",,,0","-3.07",",,,0"
"USW00023063","1964-05","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","15",",0","0",",0","1","","","","","","-7.8",",0,12,","0",",T,0,03,","15",",,0,02,","1.5",",,0,05,+","30.0",",0,25,+","4754.0","0","254.8",",0","9.1",",,,0","23",",,,0","10.11",",0","20.75",",,,0","-0.52",",,,0"
"USW00023063","1964-06","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","2.2","0","2.2",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","25",",0","1",",0","1","","","","3","","-1.1",",0,23,+","0",",,0,30,+","0",",,0,30,+","5.3",",,0,28,","32.2",",0,27,","4866.6","0","112.6",",0","26.0",",,,0","0",",,,0","14.65",",0","25.17",",,,0","4.14",",,,0"
"USW00023063","1964-07","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","65.2","0","63.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","1","","","","5","","1.7",",0,02,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,09,","36.7",",0,20,","2.2","0","2.2",",0","21.6",",,,0","0",",,,0","20.29",",0","31.59",",,,0","9.00",",,,0"
"USW00023063","1964-08","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","80.2","0","15.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","25",",0","0",",0","2","","","","8","","-1.1",",0,30,+","0",",,0,31,+","0",",,0,31,+","23.4",",,0,12,","31.7",",0,11,","72.3","0","70.1",",0","60.7",",,,0","0",",,,0","16.55",",0","26.48",",,,0","6.63",",,,0"
"USW00023063","1964-09","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","80.2","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","26",",0","0",",0","2","","","","4","","-3.9",",0,22,","0",",,0,30,+","0",",,0,30,+","5.3",",,0,15,","29.4",",0,04,","248.5","0","176.2",",0","12.9",",,,0","0",",,,0","12.46",",0","23.73",",,,0","1.18",",,,0"
"USW00023063","1964-10","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","80.2","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","17",",0","0",",0","","","","","","","-10.6",",0,25,+","0",",,0,31,+","0",",,0,31,+","1.0",",,0,10,","26.7",",0,03,","569.3","0","320.8",",0","1.3",",,,0","0",",,,0","7.98",",0","20.77",",,,0","-4.81",",,,0"
"USW00023063","1964-11","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","80.2","0","0.0",",0","9",",0","5",",0","0",",0","16",",0","4",",0","1",",0","29",",0","0",",0","0",",0","0",",0","4","","","","","","-17.8",",0,22,","127",",,0,28,+","152",",,0,27,","14.5",",,0,27,","17.8",",0,07,","1142.5","0","573.2",",0","33.9",",,,0","351",",,,0","-0.77",",0","8.13",",,,0","-9.67",",,,0"
"USW00023063","1964-12","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","80.2","0","0.0",",0","15",",0","2",",0","0",",0","27",",0","1",",0","12",",0","29",",0","13",",0","0",",0","0",",0","2","","","","","","-28.9",",0,13,","51",",,0,31,+","28",",,0,02,","4.8",",,0,27,","7.8",",0,22,","1931.4","0","788.9",",0","18.4",",,,0","123",",,,0","-7.12",",0","0.21",",,,0","-14.44",",,,0"
"USW00023063","1965-01","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0","4,0","8",",0","4",",0","0",",0","31",",0","4",",0","5","4,0","27","4,0","8","1,0","0","1,0","0","1,0","2","","","","","","-27.8","4,0,03,","127",",,0,25,","43",",,0,07,","4.3",",,0,07,","10.0","1,0,07,","2572.5","0","641.1","1,0","18.5",",,,0","168",",,,0","-5.33","4,0","2.30","1,,,0","-12.97","4,,,0"
"USW00023063","1965-02","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0","1,0","9",",0","2",",0","0",",0","12",",0","2",",0","4",",0","28",",0","7","1,0","0","1,0","0","1,0","1","","","","","","-23.3",",0,13,","51",",,0,24,+","43",",,0,07,","4.6",",,0,07,","12.8","1,0,26,","3167.4","0","594.9","1,0","14.5",",,,0","146",",,,0","-3.66","1,0","4.59","1,,,0","-11.90",",,,0"
"USW00023063","1965-03","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","14",",0","5",",0","0",",0","16",",0","6",",0","4",",0","31",",0","6",",0","0",",0","0",",0","2","","","","","","-25.6",",0,03,","152",",,0,27,","89",",,0,24,","8.9",",,0,24,","16.1",",0,31,","3808.3","0","640.9",",0","30.6",",,,0","308",",,,0","-2.34",",0","4.93",",,,0","-9.61",",,,0"
"USW00023063","1965-04","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","6",",0","0",",0","0",",0","1",",0","0",",0","0",",0","29",",0","0",",0","6",",0","0",",0","1","","","","","","-8.3",",0,14,+","25",",,0,06,","15",",,0,06,","1.5",",,0,06,","24.4",",0,22,+","4193.5","0","385.2",",0","5.1",",,,0","25",",,,0","5.49",",0","14.21",",,,0","-3.23",",,,0"
"USW00023063","1965-05","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","14",",0","0",",0","","","","","2","","-4.4",",0,28,+","0",",T,0,08,","3",",,0,08,","4.8",",,0,27,","27.2",",0,22,","4462.6","0","269.1",",0","8.7",",,,0","3",",,,0","9.65",",0","19.25",",,,0","0.06",",,,0"
"USW00023063","1965-06","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","25",",0","0",",0","","","","","4","","-1.1",",0,06,+","0",",,0,30,+","0",",,0,30,+","3.8",",,0,13,","30.0",",0,29,+","4582.1","0","119.5",",0","7.4",",,,0","0",",,,0","14.35",",0","25.01",",,,0","3.69",",,,0"
"USW00023063","1965-07","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","30.4","0","30.4",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","1","","","","11","","2.2",",0,04,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,18,","32.2",",0,16,+","27.0","0","27.0",",0","45.8",",,,0","0",",,,0","18.44",",0","28.98",",,,0","7.90",",,,0"
"USW00023063","1965-08","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","35.4","0","5.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","30",",0","2",",0","","","","","10","","0.0",",0,27,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,19,","32.2",",0,12,+","87.6","0","60.6",",0","19.3",",,,0","0",",,,0","16.54",",0","26.89",",,,0","6.18",",,,0"
"USW00023063","1965-09","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","35.4","0","0.0",",0","12",",0","9",",0","0",",0","1",",0","1",",0","0",",0","10",",0","0",",0","19",",0","0",",0","2","","","","5","","-3.9",",0,01,","25",",,0,21,","41",",,0,20,","19.3",",,0,05,","25.0",",0,13,+","314.7","0","227.1",",0","80.0",",,,0","41",",,,0","10.76",",0","19.36",",,,0","2.16",",,,0"
"USW00023063","1965-10","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","35.4","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","18",",0","0",",0","","","","","1","","-8.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,18,+","26.1",",0,03,","622.5","0","307.8",",0","0.0",",T,,0","0",",,,0","8.40",",0","21.00",",,,0","-4.19",",,,0"
"USW00023063","1965-11","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","35.4","0","0.0",",0","8",",0","3",",0","0",",0","7",",0","3",",0","3",",0","25",",0","4",",0","0",",0","0",",0","1","","1","","","","-21.1",",0,30,+","76",",,0,26,","107",",,0,23,","18.8",",,0,25,","20.0",",0,01,","1125.4","0","502.9",",0","35.6",",,,0","216",",,,0","1.57",",0","9.63",",,,0","-6.49",",,,0"
"USW00023063","1965-12","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","35.4","0","0.0",",0","5",",0","1",",0","0",",0","29",",0","1",",0","8",",0","31",",0","9",",0","0",",0","0",",0","1","","","","","","-22.2",",0,18,","51",",,0,29,+","25",",,0,30,","4.8",",,0,30,","11.1",",0,29,","1859.6","0","734.2",",0","9.6",",,,0","48",",,,0","-5.35",",0","2.55",",,,0","-13.25",",,,0"
"USW00023063","1966-01","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","11",",0","2",",0","18",",0","31",",0","13",",0","0",",0","0",",0","1","","","","","","-31.1",",0,21,","51",",,0,30,+","33",",,0,31,","3.3",",,0,31,","10.0",",0,07,","2682.6","0","823.0",",0","7.2",",,,0","71",",,,0","-8.22",",0","1.09",",,,0","-17.52",",,,0"
"USW00023063","1966-02","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","7",",0","1",",0","0",",0","28",",0","1",",0","16",",0","28",",0","9",",0","0",",0","0",",0","2","","","","","","-28.3",",0,16,","127",",,0,17,+","33",",,0,08,","3.0",",,0,08,","8.9",",0,25,","3401.4","0","718.8",",0","9.5",",,,0","98",",,,0","-7.34",",0","2.41",",,,0","-17.09",",,,0"
"USW00023063","1966-03","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","7",",0","0",",0","2",",0","31",",0","4",",0","2",",0","0",",0","","","","","","","-22.8",",0,05,","51",",,0,07,+","15",",,0,21,","1.5",",,0,21,","21.1",",0,31,+","3923.6","0","522.2",",0","2.3",",,,0","20",",,,0","1.49",",0","11.53",",,,0","-8.55",",,,0"
"USW00023063","1966-04","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0","1,0","5",",0","1",",0","0",",0","1",",0","0",",0","0",",0","30",",0","0","1,0","5","1,0","0","1,0","2","","","","","","-11.7",",0,05,","25",",,0,19,","15",",,0,18,","2.5",",,0,11,","23.9","1,0,26,","4303.7","0","380.1","1,0","5.6",",,,0","15",",,,0","5.23","1,0","15.53","1,,,0","-5.08",",,,0"
"USW00023063","1966-05","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","24",",0","0",",0","1","","","","3","","-6.1",",0,02,","0",",,0,31,+","0",",T,0,12,","4.8",",,0,31,","28.3",",0,30,+","4517.4","0","213.7",",0","15.7",",,,0","0",",T,,0","11.44",",0","22.47",",,,0","0.41",",,,0"
"USW00023063","1966-06","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","3.9","0","3.9",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","29",",0","0",",0","","","","","6","","-1.7",",0,13,","0",",,0,30,+","0",",,0,30,+","6.6",",,0,30,","31.1",",0,29,","4614.5","0","97.1",",0","28.2",",,,0","0",",,,0","15.23",",0","26.64",",,,0","3.82",",,,0"
"USW00023063","1966-07","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","73.7","0","69.8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","3","","2.8",",0,09,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,27,","35.0",",0,30,+","1.4","0","1.4",",0","4.8",",,,0","0",",,,0","20.54",",0","31.77",",,,0","9.30",",,,0"
"USW00023063","1966-08","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","93.0","0","19.3",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","30",",0","4",",0","","","","","6","","-1.1",",0,22,","0",",,0,31,+","0",",,0,31,+","7.4",",,0,19,","33.3",",0,16,","40.8","0","39.4",",0","23.4",",,,0","0",",,,0","17.68",",0","29.06",",,,0","6.30",",,,0"
"USW00023063","1966-09","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","93.0","0","0.0",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","27",",0","0",",0","","","","","1","","-1.7",",0,29,+","0",",,0,30,+","0",",,0,30,+","2.5",",,0,14,","31.7",",0,23,","172.7","0","131.9",",0","6.6",",,,0","0",",,,0","13.94",",0","25.97",",,,0","1.91",",,,0"
"USW00023063","1966-10","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","93.0","0","0.0",",0","5",",0","4",",0","0",",0","1",",0","2",",0","0",",0","27",",0","0",",0","7",",0","0",",0","2","","1","","1","","-9.4",",0,19,+","127",",,0,14,","109",",,0,13,","10.9",",,0,13,","23.3",",0,10,","549.0","0","376.3",",0","25.4",",,,0","173",",,,0","6.19",",0","17.27",",,,0","-4.89",",,,0"
"USW00023063","1966-11","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","93.0","0","0.0",",0","5",",0","1",",0","0",",0","5",",0","1",",0","0",",0","29",",0","1",",0","0",",0","0",",0","","","","","","","-14.4",",0,02,","51",",,0,09,","122",",,0,08,","12.2",",,0,08,","17.2",",0,16,+","1030.4","0","481.4",",0","16.8",",,,0","150",",,,0","2.29",",0","11.20",",,,0","-6.63",",,,0"
"USW00023063","1966-12","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","93.0","0","0.0",",0","7",",0","5",",0","1",",0","28",",0","5",",0","21",",0","30",",0","23",",0","0",",0","0",",0","6","","1","","","","-31.7",",0,29,","279",",,0,31,+","279",",,0,06,","29.2",",,0,06,","12.8",",0,01,","1925.7","0","895.3",",0","61.2",",,,0","574",",,,0","-10.55",",0","-2.75",",,,0","-18.35",",,,0"
"USW00023063","1967-01","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0","1,0","6",",0","3",",0","0",",0","31",",0","3",",0","15",",0","31",",0","15","1,0","0","1,0","0","1,0","6","","","","","","-33.3",",0,08,","279",",,0,27,+","58",",,0,25,","5.6",",,0,31,","10.0","1,0,30,","2702.4","0","776.7","1,0","16.8",",,,0","155",",,,0","-7.59","1,0","0.68","1,,,0","-15.86",",,,0"
"USW00023063","1967-02","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","28",",0","3",",0","8",",0","28",",0","7",",0","0",",0","0",",0","4","","","","","","-23.3",",0,20,+","254",",,0,04,+","69",",,0,26,","6.9",",,0,26,","8.3",",0,27,","3362.1","0","659.7",",0","14.7",",,,0","157",",,,0","-5.23",",0","3.03",",,,0","-13.49",",,,0"
"USW00023063","1967-03","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","7",",0","1",",0","0",",0","9",",0","0",",0","2",",0","26",",0","1",",0","0",",0","0",",0","2","","","","","","-21.1",",0,06,","102",",,0,07,+","18",",,0,07,+","2.5",",,0,29,","20.0",",0,23,","3832.3","0","470.2",",0","8.3",",,,0","39",",,,0","3.16",",0","11.58",",,,0","-5.25",",,,0"
"USW00023063","1967-04","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","5",",0","0",",0","","","","","","","-9.4",",0,17,","0",",T,0,23,+","8",",,0,16,","0.8",",,0,16,+","22.2",",0,27,","4202.1","0","369.8",",0","2.2",",,,0","11",",,,0","6.01",",0","15.01",",,,0","-3.00",",,,0"
"USW00023063","1967-05","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","10",",0","4",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","11",",0","0",",0","","","","","5","","-9.4",",0,04,","0",",,0,31,+","25",",,0,13,","7.1",",,0,31,","28.9",",0,24,+","4478.3","0","276.2",",0","28.8",",,,0","25",",,,0","9.42",",0","18.90",",,,0","-0.05",",,,0"
"USW00023063","1967-06","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","24",",0","0",",0","1","","","","11","","-1.1",",0,07,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,15,","30.6",",0,30,","4608.1","0","129.8",",0","38.2",",,,0","0",",,,0","14.01",",0","23.46",",,,0","4.55",",,,0"
"USW00023063","1967-07","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","37.9","0","37.9",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","1","","","","6","","3.9",",0,28,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,17,","32.2",",0,30,","4.9","0","4.9",",0","21.4",",,,0","0",",,,0","19.40",",0","29.47",",,,0","9.33",",,,0"
"USW00023063","1967-08","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","48.1","0","10.2",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","6","","1.1",",0,21,","0",",,0,31,+","0",",,0,31,+","3.3",",,0,03,","32.2",",0,24,","37.5","0","32.6",",0","7.9",",,,0","0",",,,0","17.61",",0","28.08",",,,0","7.15",",,,0"
"USW00023063","1967-09","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","48.4","0","0.3",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","25",",0","0",",0","1","","1","","7","","-2.2",",0,13,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,08,","30.6",",0,04,","173.5","0","136.0",",0","28.2",",,,0","0",",,,0","13.81",",0","24.04",",,,0","3.58",",,,0"
"USW00023063","1967-10","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","48.4","0","0.0",",0","2",",0","2",",0","0",",0","1",",0","1",",0","0",",0","24",",0","0",",0","14",",0","0",",0","","","","","","","-11.1",",0,27,","25",",,0,29,","25",",,0,28,","6.9",",,0,06,","24.4",",0,05,","511.7","0","338.2",",0","12.7",",,,0","25",",,,0","7.42",",0","18.33",",,,0","-3.48",",,,0"
"USW00023063","1967-11","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","48.4","0","0.0",",0","2",",0","1",",0","0",",0","4",",0","1",",0","0",",0","30",",0","0",",0","0",",0","0",",0","1","","","","","","-17.2",",0,27,","76",",,0,22,","127",",,0,21,","12.4",",,0,21,","19.4",",0,15,","1041.5","0","529.8",",0","12.9",",,,0","132",",,,0","0.67",",0","10.19",",,,0","-8.85",",,,0"
"USW00023063","1967-12","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","48.4","0","0.0",",0","9",",0","1",",0","0",",0","19",",0","1",",0","12",",0","31",",0","22",",0","0",",0","0",",0","1","","","","","","-26.7",",0,31,","229",",,0,20,","137",",,0,19,","13.0",",,0,19,","5.0",",0,11,","1872.3","0","830.8",",0","23.2",",,,0","239",",,,0","-8.47",",0","-1.29",",,,0","-15.64",",,,0"
"USW00023063","1968-01","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","31",",0","2",",0","20",",0","31",",0","15",",0","0",",0","0",",0","2","","","","","","-31.1",",0,12,","152",",,0,01,","38",",,0,29,","3.8",",,0,29,","6.1",",0,27,","2757.4","0","885.1",",0","9.7",",,,0","97",",,,0","-10.22",",0","-0.53",",,,0","-19.91",",,,0"
"USW00023063","1968-02","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","29",",0","2",",0","8",",0","29",",0","4",",0","0",",0","0",",0","3","","","","","","-25.0",",0,02,","152",",,0,29,+","114",",,0,27,","11.4",",,0,27,","9.4",",0,25,","3415.3","0","657.9",",0","19.6",",,,0","199",",,,0","-4.35",",0","3.31",",,,0","-12.02",",,,0"
"USW00023063","1968-03","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","8",",0","0",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","","","","","-12.8",",0,21,","102",",,0,03,+","20",",,0,17,","2.0",",,0,17,","20.0",",0,31,","3952.2","0","536.9",",0","4.8",",,,0","43",",,,0","1.01",",0","9.62",",,,0","-7.59",",,,0"
"USW00023063","1968-04","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","1",",0","3",",0","0",",0","28",",0","0",",0","1",",0","0",",0","","","","","1","","-11.1",",0,14,","76",",,0,19,","38",",,0,18,","10.4",",,0,18,","21.1",",0,30,","4404.1","0","451.9",",0","20.4",",,,0","112",",,,0","3.27",",0","11.41",",,,0","-4.87",",,,0"
"USW00023063","1968-05","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","10",",0","0",",0","1","","","","3","","-7.2",",0,07,","0",",,0,31,+","0",",T,0,16,+","4.1",",,0,24,","27.2",",0,29,","4689.1","0","285.0",",0","16.6",",,,0","0",",T,,0","9.14",",0","18.33",",,,0","-0.05",",,,0"
"USW00023063","1968-06","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","7.0","0","7.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","28",",0","4",",0","","","","","2","","-1.1",",0,09,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,10,","33.3",",0,20,","4765.7","0","76.6",",0","0.3",",,,0","0",",,,0","16.01",",0","27.29",",,,0","4.73",",,,0"
"USW00023063","1968-07","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","32.3","0","25.3",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","31",",0","2",",0","2","","1","","5","","-1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,23,","33.3",",0,18,","27.4","0","27.4",",0","20.7",",,,0","0",",,,0","18.26",",0","28.62",",,,0","7.91",",,,0"
"USW00023063","1968-08","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","41.3","0","9.0",",0","16",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","27",",0","0",",0","2","","","","8","","-1.7",",0,24,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,07,","29.4",",0,07,+","105.2","0","77.8",",0","23.1",",,,0","0",",,,0","16.11",",0","25.46",",,,0","6.76",",,,0"
"USW00023063","1968-09","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","41.3","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","24",",0","0",",0","1","","1","","3","","-5.6",",0,26,+","0",",,0,30,+","0",",,0,30,+","8.6",",,0,03,","29.4",",0,11,+","311.7","0","206.5",",0","11.1",",,,0","0",",,,0","11.45",",0","22.94",",,,0","-0.04",",,,0"
"USW00023063","1968-10","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","41.3","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","7",",0","0",",0","1","","1","","","","-12.2",",0,18,","0",",,0,31,+","0",",T,0,16,+","11.4",",,0,08,","25.0",",0,03,","663.2","0","351.5",",0","17.5",",,,0","0",",T,,0","6.99",",0","17.47",",,,0","-3.49",",,,0"
"USW00023063","1968-11","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","41.3","0","0.0",",0","6",",0","4",",0","0",",0","14",",0","4",",0","4",",0","30",",0","7",",0","0",",0","0",",0","9","","2","","","","-25.6",",0,30,+","76",",,0,17,+","69",",,0,13,","6.9",",,0,13,","13.3",",0,12,","1316.7","0","653.5",",0","18.8",",,,0","188",",,,0","-3.45",",0","4.39",",,,0","-11.29",",,,0"
"USW00023063","1968-12","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","41.3","0","0.0",",0","8",",0","2",",0","0",",0","27",",0","2",",0","10",",0","31",",0","16",",0","0",",0","0",",0","3","","","","","","-25.0",",0,22,","102",",,0,31,+","41",",,0,26,","4.1",",,0,26,","8.9",",0,11,","2113.1","0","796.4",",0","13.0",",,,0","130",",,,0","-7.36",",0","0.57",",,,0","-15.29",",,,0"
