"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013777","1898-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","3.6","0","3.6",",0","12",",0","7",",0","0",",0","","","","","0",",0","5",",0","0",",0","7",",0","0",",0","","","","","-3.3",",0,06,","","","","","12.4",",,0,24,","27.2",",0,17,","2393.6","0","234.9",",0","46.8",",,,0","","","10.62",",0","15.18",",,,0","6.07",",,,0","",""
"USW00013777","1898-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","45.3","0","41.7",",0","12",",0","7",",0","1",",0","","","","","0",",0","0",",0","0",",0","21",",0","1",",0","","","","","4.4",",0,09,","","","","","35.1",",,0,16,","33.3",",0,20,","2454.1","0","60.5",",0","98.3",",,,0","","","17.73",",0","22.55",",,,0","12.90",",,,0","",""
"USW00013777","1898-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","191.5","0","146.2",",0","6",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","7",",0","","","","","12.8",",0,23,","","","","","13.0",",,0,13,","36.7",",0,25,","2454.1","0","0.0",",0","27.0",",,,0","","","23.21",",0","28.41",",,,0","18.00",",,,0","",""
"USW00013777","1898-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","427.4","0","235.9",",0","8",",0","4",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","13.9",",0,11,","","","","","29.7",",,0,19,","40.0",",0,03,","0.0","0","0.0",",0","89.3",",,,0","","","25.94",",0","30.51",",,,0","21.37",",,,0","",""
"USW00013777","1898-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","639.7","0","212.3",",0","11",",0","10",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","15.0",",0,28,","","","","","37.3",",,0,05,","35.0",",0,31,","0.0","0","0.0",",0","154.7",",,,0","","","25.18",",0","29.87",",,,0","20.49",",,,0","",""
"USW00013777","1898-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","757.0","0","117.3",",0","4",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","27",",0","8",",0","","","","","11.1",",0,11,","","","","","17.8",",,0,23,","36.1",",0,03,","10.1","0","10.1",",0","39.7",",,,0","","","21.91",",0","27.00",",,,0","16.81",",,,0","",""
"USW00013777","1898-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","785.6","0","28.6",",0","12",",0","8",",0","0",",0","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","1.1",",0,28,","","","","","24.6",",,0,30,","28.9",",0,04,","158.9","0","148.8",",0","101.0",",,,0","","","14.46",",0","19.01",",,,0","9.90",",,,0","",""
"USW00013777","1898-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","785.6","0","0.0",",0","14",",0","13",",0","0",",0","","","","","0",",0","5",",0","0",",0","0",",0","0",",0","","","","","-4.4",",0,27,","","","","","21.6",",,0,10,","19.4",",0,10,","500.3","0","341.4",",0","110.3",",,,0","","","6.95",",0","10.92",",,,0","2.98",",,,0","",""
"USW00013777","1898-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","785.6","0","0.0",",0","9",",0","8",",0","0",",0","","","","","0",",0","22",",0","2",",0","0",",0","0",",0","","","","","-10.0",",0,14,","","","","","24.6",",,0,04,","18.9",",0,30,","995.1","0","494.8",",0","84.8",",,,0","","","2.37",",0","6.13",",,,0","-1.38",",,,0","",""
"USW00013777","1899-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","14",",0","10",",0","0",",0","","","","","0",",0","21",",0","6",",0","0",",0","0",",0","","","","","-14.4",",0,02,","","","","","19.1",",,0,06,","15.0",",0,05,","1539.0","0","543.9",",0","88.9",",,,0","","","0.79",",0","5.13",",,,0","-3.55",",,,0","",""
"USW00013777","1899-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","17",",0","14",",0","1",",0","","","","","2",",0","20",",0","13",",0","0",",0","0",",0","","","","","-21.7",",0,10,","","","","","27.9",",,0,13,","15.6",",0,22,","2109.3","0","570.3",",0","138.8",",,,0","","","-2.03",",0","1.61",",,,0","-5.68",",,,0","",""
"USW00013777","1899-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","12",",0","10",",0","1",",0","","","","","0",",0","8",",0","0",",0","1",",0","0",",0","","","","","-3.3",",0,21,+","","","","","27.4",",,0,05,","23.3",",0,12,","2510.6","0","401.3",",0","125.2",",,,0","","","5.39",",0","9.34",",,,0","1.44",",,,0","",""
"USW00013777","1899-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","4.8","0","4.8",",0","4",",0","3",",0","0",",0","","","","","0",",0","3",",0","0",",0","11",",0","0",",0","","","","","-1.7",",0,03,","","","","","23.6",",,0,07,","26.7",",0,14,","2701.7","0","191.1",",0","48.0",",,,0","","","12.12",",0","17.61",",,,0","6.63",",,,0","",""
"USW00013777","1899-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","47.1","0","42.3",",0","13",",0","10",",0","0",",0","","","","","0",",0","0",",0","0",",0","20",",0","1",",0","","","","","8.3",",0,04,","","","","","18.0",",,0,16,","32.2",",0,28,","2752.7","0","51.0",",0","83.3",",,,0","","","18.05",",0","23.14",",,,0","12.96",",,,0","",""
"USW00013777","1899-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","218.8","0","171.7",",0","7",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","12.8",",0,17,","","","","","15.2",",,0,25,+","36.7",",0,06,","2753.5","0","0.8",",0","54.7",",,,0","","","24.03",",0","29.18",",,,0","18.87",",,,0","",""
"USW00013777","1899-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","435.1","0","216.3",",0","10",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","15.0",",0,01,","","","","","13.5",",,0,26,","35.6",",0,22,","0.0","0","0.0",",0","41.8",",,,0","","","25.31",",0","30.53",",,,0","20.09",",,,0","",""
"USW00013777","1899-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","618.7","0","183.6",",0","13",",0","11",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","14.4",",0,17,","","","","","47.2",",,0,27,","36.1",",0,21,+","0.0","0","0.0",",0","123.5",",,,0","","","24.26",",0","28.91",",,,0","19.60",",,,0","",""
"USW00013777","1899-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","683.9","0","65.2","1,0","9","1,0","7","1,0","2","1,0","","","","","0","1,0","0","1,0","0","1,0","24","1,0","2","1,0","","","","","5.6","1,0,30,","","","","","41.1","1,,0,20,","34.4","1,0,06,","33.2","0","33.2","1,0","125.7","1,,,0","","","19.44","1,0","24.69","1,,,0","14.18","1,,,0","",""
"USW00013777","1899-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","692.0","0","8.1",",0","6",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","1.1",",0,22,","","","","","26.4",",,0,06,","25.6",",0,12,","149.4","0","116.2",",0","53.1",",,,0","","","14.85",",0","19.34",",,,0","10.35",",,,0","",""
"USW00013777","1899-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","692.0","0","0.0",",0","5",",0","4",",0","1",",0","","","","","0",",0","4",",0","0",",0","1",",0","0",",0","","","","","-0.6",",0,27,+","","","","","26.7",",,0,01,","22.2",",0,11,","442.8","0","293.4",",0","57.6",",,,0","","","8.55",",0","13.05",",,,0","4.05",",,,0","",""
"USW00013777","1899-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","692.0","0","0.0",",0","7",",0","3",",0","0",",0","","","","","0",",0","19",",0","6",",0","0",",0","0",",0","","","","","-12.8",",0,31,","","","","","17.5",",,0,24,","19.4",",0,12,","918.4","0","475.6",",0","35.6",",,,0","","","2.99",",0","7.04",",,,0","-1.06",",,,0","",""
"USW00013777","1900-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","11",",0","7",",0","0",",0","","","","","0",",0","20",",0","4",",0","0",",0","0",",0","","","","","-12.2",",0,31,","","","","","21.6",",,0,11,","16.7",",0,23,","1415.0","0","496.6",",0","53.6",",,,0","","","2.31",",0","6.58",",,,0","-1.95",",,,0","",""
"USW00013777","1900-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","13",",0","11",",0","0",",0","","","","","0",",0","17",",0","7",",0","0",",0","0",",0","","","","","-13.3",",0,25,+","","","","","25.1",",,0,13,","18.3",",0,13,","1910.8","0","495.8",",0","118.2",",,,0","","","0.63",",0","5.12",",,,0","-3.86",",,,0","",""
"USW00013777","1900-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","12",",0","9",",0","0",",0","","","","","0",",0","16",",0","1",",0","0",",0","0",",0","","","","","-11.1",",0,12,","","","","","22.9",",,0,01,","19.4",",0,23,","2366.3","0","455.5",",0","80.7",",,,0","","","3.64",",0","8.30",",,,0","-1.02",",,,0","",""
"USW00013777","1900-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","4.8","0","4.8",",0","10",",0","5",",0","0",",0","","","","","0",",0","2",",0","0",",0","10",",0","0",",0","","","","","-1.1",",0,10,","","","","","18.8",",,0,18,","28.9",",0,30,","2537.9","0","171.6",",0","52.4",",,,0","","","12.77",",0","17.98",",,,0","7.56",",,,0","",""
"USW00013777","1900-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","57.7","0","52.9",",0","7",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","23",",0","3",",0","","","","","4.4",",0,04,","","","","","13.5",",,0,19,","34.4",",0,15,","2585.7","0","47.8",",0","25.6",",,,0","","","18.50",",0","24.35",",,,0","12.64",",,,0","",""
"USW00013777","1900-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","201.9","0","144.2",",0","11",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","28",",0","5",",0","","","","","12.8",",0,05,","","","","","51.1",",,0,17,","33.9",",0,29,+","2589.9","0","4.2",",0","110.3",",,,0","","","23.00",",0","27.83",",,,0","18.17",",,,0","",""
"USW00013777","1900-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","462.2","0","260.3",",0","9",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","14.4",",0,01,","","","","","11.4",",,0,20,","37.8",",0,17,+","0.0","0","0.0",",0","38.4",",,,0","","","26.73",",0","31.85",",,,0","21.61",",,,0","",""
"USW00013777","1900-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","726.4","0","264.2",",0","10",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","16.1",",0,02,","","","","","40.9",",,0,21,","37.8",",0,11,+","0.0","0","0.0",",0","73.9",",,,0","","","26.85",",0","31.88",",,,0","21.83",",,,0","",""
"USW00013777","1900-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","876.4","0","150.0",",0","7",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","29",",0","4",",0","","","","","10.0",",0,19,","","","","","56.1",",,0,16,","35.0",",0,11,","4.2","0","4.2",",0","108.2",",,,0","","","23.19",",0","27.57",",,,0","18.82",",,,0","",""
"USW00013777","1900-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","904.7","0","28.3",",0","10",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","2.2",",0,20,","","","","","20.6",",,0,08,","29.4",",0,06,","84.0","0","79.8",",0","42.8",",,,0","","","16.67",",0","20.95",",,,0","12.40",",,,0","",""
"USW00013777","1900-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","906.1","0","1.4",",0","8",",0","5",",0","0",",0","","","","","0",",0","4",",0","0",",0","3",",0","0",",0","","","","","-2.2",",0,16,","","","","","14.5",",,0,03,","26.1",",0,21,","341.3","0","257.3",",0","45.9",",,,0","","","9.80",",0","14.03",",,,0","5.58",",,,0","",""
"USW00013777","1900-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","906.1","0","0.0",",0","7",",0","3",",0","1",",0","","","","","0",",0","19",",0","3",",0","0",",0","0",",0","","","","","-9.4",",0,15,","","","","","38.1",",,0,04,","16.7",",0,19,","820.8","0","479.5",",0","52.6",",,,0","","","2.87",",0","6.82",",,,0","-1.09",",,,0","",""
"USW00013777","1901-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","6",",0","5",",0","0",",0","","","","","0",",0","23",",0","4",",0","0",",0","0",",0","","","","","-10.0",",0,20,","","","","","21.8",",,0,11,","17.8",",0,16,","1339.3","0","518.5",",0","62.2",",,,0","","","1.61",",0","5.33",",,,0","-2.12",",,,0","",""
"USW00013777","1901-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","","","","","0",",0","28",",0","8",",0","0",",0","0",",0","","","","","-10.0",",0,14,+","","","","","8.9",",,0,04,","9.4",",0,18,","1891.7","0","552.4",",0","16.6",",,,0","","","-1.40",",0","2.66",",,,0","-5.45",",,,0","",""
"USW00013777","1901-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","12",",0","8",",0","1",",0","","","","","0",",0","7",",0","1",",0","1",",0","0",",0","","","","","-10.6",",0,06,","","","","","38.6",",,0,11,","23.3",",0,19,","2257.2","0","365.5",",0","91.0",",,,0","","","6.54",",0","11.13",",,,0","1.95",",,,0","",""
"USW00013777","1901-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","2.2","0","2.2",",0","14",",0","7",",0","1",",0","","","","","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","2.8",",0,01,","","","","","46.5",",,0,03,","30.0",",0,30,","2497.9","0","240.7",",0","140.7",",,,0","","","10.39",",0","14.28",",,,0","6.49",",,,0","",""
"USW00013777","1901-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","12.9","0","10.7",",0","14",",0","10",",0","0",",0","","","","","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","8.3",",0,06,","","","","","20.3",",,0,25,","28.3",",0,05,","2563.0","0","65.1",",0","93.2",",,,0","","","16.58",",0","21.02",",,,0","12.13",",,,0","",""
"USW00013777","1901-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","148.2","0","135.3",",0","7",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","7",",0","","","","","11.1",",0,09,+","","","","","11.4",",,0,15,","37.2",",0,30,","2571.6","0","8.6",",0","22.9",",,,0","","","22.56",",0","27.78",",,,0","17.33",",,,0","",""
"USW00013777","1901-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","413.7","0","265.5",",0","11",",0","8",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","17.8",",0,27,+","","","","","50.5",",,0,25,","39.4",",0,02,+","0.0","0","0.0",",0","157.0",",,,0","","","26.90",",0","31.70",",,,0","22.10",",,,0","",""
"USW00013777","1901-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","615.4","0","201.7",",0","11",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","16.1",",0,30,","","","","","69.9",",,0,06,","33.9",",0,10,","0.0","0","0.0",",0","170.9",",,,0","","","24.84",",0","28.78",",,,0","20.89",",,,0","",""
"USW00013777","1901-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","703.2","0","87.8",",0","12",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","25",",0","1",",0","","","","","7.8",",0,26,","","","","","12.7",",,0,28,+","33.3",",0,15,","29.7","0","29.7",",0","63.6",",,,0","","","20.27",",0","25.18",",,,0","15.36",",,,0","",""
"USW00013777","1901-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","707.3","0","4.1",",0","5",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","2.8",",0,26,+","","","","","26.9",",,0,13,","27.2",",0,23,","176.4","0","146.7",",0","38.6",",,,0","","","13.73",",0","19.06",",,,0","8.41",",,,0","",""
"USW00013777","1901-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","707.3","0","0.0",",0","4",",0","3",",0","1",",0","","","","","0",",0","11",",0","0",",0","0",",0","0",",0","","","","","-4.4",",0,29,","","","","","32.8",",,0,24,","18.3",",0,02,","562.3","0","385.9",",0","57.4",",,,0","","","5.47",",0","9.49",",,,0","1.45",",,,0","",""
"USW00013777","1901-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","707.3","0","0.0",",0","12",",0","7",",0","3",",0","","","","","0",",0","19",",0","9",",0","0",",0","0",",0","","","","","-11.7",",0,22,","","","","","73.2",",,0,29,","18.3",",0,02,","1075.9","0","513.6",",0","179.7",",,,0","","","1.76",",0","5.57",",,,0","-2.05",",,,0","",""
"USW00013777","1902-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","10",",0","6",",0","1",",0","","","","","0",",0","27",",0","8",",0","0",",0","0",",0","","","","","-8.3",",0,29,","","","","","38.9",",,0,21,","8.9",",0,27,+","1651.8","0","575.9",",0","77.5",",,,0","","","-0.25",",0","3.15",",,,0","-3.65",",,,0","",""
"USW00013777","1902-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","8",",0","5",",0","1",",0","","","","","0",",0","23",",0","11",",0","0",",0","0",",0","","","","","-10.6",",0,05,","","","","","54.1",",,0,21,","15.0",",0,28,","2189.3","0","537.5",",0","118.9",",,,0","","","-0.86",",0","2.44",",,,0","-4.16",",,,0","",""
"USW00013777","1902-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","11",",0","9",",0","1",",0","","","","","0",",0","7",",0","0",",0","2",",0","0",",0","","","","","-6.7",",0,19,","","","","","27.9",",,0,05,","25.0",",0,29,","2504.9","0","315.6",",0","86.6",",,,0","","","8.15",",0","12.94",",,,0","3.37",",,,0","",""
"USW00013777","1902-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","15.3","0","15.3",",0","9",",0","7",",0","1",",0","","","","","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","1.7",",0,04,","","","","","34.8",",,0,08,","31.7",",0,22,","2715.1","0","210.2",",0","73.7",",,,0","","","11.84",",0","16.41",",,,0","7.26",",,,0","",""
"USW00013777","1902-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","61.9","0","46.6",",0","8",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","22",",0","1",",0","","","","","6.1",",0,10,","","","","","13.2",",,0,25,","32.2",",0,23,","2768.8","0","53.7",",0","41.1",",,,0","","","18.10",",0","23.45",",,,0","12.75",",,,0","",""
"USW00013777","1902-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","185.1","0","123.2",",0","11",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","29",",0","4",",0","","","","","11.7",",0,09,","","","","","25.4",",,0,26,","34.4",",0,13,","2769.9","0","1.1",",0","109.2",",,,0","","","22.40",",0","27.84",",,,0","16.97",",,,0","",""
"USW00013777","1902-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","405.6","0","220.5",",0","15",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","16.7",",0,23,+","","","","","16.8",",,0,30,","37.2",",0,18,","0.0","0","0.0",",0","62.4",",,,0","","","25.45",",0","30.42",",,,0","20.47",",,,0","",""
"USW00013777","1902-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","554.0","0","148.4",",0","7",",0","4",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","12.8",",0,17,","","","","","42.2",",,0,06,","32.8",",0,03,","0.3","0","0.3",",0","109.6",",,,0","","","23.11",",0","28.21",",,,0","18.02",",,,0","",""
"USW00013777","1902-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","611.4","0","57.4",",0","12",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","25",",0","1",",0","","","","","8.9",",0,15,+","","","","","83.6",",,0,26,","33.3",",0,01,","20.6","0","20.3",",0","182.7",",,,0","","","19.57",",0","24.25",",,,0","14.90",",,,0","",""
"USW00013777","1902-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","615.3","0","3.9",",0","7","1,0","5","1,0","3","1,0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","1.1",",0,30,","","","","","70.6","1,,0,05,","26.1",",0,13,","140.3","0","119.7",",0","174.0","1,,,0","","","14.60",",0","19.15",",,,0","10.05",",,,0","",""
"USW00013777","1902-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","615.3","0","0.0",",0","9",",0","7",",0","1",",0","","","","","0",",0","1",",0","0",",0","5",",0","0",",0","","","","","0.0",",0,29,","","","","","30.5",",,0,25,","24.4",",0,13,","358.6","0","218.3",",0","94.3",",,,0","","","11.06",",0","15.17",",,,0","6.94",",,,0","",""
"USW00013777","1902-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","615.3","0","0.0",",0","15",",0","9",",0","3",",0","","","","","0",",0","22",",0","7",",0","0",",0","0",",0","","","","","-7.8",",0,28,+","","","","","29.2",",,0,16,","15.0",",0,21,","878.9","0","520.3",",0","143.8",",,,0","","","1.55",",0","4.72",",,,0","-1.62",",,,0","",""
"USW00013777","1903-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","12",",0","7",",0","1",",0","","","","","0",",0","21",",0","6",",0","0",",0","0",",0","","","","","-11.1",",0,13,","","","","","28.2",",,0,03,","13.9",",0,28,","1420.2","0","541.3",",0","96.9",",,,0","","","0.87",",0","4.41",",,,0","-2.67",",,,0","",""
"USW00013777","1903-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","10",",0","9",",0","1",",0","","","","","0",",0","16",",0","4",",0","1",",0","0",",0","","","","","-15.0",",0,19,","","","","","33.0",",,0,16,","21.7",",0,28,","1843.9","0","423.7",",0","137.8",",,,0","","","3.20",",0","7.40",",,,0","-1.00",",,,0","",""
"USW00013777","1903-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","13",",0","7",",0","1",",0","","","","","0",",0","2",",0","0",",0","1",",0","0",",0","","","","","-1.7",",0,02,","","","","","27.2",",,0,23,","22.2",",0,28,","2110.1","0","266.2",",0","111.8",",,,0","","","9.75",",0","14.02",",,,0","5.47",",,,0","",""
