"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00022010","2005-08","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.6",",X","1394.6","0","332.3",",0","8",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","27",",0","5","","","","","","20.6",",0,30,","","","","","19.8",",,0,05,","38.9",",0,31,+","","","0.0","0","0.0",",0","43.0",",,,0","","","29.05",",0","34.92",",,,0","23.18",",,,0","","","","","40",",X","40",",X","","","","","","","13.4",",X","16.5",",X","",""
"USW00022010","2005-09","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.8",",X","1734.1","0","339.5",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","30",",0","1","","","","","","18.9",",0,25,+","","","","","0.5",",,0,12,","41.7",",0,25,","","","0.0","0","0.0",",0","0.5",",,,0","","","29.65",",0","36.57",",,,0","22.73",",,,0","","","","","100",",X","100",",X","","","","","","","13.9",",X","17.9",",X","",""
"USW00022010","2005-10","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.5","1,X","1854.3","0","120.2",",0","6",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","26",",0","4",",0","13","","1","","","","3.9",",0,25,","","","","","192.8",",,0,13,","35.6",",0,01,","","","18.7","0","18.7",",0","221.6",",,,0","","","21.61",",0","27.03",",,,0","16.19",",,,0","","","","","290","1,X","10","1,X","","","","","","","13.4","1,X","17.4","1,X","",""
"USW00022010","2005-11","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","2.8",",X","1886.6","0","32.3",",0","0",",0","0",",0","0",",0","","","","","0",",0","1",",0","0",",0","24",",0","0",",0","8","","2","","","","-1.1",",0,29,","","","","","0.0",",T,0,13,+","30.6",",0,27,","","","99.0","0","80.3",",0","0.0",",T,,0","","","16.73",",0","24.13",",,,0","9.34",",,,0","","","","","290",",X","310",",X","","","","","","","11.6",",X","14.8",",X","",""
"USW00022010","2005-12","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.0",",X","1886.6","0","0.0",",0","1",",0","0",",0","0",",0","","","","","0",",0","4",",0","0",",0","11",",0","0",",0","7","","1","","","","-5.0",",0,09,+","","","","","1.5",",,0,14,","28.9",",0,27,","","","331.6","0","232.6",",0","1.5",",,,0","","","10.83",",0","18.28",",,,0","3.38",",,,0","","","","","280",",X","290",",X","","","","","","","11.2",",X","14.3",",X","",""
"USW00022010","2006-01","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.2",",W","0.0","0","0.0",",0","2",",0","1",",0","0",",0","","","","","0",",0","3",",0","0",",0","20",",0","0",",0","4","","1","","","","-1.1",",0,18,+","","","","","4.3",",,0,28,","30.0",",0,03,","","","472.8","0","141.2",",0","6.3",",,,0","","","13.78",",0","22.15",",,,0","5.41",",,,0","","","","","300",",X","300",",X","","","","","","","13.0",",X","17.4",",X","",""
"USW00022010","2006-02","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.5",",W","7.2","0","7.2",",0","1",",0","0",",0","0",",0","","","","","0",",0","3",",0","0",",0","16",",0","0",",0","8","","1","","","","-4.4",",0,12,","","","","","1.0",",,0,25,","30.6",",0,28,+","","","614.1","0","141.3",",0","1.0",",,,0","","","13.54",",0","21.39",",,,0","5.70",",,,0","","","","","290",",X","290",",X","","","","","","","13.9",",X","17.0",",X","",""
"USW00022010","2006-03","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.6",",W","93.6","0","86.4",",0","3",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","5",",0","10","","","","","","0.6",",0,24,","","","","","3.0",",,0,19,","33.9",",0,12,","","","650.5","0","36.4",",0","4.1",",,,0","","","19.95",",0","26.54",",,,0","13.35",",,,0","","","","","200",",X","200",",X","","","","","","","20.1",",X","24.6",",X","",""
"USW00022010","2006-04","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.6",",W","288.2","0","194.6",",0","4",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","14",",0","6","","","","","","8.9",",0,09,","","","","","8.4",",,0,28,","40.0",",0,18,","","","650.5","0","0.0",",0","15.0",",,,0","","","24.82",",0","31.60",",,,0","18.04",",,,0","","","","","290",",X","290",",X","","","","","","","21.5",",X","23.7",",X","",""
"USW00022010","2006-05","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.9",",W","565.4","0","277.2",",0","3",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","25",",0","4","","","","","","15.6",",0,12,","","","","","22.4",",,0,03,","39.4",",0,09,","","","650.5","0","0.0",",0","46.6",",,,0","","","27.27",",0","34.33",",,,0","20.22",",,,0","","","","","310",",X","300",",X","","","","","","","20.6",",X","29.9",",X","",""
"USW00022010","2006-06","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.4",",W","914.5","0","349.1",",0","2",",0","1",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","29",",0","2","","1","","","","18.9",",0,02,","","","","","52.3",",,0,30,","40.6",",0,14,","","","650.5","0","0.0",",0","52.6",",,,0","","","29.97",",0","36.79",",,,0","23.15",",,,0","","","","","20",",X","20",",X","","","","","","","13.4",",X","17.0",",X","",""
"USW00022010","2006-07","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.7",",W","1296.5","0","382.0",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","3","","20.6",",0,01,","","","","","0.3",",,0,23,","40.0",",0,18,","","","0.0","0","0.0",",0","0.3",",,,0","","","30.66",",0","36.80",",,,0","24.52",",,,0","","","","","140",",X","140",",X","","","","","","","11.6",",X","15.6",",X","",""
"USW00022010","2006-08","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.1",",W","1687.8","0","391.3",",0","7",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","30",",0","5","","","","7","","21.7",",0,04,","","","","","11.9",",,0,04,","39.4",",0,25,+","","","0.0","0","0.0",",0","34.5",",,,0","","","30.95",",0","36.93",",,,0","24.98",",,,0","","","","","200",",X","210",",X","","","","","","","15.6",",X","20.6",",X","",""
"USW00022010","2006-09","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.5",",W","1938.1","0","250.3",",0","5",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","17",",0","6","","1","","3","","16.1",",0,25,+","","","","","31.5",",,0,05,","37.2",",0,23,+","","","0.0","0","0.0",",0","60.4",",,,0","","","26.68",",0","32.33",",,,0","21.02",",,,0","","","","","190",",X","190",",X","","","","","","","16.1",",X","19.2",",X","",""
"USW00022010","2006-10","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.7",",W","2081.9","0","143.8",",0","6",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","9",",0","10","","1","","2","","6.1",",0,29,","","","","","7.1",",,0,16,","33.9",",0,17,","","","4.7","0","4.7",",0","13.4",",,,0","","","22.82",",0","28.71",",,,0","16.93",",,,0","","","","","310",",X","300",",X","","","","","","","13.0",",X","15.6",",X","",""
"USW00022010","2006-11","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.7",",W","2118.6","0","36.7",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","26",",0","2",",0","8","","1","","","","1.7",",0,16,","","","","","0.3",",,0,05,","32.8",",0,10,","","","58.2","0","53.5",",0","0.3",",,,0","","","17.77",",0","24.78",",,,0","10.77",",,,0","","","","","290",",X","300",",X","","","","","","","20.1",",X","24.1",",X","",""
"USW00022010","2006-12","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.4",",W","2124.1","0","5.5",",0","6",",0","1",",0","0",",0","","","","","0",",0","3",",0","0",",0","8",",0","0",",0","11","","6","","","","-3.3",",0,26,+","","","","","3.0",",,0,29,","26.1",",0,18,","","","275.2","0","217.0",",0","9.1",",,,0","","","11.51",",0","17.78",",,,0","5.24",",,,0","","","","","290",",X","300",",X","","","","","","","17.9",",X","21.0",",X","",""
"USW00022010","2007-01","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.3",",W","0.0","0","0.0",",0","8",",0","3",",0","1",",0","","","","","0",",0","5",",0","0",",0","1",",0","0",",0","19","","3","","1","","-1.7",",0,08,","","","","","27.4",",,0,03,","25.6",",0,05,","","","582.2","0","307.0",",0","56.4",",,,0","","","8.43",",0","13.16",",,,0","3.70",",,,0","","","","","300",",X","300",",X","","","","","","","14.3",",X","17.4",",X","",""
"USW00022010","2007-02","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.6",",W","5.6","0","5.6",",0","2",",0","0",",0","0",",0","","","","","0",",0","1",",0","0",",0","13",",0","0",",0","13","","4","","","","-1.1",",0,16,","","","","","0.5",",,0,23,","30.6",",0,26,","","","725.6","0","143.4",",0","0.8",",,,0","","","13.41",",0","20.14",",,,0","6.68",",,,0","","","","","300",",X","290",",X","","","","","","","16.5",",X","20.1",",X","",""
"USW00022010","2007-03","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.7",",W","77.8","0","72.2",",0","7",",0","5",",0","0",",0","","","","","0",",0","1",",0","0",",0","28",",0","1",",0","15","","1","","9","","-0.6",",0,05,","","","","","25.1",",,0,25,","33.3",",0,14,","","","763.7","0","38.1",",0","59.9",",,,0","","","19.44",",0","25.54",",,,0","13.33",",,,0","","","","","100",",X","100",",X","","","","","","","14.8",",X","17.9",",X","",""
"USW00022010","2007-04","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.8",",W","168.3","0","90.5",",0","5",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","26",",0","1",",0","6","","","","7","","3.3",",0,08,+","","","","","24.6",",,0,23,","33.3",",0,13,","","","798.6","0","34.9",",0","49.0",",,,0","","","20.19",",0","26.23",",,,0","14.15",",,,0","","","","","290",",X","310",",X","","","","","","","17.4",",X","21.0",",X","",""
"USW00022010","2007-05","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.9",",W","337.2","0","168.9",",0","13",",0","7",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","5",",0","17","","1","","10","","13.3",",0,10,","","","","","68.1",",,0,25,","33.3",",0,30,","","","798.6","0","0.0",",0","201.5",",,,0","","","23.78",",0","28.67",",,,0","18.89",",,,0","","","","","330",",X","340",",X","","","","","","","23.2",",X","28.2",",X","",""
"USW00022010","2007-06","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.7",",W","590.7","0","253.5",",0","8",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","13",",0","17","","1","","7","","18.3",",0,04,","","","","","48.3",",,0,10,","36.1",",0,19,","","","798.6","0","0.0",",0","117.3",",,,0","","","26.78",",0","31.71",",,,0","21.86",",,,0","","","","","340",",X","340",",X","","","","","","","17.4",",X","21.5",",X","",""
"USW00022010","2007-07","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.4",",W","868.7","0","278.0",",0","12",",0","7",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","18",",0","16","","1","","8","","20.0",",0,15,","","","","","40.6",",,0,30,","36.7",",0,13,","","","0.0","0","0.0",",0","120.1",",,,0","","","27.30",",0","32.04",",,,0","22.56",",,,0","","","","","60",",X","60",",X","","","","","","","13.9",",X","18.3",",X","",""
"USW00022010","2007-08","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.0",",W","1196.4","0","327.7",",0","3",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","31",",0","9","","","","2","","21.7",",0,29,","","","","","27.2",",,0,30,","36.1",",0,17,+","","","0.0","0","0.0",",0","31.8",",,,0","","","28.90",",0","34.31",",,,0","23.50",",,,0","","","","","330",",X","350",",X","","","","","","","14.8",",X","21.5",",X","",""
"USW00022010","2007-09","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.6",",W","1452.1","0","255.7",",0","5",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","15",",0","16","","","","2","","19.4",",0,23,+","","","","","63.2",",,0,04,","33.9",",0,27,","","","0.0","0","0.0",",0","88.7",",,,0","","","26.86",",0","31.62",",,,0","22.09",",,,0","","","","","60",",X","80",",X","","","","","","","13.9",",X","16.5",",X","",""
"USW00022010","2007-10","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.5",",W","1608.5","0","156.4",",0","2",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","10",",0","7","","","","3","","6.7",",0,23,","","","","","12.7",",,0,09,","33.9",",0,08,","","","9.5","0","9.5",",0","19.3",",,,0","","","23.07",",0","29.87",",,,0","16.27",",,,0","","","","","340",",X","340",",X","","","","","","","16.5",",X","21.9",",X","",""
"USW00022010","2007-11","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.3",",W","1651.3","0","42.8",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","20",",0","0",",0","17","","2","","","","0.6",",0,26,","","","","","23.1",",,0,24,","31.1",",0,14,","","","97.4","0","87.9",",0","30.0",",,,0","","","16.83",",0","22.75",",,,0","10.91",",,,0","","","","","290",",X","10",",X","","","","","","","10.7",",X","14.8",",X","",""
"USW00022010","2007-12","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.2",",W","1654.6","0","3.3",",0","3",",0","1",",0","0",",0","","","","","0",",0","8",",0","0",",0","13",",0","0",",0","12","","2","","","","-3.3",",0,16,","","","","","5.3",",,0,01,","27.2",",0,02,","","","305.8","0","208.4",",0","8.1",",,,0","","","11.72",",0","19.25",",,,0","4.19",",,,0","","","","","300",",X","310",",X","","","","","","","17.0",",X","22.8",",X","",""
"USW00022010","2008-01","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.2",",W","0.0","0","0.0",",0","4",",0","0",",0","0",",0","","","","","0",",0","6",",0","0",",0","10",",0","0",",0","10","","3","","","","-5.0",",0,02,","","","","","1.0",",,0,24,","26.1",",0,29,","","","549.8","0","244.0",",0","2.1",",,,0","","","10.46",",0","17.01",",,,0","3.92",",,,0","","","","","300",",X","310",",X","","","","","","","17.9",",X","24.6",",X","",""
"USW00022010","2008-02","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.7",",W","20.0","0","20.0",",0","1",",0","0",",0","0",",0","","","","","0",",0","1",",0","0",",0","19",",0","1",",0","7","","","","","","-2.8",",0,01,","","","","","0.5",",,0,16,","37.2",",0,25,","","","641.3","0","91.5",",0","0.5",",,,0","","","15.87",",0","23.95",",,,0","7.79",",,,0","","","","","280",",X","290",",X","","","","","","","19.2",",X","24.1",",X","",""
"USW00022010","2008-03","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.5",",W","85.5","0","65.5",",0","5",",0","2",",0","0",",0","","","","","0",",0","1",",0","0",",0","27",",0","6",",0","7","","","","2","","-1.1",",0,04,","","","","","6.6",",,0,10,","36.1",",0,14,","","","703.0","0","61.7",",0","14.5",",,,0","","","18.46",",0","26.34",",,,0","10.57",",,,0","","","","","300",",X","300",",X","","","","","","","20.1",",X","25.0",",X","",""
"USW00022010","2008-04","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.6",",W","215.8","0","130.3",",0","2",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","9",",0","9","","","","5","","7.2",",0,13,","","","","","1.3",",,0,27,","35.0",",0,25,","","","707.7","0","4.7",",0","1.6",",,,0","","","22.52",",0","29.69",",,,0","15.35",",,,0","","","","","350",",X","340",",X","","","","","","","14.3",",X","17.9",",X","",""
"USW00022010","2008-05","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.6",",W","486.6","0","270.8",",0","6",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","23",",0","7","","","","4","","12.2",",0,18,","","","","","5.3",",,0,14,","41.7",",0,10,","","","707.7","0","0.0",",0","14.7",",,,0","","","27.07",",0","33.68",",,,0","20.45",",,,0","","","","","290",",X","290",",X","","","","","","","16.5",",X","20.1",",X","",""
"USW00022010","2008-06","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","5.8",",W","854.3","0","367.7",",0","3",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","30",",0","3","","","","4","","21.1",",0,30,","","","","","59.4",",,0,30,","39.4",",0,19,+","","","707.7","0","0.0",",0","69.3",",,,0","","","30.59",",0","37.04",",,,0","24.14",",,,0","","","","","140",",X","130",",X","","","","","","","14.8",",X","18.3",",X","",""
"USW00022010","2008-07","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.8",",W","1187.3","0","333.0",",0","8",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","24",",0","9","","","","4","","21.7",",0,06,+","","","","","10.9",",,0,01,","38.9",",0,28,","","","0.0","0","0.0",",0","24.7",",,,0","","","29.07",",0","34.77",",,,0","23.38",",,,0","","","","","160",",X","150",",X","","","","","","","16.1",",X","21.5",",X","",""
"USW00022010","2008-08","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.2",",W","1512.8","0","325.5",",0","9",",0","7",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","23",",0","10","","1","","8","","21.1",",0,29,+","","","","","154.7",",,0,29,","39.4",",0,10,","","","0.0","0","0.0",",0","287.6",",,,0","","","28.83",",0","34.16",",,,0","23.51",",,,0","","","","","150",",X","150",",X","","","","","","","15.6",",X","20.1",",X","",""
"USW00022010","2008-09","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","2.4",",W","1717.1","0","204.3",",0","5",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","9",",0","9","","","","","","13.9",",0,30,","","","","","5.1",",,0,10,","34.4",",0,13,+","","","0.0","0","0.0",",0","7.2",",,,0","","","25.14",",0","30.61",",,,0","19.67",",,,0","","","","","140",",X","120",",X","","","","","","","8.9",",X","11.6",",X","",""
"USW00022010","2008-10","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.8",",W","1827.2","0","110.1",",0","4",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","3",",0","6","","","","","","6.7",",0,24,","","","","","2.0",",,0,13,","33.3",",0,03,","","","11.1","0","11.1",",0","4.1",",,,0","","","21.53",",0","28.33",",,,0","14.73",",,,0","","","","","330",",X","320",",X","","","","","","","13.0",",X","17.4",",X","",""
"USW00022010","2008-11","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.2",",W","1853.5","0","26.3",",0","0",",0","0",",0","0",",0","","","","","0",",0","1",",0","0",",0","24",",0","0",",0","6","","","","","","0.0",",0,16,","","","","","0.0",",T,0,12,+","29.4",",0,05,","","","93.7","0","82.6",",0","0.0",",T,,0","","","16.46",",0","23.99",",,,0","8.92",",,,0","","","","","330",",X","320",",X","","","","","","","13.0",",X","17.9",",X","",""
"USW00022010","2008-12","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.3","1,W","1854.7","0","1.2",",0","2",",0","1",",0","0",",0","","","","","0",",0","4",",0","0",",0","13",",0","0",",0","13","","3","","1","","-2.2",",0,06,","","","","","9.7",",,0,28,","26.7",",0,14,","","","301.4","0","207.7",",0","10.5",",,,0","","","11.67",",0","18.93",",,,0","4.41",",,,0","","","","","330",",X","330",",X","","","","","","","16.1",",X","19.7",",X","",""
"USW00022010","2009-01","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","2.8",",W","0.8","0","0.8",",0","2",",0","0",",0","0",",0","","","","","0",",0","5",",0","0",",0","14",",0","0",",0","6","","4","","","","-1.7",",0,12,","","","","","0.5",",,0,05,","28.9",",0,03,","","","494.6","0","193.2",",0","0.8",",,,0","","","12.13",",0","20.28",",,,0","3.97",",,,0","","","","","280",",X","280",",X","","","","","","","16.5",",X","20.6",",X","",""
"USW00022010","2009-02","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.8",",W","24.6","0","23.8",",0","0",",0","0",",0","0",",0","","","","","0",",0","2",",0","0",",0","23",",0","3",",0","5","","","","","","-1.7",",0,22,","","","","","0.0",",,0,28,+","34.4",",0,27,","","","572.8","0","78.2",",0","0.0",",,,0","","","16.39",",0","24.44",",,,0","8.34",",,,0","","","","","300",",X","300",",X","","","","","","","21.5",",X","27.3",",X","",""
"USW00022010","2009-03","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.3",",W","94.3","0","69.7",",0","3",",0","1",",0","1",",0","","","","","0",",0","0",",0","0",",0","25",",0","2",",0","11","","1","","2","","1.7",",0,01,","","","","","36.8",",,0,11,","32.8",",0,26,","","","635.6","0","62.8",",0","38.6",",,,0","","","18.56",",0","25.41",",,,0","11.70",",,,0","","","","","320",",X","310",",X","","","","","","","15.6",",X","21.0",",X","",""
"USW00022010","2009-04","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.8",",W","215.5","0","121.2",",0","7",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","29",",0","6",",0","8","","","","5","","2.8",",0,07,","","","","","29.0",",,0,17,","36.7",",0,22,","","","645.8","0","10.2",",0","47.4",",,,0","","","22.03",",0","29.40",",,,0","14.67",",,,0","","","","","310",",X","310","1,X","","","","","","","14.3",",X","19.7","1,X","",""
"USW00022010","2009-05","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.1",",W","484.4","0","268.9",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","21",",0","9","","","","9","","15.6",",0,19,","","","","","4.8",",,0,23,","41.7",",0,06,","","","645.8","0","0.0",",0","11.6",",,,0","","","27.01",",0","33.39",",,,0","20.63",",,,0","","","","","270",",X","280",",X","","","","","","","14.8",",X","18.3",",X","",""
"USW00022010","2009-06","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.5",",W","856.2","0","371.8",",0","3",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","30",",0","1","","1","","2","","19.4",",0,03,","","","","","68.1",",,0,19,","40.0",",0,13,+","","","645.8","0","0.0",",0","77.8",",,,0","","","30.73",",0","37.10",",,,0","24.35",",,,0","","","","","160",",X","160",",X","","","","","","","18.3",",X","24.6",",X","",""
"USW00022010","2009-07","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.2",",W","1285.9","0","429.7",",0","2",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","31",",0","1","","","","1","","22.2",",0,01,","","","","","2.3",",,0,01,","41.1",",0,20,+","","","0.0","0","0.0",",0","4.3",",,,0","","","32.20",",0","38.52",",,,0","25.87",",,,0","","","","","60",",X","80",",X","","","","","","","12.5",",X","17.0",",X","",""
"USW00022010","2009-08","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","4.4",",W","1703.2","0","417.3",",0","2",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","31",",0","1","","","","1","","21.1",",0,29,","","","","","1.3",",,0,28,","40.0",",0,23,+","","","0.0","0","0.0",",0","1.6",",,,0","","","31.79",",0","38.22",",,,0","25.37",",,,0","","","","","60",",X","60",",X","","","","","","","13.0",",X","17.4",",X","",""
"USW00022010","2009-09","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.4",",W","1941.2","0","238.0",",0","7",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","17",",0","9","","","","4","","13.9",",0,23,","","","","","38.6",",,0,20,","36.1",",0,21,","","","1.1","0","1.1",",0","85.6",",,,0","","","26.23",",0","31.47",",,,0","20.98",",,,0","","","","","70",",X","80","1,X","","","","","","","19.7",",X","27.3","1,X","",""
"USW00022010","2009-10","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","3.9",",W","2062.6","0","121.4",",0","7",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","5",",0","11","","2","","3","","3.3",",0,31,","","","","","12.2",",,0,26,","37.2",",0,15,","","","22.8","0","21.7",",0","16.7",",,,0","","","21.55",",0","27.31",",,,0","15.78",",,,0","","","","","340",",X","330","1,X","","","","","","","14.3",",X","18.3","1,X","",""
"USW00022010","2009-11","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","2.9",",W","2079.9","0","17.3",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","19",",0","0",",0","9","","2","","3","","1.7",",0,25,","","","","","6.9",",,0,08,","27.8",",0,15,","","","108.8","0","86.0",",0","18.1",",,,0","","","16.04",",0","22.85",",,,0","9.23",",,,0","","","","","310",",X","350","1,X","","","","","","","11.6",",X","16.5","1,X","",""
"USW00022010","2009-12","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","2.7",",W","2079.9","0","0.0",",0","4",",0","3",",0","0",",0","","","","","0",",0","6",",0","0",",0","3",",0","0",",0","15","","6","","","","-2.8",",0,05,","","","","","14.0",",,0,01,","22.2",",0,31,","","","385.1","0","276.3",",0","25.7",",,,0","","","9.42",",0","14.85",",,,0","4.00",",,,0","","","","","290",",X","300",",X","","","","","","","17.0",",X","22.8",",X","",""
