"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00403679","2013-05","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","50.5","7","40.7",",7","12",",7","10",",7","2",",7","","","0",",7","0",",7","0",",7","0",",7","24",",7","0",",7","","","1.1",",7,13,","","","0",",,7,31,+","86.4",",,7,23,","30.6",",7,22,","145.4","1,,,7","2402.8","7","  21.7",",,,7,3,2","61.9",",7","  27.8",",,,7,3,2","  12.2",",,,7,3,2","  15.6",",,,7,3,2","  15.9",",,,7,3,2","  21.7",",,,7,3,2","168.4",",,,7","0",",,,7","17.65",",7","24.41",",,,7","10.89",",,,7","1986",",,,7"
"USC00403679","2013-06","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","177.8","7","127.3",",7","17",",7","13",",7","2",",7","","","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","","","11.7",",7,16,","","","0",",,7,30,+","48.0",",,7,08,","31.7",",7,13,","167.5","2,,,7","2402.8","7","  24.4","1,,,7,3,2","0.0",",7","  31.7","1,,,7,3,2","  18.9","1,,,7,3,2","  22.2","1,,,7,3,2","  21.2","1,,,7,3,2","  26.7","1,,,7,3,2","247.5",",,,7","0",",,,7","22.58",",7","28.50",",,,7","16.65",",,,7","1652",",,,7"
"USC00403679","2013-07","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","340.2","7","162.4",",7","21",",7","19",",7","2",",7","","","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","","","12.8",",7,30,","","","0",",,7,31,+","29.2",",,7,27,","32.8",",7,19,+","159.2","3,,,7","0.0","7","  23.9",",,,7,3,2","0.0",",7","  31.7",",,,7,3,2","  18.3",",,,7,3,2","  23.3",",,,7,3,2","  21.8",",,,7,3,2","  27.6",",,,7,3,2","199.1",",,,7","0",",,,7","23.57",",7","29.05",",,,7","18.09",",,,7","1568",",,,7"
"USC00403679","2013-08","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","488.4","7","148.2",",7","12",",7","4",",7","0",",7","","","0",",7","0",",7","0",",7","0",",7","31",",7","1",",7","","","12.8",",7,27,+","","","0",",,7,31,+","16.3",",,7,14,","32.2",",7,31,","138.2",",,,7","0.0","7","  25.0",",,,7,3,2","0.0",",7","  30.6",",,,7,3,2","  18.3",",,,7,3,2","  25.0",",,,7,3,2","  21.9",",,,7,3,2","  27.9",",,,7,3,2","53.4",",,,7","0",",,,7","23.11",",7","28.81",",,,7","17.42",",,,7","1378",",,,7"
"USC00403679","2013-09","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","567.2","7","78.8",",7","9",",7","6",",7","0",",7","","","0",",7","0",",7","0",",7","0",",7","28",",7","3",",7","","","8.3",",7,24,+","","","0",",,7,30,+","16.0",",,7,22,","32.2",",7,11,+","118.4",",,,7","10.9","7","  25.0",",,,7,3,2","10.9",",7","  31.1",",,,7,3,2","  15.0",",,,7,3,2","  20.6",",,,7,3,2","  19.4",",,,7,3,2","  25.6",",,,7,3,2","48.8",",,,7","0",",,,7","20.60",",7","27.57",",,,7","13.62",",,,7","1305",",,,7"
"USC00403679","2013-10","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","586.4","7","19.2","2,7","6","2,7","2","2,7","0","2,7","","","0","2,7","0","2,7","3","2,7","0","2,7","19","2,7","0","2,7","","","-6.1","2,7,26,","","","0","2,,7,31,+","11.9","2,,7,07,","30.6","2,7,06,","81.7","4,,,7","123.6","7","  21.1","2,,,7,3,2","112.7","2,7","  26.1","2,,,7,3,2","   8.3","2,,,7,3,2","  13.9","2,,,7,3,2","  14.8","2,,,7,3,2","  20.5","2,,,7,3,2","16.8","2,,,7","0","2,,,7","15.11","2,7","22.78","2,,,7","7.44","2,,,7","1285","2,,,7"
"USC00403679","2013-11","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","587.0","7","0.6",",7","9",",7","7",",7","1",",7","","","1",",7","0",",7","21",",7","1",",7","4",",7","0",",7","","","-9.4",",7,28,+","","","38",",,7,27,","48.3",",,7,27,","23.3",",7,02,","","","494.1","7","  12.8","2,,,7,3,2","370.5",",7","  17.8","2,,,7,3,2","   1.7","2,,,7,3,2","   4.4","2,,,7,3,2","   6.5","2,,,7,3,2","  11.0","2,,,7,3,2","96.7",",,,7","38",",,,7","6.00",",7","13.56",",,,7","-1.56",",,,7","",""
"USC00403679","2013-12","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","587.0","7","0.0",",7","12",",7","9",",7","1",",7","","","0",",7","0",",7","19",",7","0",",7","3",",7","0",",7","","","-9.4",",7,25,","","","0",",,7,31,+","25.4",",,7,23,","24.4",",7,06,","","","911.3","7","  10.0",",,,7,3,2","417.2",",7","  12.2",",,,7,3,2","  -0.6",",,,7,3,2","   2.2",",,,7,3,2","   3.9",",,,7,3,2","   6.9",",,,7,3,2","133.9",",,,7","0",",,,7","4.88",",7","11.05",",,,7","-1.30",",,,7","",""
"USC00403679","2014-01","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0","1,7","14","1,7","7","1,7","0","1,7","","","4","1,7","6","1,7","28","1,7","8","1,7","0","1,7","0","1,7","","","-21.7","1,7,30,","","","76","1,,7,29,","19.1","1,,7,11,","16.7","1,7,11,","","","1531.2","7","   3.3",",,,1,3,2","619.9","1,7","   8.3",",,,1,3,2","  -2.2",",,,1,3,2","  -0.6",",,,1,3,2","   0.7",",,,1,3,2","   3.0",",,,1,3,2","54.7","1,,,7","172","1,,,7","-2.33","1,7","5.04","1,,,7","-9.71","1,,,7","",""
"USC00403679","2014-02","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","10",",7","5",",7","1",",7","3",",7","1",",7","0",",7","23",",7","0",",7","2",",7","0",",7","","","-12.2",",7,14,","127",",,7,13,","127",",,7,13,","38.1",",,7,03,","24.4",",7,21,","","","1944.0","7","   6.7",",,,7,3,2","412.8",",7","  11.7",",,,7,3,2","  -1.1",",,,7,3,2","   0.0",",,,7,3,2","   1.9",",,,7,3,2","   5.1",",,,7,3,2","89.5",",,,7","127",",,,7","3.59",",7","10.13",",,,7","-2.95",",,,7","",""
"USC00403679","2014-03","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","14",",7","6",",7","0",",7","0",",7","0",",7","0",",7","19",",7","0",",7","3",",7","0",",7","","","-6.7",",7,15,+","0",",T,7,25,+","8",",,7,25,","20.1",",,7,30,","22.8",",7,12,","","","2301.0","7","   9.4","1,,,7,3,2","357.0",",7","  14.4","1,,,7,3,2","   0.0","1,,,7,3,2","   6.1","1,,,7,3,2","   5.0","1,,,7,3,2","  10.8","1,,,7,3,2","67.4",",,,7","8",",,,7","6.82",",7","14.65",",,,7","-1.02",",,,7","",""
"USC00403679","2014-04","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","11.9","7","11.9",",7","14",",7","10",",7","1",",7","0",",7","0",",7","0",",7","4",",7","0",",7","16",",7","0",",7","","","-3.3",",7,01,","0",",,7,30,+","0",",,7,30,+","30.5",",,7,07,","29.4",",7,29,","123.8","2,,,7","2451.5","7","  17.8",",,,7,3,2","150.5",",7","  22.2",",,,7,3,2","   4.4",",,,7,3,2","  12.8",",,,7,3,2","  10.7",",,,7,3,2","  17.2",",,,7,3,2","97.2",",,,7","0",",,,7","13.71",",7","21.81",",,,7","5.62",",,,7","2629",",,,7"
"USC00403679","2014-05","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","61.0","7","49.1",",7","11",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","","","2.2",",7,17,","0",",,7,31,+","0",",,7,31,+","21.3",",,7,15,","31.1",",7,13,+","170.3",",,,7","2502.9","7","  21.1",",,,7,3,2","51.4",",7","  27.8",",,,7,3,2","  11.7",",,,7,3,2","  16.1",",,,7,3,2","  16.7",",,,7,3,2","  23.6",",,,7,3,2","80.5",",,,7","0",",,,7","18.26",",7","26.17",",,,7","10.34",",,,7","1561",",,,7"
"USC00403679","2014-06","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","225.7","7","164.7",",7","14",",7","7",",7","0",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","30",",7","6",",7","","","13.3",",7,15,","0","1,,7,30,+","0",",,7,30,+","23.4",",,7,26,","33.9",",7,18,","176.7",",,,7","2502.9","7","  24.4",",,,7,3,2","0.0",",7","  31.1",",,,7,3,2","  18.9",",,,7,3,2","  23.9",",,,7,3,2","  21.7",",,,7,3,2","  27.3",",,,7,3,2","73.2",",,,7","0",",,,7","23.82",",7","30.24",",,,7","17.40",",,,7","1872",",,,7"
"USC00403679","2014-07","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","363.9","7","138.2","1,7","12","1,7","8","1,7","2","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","30","1,7","8","1,7","","","9.4","1,7,30,+","0","1,,7,31,+","0","1,,7,31,+","29.5","1,,7,28,","33.9","1,7,15,+","162.8","1,,,7","0.9","7","  26.7","1,,,7,3,2","0.9","1,7","  30.0","1,,,7,3,2","  18.9","1,,,7,3,2","  22.8","1,,,7,3,2","  21.9","1,,,7,3,2","  27.3","1,,,7,3,2","114.8","1,,,7","0","1,,,7","22.91","1,7","29.42","1,,,7","16.40","1,,,7","1591","1,,,7"
"USC00403679","2014-08","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","505.6","7","141.7",",7","10",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","4",",7","","","11.7",",7,14,","0",",,7,31,+","0",",,7,31,+","25.7",",,7,21,","33.9",",7,30,","144.8","1,,,7","0.9","7","  23.9",",,,7,3,2","0.0",",7","  29.4",",,,7,3,2","  19.4",",,,7,3,2","  23.9",",,,7,3,2","  22.0",",,,7,3,2","  27.0",",,,7,3,2","81.5",",,,7","0",",,,7","22.90",",7","29.63",",,,7","16.18",",,,7","1415",",,,7"
"USC00403679","2014-09","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","607.2","7","101.6",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","2",",7","","","5.0",",7,23,","0",",,7,30,+","0",",,7,30,+","14.2",",,7,12,","33.3",",7,03,","136.1",",,,7","9.3","7","  24.4",",,,7,3,2","8.4",",7","  30.0",",,,7,3,2","  17.8",",,,7,3,2","  21.1",",,,7,3,2","  21.2",",,,7,3,2","  25.8",",,,7,3,2","21.4",",,,7","0",",,,7","21.44",",7","28.18",",,,7","14.70",",,,7","1584",",,,7"
"USC00403679","2014-10","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","615.0","7","7.8",",7","11",",7","10",",7","2",",7","0",",7","0",",7","0",",7","4",",7","0",",7","16",",7","0",",7","","","-1.1",",7,05,","0",",,7,31,+","0",",,7,31,+","33.0",",,7,15,","30.6",",7,03,","81.0","3,,,7","148.0","7","  18.9",",,,7,3,2","138.7",",7","  23.9",",,,7,3,2","   8.9",",,,7,3,2","  12.2",",,,7,3,2","  14.1",",,,7,3,2","  17.6",",,,7,3,2","137.9",",,,7","0",",,,7","14.11",",7","21.45",",,,7","6.77",",,,7","1760",",,,7"
"USC00403679","2014-11","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","615.0","7","0.0",",7","10",",7","6",",7","0",",7","1",",7","1",",7","0",",7","23",",7","2",",7","2",",7","0",",7","","","-11.7",",7,20,+","51",",,7,01,","38",",,7,01,","17.5",",,7,01,","23.9",",7,25,","","","555.1","7","   8.3","3,,,7,3,2","407.1",",7","  11.7","3,,,7,3,2","   0.0","3,,,7,3,2","   3.9","3,,,7,3,2","   4.7","3,,,7,3,2","   8.4","3,,,7,3,2","55.5",",,,7","38",",,,7","4.76",",7","11.98",",,,7","-2.46",",,,7","",""
"USC00403679","2014-12","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","615.0","7","0.0",",7","9",",7","7",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","0",",7","0",",7","","","-8.9",",7,12,","0",",,7,31,+","0",",,7,31,+","12.7",",,7,24,","20.0",",7,01,","","","956.5","7","   8.9",",,,7,3,2","401.4",",7","  10.6",",,,7,3,2","   0.0",",,,7,3,2","   3.3",",,,7,3,2","   4.8",",,,7,3,2","   7.5",",,,7,3,2","48.6",",,,7","0",",,,7","5.39",",7","10.97",",,,7","-0.20",",,,7","",""
"USC00403679","2015-01","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","10",",7","5",",7","0",",7","0",",7","0",",7","0",",7","27",",7","2",",7","0",",7","0",",7","","","-16.7",",7,09,+","0",",,7,31,+","0",",,7,31,+","18.8",",,7,13,","20.0",",7,05,","","","1489.7","7","   7.2","2,,,7,3,2","533.2",",7","  10.0","2,,,7,3,2","  -1.1","2,,,7,3,2","   0.6","2,,,7,3,2","   1.9","2,,,7,3,2","   4.6","2,,,7,3,2","51.8",",,,7","0",",,,7","1.13",",7","8.06",",,,7","-5.79",",,,7","",""
"USC00403679","2015-02","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","9",",7","6",",7","0",",7","10",",7","3",",7","3",",7","25",",7","5",",7","0",",7","0",",7","","","-21.1",",7,21,+","178",",,7,26,","178",",,7,26,","23.6",",,7,02,","18.3",",7,09,","","","2046.3","7","   4.4","1,,,7,3,2","556.6",",7","   7.2","1,,,7,3,2","  -1.7","1,,,7,3,2","   0.6","1,,,7,3,2","   0.8","1,,,7,3,2","   3.1","1,,,7,3,2","86.9",",,,7","300",",,,7","-1.54",",7","4.66",",,,7","-7.75",",,,7","",""
"USC00403679","2015-03","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","17",",7","10",",7","0",",7","0",",7","0",",7","0",",7","12",",7","0",",7","9",",7","0",",7","","","-8.3",",7,29,+","0",",T,7,01,","0",",,7,31,+","15.2",",,7,12,","24.4",",7,05,","","","2337.4","7","  10.6","1,,,7,3,2","291.1",",7","  17.8","1,,,7,3,2","  -1.1","1,,,7,3,2","   1.7","1,,,7,3,2","   5.8","1,,,7,3,2","  10.2","1,,,7,3,2","94.5",",,,7","0",",,,7","8.94",",7","15.93",",,,7","1.96",",,,7","",""
"USC00403679","2015-04","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","7.2","7","7.2",",7","13",",7","8",",7","1",",7","0",",7","0",",7","0",",7","5",",7","0",",7","17",",7","0",",7","","","-3.3",",7,05,","0",",,7,30,+","0",",,7,30,+","26.2",",,7,16,","29.4",",7,10,","186.9",",,,7","2474.0","7","  15.6",",,,7,3,2","136.6",",7","  18.9",",,,7,3,2","   5.0",",,,7,3,2","  12.8",",,,7,3,2","  11.6",",,,7,3,2","  16.5",",,,7,3,2","121.6",",,,7","0",",,,7","14.02",",7","21.42",",,,7","6.62",",,,7","497",",,,7"
"USC00403679","2015-05","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","74.4","7","67.2",",7","11",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","0",",7","","","1.7",",7,02,","0",",,7,31,+","0",",,7,31,+","14.5",",,7,21,","31.7",",7,12,","172.8",",,,7","2509.3","7","  22.2",",,,7,3,2","35.3",",7","  28.3",",,,7,3,2","   9.4",",,,7,3,2","  15.6",",,,7,3,2","  17.8",",,,7,3,2","  24.6",",,,7,3,2","39.2",",,,7","0",",,,7","19.36",",7","27.25",",,,7","11.47",",,,7","1765",",,,7"
"USC00403679","2015-06","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","236.3","7","161.9",",7","13",",7","11",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","10",",7","","","11.7",",7,29,+","0",",,7,30,+","0",",,7,30,+","22.1",",,7,09,","35.0",",7,18,","197.5",",,,7","2509.3","7","  26.7",",,,7,3,2","0.0",",7","  32.2",",,,7,3,2","  16.7",",,,7,3,2","  23.3",",,,7,3,2","  21.9",",,,7,3,2","  27.9",",,,7,3,2","118.9",",,,7","0",",,,7","23.73",",7","30.36",",,,7","17.09",",,,7","1622",",,,7"
"USC00403679","2015-07","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","433.3","7","197.0",",7","16",",7","11",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","7",",7","","","17.2",",7,31,+","0",",,7,31,+","0",",,7,31,+","37.3",",,7,06,","33.3",",7,31,","157.2",",,,7","0.0","7","  26.1",",,,7,3,2","0.0",",7","  32.8",",,,7,3,2","  19.4",",,,7,3,2","  22.2",",,,7,3,2","  22.6",",,,7,3,2","  27.7",",,,7,3,2","151.9",",,,7","0",",,,7","24.69",",7","30.10",",,,7","19.28",",,,7","1326",",,,7"
"USC00403679","2015-08","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","582.6","7","149.3","1,7","9","1,7","5","1,7","0","1,7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","30","1,7","3","1,7","","","12.2","1,7,26,+","0",",,7,31,+","0",",,7,31,+","22.1","1,,7,07,","33.3","1,7,05,","158.8","1,,,7","0.0","7","  26.1","1,,,7,3,2","0.0","1,7","  31.7","1,,,7,3,2","  20.0","1,,,7,3,2","  26.1","1,,,7,3,2","  23.2","1,,,7,3,2","  28.4","1,,,7,3,2","69.2","1,,,7","0",",,,7","23.31","1,7","29.94","1,,,7","16.68","1,,,7","1358","1,,,7"
"USC00403679","2015-09","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","680.1","7","97.5",",7","11",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","8",",7","","","5.0",",7,15,+","0",",,7,30,+","0",",,7,30,+","34.8",",,7,30,","33.3",",7,03,","127.1",",,,7","11.7","7","  24.4",",,,7,3,2","11.7",",7","  30.6",",,,7,3,2","  16.1",",,,7,3,2","  19.4",",,,7,3,2","  20.0",",,,7,3,2","  25.6",",,,7,3,2","81.3",",,,7","0",",,,7","21.19",",7","28.32",",,,7","14.07",",,,7","1459",",,,7"
"USC00403679","2015-10","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","692.1","7","12.0",",7","11",",7","9",",7","1",",7","0",",7","0",",7","0",",7","3",",7","0",",7","20",",7","0",",7","","","-2.2",",7,20,+","0",",,7,31,+","0",",,7,31,+","33.3",",,7,02,","27.2",",7,09,+","89.6","1,,,7","131.1","7","  19.4","1,,,7,3,2","119.4",",7","  23.9","1,,,7,3,2","   9.4","1,,,7,3,2","  11.7","1,,,7,3,2","  13.9","1,,,7,3,2","  17.7","1,,,7,3,2","115.1",",,,7","0",",,,7","14.87",",7","22.04",",,,7","7.69",",,,7","1779",",,,7"
"USC00403679","2015-11","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","694.7","7","2.6",",7","14",",7","7",",7","2",",7","0",",7","0",",7","0",",7","12",",7","0",",7","5",",7","0",",7","","","-7.2",",7,23,","0",",,7,30,+","0",",,7,30,+","44.5",",,7,19,","26.7",",7,06,+","","","367.0","7","  16.1",",,,7,3,2","235.9",",7","  18.3",",,,7,3,2","   1.7",",,,7,3,2","   7.2",",,,7,3,2","   9.2",",,,7,3,2","  12.5",",,,7,3,2","135.7",",,,7","0",",,,7","10.56",",7","17.30",",,,7","3.81",",,,7","",""
"USC00403679","2015-12","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","694.7","7","0.0",",7","15",",7","9",",7","2",",7","0",",7","0",",7","0",",7","13",",7","0",",7","8",",7","0",",7","","","-7.8",",7,19,+","0",",,7,31,+","0",",,7,31,+","47.5",",,7,24,","24.4",",7,30,+","","","634.9","7","  13.3",",,,7,3,2","267.9",",7","  16.7",",,,7,3,2","  -0.6",",,,7,3,2","   5.6",",,,7,3,2","   8.0",",,,7,3,2","  11.7",",,,7,3,2","149.5",",,,7","0",",,,7","9.69",",7","16.25",",,,7","3.13",",,,7","",""
"USC00403679","2016-01","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","10",",7","8",",7","0",",7","7",",7","2",",7","0",",7","29",",7","4",",7","0",",7","0",",7","","","-13.9",",7,20,+","152",",,7,23,","127",",,7,23,","15.2",",,7,16,","17.8",",7,31,","","","1214.0","7","  10.0","1,,,7,3,2","579.1",",7","  12.2","2,,,7,3,2","  -0.6","1,,,7,3,2","   1.1","2,,,7,3,2","   2.1","1,,,7,3,2","   3.9","2,,,7,3,2","65.3",",,,7","232",",,,7","-0.35",",7","6.44",",,,7","-7.14",",,,7","",""
"USC00403679","2016-02","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","16",",7","12",",7","1",",7","6",",7","3",",7","0",",7","16",",7","5",",7","0",",7","0",",7","","","-12.8",",7,14,","76",",,7,10,+","76",",,7,09,","26.7",",,7,22,","18.9",",7,29,","","","1628.9","7","   7.2",",,,7,3,2","414.9",",7","  11.7",",,,7,3,2","  -1.1",",,,7,3,2","   1.7",",,,7,3,2","   3.2",",,,7,3,2","   6.2",",,,7,3,2","118.6",",,,7","160",",,,7","4.03",",7","9.22",",,,7","-1.17",",,,7","",""
"USC00403679","2016-03","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","5.3","7","5.3","2,7","10",",7","6",",7","0",",7","0",",7","0",",7","0","2,7","14","2,7","0",",7","14",",7","0",",7","","","-6.1","2,7,03,","0",",,7,31,+","0",",,7,31,+","12.7",",,7,02,","27.2",",7,12,","","","1860.3","7","  12.8","1,,,7,3,2","231.4",",7","  17.8","1,,,7,3,2","   3.3","1,,,7,3,2","   5.0","1,,,7,3,2","   8.2","1,,,7,3,2","  13.8","1,,,7,3,2","39.7",",,,7","0",",,,7","10.55","2,7","18.71",",,,7","2.40","2,,,7","",""
"USC00403679","2016-04","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","10.6","7","5.3",",7","10",",7","7",",7","0",",7","0",",7","0",",7","0",",7","2",",7","0",",7","20",",7","0",",7","","","-3.3",",7,10,","0",",,7,30,+","0",",,7,30,+","17.0",",,7,01,","28.3",",7,21,","144.9",",,,7","2007.1","7","  17.8",",,,7,3,2","146.8",",7","  23.9",",,,7,3,2","   6.7",",,,7,3,2","  10.0",",,,7,3,2","  12.2",",,,7,3,2","  18.1",",,,7,3,2","79.3",",,,7","0",",,,7","13.62",",7","21.51",",,,7","5.72",",,,7","2477",",,,7"
"USC00403679","2016-05","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","34.5","7","23.9",",7","14",",7","10",",7","1",",7","0",",7","0",",7","0",",7","1",",7","0",",7","22",",7","0",",7","","","-2.8",",7,16,","0",",,7,31,+","0",",,7,31,+","75.7",",,7,11,","29.4",",7,31,+","125.8","2,,,7","2088.1","7","  21.7",",,,7,3,2","81.0",",7","  27.8",",,,7,3,2","  11.7",",,,7,3,2","  16.7",",,,7,3,2","  16.5",",,,7,3,2","  21.8",",,,7,3,2","168.0",",,,7","0",",,,7","16.49",",7","23.48",",,,7","9.50",",,,7","1337",",,,7"
"USC00403679","2016-06","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","187.0","7","152.5",",7","7",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","11",",7","","","8.3",",7,09,","0",",,7,30,+","0",",,7,30,+","26.2",",,7,05,","35.0",",7,27,+","193.0",",,,7","2089.2","7","  25.6",",,,7,3,2","1.1",",7","  32.2",",,,7,3,2","  11.7",",,,7,3,2","  23.9",",,,7,3,2","  22.7",",,,7,3,2","  29.6",",,,7,3,2","41.5",",,,7","0",",,,7","23.38",",7","30.76",",,,7","16.00",",,,7","1303",",,,7"
"USC00403679","2016-07","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","427.6","7","240.6",",7","13",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","22",",7","","","15.0",",7,01,","0",",,7,31,+","0",",,7,31,+","29.5",",,7,15,","36.7",",7,24,","195.6","1,,,7","0.0","7","  28.9",",,,7,3,2","0.0",",7","  35.0",",,,7,3,2","  22.2",",,,7,3,2","  26.7",",,,7,3,2","  24.9",",,,7,3,2","  31.3",",,,7,3,2","93.5",",,,7","0",",,,7","26.10",",7","32.92",",,,7","19.27",",,,7","1221",",,,7"
"USC00403679","2016-08","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","647.5","7","219.9",",7","14",",7","13",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","16",",7","","","14.4",",7,23,","0",",,7,31,+","0",",,7,31,+","27.9",",,7,21,","34.4",",7,17,+","173.4",",,,7","0.0","7","  27.2",",,,7,3,2","0.0",",7","  32.2",",,,7,3,2","  21.1",",,,7,3,2","  25.6",",,,7,3,2","  24.6",",,,7,3,2","  30.0",",,,7,3,2","128.7",",,,7","0",",,,7","25.43",",7","31.59",",,,7","19.26",",,,7","1433",",,,7"
"USC00403679","2016-09","36.1056","-82.8436","402.3","GREENEVILLE EXPERIMENTAL STATION, TN US","784.7","7","137.2",",7","6",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","14",",7","","","8.9",",7,30,","0",",,7,30,+","0",",,7,30,+","18.3",",,7,19,","33.9",",7,16,+","150.7","1,,,7","3.9","7","  25.6",",,,7,3,2","3.9",",7","  31.7",",,,7,3,2","  18.3",",,,7,3,2","  21.1",",,,7,3,2","  21.9",",,,7,3,2","  27.5",",,,7,3,2","48.5",",,,7","0",",,,7","22.78",",7","30.60",",,,7","14.95",",,,7","1414",",,,7"
