"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES"
"USW00012863","1955-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1522.3","0","272.3",",0","14",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","7","","22.2",",0,16,","0",",,0,30,+","0",",,0,30,+","45.7",",,0,02,","31.7",",0,27,+","0.0","0","0.0",",0","190.2",",,,0","0",",,,0","27.41",",0","30.25",",,,0","24.57",",,,0","","","",""
"USW00012863","1955-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1673.5","0","151.2",",0","8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","5","","10.6",",0,31,","0",",,0,31,+","0",",,0,31,+","42.4",",,0,07,","31.1",",0,05,+","3.6","0","3.6",",0","87.2",",,,0","0",",,,0","23.09",",0","26.51",",,,0","19.68",",,,0","","","",""
"USW00012863","1955-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1718.3","0","44.8",",0","11",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","3","","","","3","","3.9",",0,29,","0",",,0,30,+","0",",,0,30,+","45.7",",,0,24,","27.2",",0,16,","62.0","0","58.4",",0","139.5",",,,0","0",",,,0","17.88",",0","21.39",",,,0","14.38",",,,0","","","",""
"USW00012863","1955-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1735.0","0","16.7",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","10","","","","","","1.7",",0,16,","0",",,0,31,+","0",",,0,31,+","52.1",",,0,04,","26.1",",0,25,","179.0","0","117.0",",0","98.3",",,,0","0",",,,0","15.10",",0","18.67",",,,0","11.53",",,,0","","","",""
"USW00012863","1956-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","3.3","0","3.3","1,0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0","1,0","3","","","","2","","2.8",",0,13,","0",",,0,31,+","0",",,0,31,+","82.8",",,0,22,","23.3","1,0,29,","353.1","0","174.1","1,0","110.5",",,,0","0",",,,0","12.66","1,0","16.54","1,,,0","8.79",",,,0","","","",""
"USW00012863","1956-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","18.8","0","15.5","1,0","11",",0","7",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","14",",0","0",",0","14","","","","3","","5.6","1,0,12,","0",",,0,29,+","0",",,0,29,+","63.0",",,0,10,","25.6",",0,27,","423.5","0","70.4",",0","141.5",",,,0","0",",,,0","16.39","1,0","20.38",",,,0","12.41","1,,,0","","","",""
"USW00012863","1956-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","46.6","0","27.8",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","10","","","","1","","6.1",",0,08,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,22,","26.7",",0,28,","486.2","0","62.7",",0","12.3",",,,0","0",",,,0","17.21",",0","21.55",",,,0","12.87",",,,0","","","",""
"USW00012863","1956-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","108.6","0","62.0",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","4","","","","1","","10.6",",0,11,","0",",,0,30,+","0",",,0,30,+","71.1",",,0,24,","27.2",",0,03,","500.5","0","14.3",",0","82.0",",,,0","0",",,,0","19.92",",0","23.39",",,,0","16.46",",,,0","","","",""
"USW00012863","1956-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","311.6","0","203.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","4","","","","5","","17.8",",0,17,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,04,","32.2",",0,23,","500.5","0","0.0",",0","65.3",",,,0","0",",,,0","24.88",",0","28.03",",,,0","21.74",",,,0","","","",""
"USW00012863","1956-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","532.5","0","220.9",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","6","","17.8",",0,05,+","0",",,0,30,+","0",",,0,30,+","126.5",",,0,12,","32.2",",0,09,+","500.5","0","0.0",",0","287.1",",,,0","0",",,,0","25.70",",0","29.34",",,,0","22.05",",,,0","","","",""
"USW00012863","1956-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","827.9","0","295.4",",0","11",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","11","","21.1",",0,10,+","0",",,0,31,+","0",",,0,31,+","67.6",",,0,07,","32.8",",0,20,+","0.0","0","0.0",",0","211.8",",,,0","0",",,,0","27.86",",0","31.05",",,,0","24.67",",,,0","","","",""
"USW00012863","1956-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1144.1","0","316.2",",0","9","1,0","5","1,0","0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","15","","21.7",",0,23,+","0",",,0,31,+","0",",,0,31,+","12.2","1,,0,20,","34.4",",0,09,","0.0","0","0.0",",0","38.5","1,,,0","0",",,,0","28.53",",0","31.48",",,,0","25.59",",,,0","","","",""
"USW00012863","1956-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1376.1","0","232.0","1,0","10","3,0","7","3,0","2","3,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","0","1,0","1","","","","10","","20.6","1,0,28,+","0",",,0,30,+","0",",,0,30,+","31.2","3,,0,07,","31.7","1,0,03,+","0.0","0","0.0","1,0","118.2","3,,,0","0",",,,0","26.33","1,0","29.02","1,,,0","23.65","1,,,0","","","",""
"USW00012863","1956-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1554.7","0","178.6",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","1","","","","2","","18.9",",0,09,+","0",",,0,31,+","0",",,0,31,+","25.4",",,0,01,","29.4",",0,07,+","0.0","0","0.0",",0","74.9",",,,0","0",",,,0","24.10",",0","26.76",",,,0","21.43",",,,0","","","",""
"USW00012863","1956-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1622.5","0","67.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","4","","","","1","","5.0",",0,27,","0",",,0,30,+","0",",,0,30,+","9.1",",,0,28,","27.2",",0,15,+","76.4","0","76.4",",0","17.4",",,,0","0",",,,0","18.05",",0","21.39",",,,0","14.70",",,,0","","","",""
"USW00012863","1956-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1663.3","0","40.8",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","9","","","","2","","8.3",",0,10,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,13,","25.6",",0,22,","124.3","0","47.9",",0","46.1",",,,0","0",",,,0","18.10",",0","21.29",",,,0","14.92",",,,0","","","",""
"USW00012863","1957-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","38.2","0","38.2",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","16","","","","","","1.7",",0,17,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,20,","25.6",",0,30,+","198.6","0","74.3",",0","26.7",",,,0","0",",,,0","17.17",",0","20.85",",,,0","13.48",",,,0","","","",""
"USW00012863","1957-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","74.1","0","35.9",",0","8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","9","","","","3","","8.9",",0,21,","0",",,0,28,+","0",",,0,28,+","50.8",",,0,23,","26.1",",0,10,","248.3","0","49.7",",0","131.3",",,,0","0",",,,0","17.84",",0","21.22",",,,0","14.46",",,,0","","","",""
"USW00012863","1957-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","86.7","0","12.6",",0","11",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","9","","","","9","","6.7",",0,08,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,13,","25.0",",0,19,","323.6","0","75.3",",0","189.9",",,,0","0",",,,0","16.31",",0","19.68",",,,0","12.94",",,,0","","","",""
"USW00012863","1957-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","169.3","0","82.6",",0","8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","10","","","","7","","11.1",",0,09,","0",",,0,30,+","0",",,0,30,+","47.8",",,0,11,","25.6",",0,28,+","336.9","0","13.3",",0","177.0",",,,0","0",",,,0","20.64",",0","23.20",",,,0","18.08",",,,0","","","",""
"USW00012863","1957-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","368.6","0","199.3",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","5","","16.1",",0,07,+","0",",,0,31,+","0",",,0,31,+","10.4",",,0,19,","30.0",",0,28,+","336.9","0","0.0",",0","28.5",",,,0","0",",,,0","24.76",",0","27.36",",,,0","22.17",",,,0","","","",""
"USW00012863","1957-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","641.4","0","272.8",",0","12",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","8","","21.7",",0,24,+","0",",,0,30,+","0",",,0,30,+","54.6",",,0,24,","31.7",",0,29,","336.9","0","0.0",",0","243.7",",,,0","0",",,,0","27.43",",0","29.95",",,,0","24.90",",,,0","","","",""
"USW00012863","1957-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","964.2","0","322.8",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","10","","22.2",",0,25,","0",",,0,31,+","0",",,0,31,+","97.3",",,0,28,","33.9",",0,17,+","0.0","0","0.0",",0","196.7",",,,0","0",",,,0","28.75",",0","31.62",",,,0","25.87",",,,0","","","",""
"USW00012863","1957-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1267.7","0","303.5",",0","12",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","9","","22.2",",0,05,","0",",,0,31,+","0",",,0,31,+","40.1",",,0,05,","33.3",",0,16,","0.0","0","0.0",",0","207.3",",,,0","0",",,,0","28.12",",0","30.74",",,,0","25.51",",,,0","","","",""
"USW00012863","1957-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1502.6","0","234.9",",0","12",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","8","","18.3",",0,30,+","0",",,0,30,+","0",",,0,30,+","151.4",",,0,18,","31.1",",0,04,","0.0","0","0.0",",0","535.0",",,,0","0",",,,0","26.16",",0","28.23",",,,0","24.10",",,,0","","","",""
"USW00012863","1957-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1609.9","0","107.3",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","1","","8.9",",0,27,","0",",,0,31,+","0",",,0,31,+","119.1",",,0,16,","27.2",",0,23,+","27.3","0","27.3",",0","136.6",",,,0","0",",,,0","20.91",",0","23.39",",,,0","18.44",",,,0","","","",""
"USW00012863","1957-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1659.2","0","49.3",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","9","","","","8","","6.7",",0,30,","0",",,0,30,+","0",",,0,30,+","144.5",",,0,22,","26.1",",0,02,","72.2","0","44.9",",0","240.3",",,,0","0",",,,0","18.48",",0","21.27",",,,0","15.69",",,,0","","","",""
"USW00012863","1957-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1662.6","0","3.4",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","7","","","","2","","0.6",",0,12,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,28,","22.8",",0,19,","202.5","0","130.3",",0","62.0",",,,0","0",",,,0","14.24",",0","18.14",",,,0","10.34",",,,0","","","",""
"USW00012863","1958-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","0.0","0","0.0",",0","9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2","","","","1","","0.6",",0,08,","0",",,0,31,+","0",",,0,31,+","105.7",",,0,12,","20.0",",0,31,","444.2","0","241.7",",0","270.0",",,,0","0",",,,0","10.54",",0","13.60",",,,0","7.47",",,,0","","","",""
"USW00012863","1958-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","0.0","0","0.0",",0","10",",0","7",",0","2",",0","0",",0","1",",0","0",",0","2",",0","0",",0","1",",0","0",",0","6","","","","2","","-1.7",",0,13,","0",",,0,28,+","51",",,0,12,","51.3",",,0,10,","21.7",",0,06,","689.2","0","245.0",",0","147.0",",,,0","51",",,,0","9.58",",0","12.85",",,,0","6.31",",,,0","","","",""
"USW00012863","1958-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","3.6","0","3.6",",0","13",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","10","","","","9","","7.2",",0,19,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,08,","23.3",",0,07,","799.6","0","110.4",",0","166.0",",,,0","0",",,,0","14.89",",0","17.83",",,,0","11.95",",,,0","","","",""
"USW00012863","1958-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","70.7","0","67.1",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","12","","","","1","","12.8",",0,12,+","0",",,0,30,+","0",",,0,30,+","62.5",",,0,14,","26.7",",0,24,+","812.6","0","13.0",",0","74.0",",,,0","0",",,,0","20.13",",0","23.00",",,,0","17.26",",,,0","","","",""
"USW00012863","1958-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","242.8","0","172.1",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","2","","","","6","","16.1",",0,08,+","0",",,0,31,+","0",",,0,31,+","45.2",",,0,18,","31.1",",0,30,+","812.6","0","0.0",",0","93.4",",,,0","0",",,,0","23.88",",0","26.73",",,,0","21.04",",,,0","","","",""
"USW00012863","1958-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","524.8","0","282.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","6","","21.7",",0,29,","0",",,0,30,+","0",",,0,30,+","33.3",",,0,26,","32.2",",0,21,+","812.6","0","0.0",",0","86.4",",,,0","0",",,,0","27.73",",0","30.69",",,,0","24.78",",,,0","","","",""
"USW00012863","1958-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","825.9","0","301.1",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","14","","22.2",",0,05,","0",",,0,31,+","0",",,0,31,+","42.4",",,0,21,","32.2",",0,29,+","0.0","0","0.0",",0","120.7",",,,0","0",",,,0","28.05",",0","30.90",",,,0","25.20",",,,0","","","",""
"USW00012863","1958-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1130.8","0","304.9",",0","10",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","8","","23.3",",0,28,+","0",",,0,31,+","0",",,0,31,+","102.1",",,0,26,","32.8",",0,22,+","0.0","0","0.0",",0","315.7",",,,0","0",",,,0","28.17",",0","30.95",",,,0","25.39",",,,0","","","",""
"USW00012863","1958-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1406.3","0","275.5",",0","14",",0","14",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","11","","22.8",",0,29,+","0",",,0,30,+","0",",,0,30,+","49.5",",,0,03,","31.7",",0,26,","0.0","0","0.0",",0","209.7",",,,0","0",",,,0","27.52",",0","29.84",",,,0","25.19",",,,0","","","",""
"USW00012863","1958-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1546.6","0","140.3",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","3","","","","","","15.0",",0,29,","0",",,0,31,+","0",",,0,31,+","95.5",",,0,30,","28.9",",0,09,","2.0","0","2.0",",0","167.8",",,,0","0",",,,0","22.80",",0","25.26",",,,0","20.33",",,,0","","","",""
"USW00012863","1958-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1606.6","0","60.0",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","10","","","","","","5.6",",0,29,","0",",,0,30,+","0",",,0,30,+","35.8",",,0,04,","26.7",",0,17,","25.0","0","23.0",",0","73.7",",,,0","0",",,,0","19.57",",0","22.37",",,,0","16.76",",,,0","","","",""
"USW00012863","1958-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1611.1","0","4.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","12","","","","","","2.8",",0,15,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,13,","25.0",",0,05,","172.9","0","147.9",",0","33.1",",,,0","0",",,,0","13.71",",0","17.00",",,,0","10.41",",,,0","","","",""
"USW00012863","1959-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","0.6","0","0.6",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16","","","","1","","2.2",",0,17,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,30,","22.8",",0,21,","383.1","0","210.2",",0","99.6",",,,0","0",",,,0","11.57",",0","15.25",",,,0","7.89",",,,0","","","",""
"USW00012863","1959-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","5.9","0","5.3",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","23","","","","","","6.1",",0,05,","0",",,0,28,+","0",",,0,28,+","36.8",",,0,24,","23.9",",0,23,+","496.3","0","113.2",",0","119.3",",,,0","0",",,,0","14.48",",0","17.74",",,,0","11.22",",,,0","","","",""
"USW00012863","1959-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","9.6","0","3.7",",0","7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","11","","","","5","","6.7",",0,08,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,05,","23.9",",0,26,","592.8","0","96.5",",0","123.7",",,,0","0",",,,0","15.34",",0","18.51",",,,0","12.17",",,,0","","","",""
"USW00012863","1959-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","68.7","0","59.1",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","11","","","","5","","11.1",",0,14,","0",",,0,30,+","0",",,0,30,+","52.8",",,0,17,","26.7",",0,30,+","608.6","0","15.8",",0","155.9",",,,0","0",",,,0","19.77",",0","22.66",",,,0","16.89",",,,0","","","",""
"USW00012863","1959-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","268.8","0","200.1",",0","7",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","2","","","","6","","18.3",",0,16,","0",",,0,31,+","0",",,0,31,+","45.2",",,0,12,","29.4",",0,14,+","608.6","0","0.0",",0","158.2",",,,0","0",",,,0","24.79",",0","27.31",",,,0","22.27",",,,0","","","",""
"USW00012863","1959-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","525.2","0","256.4",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","7","","22.2",",0,30,","0",",,0,30,+","0",",,0,30,+","92.2",",,0,08,","31.1",",0,30,+","608.6","0","0.0",",0","261.1",",,,0","0",",,,0","26.88",",0","29.23",",,,0","24.53",",,,0","","","",""
"USW00012863","1959-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","829.6","0","304.4",",0","17",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","17","","23.3",",0,01,","0",",,0,31,+","0",",,0,31,+","36.1",",,0,11,","32.2",",0,19,+","0.0","0","0.0",",0","127.5",",,,0","0",",,,0","28.15",",0","30.68",",,,0","25.63",",,,0","","","",""
"USW00012863","1959-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1149.5","0","319.9",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","13","","23.3",",0,23,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,10,","32.8",",0,07,+","0.0","0","0.0",",0","59.4",",,,0","0",",,,0","28.65",",0","30.80",",,,0","26.51",",,,0","","","",""
"USW00012863","1959-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1420.6","0","271.1",",0","13",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","9","","22.2",",0,11,","0",",,0,30,+","0",",,0,30,+","27.9",",,0,11,","32.8",",0,03,","0.0","0","0.0",",0","156.2",",,,0","0",",,,0","27.37",",0","29.65",",,,0","25.09",",,,0","","","",""
"USW00012863","1959-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1610.0","0","189.4",",0","13",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","4","","","","3","","16.7",",0,27,","0",",,0,31,+","0",",,0,31,+","91.9",",,0,28,","31.1",",0,01,","0.0","0","0.0",",0","297.2",",,,0","0",",,,0","24.44",",0","26.79",",,,0","22.10",",,,0","","","",""
"USW00012863","1959-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1651.9","0","41.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","7","","","","1","","5.6",",0,29,+","0",",,0,30,+","0",",,0,30,+","16.3",",,0,27,","28.3",",0,05,","85.5","0","85.5",",0","28.0",",,,0","0",",,,0","16.88",",0","20.22",",,,0","13.54",",,,0","","","",""
"USW00012863","1959-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1656.9","0","5.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","8","","","","1","","7.2",",0,19,+","0",",,0,31,+","0",",,0,31,+","13.2",",,0,31,+","22.8",",0,27,","209.1","0","123.6",",0","48.5",",,,0","0",",,,0","14.51",",0","17.60",",,,0","11.41",",,,0","","","",""
"USW00012863","1960-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","0.8","0","0.8",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","15","","","","3","","2.2",",0,19,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,01,","22.2",",0,14,+","395.0","0","185.9",",0","66.0",",,,0","0",",,,0","12.36",",0","15.63",",,,0","9.10",",,,0","","","",""
"USW00012863","1960-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","0.8","0","0.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","11","","","","3","","2.2",",0,14,","0",",,0,29,+","0",",,0,29,+","31.0",",,0,03,","21.1",",0,10,","593.3","0","198.3",",0","93.9",",,,0","0",",,,0","11.49",",0","14.89",",,,0","8.10",",,,0","","","",""
"USW00012863","1960-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","11.1","0","10.3",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","14","","","","4","","2.2",",0,04,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,02,","23.9",",0,29,","742.9","0","149.6",",0","19.1",",,,0","0",",,,0","13.84",",0","17.13",",,,0","10.55",",,,0","","","",""
"USW00012863","1960-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","77.1","0","66.0",",0","3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","12","","","","4","","11.1",",0,11,","0",",,0,30,+","0",",,0,30,+","84.8",",,0,02,","26.7",",0,30,+","750.9","0","8.0",",0","152.2",",,,0","0",",,,0","20.27",",0","23.44",",,,0","17.10",",,,0","","","",""
"USW00012863","1960-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","223.5","0","146.4",",0","7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","1","","","","4","","14.4",",0,13,+","0",",,0,31,+","0",",,0,31,+","148.8",",,0,04,","29.4",",0,25,+","754.3","0","3.4",",0","227.4",",,,0","0",",,,0","22.95",",0","25.66",",,,0","20.23",",,,0","","","",""
