"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00363706","1938-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","1",",6","","","","","","","","","","","41.7",",,6,17,","108.8",",,,6","","","",""
"USC00363706","1938-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","9",",6","2",",6","","","0",",6","","","","","0",",,6,30,+","36.8",",,6,20,","112.1",",,,6","0",",,,6","",""
"USC00363706","1938-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","25.9",",,6,06,","61.5",",,,6","0",",,,6","",""
"USC00363706","1938-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","2",",6","","","2",",6","","","","","173",",,6,24,","32.0",",,6,25,","97.4",",,,6","259",",,,6","",""
"USC00363706","1938-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","5",",6","0",",6","4",",6","1",",6","","","51",",,6,26,","43",",,6,26,","22.6",",,6,27,","92.9",",,,6","81",",,,6","",""
"USC00363706","1939-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","1",",6","","","5",",6","","","","","112",",,6,13,","25.7",",,6,31,","77.8",",,,6","385",",,,6","",""
"USC00363706","1939-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","0",",6","","","0",",6","","","","","18",",,6,07,","22.9",",,6,04,","84.6",",,,6","28",",,,6","",""
"USC00363706","1939-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11","2,6","9","2,6","0","2,6","","","2",",6","","","","","25",",,6,22,+","17.0","2,,6,01,","81.7","2,,,6","55",",,,6","",""
"USC00363706","1939-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","7",",6","0",",6","","","0",",6","","","","","0",",T,6,12,+","16.0",",,6,07,","70.8",",,,6","0",",T,,6","",""
"USC00363706","1939-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","5.1",",,6,23,","14.1",",,,6","0",",,,6","",""
"USC00363706","1939-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","18.3",",,6,14,","57.2",",,,6","0",",,,6","",""
"USC00363706","1939-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","16.3",",,6,14,","46.3",",,,6","0",",,,6","",""
"USC00363706","1939-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","0",",6","","","","","0",",,6,31,+","","","","","0",",,,6","",""
"USC00363706","1939-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","0",",6","","","","","0",",,6,30,+","","","","","0",",,,6","",""
"USC00363706","1939-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","1",",6","","","0",",6","","","","","0",",T,6,28,","27.2",",,6,03,","88.0",",,,6","0",",T,,6","",""
"USC00363706","1939-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","0",",6","","","","","0",",T,6,22,+","19.3",",,6,01,","32.9",",,,6","0",",T,,6","",""
"USC00363706","1939-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","7",",6","0",",6","","","2",",6","","","","","89",",,6,27,","10.7",",,6,21,","48.3",",,,6","135",",,,6","",""
"USC00363706","1940-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","1",",6","1",",6","18",",6","2",",6","","","76",",,6,09,+","64",",,6,19,","25.7",",,6,14,","30.9",",,,6","129",",,,6","",""
"USC00363706","1940-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","0",",6","11",",6","3",",6","","","254",",,6,14,","254",",,6,14,","20.6",",,6,14,","78.7",",,,6","348",",,,6","",""
"USC00363706","1940-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","3",",6","2",",6","2",",6","","","25",",,6,16,+","30",",,6,16,","41.7",",,6,30,","126.9",",,,6","73",",,,6","",""
"USC00363706","1940-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","3",",6","","","","","","","","","","","32.8",",,6,20,","119.6",",,,6","","","",""
"USC00363706","1940-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","10",",6","0",",6","","","","","","","","","","","18.8",",,6,21,","90.5",",,,6","","","",""
"USC00363706","1940-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","6",",6","1",",6","","","","","","","","","","","26.2",",,6,02,","69.3",",,,6","","","",""
"USC00363706","1940-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","1",",6","","","","","","","","","","","43.9",",,6,28,","85.8",",,,6","","","",""
"USC00363706","1940-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","6",",6","2",",6","","","","","","","","","","","29.5",",,6,31,","115.7",",,,6","","","",""
"USC00363706","1940-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","2",",6","","","","","","","","","","","42.7",",,6,01,","130.5",",,,6","","","",""
"USC00363706","1940-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","0",",6","","","0","1,6","","","","","0","1,,6,31,+","23.1",",,6,08,","66.8",",,,6","0","1,,,6","",""
"USC00363706","1940-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","6",",6","2",",6","","","1",",6","","","","","51",",,6,27,","37.8",",,6,15,","107.1",",,,6","51",",,,6","",""
"USC00363706","1940-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","7",",6","0",",6","2",",6","1",",6","","","25",",,6,07,+","30",",,6,06,","16.3",",,6,17,","72.8",",,,6","38",",,,6","",""
"USC00363706","1941-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","0",",6","13","2,6","3","1,6","","","203","2,,6,29,+","119","1,,6,27,","16.0",",,6,25,","60.5",",,,6","241","1,,,6","",""
"USC00363706","1941-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","5",",6","3",",6","0",",6","13",",6","0",",6","","","127",",,6,01,","23",",,6,18,","6.4",",,6,08,","17.4",",,,6","38",",,,6","",""
"USC00363706","1941-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","7","2,6","3","1,6","","","279","2,,6,09,","229","1,,6,08,","20.3",",,6,08,","57.1",",,,6","397","1,,,6","",""
"USC00363706","1941-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","","","","","","","","","21.6",",,6,06,","44.7",",,,6","","","",""
"USC00363706","1941-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","","","","","","","","","19.6",",,6,30,","47.8",",,,6","","","",""
"USC00363706","1941-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","1",",6","","","","","","","","","","","29.2",",,6,05,","89.5",",,,6","","","",""
"USC00363706","1941-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","5",",6","1",",6","","","","","","","","","","","34.8",",,6,04,","71.1",",,,6","","","",""
"USC00363706","1941-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","7",",6","0",",6","","","","","","","","","","","23.9",",,6,16,","66.9",",,,6","","","",""
"USC00363706","1941-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","4",",6","3",",6","0",",6","","","","","","","","","","","7.4",",,6,05,","18.3",",,,6","","","",""
"USC00363706","1941-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","4",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","7.1",",,6,16,","26.3",",,,6","0",",,,6","",""
"USC00363706","1941-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","0",",6","","","0",",6","","","","","0",",T,6,23,+","16.0",",,6,01,","60.4",",,,6","0",",T,,6","",""
"USC00363706","1941-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","1",",6","","","0",",6","","","","","10",",,6,13,","37.1",",,6,14,","88.7",",,,6","10",",,,6","",""
"USC00363706","1942-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","3",",6","0",",6","","","1",",6","","","","","185",",,6,04,","23.4",",,6,04,","44.1",",,,6","195",",,,6","",""
