"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00362013","1964-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.0",",,0,04,","","","","","48.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1964-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","23.1",",,0,29,","","","","","43.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1964-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","18.3",",,0,03,","","","","","36.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1964-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","25.4",",,0,26,","","","","","41.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1964-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,23,+","0",",T,0,20,+","27.4",",,0,28,","","","","","91.9",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1965-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","7",",0","0",",0","10",",0","3",",0","","","","","","","","","","","","","","","","","76",",,0,11,+","76",",,0,11,","15.2",",,0,09,","","","","","67.2",",,,0","158",",,,0","","","","","","","","","",""
"USC00362013","1965-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,27,+","0",",T,0,26,+","17.5",",,0,08,","","","","","46.0",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1965-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","0",",0","2",",0","2",",0","","","","","","","","","","","","","","","","","51",",,0,21,+","51",",,0,21,+","18.5",",,0,06,","","","","","45.5",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","1965-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,03,+","0",",T,0,03,+","17.8",",,0,07,","","","","","55.2",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1965-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","20.3",",,0,08,","","","","","47.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","14.5",",,0,24,","","","","","35.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","9.7",",,0,15,","","","","","41.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","9",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","57.9",",,0,02,","","","","","151.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","17.5",",,0,25,","","","","","56.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","36.1",",,0,08,","","","","","90.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","12.7",",,0,17,","","","","","46.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","11.9",",,0,26,","","","","","29.4",",,,0","","","","","","","","","","","",""
"USC00362013","1966-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","9",",0","0",",0","9",",0","5",",0","","","","","","","","","","","","","","","","","381",",,0,31,","178",",,0,23,","18.3",",,0,23,","","","","","83.3",",,,0","431",",,,0","","","","","","","","","",""
"USC00362013","1966-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","1",",0","15",",0","3",",0","","","","","","","","","","","","","","","","","533",",,0,03,","254",",,0,25,","25.4",",,0,14,","","","","","76.1",",,,0","355",",,,0","","","","","","","","","",""
"USC00362013","1966-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,25,+","0",",T,0,25,+","19.1",",,0,25,","","","","","58.5",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1966-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","29.2",",,0,28,","","","","","63.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","13.7",",,0,01,","","","","","84.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","1.3",",,0,20,","","","","","1.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","38.4",",,0,20,","","","","","81.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","16.8",",,0,23,+","","","","","71.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","33.0",",,0,04,","","","","","136.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","16.8",",,0,01,","","","","","49.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","36.8",",,0,29,","","","","","93.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","0",",0","10","4,0","2","2,0","","","","","","","","","","","","","","","","","127","4,,0,26,+","102","2,,0,25,","14.0",",,0,11,","","","","","51.3",",,,0","130","2,,,0","","","","","","","","","",""
"USC00362013","1967-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","2",",0","2",",0","0",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","102",",,0,01,","3",",,0,01,","20.6",",,0,28,","","","","","24.2",",,,0","3",",,,0","","","","","","","","","",""
"USC00362013","1967-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","0",",0","9",",0","6",",0","","","","","","","","","","","","","","","","","203",",,0,08,","102",",,0,06,","8.9",",,0,03,","","","","","32.8",",,,0","333",",,,0","","","","","","","","","",""
"USC00362013","1967-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","9",",0","2",",0","11",",0","3",",0","","","","","","","","","","","","","","","","","305",",,0,07,","305",",,0,07,","29.2",",,0,07,","","","","","130.2",",,,0","415",",,,0","","","","","","","","","",""
"USC00362013","1967-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,27,","","","","","77.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","23.1",",,0,03,","","","","","130.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","10.2",",,0,19,+","","","","","31.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","23.6",",,0,03,","","","","","128.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","42.4",",,0,03,","","","","","166.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","15.7",",,0,22,","","","","","50.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","55.9",",,0,19,","","","","","114.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","1",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","102",",,0,18,","102",",,0,18,","45.7",",,0,03,","","","","","78.5",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","1967-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","254",",,0,29,","254",",,0,29,","24.1",",,0,29,","","","","","64.8",",,,0","330",",,,0","","","","","","","","","",""
"USC00362013","1968-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","22",",0","2",",0","","","","","","","","","","","","","","","","","229",",,0,01,","51",",,0,01,","12.2",",,0,31,","","","","","39.5",",,,0","76",",,,0","","","","","","","","","",""
"USC00362013","1968-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3",",0","1",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","25",",,0,21,","25",",,0,21,","2.5",",,0,03,","","","","","4.6",",,,0","28",",,,0","","","","","","","","","",""
"USC00362013","1968-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","7",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","25",",,0,01,","25",",,0,01,","15.2",",,0,17,","","","","","64.5",",,,0","25",",,,0","","","","","","","","","",""
"USC00362013","1968-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","18.5",",,0,25,","","","","","43.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","18",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","39.4",",,0,29,","","","","","149.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","20.8",",,0,16,+","","","","","127.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","25.9",",,0,18,","","","","","43.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","25.7",",,0,07,","","","","","69.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","54.1",",,0,11,","","","","","113.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.6",",,0,20,","","","","","73.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","13",",0","0",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","152",",,0,13,","191",",,0,13,","22.1",",,0,13,","","","","","110.6",",,,0","204",",,,0","","","","","","","","","",""
"USC00362013","1968-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","51",",,0,28,","38",",,0,28,","10.2",",,0,29,","","","","","46.0",",,,0","38",",,,0","","","","","","","","","",""
"USC00362013","1969-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","3",",0","0",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","51",",,0,08,+","51",",,0,07,","10.2",",,0,30,","","","","","25.9",",,,0","51",",,,0","","","","","","","","","",""
"USC00362013","1969-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","3",",0","0",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","76",",,0,09,","76",",,0,09,","5.6",",,0,09,","","","","","16.2",",,,0","127",",,,0","","","","","","","","","",""
"USC00362013","1969-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","2",",0","1",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","51",",,0,03,","38",",,0,03,","31.8",",,0,25,","","","","","36.7",",,,0","38",",,,0","","","","","","","","","",""
"USC00362013","1969-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","18.0",",,0,23,","","","","","82.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1969-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","36.1",",,0,20,","","","","","99.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1969-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","30.7",",,0,03,","","","","","95.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1969-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","16",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","45.2",",,0,23,","","","","","165.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1969-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.3",",,0,02,","","","","","90.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1969-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","17.5",",,0,03,","","","","","39.5",",,,0","0",",,,0","","","","","","","","","",""
