"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00364672","1971-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","4",",0","2",",0","3",",","","","","","","","","","","","","","","","","","102",",,0,04,","","","32.3",",,0,04,","","","82.1",",,,0","","","","","",""
"USC00364672","1971-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","10.2",",,0,07,","","","29.2",",,,0","","","","","",""
"USC00364672","1971-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","40.6",",,0,31,","","","158.0",",,,0","0",",,,0","","","",""
"USC00364672","1971-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","12.7",",,0,15,","","","36.1",",,,0","0",",,,0","","","",""
"USC00364672","1971-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","14.7",",,0,27,","","","73.9",",,,0","0",",,,0","","","",""
"USC00364672","1971-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","73.4",",,0,28,","","","217.6",",,,0","0",",,,0","","","",""
"USC00364672","1971-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","49.8",",,0,14,","","","137.8",",,,0","0",",,,0","","","",""
"USC00364672","1971-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","19.8",",,0,11,","","","64.5",",,,0","0",",,,0","","","",""
"USC00364672","1971-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","6",",0","3",",0","2","4,0","1",",0","","","","","","","","","","","","","","","279","4,,0,25,","279",",,0,25,","43.2",",,0,25,","","","143.3",",,,0","292",",,,0","","","",""
"USC00364672","1971-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","4",",0","1",",0","1",",0","1",",0","","","","","","","","","","","","","","","25",",,0,06,","25",",,0,06,","30.5",",,0,07,","","","61.4",",,,0","25",",,,0","","","",""
"USC00364672","1972-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","8",",0","0",",0","4",",0","1",",0","","","","","","","","","","","","","","","51",",,0,29,+","51",",,0,28,","18.3",",,0,14,","","","89.1",",,,0","51",",,,0","","","",""
"USC00364672","1972-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","5",",0","2",",0","","","4",",0","","","","","","","","","","","","","","","","","127",",,0,19,","35.1",",,0,14,","","","97.4",",,,0","228",",,,0","","","",""
"USC00364672","1972-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","6",",0","1",",0","1",",0","1",",0","","","","","","","","","","","","","","","102",",,0,15,","102",",,0,15,","26.9",",,0,17,","","","113.2",",,,0","102",",,,0","","","",""
"USC00364672","1972-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","19.8",",,0,17,","","","79.0",",,,0","0",",,,0","","","",""
"USC00364672","1972-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","12",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","29.0",",,0,31,","","","140.4",",,,0","0",",,,0","","","",""
"USC00364672","1972-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","17",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","57.4",",,0,23,","","","209.2",",,,0","0",",,,0","","","",""
"USC00364672","1972-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",0","6",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","10.7",",,0,14,","23.3",",0,23,","45.9",",,,0","0",",,,0","16.85",",,,0","",""
"USC00364672","1972-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","22.6",",,0,25,","","","71.6",",,,0","0",",,,0","","","",""
"USC00364672","1972-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","30.7",",,0,19,","","","50.2",",,,0","0",",,,0","","","",""
"USC00364672","1972-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","49.8",",,0,29,","","","96.9",",,,0","0",",,,0","","","",""
"USC00364672","1972-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","10",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","83.1",",,0,09,","","","254.3",",,,0","0",",,,0","","","",""
"USC00364672","1972-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","11",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","27.9",",,0,07,","","","170.1",",,,0","","","","","",""
"USC00364672","1973-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","7",",0","3",",0","1",",0","1",",0","","","","","","","","","","","","","","","178",",,0,29,","178",",,0,29,","30.2",",,0,01,","","","128.8",",,,0","178",",,,0","","","",""
"USC00364672","1973-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","4",",0","1",",0","1",",0","1",",0","","","","","","","","","","","","","","","51",",,0,15,","51",",,0,15,","32.0",",,0,03,","","","68.0",",,,0","51",",,,0","","","",""
"USC00364672","1973-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","8",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","25",",,0,18,","25",",,0,18,","18.3",",,0,26,","","","92.2",",,,0","25",",,,0","","","",""
"USC00364672","1973-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","33.8",",,0,02,","","","145.2",",,,0","0",",,,0","","","",""
"USC00364672","1973-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.0",",,0,11,","","","116.8",",,,0","0",",,,0","","","",""
"USC00364672","1973-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","6",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","51.3",",,0,30,","","","154.6",",,,0","0",",,,0","","","",""
"USC00364672","1973-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","19.3",",,0,04,","","","67.2",",,,0","0",",,,0","","","",""
"USC00364672","1973-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","57.4",",,0,02,","","","126.8",",,,0","0",",,,0","","","",""
"USC00364672","1973-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","57.2",",,0,15,","","","156.3",",,,0","0",",,,0","","","",""
"USC00364672","1973-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","73.2",",,0,30,","","","105.0",",,,0","0",",,,0","","","",""
"USC00364672","1973-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","7.1",",,0,28,+","","","32.2",",,,0","0",",,,0","","","",""
"USC00364672","1973-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","10",",0","3",",0","2","4,0","2",",0","","","","","","","","","","","","","","","178","4,,0,17,","165",",,0,17,","48.3",",,0,21,","","","226.0",",,,0","203",",,,0","","","",""
"USC00364672","1974-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","9",",0","0",",0","","","3","1,0","","","","","24",",0","0",",0","0",",0","","","","","","","102","1,,0,09,","24.6",",,0,22,","6.7",",0,27,","103.1",",,,0","217","1,,,0","-4.41",",,,0","",""
"USC00364672","1974-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","5",",0","1",",0","","","3",",0","","","","","25",",0","0",",0","0",",0","","","","","","","25",",,0,11,+","33.8",",,0,23,","4.4",",0,22,","72.9",",,,0","75",",,,0","-7.63",",,,0","",""
"USC00364672","1974-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","7",",0","1",",0","0",",0","1",",0","","","","","21",",0","0",",0","0",",0","","","","","0",",,0,31,+","102",",,0,30,","30.5",",,0,22,","14.4",",0,05,","123.9",",,,0","102",",,,0","-2.25",",,,0","",""
"USC00364672","1974-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","7",",0","0",",0","0",",0","0",",0","","","","","14",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","17.8",",,0,15,","15.6",",0,04,","80.9",",,,0","0",",,,0","2.58",",,,0","",""
"USC00364672","1974-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","44.7",",,0,13,","","","93.7",",,,0","0",",,,0","","","",""
"USC00364672","1974-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","32.5",",,0,17,","","","94.6",",,,0","0",",,,0","","","",""
"USC00364672","1974-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","37.1",",,0,30,","","","97.8",",,,0","0",",,,0","","","",""
"USC00364672","1974-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","10",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","69.6",",,0,18,","","","233.7",",,,0","0",",,,0","","","",""
"USC00364672","1974-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","42.4",",,0,29,","","","134.2",",,,0","0",",,,0","","","",""
"USC00364672","1974-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","14.0",",,0,16,","","","28.0",",,,0","0",",,,0","","","",""
"USC00364672","1974-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","33.8",",,0,13,","","","50.1",",,,0","0",",,,0","","","",""
"USC00364672","1974-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","8",",0","2",",0","1",",0","1",",0","","","","","","","","","","","","","","","25",",,0,16,","25",",,0,16,","53.6",",,0,08,","","","149.7",",,,0","25",",,,0","","","",""
"USC00364672","1975-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","13",",0","0",",0","","","5",",0","","","","","","","","","","","","","","","","","152",",,0,07,","24.4",",,0,09,","","","137.7",",,,0","431",",,,0","","","",""
"USC00364672","1975-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","7",",0","2",",0","","","2",",0","","","","","","","","","","","","","","","","","178",",,0,13,","41.1",",,0,25,","","","121.1",",,,0","280",",,,0","","","",""
"USC00364672","1975-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","7",",0","1",",0","","","2",",0","","","","","","","","","","","","","","","","","76",",,0,15,","51.6",",,0,20,","","","107.7",",,,0","101",",,,0","","","",""
"USC00364672","1975-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","26.4",",,0,04,","","","82.0",",,,0","0",",,,0","","","",""
"USC00364672","1975-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","11",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","60.7",",,0,23,","","","165.1",",,,0","0",",,,0","","","",""
"USC00364672","1975-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","18",",0","12",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","66.8",",,0,28,","","","243.1",",,,0","0",",,,0","","","",""
"USC00364672","1975-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","47.8",",,0,25,","","","145.0",",,,0","0",",,,0","","","",""
"USC00364672","1975-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","30.2",",,0,05,","","","107.7",",,,0","0",",,,0","","","",""
"USC00364672","1975-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","54.6",",,0,25,","","","142.5",",,,0","0",",,,0","","","",""
"USC00364672","1975-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,18,","","","128.4",",,,0","0",",,,0","","","",""
"USC00364672","1975-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","40.9",",,0,13,","","","107.7",",,,0","0",",,,0","","","",""
"USC00364672","1975-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","4",",0","1",",0","1","5,0","0","1,0","","","","","","","","","","","","","","","51","5,,0,26,","0","1,T,0,24,+","31.0",",,0,26,","","","74.4",",,,0","0","1,T,,0","","","",""
"USC00364672","1976-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","10",",0","2",",0","","","5",",0","","","","","","","","","","","","","","","","","76",",,0,22,+","72.9",",,0,27,","","","163.9",",,,0","227",",,,0","","","",""
"USC00364672","1976-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","7",",0","1",",0","","","2",",0","","","","","","","","","","","","","","","","","76",",,0,06,","26.4",",,0,02,","","","76.5",",,,0","101",",,,0","","","",""
"USC00364672","1976-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","0",",0","6",",0","4",",0","","","","","","","","","","","","","","","127",",,0,10,","127",",,0,10,","17.8",",,0,13,","","","66.9",",,,0","202",",,,0","","","",""
"USC00364672","1976-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","46.5",",,0,01,","","","75.6",",,,0","0",",,,0","","","",""
"USC00364672","1976-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","45.5",",,0,02,","","","155.3",",,,0","0",",,,0","","","",""
"USC00364672","1976-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","74.7",",,0,21,","","","148.6",",,,0","0",",,,0","","","",""
"USC00364672","1976-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","8",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","34.5",",,0,17,","","","142.6",",,,0","0",",,,0","","","",""
"USC00364672","1976-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","34.5",",,0,09,","","","92.7",",,,0","0",",,,0","","","",""
"USC00364672","1976-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","61.0",",,0,17,","","","130.1",",,,0","0",",,,0","","","",""
"USC00364672","1976-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","11",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","47.2",",,0,21,","","","206.3",",,,0","0",",,,0","","","",""
"USC00364672","1976-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","3",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","25",",,0,30,","25",",,0,30,","9.4",",,0,29,","","","21.3",",,,0","25",",,,0","","","",""
"USC00364672","1976-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","5",",0","2",",0","6",",0","2",",0","","","","","","","","","","","","","","","102",",,0,28,","66",",,0,26,","29.5",",,0,08,","","","77.6",",,,0","130",",,,0","","","",""
"USC00364672","1977-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","7",",0","0",",0","25",",","","","","","","","","","","","","","","","","","229",",,0,18,+","","","10.7",",,0,11,","","","45.3",",,,0","","","","","",""
"USC00364672","1977-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","6",",0","1",",0","25",",","","","","","","","","","","","","","","","","","229",",,0,21,+","","","36.8",",,0,25,","","","75.9",",,,0","","","","","",""
"USC00364672","1977-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","8",",0","3",",0","6",",0","3",",0","","","","","","","","","","","","","","","76",",,0,19,","51",",,0,18,","79.2",",,0,23,","","","231.7",",,,0","101",",,,0","","","",""
"USC00364672","1977-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","33.0",",,0,03,","","","121.9",",,,0","0",",,,0","","","",""
"USC00364672","1977-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",T,0,10,+","14.0",",,0,05,","","","34.3",",,,0","0",",T,,0","","","",""
"USC00364672","1977-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","74.9",",,0,10,","","","129.1",",,,0","0",",,,0","","","",""
"USC00364672","1977-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","18.8",",,0,07,","","","80.9",",,,0","0",",,,0","","","",""
"USC00364672","1977-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","31.0",",,0,04,","","","103.6",",,,0","0",",,,0","","","",""
"USC00364672","1977-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","11",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","42.7",",,0,25,","","","157.3",",,,0","0",",,,0","","","",""
"USC00364672","1977-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","8",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","38.9",",,0,17,","","","152.5",",,,0","0",",,,0","","","",""
"USC00364672","1977-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","20",",0","8",",0","3",",0","0",",0","2",",0","","","","","","","","","","","","","","","0",",,0,30,+","25",",,0,30,+","47.8",",,0,08,","","","155.0",",,,0","50",",,,0","","","",""
"USC00364672","1977-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","10",",0","3",",0","4",",0","3",",0","","","","","","","","","","","","","","","102",",,0,09,","51",",,0,09,+","31.5",",,0,19,","","","171.9",",,,0","127",",,,0","","","",""
"USC00364672","1978-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","10",",0","3",",0","24","1,0","9",",0","","","","","","","","","","","","","","","381","1,,0,22,+","203",",,0,18,","71.6",",,0,09,","","","224.0",",,,0","633",",,,0","","","",""
"USC00364672","1978-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","2",",0","0",",0","28",",0","3",",0","","","","","","","","","","","","","","","483",",,0,08,+","305",",,0,07,","14.7",",,0,07,","","","27.5",",,,0","432",",,,0","","","",""
"USC00364672","1978-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","1",",0","21",",0","3",",0","","","","","","","","","","","","","","","254",",,0,04,","102",",,0,17,","49.8",",,0,27,","","","105.5",",,,0","203",",,,0","","","",""
"USC00364672","1978-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","19.8",",,0,20,","","","35.5",",,,0","0",",,,0","","","",""
"USC00364672","1978-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","41.4",",,0,15,","","","176.5",",,,0","0",",,,0","","","",""
"USC00364672","1978-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","39.1",",,0,09,","","","99.9",",,,0","0",",,,0","","","",""
"USC00364672","1978-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","32.8",",,0,04,","","","50.3",",,,0","0",",,,0","","","",""
"USC00364672","1978-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","77.2",",,0,13,","","","247.3",",,,0","0",",,,0","","","",""
"USC00364672","1978-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","34.5",",,0,19,","","","89.8",",,,0","0",",,,0","","","",""
"USC00364672","1978-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.0",",,0,06,","","","63.7",",,,0","0",",,,0","","","",""
"USC00364672","1978-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","1",",0","3",",0","1",",0","","","","","","","","","","","","","","","102",",,0,28,","102",",,0,28,","32.0",",,0,18,","","","66.6",",,,0","105",",,,0","","","",""
"USC00364672","1978-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","2",",0","11",",0","2",",0","","","","","","","","","","","","","","","51",",,0,27,+","51",",,0,25,","34.8",",,0,09,","","","106.4",",,,0","76",",,,0","","","",""
"USC00364672","1979-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","11",",0","5",",0","22",",0","5","3,0","","","","","","","","","","","","","","","76",",,0,21,+","51","3,,0,18,+","55.4",",,0,21,","","","275.4",",,,0","177","3,,,0","","","",""
"USC00364672","1979-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","2",",0","17","1,0","4",",0","","","","","","","","","","","","","","","305","1,,0,20,+","203",",,0,19,","30.2",",,0,24,","","","109.7",",,,0","406",",,,0","","","",""
"USC00364672","1979-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,25,","","","68.3",",,,0","0",",,,0","","","",""
"USC00364672","1979-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","22.9",",,0,27,","","","128.1",",,,0","0",",,,0","","","",""
"USC00364672","1979-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","12",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","44.2",",,0,24,","","","146.2",",,,0","0",",,,0","","","",""
