"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023065","1971-06","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","141.7","0","139.2",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","4","","1","","12","","7.8",",0,05,+","0",",,0,30,+","0",",,0,30,+","17.0",",,0,09,","41.7",",0,26,+","","","3347.0","0","","","3.1",",0","","","","","","","","","","","","","","","59.7",",,,0","0",",,,0","22.87",",0","31.31",",,,0","14.43",",,,0","","","360",",X","","","","","","","","","15.6",",X","","","","","",""
"USW00023065","1971-07","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","287.5","0","145.8",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","5","","1","","10","","6.1",",0,30,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,05,","38.9",",0,17,","","","6.9","0","","","6.9",",0","","","","","","","","","","","","","","","41.3",",,,0","0",",,,0","22.81",",0","30.76",",,,0","14.87",",,,0","","","200",",X","","","","","","","","","13.0",",X","","","","","",""
"USW00023065","1971-08","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","445.5","0","158.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","4","","","","5","","11.7",",0,25,+","0",",,0,31,+","0",",,0,31,+","14.7",",,0,30,","37.2",",0,21,","","","6.9","0","","","0.0",",0","","","","","","","","","","","","","","","16.6",",,,0","0",",,,0","23.43",",0","31.55",",,,0","15.32",",,,0","","","90",",X","","","","","","","","","13.9",",X","","","","","",""
"USW00023065","1971-09","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","501.7","0","56.2",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","8",",0","7","","","","1","","0.0",",0,19,","0",",,0,30,+","0",",T,0,18,+","21.8",",,0,17,","38.9",",0,07,","","","116.1","0","","","109.2",",0","","","","","","","","","","","","","","","35.1",",,,0","0",",T,,0","16.57",",0","24.80",",,,0","8.33",",,,0","","","360",",X","","","","","","","","","17.9",",X","","","","","",""
"USW00023065","1971-10","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","502.5","0","0.8",",0","4",",0","3",",0","0",",0","1",",0","0",",0","0",",0","6",",0","1",",0","14",",0","0",",0","7","","1","","2","","-5.0",",0,30,","25",",,0,30,","20",",,0,30,","24.4",",,0,17,","30.0",",0,07,+","","","336.8","0","","","220.7",",0","","","","","","","","","","","","","","","33.5",",,,0","33",",,,0","11.24",",0","19.38",",,,0","3.10",",,,0","","","310",",X","","","","","","","","","15.6",",X","","","","","",""
"USW00023065","1971-11","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","502.5","0","0.0",",0","5",",0","5",",0","0",",0","2",",0","1",",0","0",",0","25",",0","3",",0","4",",0","0",",0","7","","5","","","","-8.9",",0,06,","51",",,0,18,","91",",,0,17,","13.5",",,0,17,","23.9",",0,12,","","","760.9","0","","","424.1",",0","","","","","","","","","","","","","","","33.3",",,,0","91",",,,0","4.20",",0","11.09",",,,0","-2.70",",,,0","","","300",",X","","","","","","","","","19.7",",X","","","","","",""
"USW00023065","1971-12","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","502.5","0","0.0",",0","5",",0","1",",0","0",",0","3",",0","2",",0","0",",0","29",",0","5",",0","0",",0","0",",0","12","","3","","","","-11.1",",0,08,","25",",,0,14,+","58",",,0,02,","3.0",",,0,02,","20.6",",0,23,","","","1319.6","0","","","558.7",",0","","","","","","","","","","","","","","","5.4",",,,0","104",",,,0","0.31",",0","6.38",",,,0","-5.76",",,,0","","","340",",X","","","","","","","","","13.4",",X","","","","","",""
"USW00023065","1972-01","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","6",",0","2",",0","8",",0","31",",0","6",",0","0",",0","0",",0","8","","4","","","","-23.3",",0,14,","51",",,0,05,+","58",",,0,03,","4.3",",,0,03,","17.8",",0,16,","","","1956.4","0","","","636.8",",0","","","","","","","","","","","","","","","8.2",",,,0","139",",,,0","-2.21",",0","6.14",",,,0","-10.55",",,,0","","","310",",X","","","","","","","","","14.8",",X","","","","","",""
"USW00023065","1972-02","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","2",",0","0",",0","2",",0","27",",0","3",",0","4",",0","0",",0","1","","","","","","-18.3",",0,03,","25",",,0,03,+","23",",,0,02,","1.3",",,0,02,","26.7",",0,29,","","","2438.1","0","","","481.7",",0","","","","","","","","","","","","","","","1.6",",,,0","43",",,,0","1.72",",0","10.89",",,,0","-7.44",",,,0","","","360",",X","","","","","","","","","15.6",",X","","","","","",""
"USW00023065","1972-03","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","9",",0","0",",0","4","","","","","","-9.4",",0,04,","0",",T,0,31,+","20",",,0,28,","2.5",",,0,23,","27.8",",0,11,+","","","2784.6","0","","","346.5",",0","","","","","","","","","","","","","","","3.8",",,,0","20",",,,0","7.16",",0","17.16",",,,0","-2.85",",,,0","","","320",",X","","","","","","","","","18.3",",X","","","","","",""
"USW00023065","1972-04","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.3","0","0.3",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","12",",0","0",",0","7","","2","","3","","-10.0",",0,01,","0",",,0,30,+","0",",T,0,03,","8.9",",,0,26,","29.4",",0,17,","","","3037.2","0","","","252.6",",0","","","","","","","","","","","","","","","15.3",",,,0","0",",T,,0","9.92",",0","18.39",",,,0","1.45",",,,0","","","140",",X","","","","","","","","","21.5",",X","","","","","",""
"USW00023065","1972-05","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","22.0","0","21.7",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","1",",0","7","","2","","8","","0.0",",0,07,+","0",",,0,31,+","0",",,0,31,+","88.6",",,0,27,","32.2",",0,21,","","","3163.5","0","","","126.3",",0","","","","","","","","","","","","","","","153.5",",,,0","0",",,,0","14.96",",0","22.55",",,,0","7.37",",,,0","","","140",",X","","","","","","","","","13.9",",X","","","","","",""
"USW00023065","1972-06","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","119.6","0","97.6",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","2","","","","16","","8.9",",0,20,","0",",,0,30,+","0",",,0,30,+","63.5",",,0,16,","33.3",",0,04,","","","3169.9","0","","","6.4",",0","","","","","","","","","","","","","","","120.9",",,,0","0",",,,0","21.37",",0","28.78",",,,0","13.97",",,,0","","","40",",X","","","","","","","","","13.0",",X","","","","","",""
"USW00023065","1972-07","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","255.7","0","136.1",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","12",",0","5","","1","","17","","10.0",",0,18,+","0",",,0,31,+","0",",,0,31,+","14.2",",,0,03,","35.6",",0,22,","","","16.4","0","","","16.4",",0","","","","","","","","","","","","","","","67.1",",,,0","0",",,,0","22.19",",0","29.35",",,,0","15.04",",,,0","","","350",",X","","","","","","","","","13.4",",X","","","","","",""
"USW00023065","1972-08","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","376.8","0","121.1",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","12",",0","8","","1","","4","","8.9",",0,25,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,02,","35.0",",0,12,","","","30.1","0","","","13.7",",0","","","","","","","","","","","","","","","62.5",",,,0","0",",,,0","21.80",",0","29.03",",,,0","14.57",",,,0","","","310",",X","","","","","","","","","14.3",",X","","","","","",""
"USW00023065","1972-09","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","422.6","0","45.8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","5",",0","9","","2","","2","","3.3",",0,29,+","0",",,0,30,+","0",",,0,30,+","15.5",",,0,01,","35.0",",0,18,","","","97.2","0","","","67.1",",0","","","","","","","","","","","","","","","18.6",",,,0","0",",,,0","17.62",",0","25.26",",,,0","9.99",",,,0","","","320",",X","","","","","","","","","14.8",",X","","","","","",""
"USW00023065","1972-10","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","424.5","0","1.9",",0","7",",0","3",",0","0",",0","0",",0","2",",0","0",",0","9",",0","1",",0","12",",0","0",",0","12","","3","","","","-5.6",",0,31,+","0",",T,0,31,+","122",",,0,31,","11.4",",,0,31,","29.4",",0,01,","","","353.4","0","","","256.2",",0","","","","","","","","","","","","","","","20.8",",,,0","161",",,,0","10.13",",0","17.16",",,,0","3.10",",,,0","","","330",",X","","","","","","","","","13.4",",X","","","","","",""
"USW00023065","1972-11","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","424.5","0","0.0",",0","10",",0","4",",0","0",",0","21",",0","2",",0","0",",0","30",",0","8",",0","0",",0","0",",0","12","","3","","1","","-15.0",",0,14,","178",",,0,14,","155",",,0,13,","16.5",",,0,13,","18.9",",0,05,","","","902.5","0","","","549.1",",0","","","","","","","","","","","","","","","39.6",",,,0","285",",,,0","0.03",",0","4.97",",,,0","-4.91",",,,0","","","340",",X","","","","","","","","","13.9",",X","","","","","",""
"USW00023065","1972-12","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","424.5","0","0.0",",0","10",",0","4",",0","0",",0","19",",0","6",",0","13",",0","30",",0","15",",0","0",",0","0",",0","11","","","","","","-25.6",",0,10,","229",",,0,13,","91",",,0,12,","6.4",",,0,12,","17.2",",0,27,","","","1657.6","0","","","755.1",",0","","","","","","","","","","","","","","","24.0",",,,0","415",",,,0","-6.03",",0","-0.52",",,,0","-11.54",",,,0","","","330",",X","","","","","","","","","16.5",",X","","","","","",""
"USW00023065","1973-01","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","11",",0","2",",0","0",",0","13",",0","3",",0","5",",0","29",",0","11",",0","0",",0","0",",0","10","","2","","","","-22.8",",0,09,","127",",,0,29,+","84",",,0,27,","8.1",",,0,27,","17.2",",0,15,","","","2315.2","0","","","657.6",",0","","","","","","","","","","","","","","","18.6",",,,0","298",",,,0","-2.88",",0","2.95",",,,0","-8.71",",,,0","","","340",",X","","","","","","","","","17.9",",X","","","","","",""
"USW00023065","1973-02","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","1",",0","0",",0","0",",0","28",",0","5",",0","0",",0","0",",0","9","","5","","","","-15.6",",0,08,","25",",,0,01,","5",",,0,16,+","0.5",",,0,07,","16.1",",0,26,","","","2809.4","0","","","494.2",",0","","","","","","","","","","","","","","","0.5",",,,0","13",",,,0","0.68",",0","7.42",",,,0","-6.05",",,,0","","","330",",X","","","","","","","","","13.9",",X","","","","","",""
"USW00023065","1973-03","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","13",",0","9",",0","0",",0","2",",0","4",",0","0",",0","27",",0","0",",0","1",",0","0",",0","15","","3","","1","","-6.1",",0,20,","152",",,0,31,","160",",,0,30,","11.2",",,0,03,","22.2",",0,12,","","","3242.3","0","","","432.9",",0","","","","","","","","","","","","","","","73.8",",,,0","382",",,,0","4.37",",0","9.98",",,,0","-1.24",",,,0","","","150",",X","","","","","","","","","16.1",",X","","","","","",""
"USW00023065","1973-04","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","10",",0","6",",0","0",",0","4",",0","2",",0","0",",0","21",",0","2",",0","6",",0","0",",0","10","","2","","3","","-11.1",",0,10,+","102",",,0,08,","155",",,0,07,","16.5",",,0,25,","26.7",",0,28,","","","3580.7","0","","","338.4",",0","","","","","","","","","","","","","","","48.3",",,,0","258",",,,0","7.05",",0","14.80",",,,0","-0.70",",,,0","","","140",",X","","","","","","","","","14.8",",X","","","","","",""
"USW00023065","1973-05","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","6.3","0","6.3",",0","8",",0","6",",0","0",",0","0",",0","1",",0","0",",0","1",",0","0",",0","15",",0","0",",0","4","","2","","2","","0.0",",0,01,","0",",,0,31,+","33",",,0,01,","22.1",",,0,06,","29.4",",0,20,+","","","3732.1","0","","","151.4",",0","","","","","","","","","","","","","","","75.2",",,,0","33",",,,0","13.65",",0","20.85",",,,0","6.45",",,,0","","","320",",X","","","","","","","","","24.1",",X","","","","","",""
"USW00023065","1973-06","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","97.6","0","91.3",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","11",",0","3","","","","10","","6.7",",0,05,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,30,","36.7",",0,24,","","","3748.5","0","","","16.4",",0","","","","","","","","","","","","","","","51.6",",,,0","0",",,,0","20.83",",0","29.22",",,,0","12.44",",,,0","","","360",",X","","","","","","","","","13.4",",X","","","","","",""
"USW00023065","1973-07","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","249.6","0","152.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","6","","1","","9","","10.0",",0,31,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,24,","41.1",",0,06,","","","2.5","0","","","2.5",",0","","","","","","","","","","","","","","","46.3",",,,0","0",",,,0","23.16",",0","30.79",",,,0","15.52",",,,0","","","20",",X","","","","","","","","","17.9",",X","","","","","",""
"USW00023065","1973-08","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","432.9","0","183.3",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","2","","1","","11","","11.7",",0,02,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,13,+","37.8",",0,25,","","","2.5","0","","","0.0",",0","","","","","","","","","","","","","","","29.6",",,,0","0",",,,0","24.25",",0","33.03",",,,0","15.46",",,,0","","","190",",X","","","","","","","","","15.6",",X","","","","","",""
"USW00023065","1973-09","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","450.6","0","17.7",",0","14",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","20","","6","","6","","3.3",",0,16,","0",",,0,30,+","0",",,0,30,+","42.4",",,0,11,","32.2",",0,01,","","","109.4","0","","","106.9",",0","","","","","","","","","","","","","","","137.0",",,,0","0",",,,0","15.36",",0","21.48",",,,0","9.24",",,,0","","","150",",X","","","","","","","","","15.6",",X","","","","","",""
"USW00023065","1973-10","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","450.6","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","1",",0","0",",0","6",",0","0",",0","14",",0","0",",0","6","","2","","2","","-3.3",",0,28,","0",",T,0,11,","33",",,0,11,","6.1",",,0,10,","29.4",",0,23,","","","316.2","0","","","206.8",",0","","","","","","","","","","","","","","","12.0",",,,0","43",",,,0","11.66",",0","19.60",",,,0","3.73",",,,0","","","300",",X","","","","","","","","","16.1",",X","","","","","",""
"USW00023065","1973-11","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","450.6","0","0.0",",0","6",",0","2",",0","0",",0","3",",0","2",",0","0",",0","24",",0","2",",0","4",",0","0",",0","13","","8","","","","-7.8",",0,21,","102",",,0,21,","91",",,0,20,","7.4",",,0,20,","22.8",",0,11,+","","","755.4","0","","","439.2",",0","","","","","","","","","","","","","","","16.8",",,,0","175",",,,0","3.69",",0","9.85",",,,0","-2.46",",,,0","","","360",",X","","","","","","","","","17.9",",X","","","","","",""
"USW00023065","1973-12","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","450.6","0","0.0",",0","6",",0","3",",0","0",",0","13",",0","3",",0","3",",0","31",",0","8",",0","1",",0","0",",0","9","","3","","","","-23.9",",0,31,","127",",,0,31,","122",",,0,24,","9.9",",,0,24,","21.1",",0,02,","","","1360.8","0","","","605.4",",0","","","","","","","","","","","","","","","23.0",",,,0","328",",,,0","-1.20",",0","5.74",",,,0","-8.13",",,,0","","","320",",X","","","","","","","","","18.3",",X","","","","","",""
"USW00023065","1974-01","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","6",",0","0",",0","0",",0","17",",0","1",",0","12",",0","28",",0","12",",0","0",",0","0",",0","8","","4","","","","-26.1",",0,04,","152",",,0,03,+","33",",,0,01,","1.8",",,0,01,","16.7",",0,30,","","","2075.2","0","","","714.4",",0","","","","","","","","","","","","","","","4.5",",,,0","81",",,,0","-4.71",",0","1.17",",,,0","-10.60",",,,0","","","350",",X","","","","","","","","","11.6",",X","","","","","",""
"USW00023065","1974-02","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","6",",0","2",",0","0",",0","28",",0","2",",0","0",",0","0",",0","2","","1","","","","-16.1",",0,24,+","76",",,0,06,","69",",,0,05,","3.8",",,0,05,","18.9",",0,26,","","","2538.6","0","","","463.4",",0","","","","","","","","","","","","","","","10.7",",,,0","163",",,,0","1.78",",0","10.01",",,,0","-6.45",",,,0","","","330",",X","","","","","","","","","16.5",",X","","","","","",""
"USW00023065","1974-03","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","8",",0","3",",0","0",",0","3",",0","4",",0","0",",0","21",",0","2",",0","8",",0","0",",0","8","","5","","1","","-12.8",",0,24,","76",",,0,11,","51",",,0,10,","11.9",",,0,10,","24.4",",0,17,+","","","2940.7","0","","","402.1",",0","","","","","","","","","","","","","","","25.1",",,,0","216",",,,0","5.36",",0","13.03",",,,0","-2.31",",,,0","","","210",",X","","","","","","","","","14.3",",X","","","","","",""
"USW00023065","1974-04","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","2.2","0","2.2",",0","8",",0","3",",0","0",",0","1",",0","2",",0","0",",0","9",",0","0",",0","9",",0","0",",0","4","","","","1","","-5.0",",0,16,","25",",,0,03,","107",",,0,13,","17.5",",,0,07,","28.3",",0,26,+","","","3196.9","0","","","256.2",",0","","","","","","","","","","","","","","","38.7",",,,0","183",",,,0","9.87",",0","17.53",",,,0","2.20",",,,0","","","280",",X","","","","","","","","","15.6",",X","","","","","",""
"USW00023065","1974-05","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","21.4","0","19.2",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","3",",0","7","","3","","4","","1.1",",0,03,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,24,","34.4",",0,28,","","","3283.5","0","","","86.6",",0","","","","","","","","","","","","","","","28.0",",,,0","0",",,,0","16.16",",0","24.50",",,,0","7.82",",,,0","","","340",",X","","","","","","","","","18.3",",X","","","","","",""
"USW00023065","1974-06","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","114.3","0","92.9",",0","6",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","8",",0","2","","","","7","","5.6",",0,10,","0",",,0,30,+","0",",,0,30,+","97.5",",,0,08,","39.4",",0,20,","","","3312.3","0","","","28.8",",0","","","","","","","","","","","","","","","100.4",",,,0","0",",,,0","20.47",",0","29.02",",,,0","11.91",",,,0","","","340",",X","","","","","","","","","17.9",",X","","","","","",""
"USW00023065","1974-07","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","341.0","0","226.7",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","1","","","","10","","7.8",",0,04,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,23,","37.8",",0,01,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","29.4",",,,0","0",",,,0","25.65",",0","34.54",",,,0","16.75",",,,0","","","200",",X","","","","","","","","","16.5",",X","","","","","",""
"USW00023065","1974-08","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","411.0","0","70.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","11","","3","","9","","5.6",",0,06,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,08,","36.7",",0,19,","","","15.3","0","","","15.3",",0","","","","","","","","","","","","","","","41.3",",,,0","0",",,,0","20.10",",0","27.36",",,,0","12.83",",,,0","","","180",",X","","","","","","","","","13.4",",X","","","","","",""
"USW00023065","1974-09","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","438.2","0","27.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","5",",0","3","","1","","1","","0.0",",0,30,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,12,","36.7",",0,10,","","","128.6","0","","","113.3",",0","","","","","","","","","","","","","","","0.5",",,,0","0",",,,0","15.46",",0","23.95",",,,0","6.98",",,,0","","","360",",X","","","","","","","","","13.4",",X","","","","","",""
"USW00023065","1974-10","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","439.9","0","1.7",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","15",",0","0",",0","9","","4","","","","-2.2",",0,15,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,12,","31.1",",0,03,","","","315.2","0","","","186.6",",0","","","","","","","","","","","","","","","24.4",",,,0","0",",,,0","12.37",",0","20.60",",,,0","4.13",",,,0","","","190",",X","","","","","","","","","12.5",",X","","","","","",""
"USW00023065","1974-11","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","439.9","0","0.0",",0","2",",0","2",",0","0",",0","3",",0","1",",0","0",",0","28",",0","2",",0","1",",0","0",",0","6","","4","","","","-16.1",",0,30,","102",",,0,04,","150",",,0,03,","16.8",",,0,03,","23.3",",0,21,","","","769.0","0","","","453.8",",0","","","","","","","","","","","","","","","21.9",",,,0","150",",,,0","3.21",",0","10.76",",,,0","-4.35",",,,0","","","330",",X","","","","","","","","","15.6",",X","","","","","",""
"USW00023065","1974-12","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","439.9","0","0.0",",0","3",",0","1",",0","0",",0","6",",0","2",",0","0",",0","31",",0","3",",0","0",",0","0",",0","1","","","","","","-17.2",",0,01,","102",",,0,27,","104",",,0,26,","6.9",",,0,26,","16.1",",0,04,","","","1381.3","0","","","612.3",",0","","","","","","","","","","","","","","","9.4",",,,0","129",",,,0","-1.42",",0","6.76",",,,0","-9.60",",,,0","","","320",",X","","","","","","","","","15.6",",X","","","","","",""
"USW00023065","1975-01","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","10",",0","1",",0","2",",0","31",",0","4",",0","0",",0","0",",0","2","","","","1","","-21.1",",0,12,","76",",,0,03,","43",",,0,02,","2.3",",,0,02,","19.4",",0,20,","","","1978.5","0","","","597.2",",0","","","","","","","","","","","","","","","5.1",",,,0","91",",,,0","-0.93",",0","6.40",",,,0","-8.26",",,,0","","","330",",X","","","","","315",",X","","","20.6",",X","","","","","26.7",",X"
"USW00023065","1975-02","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","4",",0","1",",0","3",",0","28",",0","6",",0","0",",0","0",",0","11","","6","","1","","-17.8",",0,09,+","51",",,0,16,","56",",,0,15,","2.3",",,0,15,","18.3",",0,12,","","","2535.3","0","","","556.8",",0","","","","","","","","","","","","","","","3.7",",,,0","84",",,,0","-1.55",",0","6.49",",,,0","-9.59",",,,0","","","190",",X","","","","","315",",X","","","13.9",",X","","","","","20.6",",X"
"USW00023065","1975-03","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","4",",0","1",",0","0",",0","28",",0","5",",0","2",",0","0",",0","12","","3","","1","","-13.3",",0,29,+","51",",,0,13,+","61",",,0,09,","10.7",",,0,26,","23.9",",0,20,+","","","3055.3","0","","","520.0",",0","","","","","","","","","","","","","","","16.3",",,,0","94",",,,0","1.56",",0","8.96",",,,0","-5.84",",,,0","","","320",",X","","","","","315",",X","","","19.7",",X","","","","","27.8",",X"
"USW00023065","1975-04","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","2.2","0","2.2",",0","8",",0","4",",0","0",",0","4",",0","4",",0","0",",0","15",",0","1",",0","12",",0","0",",0","13","","2","","1","","-13.9",",0,02,","25",",,0,18,+","168",",,0,13,","9.9",",,0,13,","28.3",",0,26,","","","3350.7","0","","","295.4",",0","","","","","","","","","","","","","","","26.2",",,,0","304",",,,0","8.56",",0","16.75",",,,0","0.37",",,,0","","","270",",X","","","","","270",",X","","","21.5",",X","","","","","29.3",",X"
