"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00089417","1920-05","30.633333","-85.583333","76.2","WAUSAU, FL US","","","147.1","1,6","7",",6","6",",6","1",",6","0",",6","0",",6","0","1,6","30","1,6","8","1,6","","","10.6",",6,01,","50.3",",,6,19,","35.0","1,6,30,+","","","0.0","1,6","104.7",",,,6","23.26","1,6","29.59","1,,,6","16.92",",,,6"
"USC00089417","1920-06","30.633333","-85.583333","76.2","WAUSAU, FL US","","","178.0","2,6","9",",6","8",",6","2",",6","0","2,6","0","2,6","0",",6","30",",6","9",",6","","","15.6","2,6,10,+","50.8",",,6,06,","37.2",",6,13,","","","0.0",",6","155.7",",,,6","24.56","2,6","30.19",",,,6","18.93","2,,,6"
"USC00089417","1920-07","30.633333","-85.583333","76.2","WAUSAU, FL US","","","219.6","4,6","5",",6","4",",6","2",",6","0","4,6","0","4,6","0",",6","31",",6","20",",6","","","16.7","4,6,29,","94.2",",,6,11,","35.0",",6,25,","0.0","6","0.0",",6","155.9",",,,6","26.18","4,6","32.09",",,,6","20.27","4,,,6"
"USC00089417","1920-08","30.633333","-85.583333","76.2","WAUSAU, FL US","","","249.7",",6","12",",6","12",",6","3",",6","0",",6","0",",6","0",",6","31",",6","16",",6","","","19.4",",6,05,","50.3",",,6,07,","34.4",",6,22,+","0.0","6","0.0",",6","227.5",",,,6","26.39",",6","31.62",",,,6","21.15",",,,6"
"USC00089417","1920-09","30.633333","-85.583333","76.2","WAUSAU, FL US","","","242.0",",6","6",",6","5",",6","0",",6","0",",6","0",",6","0",",6","30",",6","18",",6","","","10.6",",6,30,","23.9",",,6,18,","36.7",",6,14,","0.0","6","0.0",",6","79.0",",,,6","26.40",",6","32.16",",,,6","20.63",",,,6"
"USC00089417","1920-10","30.633333","-85.583333","76.2","WAUSAU, FL US","","","63.7","1,6","1",",6","1",",6","1",",6","0","1,6","0","1,6","0","1,6","26","1,6","6","1,6","","","1.7","1,6,30,","94.0",",,6,27,","33.3","1,6,13,+","41.3","6","41.3","1,6","94.0",",,,6","19.08","1,6","27.82","1,,,6","10.34","1,,,6"
"USC00089417","1920-11","30.633333","-85.583333","76.2","WAUSAU, FL US","","","3.6","2,6","4",",6","4",",6","1",",6","0",",6","5",",6","0","2,6","15","2,6","0","2,6","","","-2.8",",6,18,","52.1",",,6,16,","30.0","2,6,10,","198.1","6","156.8","2,6","83.7",",,,6","12.95","2,6","21.34","2,,,6","4.57",",,,6"
"USC00089417","1920-12","30.633333","-85.583333","76.2","WAUSAU, FL US","","","0.0","3,6","5",",6","5",",6","2",",6","0",",6","19",",6","0","3,6","6","3,6","0","3,6","","","-3.3",",6,29,+","106.7",",,6,26,","23.3","3,6,07,+","450.6","6","252.5","3,6","153.1",",,,6","9.58","3,6","18.59","3,,,6","0.57",",,,6"
"USC00089417","1921-01","30.633333","-85.583333","76.2","WAUSAU, FL US","0.0","","0.0",",6","2",",6","2",",6","0",",6","0",",6","3",",6","0",",6","18",",6","0",",6","","","-1.1",",6,29,","20.3",",,6,02,","25.6",",6,23,","633.3","","182.7",",6","35.0",",,,6","12.44",",6","21.39",",,,6","3.49",",,,6"
"USC00089417","1921-02","30.633333","-85.583333","76.2","WAUSAU, FL US","3.3","","3.3","3,6","3",",6","3",",6","0",",6","0",",6","7",",6","0","3,6","15","3,6","0","3,6","","","-1.1",",6,27,+","12.4",",,6,24,","27.8","3,6,15,+","786.5","","153.2","3,6","24.4",",,,6","12.49","3,6","21.09","3,,,6","3.88",",,,6"
"USC00089417","1921-03","30.633333","-85.583333","76.2","WAUSAU, FL US","88.2","","84.9",",6","3",",6","3",",6","0",",6","0",",6","0",",6","0",",6","30",",6","1",",6","","","3.3",",6,01,","21.1",",,6,15,","32.2",",6,23,","812.0","","25.5",",6","47.5",",,,6","20.25",",6","27.50",",,,6","12.99",",,,6"
"USC00089417","1921-04","30.633333","-85.583333","76.2","WAUSAU, FL US","145.4","","57.2","2,6","6",",6","6",",6","1",",6","0","2,6","0","2,6","0","1,6","25","1,6","0","1,6","","","0.6","2,6,12,","46.2",",,6,23,","31.1","1,6,08,+","861.1","","49.1","1,6","106.6",",,,6","18.64","2,6","25.91","1,,,6","11.37","2,,,6"
"USC00089417","1921-05","30.633333","-85.583333","76.2","WAUSAU, FL US","266.0","","120.6",",6","8",",6","8",",6","1",",6","0",",6","0",",6","0",",6","29",",6","7",",6","","","5.0",",6,05,","32.8",",,6,16,","34.4",",6,30,+","881.7","","20.6",",6","105.9",",,,6","21.56",",6","28.13",",,,6","14.98",",,,6"
"USC00089417","1921-06","30.633333","-85.583333","76.2","WAUSAU, FL US","525.7","","259.7",",6","5",",6","5",",6","1",",6","0",",6","0",",6","0",",6","30",",6","24",",6","","","16.7",",6,10,+","27.7",",,6,22,","37.2",",6,27,","881.7","","0.0",",6","59.2",",,,6","26.99",",6","34.04",",,,6","19.94",",,,6"
"USC00089417","1921-07","30.633333","-85.583333","76.2","WAUSAU, FL US","815.9","","290.2",",6","5",",6","5",",6","2",",6","0",",6","0",",6","0",",6","31",",6","29",",6","","","20.0",",6,27,+","77.2",",,6,19,","35.0",",6,31,+","0.0","","0.0",",6","139.7",",,,6","27.69",",6","33.68",",,,6","21.71",",,,6"
"USC00089417","1921-08","30.633333","-85.583333","76.2","WAUSAU, FL US","1098.1","","282.2",",6","5",",6","5",",6","1",",6","0",",6","0",",6","0",",6","31",",6","26",",6","","","18.9",",6,26,","32.3",",,6,12,","37.2",",6,23,","0.0","","0.0",",6","76.5",",,,6","27.44",",6","33.69",",,,6","21.18",",,,6"
"USC00089417","1921-09","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","4",",6","4",",6","1",",6","0","3,6","0","3,6","0","5,6","25","5,6","18","5,6","","","19.4","3,6,28,+","27.9",",,6,27,","37.8","5,6,24,","","","","","53.8",",,,6","27.05","8,6","32.68","5,,,6","21.43","3,,,6"
"USC00089417","1921-10","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","2",",6","2",",6","1",",6","0","2,6","0","2,6","","","","","","","","","3.9","2,6,10,","40.6",",,6,04,","","","","","","","53.3",",,,6","","","","","10.92","2,,,6"
"USC00089417","1922-03","30.633333","-85.583333","76.2","WAUSAU, FL US","","","37.0","1,6","3",",6","3",",6","1",",6","0","1,6","1","1,6","0",",6","23",",6","0",",6","","","-1.1","1,6,05,","50.8",",,6,07,","28.9",",6,01,","","","96.1",",6","75.2",",,,6","16.24","1,6","22.76",",,,6","9.73","1,,,6"
"USC00089417","1922-04","30.633333","-85.583333","76.2","WAUSAU, FL US","","","83.7","3,6","2",",6","2",",6","1",",6","0","2,6","0","2,6","0","1,6","29","1,6","0","1,6","","","3.3","2,6,05,","31.0",",,6,12,","31.7","1,6,19,+","","","9.5","1,6","48.0",",,,6","21.05","3,6","29.02","1,,,6","13.08","2,,,6"
"USC00089417","1922-05","30.633333","-85.583333","76.2","WAUSAU, FL US","","","141.7","3,6","8",",6","7",",6","2",",6","0","2,6","0","2,6","0","1,6","29","1,6","10","1,6","","","11.1","2,6,01,","45.7",",,6,31,","34.4","1,6,09,","","","3.3","1,6","134.1",",,,6","23.26","3,6","28.52","1,,,6","18.01","2,,,6"
"USC00089417","1922-10","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","","","","","","","","","","","0","1,6","29","1,6","3","1,6","","","","","","","32.2","1,6,17,+","","","","","","","","","27.47","1,,,6","",""
"USC00089417","1922-11","30.633333","-85.583333","76.2","WAUSAU, FL US","","","39.1","2,6","1",",6","1",",6","0",",6","0",",6","3",",6","0","2,6","19","2,6","0","2,6","","","-3.3",",6,29,","16.0",",,6,20,","30.0","2,6,02,","","","90.5","2,6","16.0",",,,6","16.70","2,6","23.71","2,,,6","9.69",",,,6"
"USC00089417","1923-03","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","6",",6","5",",6","0",",6","0","5,6","1","5,6","0","5,6","19","5,6","0","5,6","","","-1.1","5,6,20,","23.1",",,6,13,","29.4","5,6,26,","","","","","72.8",",,,6","16.16","0,6","22.97","5,,,6","9.36","5,,,6"
"USC00089417","1923-04","30.633333","-85.583333","76.2","WAUSAU, FL US","","","73.9","1,6","5",",6","5",",6","2",",6","0",",6","0",",6","0","1,6","26","1,6","0","1,6","","","2.8",",6,01,","51.6",",,6,09,","31.1","1,6,25,+","","","24.9","1,6","126.3",",,,6","20.02","1,6","26.32","1,,,6","13.71",",,,6"
