"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00106221","1946-01","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","","0.0",",6","4",",6","1",",6","0",",6","","","18",",6","31",",6","18",",6","0",",6","0",",6","","","-22.8",",6,31,","","","7.6",",,6,22,","5.0",",6,24,","","","","","847.7",",6","10.7",",,,6","","","-9.01",",6","-1.23",",,,6","-16.79",",,,6","",""
"USC00106221","1946-02","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","","0.0",",6","2",",6","2",",6","0",",6","0",",6","13",",6","25",",6","12",",6","0",",6","0",",6","","","-28.3",",6,13,","0",",,6,28,+","3.0",",,6,04,","11.1",",6,25,","","","","","683.5",",6","5.8",",,,6","0",",,,6","-6.08",",6","1.10",",,,6","-13.25",",,,6","",""
"USC00106221","1947-01","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","6","0.0",",6","2",",6","1",",6","0",",6","1",",6","16",",6","30",",6","26",",6","0",",6","0",",6","","","-31.1",",6,15,","41",",,6,25,","3.0",",,6,25,","6.7",",6,24,","","","","","881.1",",6","3.5",",,,6","56",",,,6","-10.09",",6","-2.85",",,,6","-17.32",",,,6","",""
"USC00106221","1947-02","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","6","0.0",",6","1",",6","0",",6","0",",6","0",",6","2",",6","28",",6","6",",6","0",",6","0",",6","","","-20.0",",6,09,","0",",,6,28,+","1.8",",,6,12,","12.8",",6,23,","","","","","585.7",",6","1.8",",,,6","0",",,,6","-2.58",",6","4.12",",,,6","-9.29",",,,6","",""
"USC00106221","1947-10","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","3",",6","0",",6","0",",6","0",",6","0","3,6","14","3,6","","","","","","","","","-8.9","3,6,25,","0",",,6,31,+","1.5",",,6,16,","","","","","","","","","2.8",",,,6","0",",,,6","","","","","0.79","3,,,6","",""
"USC00106221","1947-11","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0",",6","3",",6","2",",6","0",",6","1",",6","1",",6","30",",6","7",",6","0",",6","0",",6","","","-17.8",",6,22,","102",",,6,05,","5.1",",,6,05,","16.1",",6,01,","","","","","632.5",",6","9.7",",,,6","102",",,,6","-2.75",",6","2.65",",,,6","-8.15",",,,6","",""
"USC00106221","1947-12","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0",",6","2",",6","1",",6","0",",6","1",",6","3",",6","31",",6","22",",6","0",",6","0",",6","","","-21.1",",6,31,","51",",,6,08,","2.5",",,6,08,","3.3",",6,20,","","","","","781.8",",6","3.3",",,,6","69",",,,6","-6.89",",6","-1.86",",,,6","-11.91",",,,6","",""
"USC00106221","1948-01","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","","0.0","1,6","2",",6","1",",6","0",",6","1",",6","10","1,6","29","1,6","19",",6","0",",6","0",",6","","","-23.3","1,6,27,","81",",,6,02,","5.6",",,6,02,","6.1",",6,23,","","","","","772.9",",6","6.1",",,,6","94",",,,6","-7.44","1,6","-1.27",",,,6","-13.61","1,,,6","",""
"USC00106221","1948-02","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","","0.0",",6","0",",6","0",",6","0",",6","0",",6","1",",6","28",",6","12",",6","0",",6","0",",6","","","-22.2",",6,12,","0",",T,6,08,","0.0",",T,6,08,","11.7",",6,17,","","","","","630.2",",6","0.0",",T,,6","0",",T,,6","-3.40",",6","1.63",",,,6","-8.43",",,,6","",""
"USC00106221","1948-03","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","","0.0","1,6","3",",6","0",",6","0",",6","0",",6","1","1,6","30","1,6","6",",6","0",",6","0",",6","","","-18.3","1,6,10,","0",",T,6,09,","2.0",",,6,14,","12.8",",6,28,","","","","","597.5",",6","3.6",",,,6","0",",T,,6","-1.58","1,6","5.16",",,,6","-8.31","1,,,6","",""
"USC00106221","1948-04","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","","0.0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","17",",6","0",",6","3",",6","0",",6","","","-10.6",",6,07,","0",",,6,30,+","0.0",",T,6,18,+","23.9",",6,28,","","","","","352.5",",6","0.0",",T,,6","0",",,,6","6.58",",6","14.48",",,,6","-1.32",",,,6","",""
"USC00106221","1948-05","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.3","","0.3",",6","4",",6","3",",6","0",",6","0",",6","0",",6","8",",6","0",",6","17",",6","0",",6","","","-8.3",",6,03,","0",",,6,31,+","17.3",",,6,19,","29.4",",6,16,","","","","","203.7",",6","32.3",",,,6","0",",,,6","11.77",",6","20.55",",,,6","2.99",",,,6","",""
"USC00106221","1948-06","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","9.4","","9.1",",6","9",",6","7",",6","0",",6","0",",6","0",",6","0",",6","0",",6","23",",6","0",",6","","","6.7",",6,27,+","0",",,6,30,+","15.0",",,6,23,","31.1",",6,29,","","","","","60.0",",6","41.4",",,,6","0",",,,6","16.64",",6","24.30",",,,6","8.98",",,,6","",""
