"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00246700","1960-02","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","5",",0","1",",0","0",",0","12",",0","2",",0","","","","","","","","","","","","","","","","","102",",,0,29,+","48",",,0,24,","3.6",",,0,24,","","","","","","","7.5",",,,0","107",",,,0","","","","","","","","","","","",""
"USC00246700","1960-03","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","5",",0","0",",0","0",",0","14",",0","0",",0","","","","","","","","","","","","","","","","","102",",,0,06,+","13",",,0,02,","1.0",",,0,02,","","","","","","","2.6",",,,0","34",",,,0","","","","","","","","","","","",""
"USC00246700","1960-04","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","6","5,0","4","5,0","1","5,0","8","5,0","3","5,0","","","","","","","","","","","","","1","","","","406","5,,0,24,","216","5,,0,23,","34.8","5,,0,24,","","","","","","","53.7","5,,,0","498","5,,,0","","","","","","","","","","","",""
"USC00246700","1960-05","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","2","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,24,","","","","","","","40.4",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1960-06","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","7",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","3","","","","0",",,0,30,+","0",",,0,30,+","3.3",",,0,23,","","","","","","","9.4",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1960-07","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","4","","","","0",",,0,31,+","0",",,0,31,+","2.5",",,0,28,","","","","","","","2.8",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1960-08","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","10",",0","6",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","10","","","","0",",,0,31,+","0",",,0,31,+","32.0",",,0,02,","","","","","","","132.7",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1960-09","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","1","","","","0",",,0,30,+","0",",,0,30,+","8.4",",,0,08,","","","","","","","15.3",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1960-10","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","1","","","","0",",,0,31,+","0",",,0,31,+","1.5",",,0,08,","","","","","","","2.3",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1960-11","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","5","1,0","2","1,0","0","1,0","10","1,0","2","1,0","","","","","","","","","","","","","","","","","102","1,,0,29,+","81","1,,0,07,","7.4","1,,0,07,","","","","","","","16.0","1,,,0","183","1,,,0","","","","","","","","","","","",""
"USC00246700","1960-12","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","2",",0","0",",0","0",",0","12",",0","1",",0","","","","","","","","","","","","","","","","","51",",,0,21,+","33",",,0,20,","2.3",",,0,20,","","","","","","","3.1",",,,0","43",",,,0","","","","","","","","","","","",""
"USC00246700","1961-01","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","3",",0","0",",0","0",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","25",",,0,30,+","8",",,0,30,+","0.5",",,0,30,+","","","","","","","1.3",",,,0","21",",,,0","","","","","","","","","","","",""
"USC00246700","1961-02","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","","","","","0",",T,0,17,","5",",,0,17,","2.3",",,0,12,","","","","","","","2.9",",,,0","5",",,,0","","","","","","","","","","","",""
"USC00246700","1961-03","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","5",",0","2",",0","0",",0","5",",0","2",",0","","","","","","","","","","","1","","","","","","152",",,0,28,","74",",,0,28,","5.8",",,0,28,","","","","","","","11.5",",,,0","145",",,,0","","","","","","","","","","","",""
"USC00246700","1961-04","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","11",",0","1",",0","0",",0","4","2,0","0",",0","","","","","","","","","","","","","1","","","","25","2,,0,24,+","15",",,0,23,","2.8",",,0,24,","","","","","","","13.3",",,,0","39",",,,0","","","","","","","","","","","",""
"USC00246700","1961-05","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","7","","","","0",",,0,31,+","0",",,0,31,+","10.4",",,0,17,","","","","","","","47.3",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1961-06","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","7","","","","0",",,0,30,+","0",",,0,30,+","8.6",",,0,01,","","","","","","","17.3",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1961-07","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","10",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","11","","","","0",",,0,31,+","0",",,0,31,+","17.8",",,0,07,","","","","","","","31.9",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1961-08","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","5","","","","0",",,0,31,+","0",",,0,31,+","3.8",",,0,26,","","","","","","","9.1",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1961-09","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,02,","0",",T,0,02,","10.4",",,0,11,","","","","","","","32.3",",,,0","0",",T,,0","","","","","","","","","","","",""
"USC00246700","1961-10","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","4",",0","0",",0","0",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","25",",,0,21,+","10",",,0,20,","1.3",",,0,20,","","","","","","","2.9",",,,0","15",",,,0","","","","","","","","","","","",""
"USC00246700","1961-11","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","9",",0","4",",0","0",",0","16",",0","4",",0","","","","","","","","","","","","","","","","","152",",,0,26,","48",",,0,24,","4.1",",,0,26,+","","","","","","","19.3",",,,0","213",",,,0","","","","","","","","","","","",""
"USC00246700","1961-12","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","4",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","","","","","","","","","","","102",",,0,21,+","23",",,0,08,","1.8",",,0,08,","","","","","","","5.1",",,,0","76",",,,0","","","","","","","","","","","",""
"USC00246700","1962-01","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","10",",0","2",",0","0",",0","26",",0","2",",0","","","","","","","","","","","","","","","","","203",",,0,21,+","132",",,0,08,","8.9",",,0,08,","","","","","","","18.5",",,,0","276",",,,0","","","","","","","","","","","",""
"USC00246700","1962-02","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","7",",0","2",",0","0",",0","20",",0","2",",0","","","","","","","","","","","","","","","","","51",",,0,28,+","48",",,0,04,","4.1",",,0,04,","","","","","","","13.7",",,,0","157",",,,0","","","","","","","","","","","",""
"USC00246700","1962-03","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","5",",0","0",",0","0",",0","15",",0","0",",0","","","","","","","","","","","","","","","","","51",",,0,13,+","13",",,0,10,","1.5",",,0,28,","","","","","","","4.8",",,,0","33",",,,0","","","","","","","","","","","",""
"USC00246700","1962-04","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,12,+","3",",,0,11,","3.0",",,0,05,","","","","","","","3.3",",,,0","3",",,,0","","","","","","","","","","","",""
"USC00246700","1962-05","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","14",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","1","","4","","","","0",",,0,31,+","0",",,0,31,+","26.9",",,0,21,","","","","","","","69.6",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1962-06","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","8",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","6","","","","0",",,0,30,+","0",",,0,30,+","28.7",",,0,14,","","","","","","","50.8",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1962-07","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","7",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","8","","","","0",",,0,31,+","0",",,0,31,+","3.8",",,0,15,","","","","","","","9.8",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1962-08","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","7",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","7","","","","0",",,0,31,+","0",",,0,31,+","12.2",",,0,23,","","","","","","","21.3",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1962-09","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","4",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,08,","0",",T,0,08,","0.8",",,0,08,+","","","","","","","2.4",",,,0","0",",T,,0","","","","","","","","","","","",""
"USC00246700","1962-10","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","","","","","0",",,0,31,+","0",",,0,31,+","5.8",",,0,11,","","","","","","","14.2",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1962-11","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","3",",0","1",",0","0",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","51",",,0,21,","43",",,0,21,","3.3",",,0,21,","","","","","","","3.9",",,,0","46",",,,0","","","","","","","","","","","",""
"USC00246700","1962-12","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","6",",0","1",",0","0",",0","10",",0","3",",0","","","","","","","","","","","","","","","","","51",",,0,27,","30",",,0,11,","5.1",",,0,18,","","","","","","","12.2",",,,0","88",",,,0","","","","","","","","","","","",""
"USC00246700","1963-01","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","10",",0","3",",0","0",",0","23",",0","4",",0","","","","","","","","","","","","","","","","","178",",,0,31,+","51",",,0,14,","3.0",",,0,14,+","","","","","","","14.3",",,,0","224",",,,0","","","","","","","","","","","",""
"USC00246700","1963-02","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","2",",0","1",",0","0",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","254",",,0,03,+","89",",,0,01,","7.1",",,0,01,","","","","","","","8.4",",,,0","109",",,,0","","","","","","","","","","","",""
"USC00246700","1963-03","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","0.0",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1963-04","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","6",",0","3",",0","0",",0","13",",0","4",",0","","","","","","","","","","","","","","","","","178",",,0,17,","155",",,0,17,","11.4",",,0,17,","","","","","","","22.3",",,,0","335",",,,0","","","","","","","","","","","",""
"USC00246700","1963-05","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","1","","","","0",",,0,31,+","0",",,0,31,+","19.3",",,0,12,","","","","","","","38.9",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1963-06","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","4","","","","0",",,0,30,+","0",",,0,30,+","16.0",",,0,22,","","","","","","","39.5",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1963-07","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","7",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","7","","","","0",",,0,31,+","0",",,0,31,+","6.6",",,0,11,","","","","","","","19.4",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1963-08","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","7","","","","0",",,0,31,+","0",",,0,31,+","4.1",",,0,25,","","","","","","","9.0",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1963-09","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","3","","","","0",",,0,30,+","0",",,0,30,+","10.4",",,0,16,","","","","","","","16.5",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1963-10","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","4.1",",,0,10,","","","","","","","9.2",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1963-11","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","1",",0","1",",0","0",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","51",",,0,22,+","38",",,0,21,","2.8",",,0,21,","","","","","","","2.8",",,,0","38",",,,0","","","","","","","","","","","",""
"USC00246700","1963-12","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","8",",0","3",",0","0",",0","25",",0","4",",0","","","","","","","","","","","","","","","","","178",",,0,22,+","58",",,0,17,","3.6",",,0,17,","","","","","","","14.4",",,,0","249",",,,0","","","","","","","","","","","",""
"USC00246700","1964-01","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","4",",0","1",",0","0",",0","13",",0","2",",0","","","","","","","","","","","","","","","","","127",",,0,24,+","76",",,0,21,","4.8",",,0,21,","","","","","","","7.4",",,,0","119",",,,0","","","","","","","","","","","",""
"USC00246700","1964-02","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","6",",0","1",",0","0",",0","11",",0","1",",0","","","","","","","","","","","","","","","","","76",",,0,25,","41",",,0,24,","2.8",",,0,24,","","","","","","","5.3",",,,0","79",",,,0","","","","","","","","","","","",""
"USC00246700","1964-03","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","5",",0","2",",0","0",",0","13",",0","2",",0","","","","","","","","","","","","","","","","","102",",,0,27,+","53",",,0,23,+","4.6",",,0,19,","","","","","","","10.2",",,,0","146",",,,0","","","","","","","","","","","",""
"USC00246700","1964-04","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","6",",0","3",",0","0",",0","10",",0","2",",0","","","","","","","","","","","","","1","","","","152",",,0,07,+","145",",,0,06,","10.4",",,0,23,","","","","","","","23.1",",,,0","244",",,,0","","","","","","","","","","","",""
"USC00246700","1964-05","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","9",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","3","","","","0",",,0,31,+","0",",,0,31,+","42.7",",,0,03,","","","","","","","121.2",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1964-06","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","6",",0","3",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","7","","","","0",",,0,30,+","0",",,0,30,+","60.2",",,0,08,","","","","","","","103.3",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1964-07","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","9",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","12","","","","0",",,0,31,+","0",",,0,31,+","22.6",",,0,03,","","","","","","","40.0",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1964-08","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","4",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","3","","","","0",",,0,31,+","0",",,0,31,+","14.2",",,0,20,","","","","","","","36.8",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1964-09","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","5",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","1.8",",,0,09,","","","","","","","3.9",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1964-10","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,22,","","","","","","","0.0",",T,,0","0",",,,0","","","","","","","","","","","",""
"USC00246700","1964-11","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","10",",0","1",",0","0",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","102",",,0,29,+","41",",,0,28,","3.0",",,0,28,","","","","","","","8.8",",,,0","146",",,,0","","","","","","","","","","","",""
"USC00246700","1964-12","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","10",",0","1",",0","0",",0","31",",0","1",",0","","","","","","","","","","","","","","","","","203",",,0,31,+","48",",,0,22,","3.0",",,0,22,","","","","","","","11.7",",,,0","187",",,,0","","","","","","","","","","","",""
"USC00246700","1965-01","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","4",",0","0",",0","0",",0","25",",0","1",",0","","","","","","","","","","","","","","","","","203",",,0,02,+","30",",,0,24,","2.3",",,0,31,+","","","","","","","6.9",",,,0","60",",,,0","","","","","","","","","","","",""
"USC00246700","1965-02","47.6544","-111.598","1143.0","POWER 6 SE, MT US","","","","","9",",0","1",",0","0",",0","19",",0","3",",0","","","","","","","","","","","","","","","","","76",",,0,15,+","48",",,0,10,","3.3",",,0,10,","","","","","","","11.6",",,,0","190",",,,0","","","","","","","","","","","",""
