"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013983","1965-10","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","777.2","0","12.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","3","","","","4","","0.6",",0,24,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,16,","28.9",",0,18,","","","162.9","0","131.2",",0","58.0",",,,0","77.2","1,X","0",",,,0","14.49",",0","20.54",",,,0","8.44",",,,0","16206",",X","315",",X","","","15.2",",X"
"USW00013983","1965-11","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","777.2","0","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","9",",0","1",",0","6",",0","0",",0","10","","1","","1","","-9.4",",0,30,","0",",,0,30,+","0",",,0,30,+","8.6",",,0,12,","25.0",",0,26,","","","440.9","0","278.0",",0","15.1",",,,0","66.2",",X","0",",,,0","9.07",",0","14.78",",,,0","3.36",",,,0","11970",",X","270",",X","","","15.2",",X"
"USW00013983","1965-12","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","777.2","0","0.0",",0","9",",0","5",",0","1",",0","1",",0","1",",0","0",",0","18",",0","3",",0","1",",0","0",",0","4","","","","1","","-6.7",",0,28,","51",",,0,15,","79",",,0,14,","26.4",",,0,24,","22.2",",0,30,","","","829.5","0","388.6",",0","61.6",",,,0","62.1",",X","87",",,,0","5.80",",0","10.61",",,,0","0.98",",,,0","10974",",X","315",",X","","","13.4",",X"
"USW00013983","1966-01","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","1",",0","3",",0","29",",0","16",",0","0",",0","0",",0","5","","","","","","-22.8",",0,29,","0",",T,0,30,+","36",",,0,31,","3.0",",,0,31,","13.9",",0,09,","","","1511.2","0","681.7",",0","5.3",",,,0","68.3",",X","39",",,,0","-3.66",",0","1.29",",,,0","-8.61",",,,0","12420",",X","225",",X","","","15.2",",X"
"USW00013983","1966-02","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","10",",0","5",",0","0",",0","8",",0","3",",0","0",",0","21",",0","7",",0","0",",0","0",",0","11","","2","","1","","-15.6",",0,02,","152",",,0,02,","114",",,0,01,","17.5",",,0,28,","17.8",",0,08,","","","2022.0","0","510.8",",0","53.4",",,,0","69.3",",X","229",",,,0","0.09",",0","5.10",",,,0","-4.92",",,,0","12504",",X","315",",X","","","13.0",",X"
"USW00013983","1966-03","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","4.2","0","4.2",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","11",",0","2",",0","8",",0","0",",0","5","","3","","2","","-10.0",",0,07,+","0",",T,0,07,+","20",",,0,05,","6.1",",,0,03,","28.3",",0,31,","","","2329.1","0","307.1",",0","21.4",",,,0","77.7",",X","20",",,,0","8.56",",0","15.16",",,,0","1.97",",,,0","17382",",X","135",",X","","","19.2",",X"
"USW00013983","1966-04","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","5.6","0","1.4",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","6",",0","0",",0","15","","1","","4","","-1.7",",0,05,","0",",,0,30,+","0",",T,0,06,+","36.1",",,0,11,","27.8",",0,19,","","","2556.5","0","227.4",",0","104.9",",,,0","61.4",",X","0",",T,,0","10.80",",0","16.23",",,,0","5.37",",,,0","14622",",X","315",",X","","","20.1",",X"
"USW00013983","1966-05","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","43.4","0","37.8",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","6","","","","7","","0.6",",0,10,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,17,","31.1",",0,17,","","","2636.6","0","80.1",",0","56.4",",,,0","78.1",",X","0",",,,0","16.97",",0","23.15",",,,0","10.78",",,,0","20700",",X","315",",X","","","13.0",",X"
"USW00013983","1966-06","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","173.4","0","130.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","5","","","","9","","7.8",",0,01,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,08,","33.3",",0,29,+","","","2640.2","0","3.6",",0","83.5",",,,0","76.2",",X","0",",,,0","22.55",",0","28.27",",,,0","16.83",",,,0","20406",",X","315",",X","","","13.0",",X"
"USW00013983","1966-07","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","460.9","0","287.5",",0","7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","1","","","","6","","15.6",",0,21,","0",",,0,31,+","0",",,0,31,+","46.5",",,0,29,","38.9",",0,14,","","","0.0","0","0.0",",0","103.8",",,,0","82.5",",X","0",",,,0","27.61",",0","33.04",",,,0","22.18",",,,0","22410",",X","360",",X","","","20.1",",X"
"USW00013983","1966-08","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","612.3","0","151.4",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","7","","3","","5","","11.1",",0,23,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,10,","33.3",",0,15,","","","0.8","0","0.8",",0","37.2",",,,0","86.9",",X","0",",,,0","23.19",",0","29.01",",,,0","17.37",",,,0","22044",",X","315",",X","","","12.1",",X"
"USW00013983","1966-09","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","662.9","0","50.6",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","13","","2","","3","","6.7",",0,24,","0",",,0,30,+","0",",,0,30,+","36.6",",,0,03,","32.2",",0,02,+","","","38.6","0","37.8",",0","84.5",",,,0","68.8",",X","0",",,,0","18.76",",0","24.20",",,,0","13.32",",,,0","15498",",X","315",",X","","","13.4",",X"
"USW00013983","1966-10","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","672.9","0","10.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","3","","","","4","","-0.6",",0,23,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,14,","29.4",",0,09,","","","210.8","0","172.2",",0","52.1",",,,0","75.7",",X","0",",,,0","13.10",",0","19.91",",,,0","6.29",",,,0","15774",",X","360",",X","","","13.4",",X"
"USW00013983","1966-11","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","678.2","0","5.3",",0","5",",0","3",",0","0",",0","1",",0","0",",0","0",",0","14",",0","0",",0","7",",0","0",",0","10","","2","","2","","-7.2",",0,03,+","25",",,0,05,","10",",,0,05,+","11.2",",,0,09,","25.6",",0,08,+","","","493.0","0","282.2",",0","28.5",",,,0","57.1",",X","20",",,,0","9.10",",0","14.86",",,,0","3.35",",,,0","10338",",X","315",",X","","","18.3",",X"
"USW00013983","1966-12","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","678.2","0","0.0",",0","8",",0","5",",0","0",",0","5",",0","1",",0","0",",0","24",",0","9",",0","1",",0","0",",0","14","","3","","1","","-11.1",",0,29,","25",",,0,30,+","25",",,0,22,","15.2",",,0,07,","22.2",",0,07,","","","1022.7","0","529.7",",0","58.2",",,,0","49.5",",X","40",",,,0","1.25",",0","6.13",",,,0","-3.64",",,,0","8712",",X","270","1,X","","","16.5","1,X"
"USW00013983","1967-01","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","5",",0","1",",0","1",",0","25",",0","9",",0","3",",0","0",",0","9","","1","","4","","-17.8",",0,18,","76",",,0,28,+","71",",,0,26,","24.9",",,0,26,","23.9",",0,23,+","","","1572.2","0","549.5",",0","48.8",",,,0","74.5",",X","86",",,,0","0.61",",0","6.20",",,,0","-4.99",",,,0","13602",",X","225",",X","","","23.2",",X"
"USW00013983","1967-02","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","1",",0","0",",0","25",",0","7",",0","0",",0","0",",0","5","","","","","","-17.2",",0,25,","0",",T,0,24,+","33",",,0,18,","8.4",",,0,01,","20.6",",0,14,","","","2096.8","0","524.6",",0","18.1",",,,0","74.0",",X","43",",,,0","-0.40",",0","5.44",",,,0","-6.25",",,,0","13278",",X","315",",X","","","19.2",",X"
"USW00013983","1967-03","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","10.3","0","10.3",",0","11",",0","5",",0","0",",0","1",",0","0",",0","0",",0","12",",0","1",",0","10",",0","0",",0","13","","2","","4","","-12.8",",0,08,","25",",,0,08,","18",",,0,08,","19.8",",,0,05,","28.9",",0,30,+","","","2402.5","0","305.7",",0","63.3",",,,0","64.6",",X","36",",,,0","8.80",",0","14.15",",,,0","3.46",",,,0","14370",",X","225",",X","","","15.6",",X"
"USW00013983","1967-04","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","30.1","0","19.8",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","7","","1","","13","","-2.2",",0,24,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,13,","28.9",",0,30,+","","","2541.1","0","138.6",",0","79.2",",,,0","64.0",",X","0",",,,0","14.37",",0","19.94",",,,0","8.80",",,,0","15240",",X","315",",X","","","16.5",",X"
"USW00013983","1967-05","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","72.6","0","42.5",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","1",",0","10","","","","9","","2.8",",0,02,","0",",,0,31,+","0",",,0,31,+","64.5",",,0,30,","33.3",",0,25,","","","2660.1","0","119.0",",0","135.3",",,,0","61.7",",X","0",",,,0","15.86",",0","21.28",",,,0","10.45",",,,0","16164",",X","315",",X","","","15.2",",X"
"USW00013983","1967-06","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","210.8","0","138.2",",0","10",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","7","","2","","12","","10.6",",0,03,+","0",",,0,30,+","0",",,0,30,+","32.5",",,0,27,","32.2",",0,15,+","","","2665.4","0","5.3",",0","126.2",",,,0","62.5",",X","0",",,,0","22.76",",0","27.97",",,,0","17.56",",,,0","16716",",X","225",",X","","","14.3",",X"
"USW00013983","1967-07","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","385.8","0","175.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","9","","","","9","","10.0",",0,14,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,27,","36.1",",0,23,","","","1.1","0","1.1",",0","52.0",",,,0","78.8",",X","0",",,,0","23.94",",0","29.88",",,,0","18.00",",,,0","21408",",X","135",",X","","","10.7",",X"
"USW00013983","1967-08","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","516.4","0","130.6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","7","","1","","2","","7.8",",0,31,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,03,","34.4",",0,02,","","","7.5","0","6.4",",0","22.1",",,,0","79.6",",X","0",",,,0","22.34",",0","28.82",",,,0","15.86",",,,0","20208",",X","315",",X","","","19.2",",X"
"USW00013983","1967-09","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","579.5","0","63.1",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","6","","2","","4","","1.7",",0,29,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,14,","29.4",",0,12,+","","","45.0","0","37.5",",0","49.8",",,,0","59.4",",X","0",",,,0","19.19",",0","25.42",",,,0","12.96",",,,0","13290",",X","315",",X","","","20.1",",X"
"USW00013983","1967-10","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","604.0","0","24.5",",0","12",",0","7",",0","3",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","1",",0","10","","","","4","","-1.7",",0,28,","0",",,0,31,+","0",",T,0,27,+","48.3",",,0,05,","32.8",",0,04,","","","207.9","0","162.9",",0","153.1",",,,0","51.6",",X","0",",T,,0","13.87",",0","19.59",",,,0","8.14",",,,0","10800",",X","315",",X","","","17.0",",X"
"USW00013983","1967-11","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","604.0","0","0.0",",0","8",",0","5",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","0",",0","0",",0","12","","1","","","","-5.6",",0,28,","0",",T,0,30,","28",",,0,30,","15.2",",,0,29,","19.4",",0,25,","","","586.4","0","378.5",",0","41.7",",,,0","57.7",",X","46",",,,0","5.72",",0","10.57",",,,0","0.86",",,,0","10380",",X","315",",X","","","11.6",",X"
"USW00013983","1967-12","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","604.0","0","0.0",",0","16",",0","8",",0","0",",0","7",",0","2",",0","1",",0","22",",0","7",",0","0",",0","0",",0","16","","4","","2","","-19.4",",0,31,","51",",,0,28,+","71",",,0,02,","13.7",",,0,02,","19.4",",0,20,","","","1106.6","0","520.2",",0","61.9",",,,0","40.5",",X","157",",,,0","1.55",",0","5.83",",,,0","-2.73",",,,0","7140",",X","315",",X","","","15.2",",X"
"USW00013983","1968-01","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","10",",0","3",",0","1",",0","14",",0","1",",0","3",",0","24",",0","15",",0","0",",0","0",",0","15","","3","","2","","-23.9",",0,07,","76",",,0,15,+","64",",,0,12,","31.5",",,0,29,","18.3",",0,27,+","","","1724.9","0","618.3",",0","45.7",",,,0","43.5",",X","118",",,,0","-1.61",",0","3.37",",,,0","-6.59",",,,0","7914",",X","315",",X","","","10.7",",X"
"USW00013983","1968-02","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","5",",0","2",",0","1",",0","1",",0","1",",0","0",",0","26",",0","9",",0","0",",0","0",",0","5","","1","","1","","-14.4",",0,21,","76",",,0,29,","71",",,0,28,","29.0",",,0,01,","16.1",",0,01,","","","2296.1","0","571.2",",0","34.5",",,,0","66.2",",X","90",",,,0","-1.36",",0","3.73",",,,0","-6.46",",,,0","12390",",X","315",",X","","","16.1",",X"
"USW00013983","1968-03","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","5.3","0","5.3",",0","6",",0","2",",0","0",",0","3",",0","0",",0","0",",0","15",",0","0",",0","8",",0","0",",0","3","","1","","1","","-9.4",",0,03,","25",",,0,21,+","18",",,0,21,","10.2",",,0,19,","26.7",",0,30,","","","2618.1","0","322.0",",0","19.1",",,,0","61.0",",X","41",",,,0","8.11",",0","14.15",",,,0","2.08",",,,0","13542",",X","45",",X","","","15.2",",X"
"USW00013983","1968-04","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","8.7","0","3.4",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","5","","","","6","","-2.2",",0,01,","0",",,0,30,+","0",",T,0,04,","9.9",",,0,02,","27.2",",0,30,+","","","2767.0","0","148.9",",0","44.4",",,,0","59.0",",X","0",",T,,0","13.48",",0","19.83",",,,0","7.13",",,,0","14082",",X","315",",X","","","17.9",",X"
"USW00013983","1968-05","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","31.9","0","23.2",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","1",",0","12","","","","9","","3.9",",0,05,","0",",,0,31,+","0",",,0,31,+","46.0",",,0,25,","32.2",",0,02,","","","2852.2","0","85.2",",0","138.7",",,,0","63.8",",X","0",",,,0","16.33",",0","21.76",",,,0","10.90",",,,0","16950",",X","360",",X","","","15.6",",X"
"USW00013983","1968-06","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","212.4","0","180.5",",0","8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","8","","","","7","","10.0",",0,27,","0",",,0,30,+","0",",,0,30,+","73.7",",,0,24,","33.9",",0,14,","","","2855.5","0","3.3",",0","186.8",",,,0","78.1",",X","0",",,,0","24.24",",0","29.70",",,,0","18.78",",,,0","20832",",X","225",",X","","","13.0",",X"
"USW00013983","1968-07","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","410.8","0","198.4",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","3","","","","8","","12.8",",0,03,","0",",,0,31,+","0",",,0,31,+","19.3",",,0,17,","34.4",",0,21,","","","0.0","0","0.0",",0","80.8",",,,0","70.5",",X","0",",,,0","24.73",",0","29.82",",,,0","19.65",",,,0","19140",",X","270",",X","","","12.5",",X"
"USW00013983","1968-08","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","604.8","0","194.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","7","","","","4","","12.8",",0,28,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,30,","35.0",",0,23,","","","0.0","0","0.0",",0","54.3",",,,0","67.9",",X","0",",,,0","24.59",",0","29.36",",,,0","19.82",",,,0","17238",",X","225",",X","","","11.6",",X"
"USW00013983","1968-09","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","657.6","0","52.8",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","9","","","","6","","8.3",",0,11,","0",",,0,30,+","0",",,0,30,+","39.6",",,0,16,","30.6",",0,03,","","","10.4","0","10.4",",0","117.9",",,,0","61.8",",X","0",",,,0","19.75",",0","25.49",",,,0","14.00",",,,0","13806",",X","315",",X","","","12.5",",X"
"USW00013983","1968-10","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","683.8","0","26.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","7","","","","4","","-1.1",",0,29,+","0",",,0,31,+","0",",,0,31,+","27.2",",,0,13,","30.0",",0,15,+","","","164.2","0","153.8",",0","55.1",",,,0","65.4",",X","0",",,,0","14.21",",0","20.25",",,,0","8.17",",,,0","13572",",X","315",",X","","","17.0",",X"
"USW00013983","1968-11","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","683.8","0","0.0",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","10",",0","0",",0","1",",0","0",",0","12","","","","","","-6.7",",0,20,","0",",T,0,19,+","10",",,0,11,","31.8",",,0,28,","22.8",",0,01,","","","537.0","0","372.8",",0","85.5",",,,0","31.0",",X","10",",,,0","5.91",",0","10.07",",,,0","1.74",",,,0","5586",",X","315",",X","","","15.6",",X"
"USW00013983","1968-12","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","683.8","0","0.0",",0","9",",0","4",",0","1",",0","2",",0","1",",0","1",",0","26",",0","9",",0","0",",0","0",",0","9","","","","1","","-21.1",",0,31,","51",",,0,28,","51",",,0,28,","52.1",",,0,27,","16.1",",0,12,","","","1124.5","0","587.5",",0","74.3",",,,0","40.9",",X","61",",,,0","-0.62",",0","4.17",",,,0","-5.41",",,,0","7236",",X","315",",X","","","18.8",",X"
"USW00013983","1969-01","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","","0.0",",0","13",",0","9",",0","1",",0","8",",0","2",",0","1",",0","27",",0","11",",0","0",",0","0",",0","13","","7","","4","","-19.4",",0,04,","152",",,0,27,","137",",,0,26,","27.4",",,0,29,","11.7",",0,22,","","","1767.0","","642.5",",0","98.3",",,,0","34.1",",X","167",",,,0","-2.39",",0","2.01",",,,0","-6.79",",,,0","6174",",X","360",",X","","","14.3",",X"
"USW00013983","1969-02","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","","0.0",",0","9",",0","5",",0","0",",0","4",",0","1",",0","0",",0","18",",0","2",",0","0",",0","0",",0","14","","2","","","","-9.4",",0,03,","51",",,0,16,","64",",,0,15,","17.0",",,0,08,","11.7",",0,10,","","","2244.2","","477.2",",0","38.6",",,,0","39.4",",X","95",",,,0","1.29",",0","5.15",",,,0","-2.57",",,,0","7038",",X","315",",X","","","13.0",",X"
"USW00013983","1969-03","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","","0.0",",0","6",",0","3",",0","1",",0","7",",0","1",",0","0",",0","22",",0","3",",0","3",",0","0",",0","9","","1","","1","","-13.9",",0,09,","127",",,0,10,+","117",",,0,08,","30.2",",,0,23,","25.6",",0,19,","","","2721.7","","477.5",",0","48.5",",,,0","68.3",",X","127",",,,0","2.93",",0","8.74",",,,0","-2.88",",,,0","15108",",X","90",",X","","","17.4",",X"
"USW00013983","1969-04","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","6.1","","6.1",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","12","","","","9","","2.8",",0,29,+","0",",,0,30,+","0",",,0,30,+","43.9",",,0,04,","28.3",",0,16,","","","2853.1","","131.4",",0","123.0",",,,0","62.0",",X","0",",,,0","14.16",",0","20.01",",,,0","8.30",",,,0","14862",",X","315",",X","","","15.2",",X"
"USW00013983","1969-05","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","58.0","","51.9",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","16","","4","","6","","2.8",",0,12,","0",",,0,31,+","0",",,0,31,+","39.9",",,0,31,","31.7",",0,29,","","","2910.5","","57.4",",0","117.4",",,,0","54.3",",X","0",",,,0","18.16",",0","23.63",",,,0","12.69",",,,0","14424",",X","315",",X","","","19.2",",X"
"USW00013983","1969-06","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","161.7","","103.7",",0","16",",0","16",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","6",",0","7","","1","","15","","8.9",",0,02,","0",",,0,30,+","0",",,0,30,+","43.7",",,0,22,","33.3",",0,29,","","","2925.9","","15.4",",0","257.9",",,,0","66.1",",X","0",",,,0","21.28",",0","26.56",",,,0","15.99",",,,0","17646",",X","45",",X","","","15.6",",X"
"USW00013983","1969-07","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","428.7","","267.0",",0","10",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","7","","","","12","","16.7",",0,30,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,02,","36.7",",0,13,","","","0.0","","0.0",",0","128.1",",,,0","74.6",",X","0",",,,0","26.95",",0","32.44",",,,0","21.45",",,,0","20274",",X","315",",X","","","22.4",",X"
"USW00013983","1969-08","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","630.9","","202.2",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","10","","1","","3","","15.0",",0,22,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,20,","35.6",",0,08,","","","0.0","","0.0",",0","49.3",",,,0","76.3",",X","0",",,,0","24.86",",0","30.64",",,,0","19.07",",,,0","19410",",X","315",",X","","","13.4",",X"
"USW00013983","1969-09","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","711.9","","81.0",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","13","","","","6","","7.2",",0,24,","0",",,0,30,+","0",",,0,30,+","52.8",",,0,15,","31.7",",0,05,","","","15.5","","15.5",",0","140.6",",,,0","69.6",",X","0",",,,0","20.52",",0","26.15",",,,0","14.88",",,,0","15486",",X","135",",X","","","11.6",",X"
"USW00013983","1969-10","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","737.8","","25.9",",0","11",",0","8",",0","4",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","9","","","","4","","-3.3",",0,28,","0",",,0,31,+","0",",,0,31,+","95.0",",,0,12,","31.1",",0,03,","","","222.3","","206.8",",0","228.4",",,,0","53.9","3,X","0",",,,0","12.50",",0","17.85",",,,0","7.14",",,,0","10158","3,X","315",",X","","","15.2",",X"
