"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00238466","2000-09","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","767.3","0","130.6",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","11",",0","4.4",",0,27,+","0",",,0,30,+","0",",,0,30,+","34.0",",,0,23,","40.6",",0,03,","199.4",",,,0","38.2","0","37.9",",0","","","83.0",",,,0","0",",,,0","21.42",",0","29.02",",,,0","13.83",",,,0","3048",",,,0"
"USC00238466","2000-10","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","794.8","0","27.5","1,0","10",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","21",",0","0",",0","-1.7","1,0,11,+","0",",,0,31,+","0",",,0,31,+","25.9",",,0,17,","30.6",",0,03,","","","123.8","0","85.6",",0","","","67.9",",,,0","0",",,,0","16.19","1,0","21.88",",,,0","10.49","1,,,0","",""
"USC00238466","2000-11","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","797.0","0","2.2","3,0","6","1,0","4","1,0","0","1,0","0","5,0","0","1,0","0","3,0","15","3,0","0","3,0","1","3,0","0","3,0","-9.4","3,0,21,","0","5,,0,30,+","0","1,,0,30,+","15.7","1,,0,02,","26.7","3,0,01,","","","491.3","0","367.5","3,0","","","48.7","1,,,0","0","1,,,0","4.80","3,0","9.93","3,,,0","-0.33","3,,,0","",""
"USC00238466","2000-12","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","6","3,0","3","3,0","0","3,0","","","","","","","","","","","","","","","","","","","","","14.2","3,,0,14,","","","","","","","","","","","31.6","3,,,0","","","","","","","","","",""
"USC00238466","2001-01","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","0.0","0","0.0","5,0","5","1,0","3","1,0","1","1,0","0",",0","0",",0","2","5,0","23","5,0","3","4,0","0","4,0","0","4,0","-22.2","5,0,03,+","0",",,0,31,+","0",",,0,31,+","53.3","1,,0,29,","11.7","4,0,08,","","","","","536.1","4,0","","","65.7","1,,,0","0",",,,0","-2.16","5,0","4.32","4,,,0","-8.65","5,,,0","",""
"USC00238466","2001-02","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","0.0","0","0.0",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","23",",0","6",",0","1",",0","0",",0","-15.6",",0,03,+","0",",,0,28,+","0",",,0,28,+","47.2",",,0,09,","21.1",",0,09,","","","","","480.2",",0","","","138.7",",,,0","0",",,,0","1.18",",0","6.91",",,,0","-4.54",",,,0","",""
"USC00238466","2001-03","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","0.0","0","0.0","1,0","10",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","21","1,0","0",",0","1",",0","0",",0","-6.7","1,0,27,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,16,","21.1",",0,15,","","","","","426.1",",0","","","54.6",",,,0","0",",,,0","4.14","1,0","10.04",",,,0","-1.76","1,,,0","",""
"USC00238466","2001-04","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","10",",0","8",",0","0",",0","","","0","2,0","","","","","","","","","","","","","","","0","2,,0,30,+","14.0",",,0,12,","","","","","","","","","","","75.6",",,,0","0","2,,,0","","","","","","","",""
"USC00238466","2001-05","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","64.5","2,0","13","1,0","9","1,0","3","1,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","25","2,0","0","2,0","8.3","2,0,08,","0",",,0,31,+","0",",,0,31,+","50.3","1,,0,21,","31.7","2,0,17,","","","","","28.6","2,0","","","193.2","1,,,0","0",",,,0","19.57","2,0","25.22","2,,,0","13.92","2,,,0","",""
"USC00238466","2001-06","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","125.8","2,0","14",",0","10",",0","5",",0","","","0","1,0","0","2,0","0","2,0","0","1,0","28","1,0","2","1,0","10.6","2,0,01,","","","0","1,,0,30,+","76.2",",,0,15,","32.2","1,0,14,+","","","","","5.5","1,0","","","269.6",",,,0","0","1,,,0","22.63","2,0","27.90","1,,,0","17.36","2,,,0","",""
"USC00238466","2001-07","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","240.7","2,0","8",",0","7",",0","4",",0","","","0","2,0","0","2,0","0","2,0","0","2,0","29","2,0","14","2,0","16.1","2,0,13,","","","0","2,,0,31,+","50.8",",,0,26,","35.6","2,0,24,+","","","0.0","0","0.0","2,0","","","208.2",",,,0","0","2,,,0","26.63","2,0","31.18","2,,,0","22.09","2,,,0","",""
"USC00238466","2001-08","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","225.3","1,0","7",",0","6",",0","2",",0","0","4,0","0","1,0","0","1,0","0","1,0","0","1,0","30","1,0","14","1,0","16.1","1,0,20,","0","4,,0,31,+","0","1,,0,31,+","30.5",",,0,24,","36.1","1,0,10,","","","0.0","0","0.0","1,0","","","84.0",",,,0","0","1,,,0","25.84","1,0","31.43","1,,,0","20.26","1,,,0","",""
"USC00238466","2001-09","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","76.8","1,0","9",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","26","1,0","1","1,0","5.0","1,0,25,","0",",,0,30,+","0",",,0,30,+","27.7",",,0,09,","32.8","1,0,08,","","","26.3","0","26.3","1,0","","","99.2",",,,0","0",",,,0","20.07","1,0","25.90","1,,,0","14.25","1,,,0","",""
"USC00238466","2001-10","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","8.2","3,0","10",",0","7",",0","2",",0","0","5,0","0","2,0","0",",0","2",",0","0","3,0","16","3,0","0","3,0","-1.7",",0,27,","0","5,,0,31,+","0","2,,0,31,+","87.1",",,0,10,","28.3","3,0,04,","","","156.6","0","130.3","3,0","","","201.6",",,,0","0","2,,,0","13.96","3,0","20.31","3,,,0","7.61",",,,0","",""
"USC00238466","2001-11","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","0.0","2,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0","2,0","7","2,0","0","2,0","-2.2","1,0,20,","0",",,0,30,+","0",",,0,30,+","11.9",",,0,24,+","24.4","2,0,08,","","","368.7","0","212.1","2,0","","","40.3",",,,0","0",",,,0","10.79","2,0","16.90","2,,,0","4.69","1,,,0","",""
"USC00238466","2001-12","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","0.3","2,0","7",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","20","2,0","2","2,0","2","2,0","0","2,0","-11.7","2,0,31,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,12,","21.7","2,0,06,+","","","772.4","0","403.7","2,0","","","28.3",",,,0","0",",,,0","4.42","2,0","10.15","2,,,0","-1.30","2,,,0","",""
"USC00238466","2002-01","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","0.0","0","0.0","3,0","4","1,0","3","1,0","1","1,0","0",",0","0",",0","0","3,0","23","3,0","3","1,0","0","1,0","0","1,0","-12.8","3,0,04,+","0",",T,0,05,","5",",,0,19,","35.6","1,,0,31,","19.4","1,0,28,+","","","1228.9","0","456.5","1,0","","","57.0","1,,,0","5",",,,0","2.19","3,0","8.17","1,,,0","-3.78","3,,,0","",""
"USC00238466","2002-02","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","21",",0","2",",0","1",",0","0",",0","-10.0",",0,28,+","0",",,0,28,+","0",",,0,28,+","10.4",",,0,20,","23.9",",0,25,","","","1657.7","0","428.8",",0","","","13.4",",,,0","0",",,,0","3.02",",0","8.99",",,,0","-2.95",",,,0","",""
"USC00238466","2002-03","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","0.0","0","0.0","2,0","7",",0","7",",0","0",",0","0",",0","0","1,0","0","2,0","20","2,0","3","1,0","2","1,0","0","1,0","-16.1","2,0,04,","0",",,0,31,+","0","1,,0,31,+","16.0",",,0,02,","26.1","1,0,15,","","","2071.8","0","414.1","1,0","","","50.1",",,,0","0","1,,,0","4.17","2,0","10.77","1,,,0","-2.42","2,,,0","",""
"USC00238466","2002-04","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","27.2","0","27.2",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","15",",0","0",",0","-2.8",",0,05,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,28,","30.0",",0,16,","","","2223.4","0","151.6",",0","","","120.2",",,,0","0",",,,0","14.19",",0","20.64",",,,0","7.73",",,,0","",""
"USC00238466","2002-05","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","48.7","0","21.5",",0","14",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","4.4",",0,18,+","0",",,0,31,+","0",",,0,31,+","70.6",",,0,08,","29.4",",0,31,","","","2305.2","0","81.8",",0","","","222.5",",,,0","0",",,,0","16.39",",0","22.12",",,,0","10.65",",,,0","",""
"USC00238466","2002-06","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","219.0","0","170.3",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","12.8",",0,17,","0",",,0,30,+","0",",,0,30,+","57.2",",,0,13,","33.3",",0,30,","","","2305.5","0","0.3",",0","","","94.5",",,,0","0",",,,0","24.00",",0","29.51",",,,0","18.49",",,,0","",""
"USC00238466","2002-07","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","469.8","0","250.8","2,0","7",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","15","1,0","16.1","1,0,14,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,13,","36.7","1,0,10,","","","0.0","0","0.0","1,0","","","94.8",",,,0","0",",,,0","26.92","2,0","32.42","1,,,0","21.41","1,,,0","",""
"USC00238466","2002-08","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","718.4","0","248.6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","15.6",",0,08,","0",",,0,31,+","0",",,0,31,+","18.3",",,0,24,+","37.2",",0,04,","","","0.0","0","0.0",",0","","","43.0",",,,0","0",",,,0","26.35",",0","32.04",",,,0","20.67",",,,0","",""
"USC00238466","2002-09","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","855.8","0","137.4","1,0","5",",0","3",",0","0",",0","0","5,0","0","1,0","0",",0","0",",0","0","1,0","29","1,0","12","1,0","7.2",",0,24,+","0","5,,0,30,+","0","1,,0,30,+","16.8",",,0,15,","36.1","1,0,08,+","","","8.1","0","8.1","1,0","","","37.6",",,,0","0","1,,,0","22.81","1,0","29.86","1,,,0","15.76",",,,0","",""
"USC00238466","2002-10","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","881.9","0","26.1","1,0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0","1,0","10","1,0","1","1,0","0.0",",0,15,+","0",",,0,31,+","0",",,0,31,+","17.8",",,0,03,","32.8","1,0,02,","","","202.9","0","194.8","1,0","","","69.9",",,,0","0",",,,0","12.59","1,0","17.97","1,,,0","7.21",",,,0","",""
"USC00238466","2002-11","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","881.9","0","0.0","4,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","4,0","16","4,0","0","4,0","3","4,0","0","4,0","-5.6","4,0,26,","0",",,0,30,+","0",",,0,30,+","5.8",",,0,05,","23.3","4,0,12,","","","527.3","0","324.4","4,0","","","12.4",",,,0","0",",,,0","5.86","4,0","11.80","4,,,0","-0.08","4,,,0","",""
"USC00238466","2002-12","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","6","5,0","3","5,0","0","5,0","0",",0","0","1,0","","","","","","","","","","","","","0",",,0,31,+","0","1,,0,31,+","19.1","5,,0,18,","","","","","","","","","","","33.1","5,,,0","0","1,,,0","","","","","","","",""
"USC00238466","2003-01","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","3","1,0","3","1,0","0","1,0","","","1",",0","","","","","","","","","","","","","","","64",",,0,02,","7.1","1,,0,02,","","","","","","","","","","","15.8","1,,,0","64",",,,0","","","","","","","",""
"USC00238466","2003-02","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","7",",0","5",",0","0",",0","0","3,0","0","3,0","","","","","","","","","","","","","0","3,,0,28,+","0","3,,0,28,+","21.6",",,0,14,","","","","","","","","","","","38.1",",,,0","0","3,,,0","","","","","","","",""
"USC00238466","2003-03","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","0.0","2,0","12",",0","7",",0","0",",0","","","0","3,0","0","2,0","14","2,0","2","2,0","6","2,0","0","2,0","-8.9","2,0,03,","","","0","3,,0,31,+","18.3",",,0,20,","26.7","2,0,25,","","","","","343.2","2,0","","","82.2",",,,0","0","3,,,0","6.50","2,0","12.89","2,,,0","0.10","2,,,0","",""
"USC00238466","2003-04","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","14.2",",0","9",",0","7",",0","1",",0","0","2,0","0",",0","0",",0","3",",0","0",",0","18",",0","0",",0","-1.7",",0,10,","0","2,,0,30,+","0",",,0,30,+","45.7",",,0,24,","29.4",",0,16,","","","","","153.6",",0","","","121.6",",,,0","0",",,,0","13.69",",0","20.34",",,,0","7.04",",,,0","",""
"USC00238466","2003-05","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","30.4","1,0","15",",0","11",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","0",",0","7.8","1,0,22,+","0",",,0,31,+","0",",,0,31,+","75.7",",,0,17,","30.6",",0,31,+","","","","","35.2",",0","","","186.6",",,,0","0",",,,0","18.21","1,0","24.17",",,,0","12.26","1,,,0","",""
"USC00238466","2003-06","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","98.3","1,0","12",",0","8",",0","1",",0","0",",0","0","1,0","0",",0","0",",0","0","1,0","26","1,0","4","1,0","8.3",",0,04,","0",",,0,30,+","0","1,,0,30,+","50.3",",,0,11,","33.9","1,0,25,","","","","","15.2","1,0","","","116.7",",,,0","0","1,,,0","21.17","1,0","26.89","1,,,0","15.45",",,,0","",""
"USC00238466","2003-07","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","273.8","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","23",",0","13.9","1,0,24,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,29,","38.9",",0,28,","","","0.0","0","0.0",",0","","","21.4",",,,0","0",",,,0","27.51","1,0","33.98",",,,0","21.04","1,,,0","",""
"USC00238466","2003-08","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","227.0","5,0","6",",0","6",",0","1",",0","0",",0","0",",0","0","5,0","0","5,0","0","1,0","30","1,0","24","1,0","17.2","5,0,13,+","0",",,0,31,+","0",",,0,31,+","31.5",",,0,29,","40.6","1,0,22,","","","0.0","0","0.0","1,0","","","70.4",",,,0","0",",,,0","27.37","5,0","34.78","1,,,0","19.95","5,,,0","",""
"USC00238466","2003-09","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","48.5","2,0","8","2,0","6","2,0","2","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","25","1,0","0","1,0","4.4","1,0,29,","0",",,0,30,+","0",",,0,30,+","82.8","2,,0,01,","30.6","1,0,12,+","","","28.1","0","28.1","1,0","","","162.1",",a,,0","0",",,,0","19.19","2,0","25.63","1,,,0","12.75","1,,,0","",""
"USC00238466","2003-10","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","4.0",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","3.9",",0,26,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,17,+","30.6",",0,21,","","","145.5","0","117.4",",0","","","80.7",",,,0","0",",,,0","14.67",",0","21.14",",,,0","8.21",",,,0","",""
"USC00238466","2003-11","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","4.7","2,0","9","2,0","3","2,0","1","2,0","0",",0","0",",0","0","2,0","7","2,0","0","2,0","4","2,0","0","2,0","-6.1","2,0,29,+","0",",,0,30,+","0",",,0,30,+","48.5","2,,0,18,","26.1","2,0,05,+","","","415.3","0","269.8","2,0","","","64.5",",a,,0","0",",,,0","8.87","2,0","14.09","2,,,0","3.65","2,,,0","",""
"USC00238466","2003-12","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","3","2,0","3","2,0","1","2,0","","","2","1,0","","","","","","","","","","","","","","","102","1,,0,10,","37.3","2,,0,23,","","","","","","","","","","","73.6",",a,,0","178","1,,,0","","","","","","","",""
"USC00238466","2004-01","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","","","","","","","0",",0","0","1,0","","","","","","","","","","","","","0",",,0,31,+","0","1,,0,31,+","","","","","","","","","","","","","72.9","1,a,,0","0","1,,,0","","","","","","","",""
"USC00238466","2004-02","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","4","4,0","3","4,0","0","4,0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,29,+","0",",,0,29,+","5.8","4,,0,06,","","","","","","","","","","","14.9","1,a,,0","0",",,,0","","","","","","","",""
"USC00238466","2004-03","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","0.9","4,0","13",",0","10",",0","1",",0","0","3,0","0","1,0","0","4,0","9","4,0","0","3,0","6","3,0","0","3,0","-5.0","4,0,12,","0","3,,0,31,+","0","1,,0,31,+","49.3",",,0,05,","25.6","3,0,28,","","","","","247.6","3,0","","","151.7",",,,0","0","1,,,0","9.12","4,0","14.97","3,,,0","3.28","4,,,0","",""
"USC00238466","2004-04","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","17.0","4,0","10",",0","6",",0","2",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","11","4,0","0","4,0","0.6","4,0,01,","0",",,0,30,+","0",",,0,30,+","32.5",",,0,30,","29.4","4,0,17,","","","","","151.3","4,0","","","102.4",",,,0","0",",,,0","13.17","4,0","19.41","4,,,0","6.92","4,,,0","",""
"USC00238466","2004-05","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","80.2","1,0","12",",0","9",",0","1",",0","","","0",",0","0",",0","0",",0","0","1,0","25","1,0","0","1,0","2.8",",0,02,","","","0",",,0,31,+","25.9",",,0,26,","30.6","1,0,21,","","","","","50.8","1,0","","","126.6",",,,0","0",",,,0","19.29","1,0","24.90","1,,,0","13.67",",,,0","",""
"USC00238466","2004-07","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","152.0","4,0","10","4,0","8","4,0","1","4,0","0","1,0","0",",0","0","4,0","0","4,0","0","4,0","27","4,0","7","4,0","13.9","4,0,28,+","0","1,,0,31,+","0",",,0,31,+","37.1","4,,0,25,","35.0","4,0,14,","","","1.1","0","1.1","4,0","","","142.5",",a,,0","0",",,,0","23.92","4,0","28.91","4,,,0","18.93","4,,,0","",""
"USC00238466","2004-08","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","129.7",",0","12",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","11.1",",0,15,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,25,","34.4",",0,27,","","","5.2","0","4.1",",0","","","143.3",",,,0","0",",,,0","22.38",",0","27.79",",,,0","16.97",",,,0","",""
"USC00238466","2004-09","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","85.1",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","6.7",",0,30,+","0",",,0,30,+","0",",,0,30,+","34.5",",,0,19,","31.7",",0,15,","","","14.3","0","9.1",",0","","","71.7",",,,0","0",",,,0","20.87",",0","27.80",",,,0","13.93",",,,0","",""
"USC00238466","2004-10","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","17.5",",0","11",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","3.9",",0,06,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,12,","28.3",",0,19,","","","123.1","0","108.8",",0","","","109.6",",,,0","0",",,,0","15.39",",0","21.00",",,,0","9.77",",,,0","",""
"USC00238466","2004-11","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","0.0","3,0","15","2,0","10","2,0","3","2,0","0","4,0","0","2,0","0","3,0","2","3,0","0","2,0","5","2,0","0","2,0","0.0","3,0,29,+","0","4,,0,30,+","0","2,,0,30,+","65.0","2,,0,01,","23.9","2,0,18,+","","","352.4","0","229.3","2,0","","","204.6",",a,,0","0","2,,,0","9.86","3,0","14.59","2,,,0","5.13","3,,,0","",""
"USC00238466","2004-12","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.3",",,0,07,","","","","","","","","","","","24.7",",,,0","0",",,,0","","","","","","","",""
"USC00238466","2005-01","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","7","3,0","6","3,0","2","3,0","0",",0","0","1,0","","","","","","","","","","","","","0",",,0,31,+","0","1,,0,31,+","76.7","3,,0,05,","","","","","","","","","","","190.4",",a,,0","0","1,,,0","","","","","","","",""
"USC00238466","2005-02","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","","","","","","","","","","","","","59.2",",a,,0","0",",,,0","","","","","","","",""
"USC00238466","2005-03","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","0.8","1,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","17","1,0","0","1,0","4","1,0","0","1,0","-6.7","1,0,03,+","0",",,0,31,+","0",",,0,31,+","8.1",",,0,04,","26.1","1,0,30,","","","","","367.8","1,0","","","22.9",",,,0","0",",,,0","6.10","1,0","12.76","1,,,0","-0.56","1,,,0","",""
"USC00238466","2005-04","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","9.8",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","1.1",",0,03,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,07,","28.3",",0,22,","","","","","152.4",",0","","","58.8",",,,0","0",",,,0","13.58",",0","19.93",",,,0","7.22",",,,0","",""
"USC00238466","2005-05","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","43.6","2,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","25","2,0","0","2,0","1.7","2,0,03,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,14,","31.7","2,0,12,","","","","","53.7","2,0","","","44.7",",,,0","0",",,,0","17.98","2,0","24.82","2,,,0","11.15","2,,,0","",""
"USC00238466","2005-06","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","0",",,,0","","","","","","","",""
"USC00238466","2005-07","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","255.4",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","14.4",",0,30,+","0",",,0,31,+","0",",,0,31,+","12.2",",,0,01,","40.0",",0,24,+","","","0.0","0","0.0",",0","","","28.7",",,,0","0",",,,0","26.57",",0","33.56",",,,0","19.58",",,,0","",""
"USC00238466","2005-08","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","229.4","2,0","11",",0","8",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","18",",0","13.9","2,0,01,","0",",,0,31,+","0",",,0,31,+","115.6",",,0,25,","38.3",",0,04,","","","0.0","0","0.0",",0","","","212.5",",,,0","0",",,,0","26.39","2,0","32.25",",,,0","20.52","2,,,0","",""
"USC00238466","2005-09","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","154.2",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","11",",0","7.2",",0,30,","0",",,0,30,+","0",",,0,30,+","35.8",",,0,14,","33.9",",0,20,","","","10.3","0","10.3",",0","","","88.5",",,,0","0",",,,0","23.13",",0","29.11",",,,0","17.14",",,,0","",""
"USC00238466","2005-10","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","33.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","-0.6",",0,27,+","0",",,0,31,+","0",",,0,31,+","12.4",",,0,20,","30.6",",0,06,+","","","150.1","0","139.8",",0","","","19.1",",,,0","0",",,,0","14.90",",0","21.55",",,,0","8.26",",,,0","",""
"USC00238466","2005-11","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","","","3.0","2,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","11","2,0","0","2,0","7","2,0","0","2,0","-8.3","2,0,17,","0",",,0,30,+","0",",,0,30,+","22.1",",,0,01,","27.2","2,0,09,","","","415.0","0","264.9","2,0","","","36.8",",,,0","0",",,,0","8.98","2,0","16.20","2,,,0","1.76","2,,,0","",""
