"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00400137","2015-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1037.3","7","6.7",",7","11",",7","8",",7","2",",7","0",",7","0",",7","0",",7","5",",7","0",",7","9",",7","0",",7","","","-2.8",",7,24,+","0",",,7,30,+","0",",,7,30,+","63.0",",,7,18,","26.7",",7,06,","","","244.0","7","  18.3",",,,7,3,1","  19.4",",,,7,3,2","166.3",",7","  24.4",",,,7,3,1","  23.9",",,,7,3,2","   2.2",",,,7,3,1","   6.1",",,,7,3,2","  10.6",",,,7,3,1","  10.6",",,,7,3,2","  10.1",",,,7,3,1","  12.6",",,,7,3,2","  17.3",",,,7,3,1","  17.3",",,,7,3,2","172.2",",,,7","0",",,,7","13.01",",7","18.82",",,,7","7.20",",,,7","",""
"USC00400137","2015-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1047.4","7","10.1",",7","12",",7","10",",7","2",",7","0",",7","0",",7","0",",7","8",",7","0",",7","9",",7","0",",7","","","-3.9",",7,19,","0",",,7,31,+","0",",,7,31,+","37.6",",,7,25,","25.6",",7,27,","","","476.0","7","  18.3","1,,,7,3,1","  19.4",",,,7,3,2","232.0",",7","  21.7","1,,,7,3,1","  21.1",",,,7,3,2","   1.7","1,,,7,3,1","   4.4",",,,7,3,2","  10.0","1,,,7,3,1","   9.4",",,,7,3,2","   8.2","1,,,7,3,1","  10.7",",,,7,3,2","  15.5","1,,,7,3,1","  15.1",",,,7,3,2","167.9",",,,7","0",",,,7","11.17",",7","17.05",",,,7","5.30",",,,7","",""
"USC00400137","2016-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","7","0.0",",7","9",",7","7",",7","0",",7","1",",7","0",",7","0",",7","26",",7","2",",7","1",",7","0",",7","","","-10.0",",7,19,+","25",",,7,23,","13",",,7,23,","12.7",",,7,23,","21.7",",7,31,","","","953.1","7","   8.3","1,,,7,3,1","   8.3",",,,7,3,2","477.1",",7","  16.1","1,,,7,3,1","  13.9","1,,,7,3,2","  -0.6","1,,,7,3,1","   2.2",",,,7,3,2","  -0.6","1,,,7,3,1","   3.3","1,,,7,3,2","   1.7","1,,,7,3,1","   4.3",",,,7,3,2","   8.7","1,,,7,3,1","   8.4","1,,,7,3,2","60.2",",,,7","13",",,,7","2.94",",7","8.80",",,,7","-2.91",",,,7","",""
"USC00400137","2016-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","7","0.0",",7","10",",7","7",",7","3",",7","0",",7","0",",7","0",",7","12",",7","0",",7","4",",7","0",",7","","","-8.3",",7,10,","0",",,7,29,+","0",",T,7,09,","50.5",",,7,03,","23.3",",7,20,","","","1267.2","7","  12.8","1,,,7,3,1","  13.3",",,,7,3,2","314.1",",7","  18.3","1,,,7,3,1","  16.7","1,,,7,3,2","  -0.6","1,,,7,3,1","   1.7",",,,7,3,2","   4.4","1,,,7,3,1","   4.4","1,,,7,3,2","   5.0","1,,,7,3,1","   7.2",",,,7,3,2","  12.5","1,,,7,3,1","  11.6","1,,,7,3,2","151.2",",,,7","0",",T,,7","7.50",",7","13.17",",,,7","1.84",",,,7","",""
"USC00400137","2016-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","2.8","7","2.8",",7","12",",7","8",",7","3",",7","0",",7","0",",7","0",",7","5",",7","0",",7","19",",7","0",",7","","","-2.2",",7,21,+","0",",,7,31,+","0",",T,7,20,","87.6",",,7,10,","30.0",",7,16,","","","1432.6","7","  17.2",",,,7,3,1","  18.3",",,,7,3,2","165.4",",7","  25.6",",,,7,3,1","  23.3",",,,7,3,2","   3.3",",,,7,3,1","   3.9",",,,7,3,2","  11.7",",,,7,3,1","  10.6",",,,7,3,2","   8.6",",,,7,3,1","  11.2",",,,7,3,2","  19.0",",,,7,3,1","  17.6",",,,7,3,2","266.2",",,,7","0",",T,,7","13.09",",7","19.82",",,,7","6.35",",,,7","",""
"USC00400137","2016-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","29.7","7","26.9",",7","11",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","21",",7","0",",7","","","3.3",",7,08,+","0",",,7,30,+","0",",,7,30,+","34.0",",,7,12,","29.4",",7,27,","124.7",",,,7","1506.6","7","  18.3","1,,,7,3,1","  21.1","1,,,7,3,2","74.0",",7","  32.2",",,,7,3,1","  29.4",",,,7,3,2","   7.2","1,,,7,3,1","  11.1","1,,,7,3,2","  13.9",",,,7,3,1","  15.6",",,,7,3,2","  12.9","1,,,7,3,1","  15.2","1,,,7,3,2","  23.0",",,,7,3,1","  21.7",",,,7,3,2","112.7",",,,7","0",",,,7","16.77",",7","23.07",",,,7","10.46",",,,7","",""
"USC00400137","2016-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","105.9","7","76.2",",7","12",",7","11",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","1",",7","","","5.6",",7,06,","0",",,7,31,+","0",",,7,31,+","41.9",",,7,20,","32.2",",7,27,","151.5",",,,7","1541.2","7","  22.2",",,,7,3,1","  24.4",",,,7,3,2","34.6",",7","  35.6",",,,7,3,1","  33.3",",,,7,3,2","  11.1",",,,7,3,1","  14.4",",,,7,3,2","  18.9",",,,7,3,1","  21.1",",,,7,3,2","  16.6",",,,7,3,1","  19.4",",,,7,3,2","  28.6",",,,7,3,1","  27.1",",,,7,3,2","151.5",",,,7","0",",,,7","19.67",",7","25.78",",,,7","13.57",",,,7","",""
"USC00400137","2016-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","346.1","7","240.2",",7","7",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","20",",7","","","12.8",",7,08,","0",",,7,30,+","0",",,7,30,+","8.1",",,7,16,","36.1",",7,27,+","199.1",",,,7","1541.2","7","  31.7",",,,7,3,1","  31.7","1,,,7,3,2","0.0",",7","  40.6",",,,7,3,1","  39.4",",,,7,3,2","  20.6",",,,7,3,1","  21.7","1,,,7,3,2","  32.2",",,,7,3,1","  26.7",",,,7,3,2","  24.5",",,,7,3,1","  26.8","1,,,7,3,2","  37.2",",,,7,3,1","  35.6",",,,7,3,2","25.6",",,,7","0",",,,7","26.34",",7","32.75",",,,7","19.92",",,,7","",""
"USC00400137","2016-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","648.1","7","302.0",",7","13",",7","10",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","25",",7","","","15.6",",7,01,","0",",,7,31,+","0",",,7,31,+","20.3",",,7,27,","37.8",",7,23,+","201.9",",,,7","0.0","7","  28.3",",,,7,3,1","  31.7",",,,7,3,2","0.0",",7","  41.7",",,,7,3,1","  40.0",",,,7,3,2","  23.9",",,,7,3,1","  26.7",",,,7,3,2","  28.9",",,,7,3,1","  32.2",",,,7,3,2","  26.2",",,,7,3,1","  29.0",",,,7,3,2","  37.5",",,,7,3,1","  36.7",",,,7,3,2","104.3",",,,7","0",",,,7","28.07",",7","34.05",",,,7","22.10",",,,7","",""
"USC00400137","2016-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","929.9","7","281.8",",7","9",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","24",",7","","","17.8",",7,22,","0",",,7,31,+","0",",,7,31,+","30.0",",,7,16,","36.1",",7,06,","162.6","1,,,7","0.0","7","  31.7",",,,7,3,1","  31.7",",,,7,3,2","0.0",",7","  39.4",",,,7,3,1","  37.8",",,,7,3,2","  22.2",",,,7,3,1","  22.2",",,,7,3,2","  30.0",",,,7,3,1","  30.0",",,,7,3,2","  26.2",",,,7,3,1","  27.9",",,,7,3,2","  34.8",",,,7,3,1","  33.9",",,,7,3,2","126.8",",,,7","0",",,,7","27.42",",7","32.91",",,,7","21.94",",,,7","",""
"USC00400137","2016-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1134.5","7","204.6",",7","3",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","19",",7","","","7.8",",7,29,","0",",,7,30,+","0",",,7,30,+","24.9",",,7,17,","36.7",",7,16,","149.1",",,,7","1.9","7","  30.6",",,,7,3,1","  28.3",",,,7,3,2","1.9",",7","  36.7",",,,7,3,1","  35.0",",,,7,3,2","  17.8",",,,7,3,1","  21.1",",,,7,3,2","  26.7",",,,7,3,1","  26.7",",,,7,3,2","  23.2",",,,7,3,1","  25.4",",,,7,3,2","  32.7",",,,7,3,1","  32.0",",,,7,3,2","30.8",",,,7","0",",,,7","25.09",",7","32.42",",,,7","17.76",",,,7","",""
"USC00400137","2016-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1213.6","7","79.1",",7","2",",7","2",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","5",",7","","","2.8",",7,22,","0",",,7,31,+","0",",,7,31,+","43.7",",,7,15,","33.3",",7,08,","113.5","4,,,7","23.0","7","  20.0",",,,7,3,1","  22.8",",,,7,3,2","21.1",",7","  31.1",",,,7,3,1","  30.6",",,,7,3,2","  10.0",",,,7,3,1","  13.9",",,,7,3,2","  19.4",",,,7,3,1","  21.1",",,,7,3,2","  16.7",",,,7,3,1","  19.4",",,,7,3,2","  26.6",",,,7,3,1","  26.1",",,,7,3,2","47.3",",,,7","0",",,,7","20.20",",7","27.59",",,,7","12.81",",,,7","1250","3,,,7"
"USC00400137","2016-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1228.0","7","14.4",",7","8",",7","7",",7","1",",7","0",",7","0",",7","0",",7","5",",7","0",",7","14",",7","0",",7","","","-2.8",",7,27,+","0",",,7,30,+","0",",,7,30,+","39.4",",,7,29,","30.6",",7,01,","","","197.3","7","  17.8",",,,7,3,1","  20.0",",,,7,3,2","174.3",",7","  28.3",",,,7,3,1","  26.7",",,,7,3,2","   3.3",",,,7,3,1","   7.2",",,,7,3,2","  10.6",",,,7,3,1","  11.1",",,,7,3,2","   9.8",",,,7,3,1","  12.8",",,,7,3,2","  19.3",",,,7,3,1","  18.6",",,,7,3,2","78.9",",,,7","0",",,,7","13.01",",7","20.37",",,,7","5.64",",,,7","",""
"USC00400137","2016-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1229.1","7","1.1",",7","11",",7","8",",7","3",",7","0",",7","0",",7","0",",7","15",",7","2",",7","3",",7","0",",7","","","-10.6",",7,20,","0",",T,7,19,+","0",",T,7,18,","33.5",",,7,24,","25.0",",7,27,","","","584.7","7","  13.9",",,,7,3,1","  15.6",",,,7,3,2","387.4",",7","  20.0",",,,7,3,1","  19.4",",,,7,3,2","  -1.1",",,,7,3,1","   2.8",",,,7,3,2","   0.6",",,,7,3,1","   3.3",",,,7,3,2","   4.5",",,,7,3,1","   7.2",",,,7,3,2","  10.7",",,,7,3,1","  10.9",",,,7,3,2","158.5",",,,7","0",",T,,7","5.87",",7","11.30",",,,7","0.44",",,,7","",""
"USC00400137","2017-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","7","0.0",",7","13",",7","9",",7","3",",7","4",",7","1",",7","0",",7","13",",7","2",",7","4",",7","0",",7","","","-15.6",",7,08,","76",",,7,08,+","46",",,7,06,","44.5",",,7,06,","23.3",",7,13,","","","910.4","7","  14.4",",,,7,3,1","  15.0",",,,7,3,2","325.7",",7","  19.4",",,,7,3,1","  18.3",",,,7,3,2","   1.1",",,,7,3,1","   3.3",",,,7,3,2","   1.1",",,,7,3,1","   3.9",",,,7,3,2","   6.9",",,,7,3,1","   8.8",",,,7,3,2","  12.3",",,,7,3,1","  12.5",",,,7,3,2","174.3",",,,7","59",",,,7","7.83",",7","12.85",",,,7","2.80",",,,7","",""
"USC00400137","2017-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","5.6","7","5.6",",7","11",",7","9",",7","0",",7","0",",7","0",",7","0",",7","6",",7","0",",7","11",",7","0",",7","","","-5.0",",7,04,","0",",,7,28,+","0",",,7,28,+","19.1",",,7,15,","26.1",",7,21,","","","1106.5","7","  15.0","1,,,7,3,1","  15.6",",,,7,3,2","196.1",",7","  22.2","1,,,7,3,1","  21.1",",,,7,3,2","   1.7","1,,,7,3,1","   4.4",",,,7,3,2","   9.4","1,,,7,3,1","  10.0",",,,7,3,2","   7.9","1,,,7,3,1","   9.8",",,,7,3,2","  16.9","1,,,7,3,1","  15.8",",,,7,3,2","63.3",",,,7","0",",,,7","11.53",",7","17.81",",,,7","5.24",",,,7","",""
"USC00400137","2017-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","13.7","7","8.1",",7","15",",7","10",",7","3",",7","1",",7","0",",7","0",",7","6",",7","0",",7","16",",7","0",",7","","","-5.0",",7,15,","25",",,7,12,","20",",,7,12,","37.8",",,7,02,","29.4",",7,21,","","","1294.3","7","  15.6",",,,7,3,1","  17.2",",,,7,3,2","187.8",",7","  26.1",",,,7,3,1","  24.4",",,,7,3,2","   1.7",",,,7,3,1","   4.4",",,,7,3,2","   7.2",",,,7,3,1","   8.3",",,,7,3,2","   9.5",",,,7,3,1","  11.6",",,,7,3,2","  18.5",",,,7,3,1","  17.9",",,,7,3,2","133.2",",,,7","20",",,,7","12.54",",7","18.85",",,,7","6.22",",,,7","",""
"USC00400137","2017-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","65.9","7","52.2",",7","8",",7","6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","","","1.7",",7,08,","0",",,7,30,+","0",",,7,30,+","42.9",",,7,22,","30.6",",7,30,+","122.4",",,,7","1341.2","7","  21.7",",,,7,3,1","  21.1","1,,,7,3,2","46.9",",7","  28.3",",,,7,3,1","  28.3",",,,7,3,2","  10.0",",,,7,3,1","  11.7","1,,,7,3,2","  16.7",",,,7,3,1","  18.3",",,,7,3,2","  15.3",",,,7,3,1","  17.4","1,,,7,3,2","  24.6",",,,7,3,1","  23.9",",,,7,3,2","121.1",",,,7","0",",,,7","18.51",",7","25.07",",,,7","11.95",",,,7","1700",",,,7"
"USC00400137","2017-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","147.6","7","81.7","1,7","12",",7","10",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0","1,7","27","1,7","0","1,7","","","6.1",",7,02,","0",",,7,31,+","0",",,7,31,+","44.7",",,7,28,","31.7","1,7,19,+","141.0",",,,7","1365.9","7","  23.3",",,,7,3,1","  26.1",",,,7,3,2","24.7","1,7","  35.6",",,,7,3,1","  33.9","1,,,7,3,2","  12.8",",,,7,3,1","  15.0",",,,7,3,2","  18.9",",,,7,3,1","  21.1","1,,,7,3,2","  17.9",",,,7,3,1","  20.1",",,,7,3,2","  28.9",",,,7,3,1","  28.0","1,,,7,3,2","148.6",",,,7","0",",,,7","20.28","1,7","26.71","1,,,7","13.85",",,,7","1653",",,,7"
"USC00400137","2017-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","","","12",",7","7",",7","2",",7","0",",7","0",",7","0",",7","0",",7","","","","","","","","","11.7",",7,09,","0",",,7,30,+","0",",,7,30,+","62.0",",,7,17,","","","157.6",",,,7","","","  26.1","1,,,7,3,1","  27.2","1,,,7,3,2","","","  39.4",",,,7,3,1","  37.8",",,,7,3,2","  18.3","1,,,7,3,1","  21.7","1,,,7,3,2","  21.7",",,,7,3,1","  23.9",",,,7,3,2","  22.3","1,,,7,3,1","  24.9","1,,,7,3,2","  32.7",",,,7,3,1","  31.9",",,,7,3,2","161.1",",,,7","0",",,,7","","","","","18.41",",,,7","",""
"USC00400137","2017-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","","","13",",7","10",",7","0",",7","0",",7","0",",7","0",",7","0",",7","","","","","","","","","16.1",",7,31,+","0",",,7,31,+","0",",,7,31,+","25.1",",,7,04,","","","206.6",",,,7","","","  28.9",",,,7,3,1","  31.7",",,,7,3,2","","","  41.1",",,,7,3,1","  40.0",",,,7,3,2","  22.2",",,,7,3,1","  24.4",",,,7,3,2","  29.4",",,,7,3,1","  30.6",",,,7,3,2","  25.5",",,,7,3,1","  27.8",",,,7,3,2","  36.5",",,,7,3,1","  35.5",",,,7,3,2","104.1",",,,7","0",",,,7","","","","","21.13",",,,7","",""
"USC00400137","2017-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","","","10",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","","","","","","","","","14.4",",7,24,","0",",,7,31,+","0",",,7,31,+","53.3",",,7,16,","","","114.5","4,,,7","","","  26.1","3,,,7,3,1","  28.3","2,,,7,3,2","","","  33.9","2,,,7,3,1","  34.4","3,,,7,3,2","  21.1","3,,,7,3,1","  21.7","2,,,7,3,2","  25.6","2,,,7,3,1","  26.7","3,,,7,3,2","  23.6","3,,,7,3,1","  25.8","2,,,7,3,2","  30.6","2,,,7,3,1","  31.0","3,,,7,3,2","124.7",",,,7","0",",,,7","","","","","19.71",",,,7","",""
"USC00400137","2017-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","","","4",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","","","","","","","","","7.8",",7,09,+","0",",,7,30,+","0",",,7,30,+","210.8",",,7,01,","","","115.1","1,,,7","","","  23.9",",,,7,3,1","  26.7",",,,7,3,2","","","  32.8",",,,7,3,1","  31.1",",,,7,3,2","  17.2",",,,7,3,1","  20.6",",,,7,3,2","  18.9",",,,7,3,1","  21.1",",,,7,3,2","  20.9",",,,7,3,1","  23.2",",,,7,3,2","  27.2",",,,7,3,1","  27.5",",,,7,3,2","241.5",",,,7","0",",,,7","","","","","15.61",",,,7","",""
"USC00400137","2017-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","","","5",",7","4",",7","2",",7","0",",7","0",",7","0",",7","2",",7","","","","","","","","","-2.2",",7,30,+","0",",,7,31,+","0",",,7,31,+","27.7",",,7,28,","","","121.8",",,,7","","","  22.2",",,,7,3,1","  25.6",",,,7,3,2","","","  27.8",",,,7,3,1","  28.9",",,,7,3,2","   6.7",",,,7,3,1","  10.0",",,,7,3,2","  13.9",",,,7,3,1","  14.4",",,,7,3,2","  15.4",",,,7,3,1","  18.6",",,,7,3,2","  22.4",",,,7,3,1","  23.3",",,,7,3,2","74.7",",,,7","0",",,,7","","","","","10.05",",,,7","",""
"USC00400137","2017-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","","","8",",7","5",",7","1",",7","0",",7","0",",7","0",",7","9",",7","","","","","","","","","-5.6",",7,23,","0",",,7,30,+","0",",,7,30,+","27.9",",,7,05,","","","","","","","  19.4","2,,,7,3,1","  19.4",",,,7,3,2","","","  22.2","2,,,7,3,1","  22.2",",,,7,3,2","   3.3","2,,,7,3,1","   6.7",",,,7,3,2","  11.1","2,,,7,3,1","  11.1",",,,7,3,2","   8.7","2,,,7,3,1","  11.7",",,,7,3,2","  15.5","2,,,7,3,1","  16.0",",,,7,3,2","85.0",",,,7","0",",,,7","","","","","4.50",",,,7","",""
"USC00400137","2017-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","0.0",",7","10",",7","7",",7","3",",7","0",",7","0",",7","0",",7","17",",7","1",",7","2",",7","0",",7","","","-11.1",",7,31,","0",",,7,31,+","0",",,7,31,+","84.6",",,7,23,","21.1",",7,05,+","","","","","  11.1","1,,,7,3,1","  13.3","1,,,7,3,2","406.1",",7","  16.7","1,,,7,3,1","  16.7",",,,7,3,2","   0.0","1,,,7,3,1","   3.3","1,,,7,3,2","   1.7","1,,,7,3,1","   3.3",",,,7,3,2","   4.9","1,,,7,3,1","   7.4","1,,,7,3,2","   9.8","1,,,7,3,1","  10.4",",,,7,3,2","178.3",",,,7","0",",,,7","5.23",",7","10.89",",,,7","-0.43",",,,7","",""
"USC00400137","2018-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","7","0.0",",7","7","2,7","6","2,7","2","2,7","7",",7","2",",7","0",",7","22",",7","9",",7","1",",7","0",",7","","","-14.4",",7,19,+","76",",,7,18,+","76",",,7,13,","52.8","2,,7,12,","21.7",",7,22,","","","","","   8.3",",,,7,3,1","   9.4","3,,,7,3,2","508.3",",7","  14.4",",,,7,3,1","  13.9","2,,,7,3,2","  -1.7",",,,7,3,1","   0.6","3,,,7,3,2","  -0.6",",,,7,3,1","   1.1","2,,,7,3,2","   2.1",",,,7,3,1","   4.0","3,,,7,3,2","   5.6",",,,7,3,1","   6.7","2,,,7,3,2","112.9","2,,,7","140",",,,7","1.94",",7","6.79",",,,7","-2.92",",,,7","",""
"USC00400137","2018-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","8.3","7","8.3",",7","16",",7","13",",7","5",",7","0",",7","0",",7","0",",7","9",",7","0",",7","6",",7","0",",7","","","-3.9",",7,09,+","0",",,7,28,+","0",",,7,28,+","92.7",",,7,22,","25.6",",7,24,","","","","","  14.4",",,,7,3,1","  16.1",",,,7,3,2","245.6",",7","  21.1",",,,7,3,1","  20.0",",,,7,3,2","   1.1",",,,7,3,1","   3.3",",,,7,3,2","   5.0",",,,7,3,1","   6.7",",,,7,3,2","   7.0",",,,7,3,1","   9.0",",,,7,3,2","  12.6",",,,7,3,1","  13.1",",,,7,3,2","356.5",",,,7","0",",,,7","9.86",",7","14.81",",,,7","4.90",",,,7","",""
"USC00400137","2018-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","8.6","7","0.3",",7","13",",7","12",",7","2",",7","0",",7","0",",7","0",",7","4",",7","0",",7","6",",7","0",",7","","","-2.2",",7,14,","0",",,7,31,+","0",",,7,31,+","67.1",",,7,01,","25.0",",7,18,","","","","","  15.6","1,,,7,3,1","  16.7",",,,7,3,2","217.9",",7","  19.4","1,,,7,3,1","  18.9",",,,7,3,2","   5.0","1,,,7,3,1","   7.8",",,,7,3,2","  11.1","1,,,7,3,1","  11.7",",,,7,3,2","   9.3","1,,,7,3,1","  11.2",",,,7,3,2","  15.4","1,,,7,3,1","  15.5",",,,7,3,2","199.8",",,,7","0",",,,7","11.31",",7","16.80",",,,7","5.82",",,,7","",""
"USC00400137","2018-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","15.2","7","6.6",",7","10",",7","10",",7","3",",7","0",",7","0",",7","0",",7","3",",7","0",",7","14",",7","0",",7","","","-2.2",",7,08,","0",",,7,30,+","0",",,7,30,+","40.1",",,7,27,","28.9",",7,04,","102.9","4,,,7","","","  16.1",",,,7,3,1","  16.7",",,,7,3,2","184.7",",7","  22.8",",,,7,3,1","  22.2",",,,7,3,2","   6.7",",,,7,3,1","   8.9",",,,7,3,2","  10.6",",,,7,3,1","  12.2",",,,7,3,2","  12.1",",,,7,3,1","  14.1",",,,7,3,2","  18.4",",,,7,3,1","  18.5",",,,7,3,2","161.9",",,,7","0",",,,7","12.40",",7","19.20",",,,7","5.59",",,,7","",""
"USC00400137","2018-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","","","12",",7","12",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","23.4",",,7,18,","","","160.1","1,,,7","","","  23.9",",,,7,3,1","  26.1",",,,7,3,2","","","  33.3",",,,7,3,1","  32.2",",,,7,3,2","  12.8",",,,7,3,1","  15.6",",,,7,3,2","  21.1",",,,7,3,1","  21.7",",,,7,3,2","  20.9",",,,7,3,1","  22.6",",,,7,3,2","  28.7",",,,7,3,1","  27.8",",,,7,3,2","172.0",",,,7","0",",,,7","","","","","","","",""
"USC00400137","2018-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","","","8",",7","6",",7","3",",7","0",",7","0",",7","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","44.2",",,7,13,","","","178.4","2,,,7","","","  27.8",",,,7,3,1","  30.0",",,,7,3,2","","","  41.1",",,,7,3,1","  35.6",",,,7,3,2","  21.1",",,,7,3,1","  23.9",",,,7,3,2","  28.9",",,,7,3,1","  28.9",",,,7,3,2","  24.1",",,,7,3,1","  26.7",",,,7,3,2","  33.6",",,,7,3,1","  32.9",",,,7,3,2","181.6",",,,7","0",",,,7","","","","","","","",""
"USC00400137","2018-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","272.7",",7","11",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","24",",7","","","17.2",",7,28,","0",",,7,31,+","0",",,7,31,+","14.0",",,7,20,","35.6",",7,15,+","194.8",",,,7","0.0","7","  30.0",",,,7,3,1","  29.4",",,,7,3,2","0.0",",7","  37.2",",,,7,3,1","  36.7",",,,7,3,2","  23.3",",,,7,3,1","  26.1",",,,7,3,2","  29.4",",,,7,3,1","  31.7",",,,7,3,2","  25.7",",,,7,3,1","  27.9",",,,7,3,2","  33.8",",,,7,3,1","  34.2",",,,7,3,2","61.7",",,,7","0",",,,7","27.13",",7","33.31",",,,7","20.95",",,,7","791",",,,7"
"USC00400137","2018-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","244.0",",7","7",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","20",",7","","","13.9",",7,24,+","0",",,7,31,+","0",",,7,31,+","29.7",",,7,01,","36.1",",7,27,","165.6",",,,7","0.0","7","  29.4",",,,7,3,1","  29.4",",,,7,3,2","0.0",",7","  36.1",",,,7,3,1","  35.6",",,,7,3,2","  22.2",",,,7,3,1","  23.9",",,,7,3,2","  29.4",",,,7,3,1","  28.9",",,,7,3,2","  24.8",",,,7,3,1","  27.6",",,,7,3,2","  33.4",",,,7,3,1","  33.1",",,,7,3,2","54.1",",,,7","0",",,,7","26.20",",7","32.64",",,,7","19.77",",,,7","882",",,,7"
