"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00235050","2003-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","640.9","0","250.9",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","12.8",",0,31,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,31,","41.1",",0,18,","","","0.0","0","0.0",",0","54.4",",,,0","0",",,,0","26.43",",0","34.23",",,,0","18.62",",,,0","","","","","",""
"USC00235050","2003-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","682.6","0","41.7",",0","9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","2.2",",0,29,","0",",,0,30,+","0",",,0,30,+","63.5",",,0,01,","31.7",",0,11,+","","","46.7","0","46.7",",0","197.1",",,,0","0",",,,0","18.17",",0","25.82",",,,0","10.51",",,,0","","","","","",""
"USC00235050","2003-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","692.3","0","9.7","1,0","8",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","2","1,0","0",",0","18",",0","0",",0","","","","","-3.3","1,0,02,","0",",,0,31,+","0",",,0,31,+","27.7",",,0,14,","29.4",",0,21,","","","189.0","0","142.3",",0","57.4",",,,0","0",",,,0","13.88","1,0","21.37",",,,0","6.39","1,,,0","","","","","",""
"USC00235050","2003-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","692.3","0","0.0",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","3",",0","0",",0","","","","","-8.9",",0,24,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,18,","22.8",",0,21,+","","","553.7","0","364.7",",0","71.1",",,,0","0",",,,0","6.18",",0","11.90",",,,0","0.46",",,,0","","","","","",""
"USC00235050","2003-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","692.3","0","0.0",",0","8",",0","5",",0","1",",0","","","1",",0","0",",0","28",",0","4",",0","0",",0","0",",0","","","","","-15.0",",0,12,","","","102",",,0,14,","77.5",",,0,10,","16.1",",0,28,","","","1083.5","0","529.8",",0","108.5",",,,0","115",",,,0","1.24",",0","6.72",",,,0","-4.23",",,,0","","","","","",""
"USC00235050","2004-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","","","1","1,0","5",",0","28",",0","13",",0","0",",0","0",",0","","","","","-18.9",",0,31,+","","","51","1,,0,27,","6.4",",,0,05,","19.4",",0,03,","","","1759.0","0","675.5",",0","17.9",",,,0","64","1,,,0","-3.46",",0","2.15",",,,0","-9.06",",,,0","","","","","",""
"USC00235050","2004-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","4",",0","3",",0","0",",0","","","3","1,0","1",",0","25",",0","8",",0","0",",0","0",",0","","","","","-18.3",",0,08,","","","76","1,,0,06,","9.7",",,0,06,","19.4",",0,20,","","","2331.2","0","572.2",",0","23.4",",,,0","165","1,,,0","-1.40",",0","4.36",",,,0","-7.16",",,,0","","","","","",""
"USC00235050","2004-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","13",",0","7",",0","2",",0","0",",0","0",",0","0",",0","14",",0","0",",0","2",",0","0",",0","","","","","-7.8",",0,12,","0",",,0,31,+","0",",,0,31,+","55.9",",,0,27,","21.1",",0,28,+","","","2668.7","0","337.5",",0","133.2",",,,0","0",",,,0","7.45",",0","13.07",",,,0","1.83",",,,0","","","","","",""
"USC00235050","2004-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","15.5","0","15.5",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","10",",0","0",",0","","","","","-0.6",",0,14,","0",",,0,30,+","0",",,0,30,+","31.8",",,0,21,","30.0",",0,17,","","","2846.3","0","177.6",",0","55.9",",,,0","0",",,,0","12.93",",0","19.11",",,,0","6.75",",,,0","","","","","",""
"USC00235050","2004-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","92.6","0","77.1","3,0","11","1,0","8","1,0","2","1,0","0",",0","0",",0","0","3,0","0","3,0","0",",0","24",",0","0",",0","","","","","2.2","3,0,03,","0",",,0,31,+","0",",,0,31,+","41.9","1,,0,25,","31.1",",0,07,","","","2894.2","0","47.9",",0","172.0","1,,,0","0",",,,0","19.23","3,0","24.65",",,,0","13.80","3,,,0","","","","","",""
"USC00235050","2004-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","178.5","0","85.9",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","10.0",",0,26,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,15,","31.7",",0,09,","","","2906.1","0","11.9",",0","84.0",",,,0","0",",,,0","20.80",",0","26.26",",,,0","15.34",",,,0","","","","","",""
"USC00235050","2004-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","330.2","0","151.7",",0","15",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","12.8",",0,27,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,12,","34.4",",0,14,","","","2.5","0","2.5",",0","126.5",",,,0","0",",,,0","23.15",",0","28.31",",,,0","17.98",",,,0","","","","","",""
"USC00235050","2004-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","413.9","0","83.7",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","9.4",",0,13,","0",",,0,31,+","0",",,0,31,+","69.9",",,0,28,","33.9",",0,04,","","","13.1","0","10.6",",0","221.8",",,,0","0",",,,0","20.69",",0","26.41",",,,0","14.96",",,,0","","","","","",""
"USC00235050","2004-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","484.7","0","70.8",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","6.7",",0,30,+","0",",,0,30,+","0",",,0,30,+","25.4",",,0,16,","31.1",",0,15,","","","22.5","0","9.4",",0","32.0",",,,0","0",",,,0","20.38",",0","27.26",",,,0","13.50",",,,0","","","","","",""
"USC00235050","2004-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","485.8","0","1.1",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","0.6",",0,18,+","0",",,0,31,+","0",",,0,31,+","44.5",",,0,27,","25.6",",0,30,+","","","187.1","0","164.6",",0","127.3",",,,0","0",",,,0","13.06",",0","18.73",",,,0","7.38",",,,0","","","","","",""
"USC00235050","2004-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","485.8","0","0.0","2,0","10",",0","7",",0","1",",0","","","2",",0","0","1,0","12","1,0","1","1,0","2","1,0","0","1,0","","","","","-8.9","1,0,25,","","","114",",,0,25,","35.6",",,0,01,","21.1","1,0,18,+","","","494.1","0","307.0","1,0","105.4",",,,0","139",",,,0","7.20","2,0","11.91","1,,,0","2.49","1,,,0","","","","","",""
"USC00235050","2004-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","485.8","0","0.0","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","2",",0","24",",0","5","1,0","0","1,0","0","1,0","","","","","-18.3",",0,25,+","0",",,0,31,+","13",",,0,01,","13.2",",,0,06,","18.9","1,0,31,","","","1038.7","0","544.6","1,0","29.3",",,,0","13",",,,0","0.09","1,0","5.21","1,,,0","-5.04",",,,0","","","","","",""
"USC00235050","2005-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0","3,0","8",",0","6",",0","0",",0","0",",0","1","2,0","0","1,0","28","1,0","11","2,0","0","2,0","0","2,0","","","","","-16.1","1,0,15,+","0",",,0,31,+","25","2,,0,06,","24.1",",,0,05,","16.1","2,0,13,+","","","1625.3","0","586.6","2,0","84.1",",,,0","38","2,,,0","-2.43","3,0","1.55","2,,,0","-6.40","1,,,0","","","","","",""
"USC00235050","2005-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","19",",0","3",",0","0",",0","0",",0","","","","","-11.7",",0,11,+","0",",,0,28,+","0",",,0,28,+","17.8",",,0,13,","15.6",",0,21,+","","","2062.6","0","437.3",",0","54.8",",,,0","0",",,,0","2.72",",0","7.72",",,,0","-2.29",",,,0","","","","","",""
"USC00235050","2005-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","2",",0","0",",0","","","","","-7.2",",0,03,+","0",",,0,31,+","0",",,0,31,+","17.3",",,0,23,","25.6",",0,30,","","","2481.0","0","418.4",",0","34.6",",,,0","0",",,,0","4.84",",0","10.79",",,,0","-1.12",",,,0","","","","","",""
"USC00235050","2005-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","10.0","0","10.0",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","0.6",",0,25,+","0",",,0,30,+","0",",,0,30,+","39.4",",,0,12,","28.3",",0,11,","","","2635.9","0","154.9",",0","69.3",",,,0","0",",,,0","13.50",",0","19.65",",,,0","7.35",",,,0","","","","","",""
"USC00235050","2005-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","30.6","0","20.6",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","25",",0","0",",0","","","","","0.0",",0,03,","0",",,0,31,+","0",",,0,31,+","63.5",",,0,21,","31.1",",0,20,","","","2716.6","0","80.7",",0","111.7",",,,0","0",",,,0","16.40",",0","23.12",",,,0","9.67",",,,0","","","","","",""
"USC00235050","2005-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","194.2","0","163.6",",0","9",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","12.8",",0,18,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,04,","35.0",",0,30,+","","","2716.6","0","0.0",",0","176.6",",,,0","0",",,,0","23.79",",0","29.85",",,,0","17.72",",,,0","","","","","",""
"USC00235050","2005-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","428.4","0","234.2",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","13.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","42.2",",,0,27,","39.4",",0,24,","","","0.0","0","0.0",",0","63.5",",,,0","0",",,,0","25.89",",0","32.31",",,,0","19.46",",,,0","","","","","",""
"USC00235050","2005-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","631.4","0","203.0",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","","","15.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","38.9",",,0,20,","37.2",",0,04,","","","0.0","0","0.0",",0","135.3",",,,0","0",",,,0","24.88",",0","30.87",",,,0","18.89",",,,0","","","","","",""
"USC00235050","2005-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","754.3","0","122.9",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","","","","","5.0",",0,30,+","0",",,0,30,+","0",",,0,30,+","13.5",",,0,23,","32.8",",0,11,+","","","22.2","0","22.2",",0","47.1",",,,0","0",",,,0","21.69",",0","28.14",",,,0","15.23",",,,0","","","","","",""
"USC00235050","2005-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","771.2","0","16.9",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","","","","","-0.6",",0,27,+","0",",,0,31,+","0",",,0,31,+","48.3",",,0,03,","29.4",",0,05,","","","197.3","0","175.1",",0","102.4",",,,0","0",",,,0","13.23",",0","19.41",",,,0","7.05",",,,0","","","","","",""
"USC00235050","2005-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","771.2","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","16",",0","1",",0","6",",0","0",",0","","","","","-10.0",",0,18,+","0",",,0,30,+","0",",,0,30,+","21.6",",,0,16,","26.1",",0,09,","","","539.8","0","342.5",",0","49.6",",,,0","0",",,,0","6.92",",0","12.77",",,,0","1.06",",,,0","","","","","",""
"USC00235050","2005-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","771.2","0","0.0","1,0","8",",0","3",",0","0",",0","","","4","1,0","2",",0","27",",0","11","1,0","0","1,0","0","1,0","","","","","-18.3",",0,10,+","","","102","1,,0,08,","7.6",",,0,25,+","16.7","1,0,28,","","","1163.5","0","623.7","1,0","24.8",",,,0","177","1,,,0","-2.50","1,0","1.34","1,,,0","-6.34",",,,0","","","","","",""
"USC00235050","2006-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","4",",0","4",",0","1",",0","0",",0","2",",0","0",",0","23",",0","2",",0","0",",0","0",",0","","","","","-7.2",",0,18,","0",",,0,31,+","51",",,0,11,","31.8",",,0,29,","17.8",",0,20,","","","1639.6","0","476.1",",0","54.2",",,,0","76",",,,0","2.98",",0","7.73",",,,0","-1.77",",,,0","","","","","",""
"USC00235050","2006-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0","1,0","4",",0","0",",0","0",",0","","","1",",0","2","1,0","25","1,0","6",",0","0",",0","0",",0","","","","","-18.3","1,0,19,+","","","25",",,0,08,","2.3",",,0,08,","17.2",",0,28,+","","","2160.8","0","521.2",",0","3.9",",,,0","25",",,,0","-0.82","1,0","5.50",",,,0","-7.14","1,,,0","","","","","",""
"USC00235050","2006-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","11",",0","9",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","3",",0","0",",0","","","","","-5.6",",0,23,+","0",",,0,31,+","0",",,0,31,+","13.2",",,0,31,","24.4",",0,12,+","","","2545.1","0","384.3",",0","78.6",",,,0","0",",,,0","5.94",",0","11.94",",,,0","-0.07",",,,0","","","","","",""
"USC00235050","2006-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","10.3","0","10.3",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","","","","","-0.6",",0,04,","0",",,0,30,+","0",",,0,30,+","24.6",",,0,29,","31.7",",0,15,","","","2668.0","0","122.9",",0","55.1",",,,0","0",",,,0","14.58",",0","21.87",",,,0","7.29",",,,0","","","","","",""
"USC00235050","2006-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","62.9","0","52.6","1,0","11",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","20",",0","3",",0","","","","","3.9","1,0,06,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,04,","33.3",",0,29,","","","2750.7","0","82.7",",0","68.5",",,,0","0",",,,0","17.35","1,0","23.19",",,,0","11.50","1,,,0","","","","","",""
"USC00235050","2006-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","185.2","0","122.3","1,0","12",",0","8",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","3",",0","","","","","12.2","1,0,13,","0",",,0,30,+","0",",,0,30,+","141.5",",,0,11,","33.3",",0,10,","","","2753.2","0","2.5",",0","222.0",",,,0","0",",,,0","22.46","1,0","28.15",",,,0","16.77","1,,,0","","","","","",""
"USC00235050","2006-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","432.4","0","247.2",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","15.0",",0,07,+","0",",,0,31,+","0",",,0,31,+","16.5",",,0,14,","37.2",",0,31,+","","","0.0","0","0.0",",0","63.8",",,,0","0",",,,0","26.31",",0","32.17",",,,0","20.45",",,,0","","","","","",""
"USC00235050","2006-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","650.7","0","218.3",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","14.4",",0,16,+","0",",,0,31,+","0",",,0,31,+","34.8",",,0,08,","38.3",",0,07,","","","0.0","0","0.0",",0","123.2",",,,0","0",",,,0","25.37",",0","31.22",",,,0","19.53",",,,0","","","","","",""
"USC00235050","2006-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","692.1","0","41.4","1,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","25",",0","1",",0","","","","","4.4","1,0,20,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,11,","32.2",",0,17,","","","37.8","0","37.8",",0","37.6",",,,0","0",",,,0","18.39","1,0","24.58",",,,0","12.20","1,,,0","","","","","",""
"USC00235050","2006-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","713.2","0","21.1",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","11",",0","3",",0","","","","","-3.9",",0,25,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,22,","34.4",",0,04,","","","274.3","0","236.5",",0","70.3",",,,0","0",",,,0","11.39",",0","17.42",",,,0","5.35",",,,0","","","","","",""
"USC00235050","2006-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","713.2","0","0.0",",0","5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","13",",0","0",",0","2",",0","0",",0","","","","","-6.7",",0,30,","0",",,0,30,+","0",",,0,30,+","39.9",",,0,30,","24.4",",0,09,","","","594.7","0","320.4",",0","80.0",",,,0","0",",,,0","7.65",",0","13.28",",,,0","2.03",",,,0","","","","","",""
"USC00235050","2006-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","713.2","0","0.0",",0","4",",0","3",",0","2",",0","","","1",",0","0",",0","18",",0","6",",0","0",",0","0",",0","","","","","-15.6",",0,08,","","","229",",,0,01,","26.7",",,0,01,","18.9",",0,17,","","","1116.5","0","521.8",",0","65.5",",,,0","229",",,,0","1.50",",0","6.65",",,,0","-3.64",",,,0","","","","","",""
"USC00235050","2007-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","6",",0","3",",0","1",",0","","","1","2,0","0",",0","30",",0","12",",0","0",",0","0",",0","","","","","-17.2",",0,16,","","","127","2,,0,21,","32.0",",,0,15,","12.8",",0,12,","","","1744.2","0","627.7",",0","58.5",",,,0","127","2,,,0","-1.91",",0","3.06",",,,0","-6.89",",,,0","","","","","",""
"USC00235050","2007-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","7",",0","4",",0","1",",0","","","1","5,0","4",",0","28",",0","16",",0","0",",0","0",",0","","","","","-19.4",",0,16,","","","38","5,,0,17,","38.1",",,0,25,","13.3",",0,22,","","","2396.1","0","651.9",",0","59.6",",,,0","59","5,,,0","-4.95",",0","0.30",",,,0","-10.20",",,,0","","","","","",""
"USC00235050","2007-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","8.4","0","8.4",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","15",",0","1",",0","11",",0","0",",0","","","","","-11.1",",0,04,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,01,","26.1",",0,28,","","","2670.5","0","274.4",",0","88.2",",,,0","0",",,,0","9.75",",0","15.92",",,,0","3.58",",,,0","","","","","",""
"USC00235050","2007-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","14.0","0","5.6",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","12",",0","0",",0","","","","","-7.2",",0,08,+","0",",,0,30,+","0",",,0,30,+","33.0",",,0,26,","30.0",",0,30,","","","2915.0","0","244.5",",0","103.1",",,,0","0",",,,0","10.37",",0","17.07",",,,0","3.67",",,,0","","","","","",""
"USC00235050","2007-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","85.1","0","71.1",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","5.6",",0,18,","0",",,0,31,+","0",",,0,31,+","49.3",",,0,31,","31.7",",0,12,","","","2939.7","0","24.7",",0","108.4",",,,0","0",",,,0","19.83",",0","25.73",",,,0","13.93",",,,0","","","","","",""
"USC00235050","2007-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","215.3","0","130.2",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","","","10.6",",0,09,","0",",,0,30,+","0",",,0,30,+","23.4",",,0,19,","33.3",",0,17,+","","","2941.3","0","1.6",",0","91.7",",,,0","0",",,,0","22.62",",0","28.11",",,,0","17.13",",,,0","","","","","",""
"USC00235050","2007-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","397.5","0","182.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","12.2",",0,21,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,13,","33.3",",0,10,","","","0.0","0","0.0",",0","21.4",",,,0","0",",,,0","24.21",",0","30.23",",,,0","18.19",",,,0","","","","","",""
"USC00235050","2007-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","662.0","0","264.5",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","15.6",",0,31,","0",",,0,31,+","0",",,0,31,+","79.8",",,0,08,","37.2",",0,16,+","","","0.0","0","0.0",",0","159.9",",,,0","0",",,,0","26.87",",0","32.84",",,,0","20.90",",,,0","","","","","",""
"USC00235050","2007-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","762.9","0","100.9",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","","","","","5.0",",0,16,+","0",",,0,30,+","0",",,0,30,+","28.4",",,0,26,","33.9",",0,24,+","","","23.7","0","23.7",",0","53.1",",,,0","0",",,,0","20.91",",0","27.91",",,,0","13.90",",,,0","","","","","",""
"USC00235050","2007-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","796.0","0","33.1",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","","","","","0.0",",0,29,","0",",,0,31,+","0",",,0,31,+","59.4",",,0,18,","31.7",",0,08,+","","","155.8","0","132.1",",0","119.2",",,,0","0",",,,0","15.14",",0","21.12",",,,0","9.16",",,,0","","","","","",""
"USC00235050","2007-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","796.0","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","3",",0","0",",0","","","","","-6.1",",0,29,+","0",",,0,30,+","0",",,0,30,+","11.9",",,0,21,","21.7",",0,21,+","","","525.0","0","369.2",",0","21.3",",,,0","0",",,,0","6.03",",0","12.18",",,,0","-0.13",",,,0","","","","","",""
"USC00235050","2007-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","796.0","0","0.0",",0","11",",0","6",",0","0",",0","","","4","1,0","0",",0","29",",0","14",",0","0",",0","0",",0","","","","","-13.9",",0,17,","","","76","1,,0,07,","17.8",",,0,11,","16.1",",0,02,","","","1156.6","0","631.6",",0","69.8",",,,0","242","1,,,0","-2.04",",0","2.33",",,,0","-6.41",",,,0","","","","","",""
"USC00235050","2008-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0","1,0","6",",0","2",",0","0",",0","","","0","1,0","4","1,0","26","1,0","13",",0","0",",0","0",",0","","","","","-19.4","1,0,25,","","","0","1,,0,31,+","17.3",",,0,08,","19.4",",0,08,","","","1779.7","0","623.1",",0","27.5",",,,0","0","1,,,0","-2.57","1,0","3.11",",,,0","-8.26","1,,,0","","","","","",""
"USC00235050","2008-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","10",",0","6",",0","2",",0","","","5","1,0","0",",0","28",",0","13",",0","0",",0","0",",0","","","","","-17.2",",0,20,","","","51","1,,0,04,","48.3",",,0,18,","20.6",",0,05,","","","2418.8","0","639.1",",0","103.0",",,,0","190","1,,,0","-3.70",",0","1.18",",,,0","-8.59",",,,0","","","","","",""
"USC00235050","2008-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0","1,0","7","1,0","6","1,0","1","1,0","0","1,0","0","1,0","0","1,0","20","1,0","1","1,0","2","1,0","0","1,0","","","","","-14.4","1,0,09,","0","1,,0,31,+","0","1,T,0,24,","37.8","1,,0,18,","22.8","1,0,13,+","","","2853.9","0","435.1","1,0","84.7","1,,,0","0","1,T,,0","3.83","1,0","10.59","1,,,0","-2.93","1,,,0","","","","","",""
"USC00235050","2008-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","5.0","0","5.0",",0","15",",0","12",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","9",",0","0",",0","","","","","-2.2",",0,03,+","0",",,0,30,+","0",",,0,30,+","23.1",",,0,09,","27.2",",0,22,","","","3102.5","0","248.6",",0","158.0",",,,0","0",",,,0","10.22",",0","16.21",",,,0","4.22",",,,0","","","","","",""
