"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013958","2008-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.7",",W","167.2","0","94.1",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","12","","1","","7","","5.0",",0,14,","0",",,0,30,+","0",",T,0,25,+","34.0",",,0,27,","33.3",",0,22,","","","758.0","0","","","15.5",",0","","","","","","","","","","","","","","","89.4",",,,0","52.0",",W","0",",T,,0","20.95",",0","27.46",",,,0","14.44",",,,0","12076",",W","","","10",",X","160",",X","","","","","","","","","9.8",",X","19.2",",X","","","",""
"USW00013958","2008-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.6",",W","420.5","0","253.3",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","8","","","","8","","13.9",",0,04,","0",",,0,31,+","0",",T,0,14,+","26.4",",,0,14,","38.3",",0,20,","","","758.0","0","","","0.0",",0","","","","","","","","","","","","","","","43.1",",,,0","56.9",",W","0",",T,,0","26.50",",0","32.55",",,,0","20.46",",,,0","14490",",W","","","290",",X","20",",X","","","","","","","","","9.8",",X","17.9",",X","","","",""
"USW00013958","2008-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","3.1",",W","793.9","0","373.4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","30",",0","4","","","","4","","20.0",",0,22,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,29,","39.4",",0,18,","","","758.0","0","","","0.0",",0","","","","","","","","","","","","","","","18.7",",,,0","60.7",",W","0",",,,0","30.78",",0","37.44",",,,0","24.12",",,,0","15344",",W","","","170",",X","150",",X","","","","","","","","","10.3",",X","17.0",",X","","","",""
"USW00013958","2008-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.2",",W","1165.8","0","371.9",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","5","","","","7","","20.6",",0,06,+","0",",,0,31,+","0",",,0,31,+","7.6",",,0,24,","40.6",",0,14,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","9.6",",,,0","66.5",",W","0",",,,0","30.33",",0","37.30",",,,0","23.35",",,,0","17172",",W","","","120","1,X","230","1,X","","","","","","","","","9.4","1,X","15.6","1,X","","","",""
"USW00013958","2008-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.6",",W","1531.0","0","365.2",",0","9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","16","","1","","15","","21.1",",0,19,","0",",,0,31,+","0",",,0,31,+","48.8",",,0,19,","40.6",",0,03,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","60.8",",,,0","57.9",",W","0",",,,0","30.11",",0","36.40",",,,0","23.83",",,,0","14258",",W","","","320",",X","320",",X","","","","","","","","","8.9",",X","16.5",",X","","","",""
"USW00013958","2008-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.7",",W","1791.2","0","260.2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","5","","","","1","","15.0",",0,17,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,18,+","38.3",",0,02,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","0.6",",,,0","83.7",",W","0",",,,0","27.01",",0","33.72",",,,0","20.30",",,,0","18607",",W","","","360",",X","320",",X","","","","","","","","","8.0",",X","13.4",",X","","","",""
"USW00013958","2008-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.7",",W","1912.3","0","121.1",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","7","","","","2","","4.4",",0,28,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,15,","33.9",",0,03,","","","16.9","0","","","16.9",",0","","","","","","","","","","","","","","","51.1",",,,0","72.3",",W","0",",,,0","21.70",",0","28.89",",,,0","14.50",",,,0","15395",",W","","","340",",X","350",",X","","","","","","","","","9.4",",X","17.4",",X","","","",""
"USW00013958","2008-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.7",",W","1942.5","0","30.2",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","11","","1","","2","","2.2",",0,16,","0",",,0,30,+","0",",,0,30,+","14.0",",,0,11,","30.0",",0,05,","","","85.2","0","","","68.3",",0","","","","","","","","","","","","","","","18.4",",,,0","56.2",",W","0",",,,0","17.06",",0","23.65",",,,0","10.48",",,,0","10793",",W","","","360",",X","360",",X","","","","","","","","","10.3",",X","17.9",",X","","","",""
"USW00013958","2008-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.4",",W","1953.7","0","11.2",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","15",",0","0",",0","11","","1","","2","","-2.2",",0,22,","0",",T,0,10,","3",",,0,09,","4.6",",,0,09,","27.2",",0,09,","","","295.2","0","","","210.0",",0","","","","","","","","","","","","","","","10.3",",,,0","51.8",",W","3",",,,0","11.92",",0","18.69",",,,0","5.15",",,,0","9872",",W","","","350",",X","320",",X","","","","","","","","","9.8",",X","16.5",",X","","","",""
"USW00013958","2009-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.2",",W","9.7","0","9.7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","10","","2","","","","-2.2",",0,29,+","0",",,0,31,+","0",",,0,31,+","12.7",",,0,06,","28.3",",0,03,","","","502.1","0","","","206.9",",0","","","","","","","","","","","","","","","18.9",",,,0","68.4",",W","0",",,,0","11.97",",0","19.39",",,,0","4.55",",,,0","13290",",W","","","340",",X","340",",X","","","","","","","","","12.5",",X","15.7",",X","","","",""
"USW00013958","2009-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.8",",W","36.4","0","26.7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","1",",0","7","","","","1","","-1.1",",0,03,","0",",,0,28,+","0",",,0,28,+","17.8",",,0,10,+","32.8",",0,27,","","","591.7","0","","","89.6",",0","","","","","","","","","","","","","","","37.4",",,,0","68.5",",W","0",",,,0","16.09",",0","23.00",",,,0","9.17",",,,0","12810",",X","","","360",",X","140",",X","","","","","","","","","10.7",",X","17.4",",X","","","",""
"USW00013958","2009-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.7",",W","96.3","0","59.9",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","16","","","","5","","0.6",",0,02,","0",",,0,31,+","0",",,0,31,+","40.4",",,0,12,","30.0",",0,06,+","","","672.6","0","","","80.9",",0","","","","","","","","","","","","","","","77.2",",,,0","53.6",",W","0",",,,0","17.66",",0","24.12",",,,0","11.20",",,,0","11945",",W","","","340",",X","150",",X","","","","","","","","","9.4",",X","15.6",",X","","","",""
"USW00013958","2009-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.8",",W","185.5","0","89.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","11","","","","6","","3.9",",0,07,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,17,","35.0",",0,09,","","","693.5","0","","","20.9",",0","","","","","","","","","","","","","","","72.1",",,,0","55.3",",W","0",",,,0","20.61",",0","26.91",",,,0","14.31",",,,0","12360",",W","","","110",",X","290",",X","","","","","","","","","9.8",",X","17.0",",X","","","",""
"USW00013958","2009-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.3",",W","416.5","0","231.0",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","10","","1","","6","","11.1",",0,19,","0",",,0,31,+","0",",,0,31,+","38.9",",,0,16,","36.1",",0,08,","","","693.5","0","","","0.0",",0","","","","","","","","","","","","","","","45.0",",,,0","51.5",",W","0",",,,0","25.79",",0","31.64",",,,0","19.93",",,,0","13153",",W","","","360",",X","150",",X","","","","","","","","","8.9",",X","14.3",",X","","","",""
"USW00013958","2009-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.6",",W","776.0","0","359.5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","30",",0","7","","","","7","","16.1",",0,05,","0",",,0,30,+","0",",T,0,11,","22.9",",,0,11,","41.1",",0,29,+","","","693.5","0","","","0.0",",0","","","","","","","","","","","","","","","34.3",",,,0","64.8",",W","0",",T,,0","30.32",",0","37.26",",,,0","23.37",",,,0","16412",",W","","","150",",X","330","1,X","","","","","","","","","8.0",",X","13.4","1,X","","","",""
"USW00013958","2009-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.3",",W","1197.5","0","421.5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","5","","","","8","","22.8",",0,30,+","0",",,0,31,+","0",",,0,31,+","3.3",",,0,22,","41.1",",0,08,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","6.4",",,,0","67.6",",W","0",",,,0","31.93",",0","38.89",",,,0","24.97",",,,0","17490",",W","","","100",",X","90",",X","","","","","","","","","7.6",",X","13.0",",X","","","",""
"USW00013958","2009-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.2",",W","1612.5","0","415.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","6","","1","","7","","21.7",",0,30,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,27,","40.6",",0,23,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","19.6",",,,0","71.1",",W","0",",,,0","31.72",",0","38.72",",,,0","24.72",",,,0","17538",",W","","","320",",X","320",",X","","","","","","","","","9.4",",X","17.4",",X","","","",""
"USW00013958","2009-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.5",",W","1835.1","0","222.6",",0","10",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","13",",0","12","","1","","10","","14.4",",0,24,+","0",",,0,30,+","0",",,0,30,+","60.7",",,0,22,","38.3",",0,03,","","","2.8","0","","","2.8",",0","","","","","","","","","","","","","","","174.4",",,,0","44.9",",W","0",",,,0","25.66",",0","30.93",",,,0","20.39",",,,0","9985",",W","","","100",",X","80",",X","","","","","","","","","10.3",",X","16.5",",X","","","",""
"USW00013958","2009-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.1",",W","1925.6","0","90.5",",0","11",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","20","","1","","3","","7.8",",0,31,","0",",,0,31,+","0",",,0,31,+","52.8",",,0,26,","33.3",",0,15,","","","28.6","0","","","25.8",",0","","","","","","","","","","","","","","","174.6",",,,0","43.1",",W","0",",,,0","20.42",",0","25.61",",,,0","15.24",",,,0","9089",",W","","","340",",X","360",",X","","","","","","","","","9.8",",X","17.4",",X","","","",""
"USW00013958","2009-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.4",",W","1939.0","0","13.4",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","12","","1","","1","","4.4",",0,27,+","0",",,0,30,+","0",",,0,30,+","41.4",",,0,20,","26.1",",0,15,+","","","105.9","0","","","77.3",",0","","","","","","","","","","","","","","","71.2",",,,0","","","0",",,,0","16.20",",0","22.05",",,,0","10.36",",,,0","","","","","340",",X","340",",X","","","","","","","","","9.4",",X","13.9",",X","","","",""
"USW00013958","2009-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.7",",W","1939.0","0","0.0",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","3",",0","0",",0","17","","6","","","","-3.9",",0,05,","0",",,0,31,+","0",",T,0,29,+","26.7",",,0,01,","23.3",",0,23,","","","406.4","0","","","300.5",",0","","","","","","","","","","","","","","","66.4",",,,0","","","0",",T,,0","8.64",",0","13.57",",,,0","3.71",",,,0","","","","","290",",X","300","2,X","","","","","","","","","11.2",",X","19.2","2,X","","","",""
"USW00013958","2010-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.0",",W","0.9","0","0.9",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","5",",0","0",",0","15","","","","2","","-8.3",",0,09,","0",",,0,31,+","0",",,0,31,+","43.9",",,0,15,","24.4",",0,21,","","","686.3","0","","","279.9",",0","","","","","","","","","","","","","","","83.6",",,,0","","","0",",,,0","9.33",",0","14.99",",,,0","3.68",",,,0","","","","","300",",X","310",",X","","","","","","","","","9.8",",X","16.1",",X","","","",""
"USW00013958","2010-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.1",",W","0.9","0","0.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","1",",0","0",",0","15","","1","","1","","-1.1",",0,17,+","0",",,0,28,+","15",",,0,23,","21.8",",,0,03,","24.4",",0,21,","","","961.7","0","","","275.4",",0","","","","","","","","","","","","","","","78.1",",,,0","","","15",",,,0","8.50",",0","13.59",",,,0","3.40",",,,0","","","","","30",",X","20",",X","","","","","","","","","10.3",",X","16.5",",X","","","",""
"USW00013958","2010-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.6",",W","5.7","0","4.8",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","12","","2","","5","","2.2",",0,03,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,20,","28.3",",0,31,","","","1069.1","0","","","107.4",",0","","","","","","","","","","","","","","","84.3",",,,0","","","0",",,,0","15.02",",0","21.64",",,,0","8.41",",,,0","","","","","280",",X","260",",X","","","","","","","","","9.8",",X","16.5",",X","","","",""
"USW00013958","2010-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.7",",W","77.7","0","72.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","11","","1","","3","","5.0",",0,09,","0",",,0,30,+","0",",,0,30,+","30.7",",,0,17,","31.1",",0,30,+","","","1080.0","0","","","10.9",",0","","","","","","","","","","","","","","","54.1",",,,0","","","0",",,,0","20.37",",0","26.00",",,,0","14.74",",,,0","","","","","290",",X","300",",X","","","","","","","","","11.2",",X","17.0",",X","","","",""
"USW00013958","2010-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.3",",W","312.2","0","234.5",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","6","","","","5","","12.2",",0,04,+","0",",,0,31,+","0",",,0,31,+","31.2",",,0,15,","35.6",",0,29,+","","","1080.0","0","","","0.0",",0","","","","","","","","","","","","","","","47.8",",,,0","","","0",",,,0","25.90",",0","31.71",",,,0","20.09",",,,0","","","","","130",",X","140",",X","","","","","","","","","9.8",",X","15.6",",X","","","",""
"USW00013958","2010-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.3",",W","630.4","0","318.2",",0","6",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","14","","1","","7","","19.4",",0,03,+","0",",,0,30,+","0",",,0,30,+","63.5",",,0,29,","37.2",",0,28,+","","","1080.0","0","","","0.0",",0","","","","","","","","","","","","","","","150.6",",,,0","","","0",",,,0","28.94",",0","33.99",",,,0","23.89",",,,0","","","","","140",",X","320",",X","","","","","","","","","7.6",",X","13.9",",X","","","",""
"USW00013958","2010-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.9",",W","966.3","0","335.9",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","16","","3","","9","","22.8",",0,27,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,08,","37.2",",0,31,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","85.8",",,,0","","","0",",,,0","29.17",",0","34.03",",,,0","24.31",",,,0","","","","","150",",X","140",",X","","","","","","","","","9.4",",X","16.1",",X","","","",""
"USW00013958","2010-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.8",",W","1373.9","0","407.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","4","","","","5","","18.9",",0,28,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,29,+","41.7",",0,24,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","0.0",",T,,0","","","0",",,,0","31.48",",0","38.14",",,,0","24.83",",,,0","","","","","330",",Z","320",",Z","","","","","","","","","7.6",",Z","13.0",",Z","","","",""
"USW00013958","2010-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.7",",W","1635.6","0","261.7",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","17","","2","","5","","12.8",",0,28,","0",",,0,30,+","0",",,0,30,+","178.8",",,0,07,","37.8",",0,01,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","335.4",",,,0","","","0",",,,0","27.06",",0","32.30",",,,0","21.81",",,,0","","","","","110",",X","160",",X","","","","","","","","","9.4",",X","15.6",",X","","","",""
"USW00013958","2010-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.6",",W","1750.3","0","114.7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","11","","","","3","","4.4",",0,30,","0",",,0,31,+","0",",,0,31,+","1.3",",,0,23,","31.7",",0,27,+","","","6.7","0","","","6.7",",0","","","","","","","","","","","","","","","2.1",",,,0","","","0",",,,0","21.82",",0","28.90",",,,0","14.73",",,,0","","","","","20",",X","30",",X","","","","","","","","","8.0",",X","13.9",",X","","","",""
"USW00013958","2010-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.4",",W","1794.0","0","43.7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","13","","","","3","","1.1",",0,27,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,12,","29.4",",0,24,","","","96.4","0","","","89.7",",0","","","","","","","","","","","","","","","17.3",",,,0","","","0",",,,0","16.80",",0","23.14",",,,0","10.46",",,,0","","","","","340",",X","350",",X","","","","","","","","","8.0",",X","14.8",",X","","","",""
"USW00013958","2010-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.1",",W","1798.5","0","4.5",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","11",",0","0",",0","14","","1","","1","","-2.2",",0,26,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,24,","26.7",",0,04,","","","287.6","0","","","191.2",",0","","","","","","","","","","","","","","","20.0",",,,0","","","0",",,,0","12.31",",0","18.49",",,,0","6.13",",,,0","","","","","350",",X","190",",X","","","","","","","","","7.6",",X","13.9",",X","","","",""
"USW00013958","2011-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.6",",W","1.7","X","1.7",",X","5",",X","3",",X","1",",X","0",",X","0",",X","0",",X","6",",X","0",",X","6",",X","0",",X","12","","1","","","","-3.3",",X,21,","0",",,X,31,+","0",",,X,31,+","41.9",",,X,09,","27.2",",X,30,","","","552.8","X","","","265.2",",X","","","","","","","","","","","","","","","74.1",",,,X","","","0",",,,X","9.83",",X","15.56",",,,X","4.10",",,,X","","","","","340",",X","360",",X","","","","","","","","","8.9",",X","14.3",",X","","","",""
"USW00013958","2011-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.8",",W","34.4","X","32.7",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","9",",X","2",",X","15",",X","0",",X","15","","","","","","-8.3",",X,02,","0",",,X,28,+","23",",,X,04,","5.1",",,X,09,","29.4",",X,27,+","","","740.4","X","","","187.6",",X","","","","","","","","","","","","","","","12.2",",,,X","","","23",",,,X","12.80",",X","19.51",",,,X","6.09",",,,X","","","","","150",",X","320",",X","","","","","","","","","9.8",",X","15.6",",X","","","",""
"USW00013958","2011-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.8",",W","109.0","X","74.6",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","1",",X","12","","","","3","","2.2",",X,06,","0",",,X,31,+","0",",,X,31,+","1.3",",,X,05,","32.2",",X,23,","","","787.7","X","","","47.3",",X","","","","","","","","","","","","","","","2.4",",,,X","","","0",",,,X","19.21",",X","25.77",",,,X","12.65",",,,X","","","","","360",",X","340",",X","","","","","","","","","8.9",",X","14.8",",X","","","",""
"USW00013958","2011-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","3.2",",W","298.7","X","189.7",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","15",",X","9","","","","2","","5.0",",X,05,","0",",,X,30,+","0",",T,X,11,","6.4",",,X,11,","35.6",",X,26,","","","792.1","X","","","4.4",",X","","","","","","","","","","","","","","","6.9",",,,X","","","0",",T,,X","24.51",",X","31.50",",,,X","17.52",",,,X","","","","","360",",X","360",",X","","","","","","","","","9.8",",X","17.4",",X","","","",""
"USW00013958","2011-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","3.1",",W","532.9","X","234.2",",X","5",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","19",",X","8","","1","","6","","7.8",",X,04,","0",",,X,31,+","0",",T,X,20,+","75.2",",,X,12,","37.8",",X,28,+","","","801.5","X","","","9.4",",X","","","","","","","","","","","","","","","92.7",",,,X","","","0",",T,,X","25.58",",X","32.06",",,,X","19.10",",,,X","","","","","330",",X","320",",X","","","","","","","","","10.3",",X","19.2",",X","","","",""
"USW00013958","2011-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.8",",W","900.8","X","367.9",",X","2",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","30",",X","2","","","","3","","19.4",",X,22,","0",",,X,30,+","0",",,X,30,+","50.5",",,X,22,","41.1",",X,18,+","","","801.5","X","","","0.0",",X","","","","","","","","","","","","","","","51.0",",,,X","","","0",",,,X","30.60",",X","37.73",",,,X","23.46",",,,X","","","","","140",",X","150",",X","","","","","","","","","8.9",",X","16.1",",X","","","",""
"USW00013958","2011-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.3",",W","1325.5","X","424.7",",X","2",",X","0",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","31",",X","31",",X","1","","","","2","","22.8",",X,05,","0",",,W,31,+","0",",,W,31,+","1.0",",,X,30,","40.6",",X,25,+","","","0.0","X","","","0.0",",X","","","","","","","","","","","","","","","1.3",",,,X","","","0",",,,W","32.03",",X","38.96",",,,X","25.11",",,,X","","","","","150",",X","110",",X","","","","","","","","","7.6",",X","13.0",",X","","","",""
"USW00013958","2011-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.2",",W","1785.0","X","459.5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","31",",X","","","","","","","23.3",",X,26,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,25,","44.4",",X,28,","","","0.0","X","","","0.0",",X","","","","","","","","","","","","","","","0.0",",T,,X","","","0",",,,X","33.15",",X","40.46",",,,X","25.85",",,,X","","","","","120",",X","150",",X","","","","","","","","","7.6",",X","14.3",",X","","","",""
"USW00013958","2011-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","1.9",",W","2108.6","X","323.6",",X","2",",X","1",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","30",",X","30",",X","1","","","","6","","15.0",",X,24,","0",",,W,30,+","0",",,W,30,+","4.1",",,X,17,","40.6",",X,25,+","","","0.0","X","","","0.0",",X","","","","","","","","","","","","","","","4.6",",,,X","","","0",",,,W","29.12",",X","37.06",",,,X","21.18",",,,X","","","","","340",",X","360",",X","","","","","","","","","11.2",",X","17.9",",X","","","",""
"USW00013958","2011-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","2.1",",W","2240.9","X","132.3",",X","2",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","7",",X","2","","","","2","","6.7",",X,29,+","0",",,X,31,+","0",",,X,31,+","43.2",",,X,09,","35.0",",X,07,","","","16.7","X","","","16.7",",X","","","","","","","","","","","","","","","55.6",",,,X","","","0",",,,X","22.06",",X","29.05",",,,X","15.07",",,,X","","","","","340",",X","350",",X","","","","","","","","","10.7",",X","17.4",",X","","","",""
