"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094143","1958-11","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","177.6","0","0.0",",0","4",",0","2",",0","0",",0","1",",0","0",",0","3",",0","26",",0","6",",0","0",",0","0",",0","","","","","","","-18.9",",0,27,+","25",",,0,19,","13",",,0,19,","5.1",",,0,10,","18.3",",0,09,","1095.5","0","589.0",",0","11.0",",,,0","18",",,,0","-1.30",",0","5.83",",,,0","-8.43",",,,0","","","","","","","",""
"USW00094143","1958-12","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","177.6","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","31",",0","8",",0","0",",0","0",",0","","","","","","","-17.8",",0,05,","0",",T,0,31,+","10",",,0,25,","3.8",",,0,11,","12.8",",0,03,","1786.9","0","691.4",",0","5.9",",,,0","18",",,,0","-3.97",",0","2.76",",,,0","-10.70",",,,0","","","","","","","",""
"USW00094143","1959-01","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","7",",0","2",",0","0",",0","7",",0","1",",0","5",",0","31",",0","14",",0","0",",0","0",",0","","","","","","","-35.0",",0,04,","76",",,0,07,","38",",,0,06,","4.6",",,0,06,","7.2",",0,12,","2538.8","0","751.9",",0","13.2",",,,0","63",",,,0","-5.92",",0","-0.22",",,,0","-11.63",",,,0","","","","","","","",""
"USW00094143","1959-02","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","7",",0","2",",0","0",",0","9",",0","3",",0","4",",0","28",",0","8",",0","0",",0","0",",0","","","","","","","-24.4",",0,14,","51",",,0,10,","53",",,0,10,","6.1",",,0,16,","8.3",",0,28,","3151.5","0","612.7",",0","12.6",",,,0","141",",,,0","-3.55",",0","1.87",",,,0","-8.97",",,,0","","","","","","","",""
"USW00094143","1959-03","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","1",",0","1",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","","","","","-15.6",",0,15,","25",",,0,30,","30",",,0,30,","3.3",",,0,30,","15.6",",0,17,","3713.1","0","561.6",",0","4.1",",,,0","35",",,,0","0.22",",0","7.95",",,,0","-7.52",",,,0","","","","","","","",""
"USW00094143","1959-04","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","4",",0","0",",0","","","","","","","-13.3",",0,09,","0",",T,0,16,","8",",,0,16,","0.8",",,0,16,","23.3",",0,05,","4065.9","0","352.8",",0","1.1",",,,0","8",",,,0","6.57",",0","15.40",",,,0","-2.26",",,,0","","","","","","","",""
"USW00094143","1959-05","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","3",",0","0",",0","","","","","","","-5.0",",0,03,","0",",T,0,19,","30",",,0,19,","20.8",",,0,01,","27.8",",0,13,","4381.8","0","315.9",",0","46.2",",,,0","30",",,,0","8.14",",0","15.52",",,,0","0.77",",,,0","","","","","","","",""
"USW00094143","1959-06","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","45.6","0","45.6",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","8",",0","","","","","","","1.7",",0,30,+","0",",,0,30,+","0",",,0,30,+","14.0",",,0,27,","34.4",",0,12,","4452.4","0","70.6",",0","37.0",",,,0","0",",,,0","17.50",",0","26.85",",,,0","8.15",",,,0","","","","","","","",""
"USW00094143","1959-07","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","141.5","0","95.9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","","","2.8",",0,29,+","0",",,0,31,+","0",",,0,31,+","1.3",",,0,19,","36.7",",0,23,","15.5","0","15.5",",0","1.3",",,,0","0",",,,0","20.93",",0","31.74",",,,0","10.11",",,,0","","","","","","","",""
"USW00094143","1959-08","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","180.0","0","38.5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","","","3.3",",0,14,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,20,","35.0",",0,08,","42.4","0","26.9",",0","38.6",",,,0","0",",,,0","18.71",",0","29.07",",,,0","8.35",",,,0","","","","","","","",""
"USW00094143","1959-09","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","182.2","0","2.2",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","1",",0","","","","","","","-6.7",",0,29,","0",",,0,30,+","5",",,0,30,","7.9",",,0,15,","32.2",",0,10,","220.2","0","177.8",",0","18.9",",,,0","5",",,,0","12.48",",0","20.54",",,,0","4.42",",,,0","","","","","","","",""
"USW00094143","1959-10","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","182.2","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","2",",0","0",",0","","","","","","","-10.0",",0,31,","0",",T,0,29,","0",",T,0,29,+","1.0",",,0,11,","22.8",",0,05,","577.4","0","357.2",",0","1.3",",,,0","0",",T,,0","6.81",",0","15.92",",,,0","-2.30",",,,0","","","","","","","",""
"USW00094143","1959-11","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","182.2","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","30",",0","2",",0","0",",0","0",",0","","","","","","","-18.9",",0,14,","0",",,0,30,+","0",",T,0,04,+","0.0",",T,0,04,+","16.1",",0,02,","1188.5","0","611.1",",0","0.0",",T,,0","0",",T,,0","-2.04",",0","7.74",",,,0","-11.82",",,,0","","","","","","","",""
"USW00094143","1959-12","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","182.2","0","0.0",",0","3",",0","3",",0","0",",0","7",",0","3",",0","10",",0","31",",0","10",",0","0",",0","0",",0","","","","","","","-24.4",",0,27,","102",",,0,31,+","64",",,0,24,","13.2",",,0,24,","7.8",",0,02,","1992.1","0","803.6",",0","28.7",",,,0","156",",,,0","-7.59",",0","0.95",",,,0","-16.13",",,,0","","","","","","","",""
"USW00094143","1960-01","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","9",",0","3",",0","0",",0","31",",0","3",",0","14",",0","31",",0","25",",0","0",",0","0",",0","","","","","","","-35.6",",0,19,","254",",,0,13,+","84",",,0,12,","5.6",",,0,12,","4.4",",0,08,","2919.9","0","927.8",",0","16.9",",,,0","223",",,,0","-11.60",",0","-5.09",",,,0","-18.10",",,,0","","","","","","","",""
"USW00094143","1960-02","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","8",",0","3",",0","0",",0","29",",0","4",",0","18",",0","29",",0","24",",0","0",",0","0",",0","","","","","","","-35.0",",0,29,","330",",,0,14,+","191",",,0,08,","19.6",",,0,08,","3.3",",0,19,+","3778.9","0","859.0",",0","33.8",",,,0","384",",,,0","-11.29",",0","-3.59",",,,0","-18.99",",,,0","","","","","","","",""
"USW00094143","1960-03","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","20",",0","2",",0","5",",0","31",",0","5",",0","0",",0","0",",0","","","","","","","-33.3",",0,01,","279",",,0,04,+","58",",,0,05,","6.4",",,0,07,","16.7",",0,26,+","4417.9","0","639.0",",0","18.1",",,,0","133",",,,0","-2.28",",0","4.81",",,,0","-9.37",",,,0","","","","","","","",""
"USW00094143","1960-04","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","1",",0","2",",0","0",",0","18",",0","0",",0","5",",0","0",",0","","","","","","","-8.3",",0,17,+","51",",,0,24,","51",",,0,24,","6.9",",,0,24,","23.9",",0,05,","4763.9","0","346.0",",0","11.4",",,,0","76",",,,0","6.80",",0","14.78",",,,0","-1.18",",,,0","","","","","","","",""
"USW00094143","1960-05","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.6","0","0.6",",0","4",",0","2",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","9",",0","0",",0","","","","","","","-4.4",",0,19,+","0",",T,0,18,","28",",,0,18,","7.6",",,0,02,","30.6",",0,11,","5008.5","0","244.6",",0","17.8",",,,0","28",",,,0","10.46",",0","19.14",",,,0","1.78",",,,0","","","","","","","",""
"USW00094143","1960-06","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","10.9","0","10.3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","","","0.6",",0,21,","0",",,0,30,+","0",",,0,30,+","17.5",",,0,10,","31.1",",0,30,+","5058.6","0","50.1",",0","35.1",",,,0","0",",,,0","17.01",",0","26.46",",,,0","7.55",",,,0","","","","","","","",""
"USW00094143","1960-07","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","130.8","0","119.9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","","","5.0",",0,03,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,22,+","38.3",",0,20,","3.3","0","3.3",",0","1.9",",,,0","0",",,,0","22.09",",0","32.91",",,,0","11.28",",,,0","","","","","","","",""
"USW00094143","1960-08","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","173.1","0","42.3",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","25",",0","9",",0","","","","","","","-0.6",",0,28,+","0",",,0,31,+","0",",,0,31,+","20.3",",,0,22,","35.6",",0,11,","71.5","0","68.2",",0","30.6",",,,0","0",",,,0","17.50",",0","27.77",",,,0","7.23",",,,0","","","","","","","",""
"USW00094143","1960-09","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","177.3","0","4.2",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","28",",0","0",",0","","","","","","","-1.7",",0,09,","0",",,0,30,+","0",",,0,30,+","5.3",",,0,25,","29.4",",0,12,","177.7","0","106.2",",0","7.4",",,,0","0",",,,0","14.93",",0","25.37",",,,0","4.50",",,,0","","","","","","","",""
"USW00094143","1960-10","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","177.3","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","6",",0","0",",0","","","","","","","-14.4",",0,30,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,10,","26.1",",0,06,+","546.5","0","368.8",",0","5.8",",,,0","0",",,,0","6.44",",0","15.58",",,,0","-2.71",",,,0","","","","","","","",""
"USW00094143","1960-11","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","177.3","0","0.0",",0","10",",0","5",",0","0",",0","1",",0","2",",0","0",",0","28",",0","4",",0","0",",0","0",",0","","","","","","","-17.2",",0,09,","25",",,0,09,","38",",,0,12,","8.4",",,0,12,","12.2",",0,01,","1119.3","0","572.8",",0","25.8",",,,0","82",",,,0","-0.76",",0","5.09",",,,0","-6.61",",,,0","","","","","","","",""
"USW00094143","1960-12","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","177.3","0","0.0",",0","6",",0","0",",0","0",",0","1",",0","2",",0","10",",0","31",",0","11",",0","0",",0","0",",0","","","","","","","-22.2",",0,06,","25",",,0,05,","25",",,0,18,+","1.3",",,0,18,","7.8",",0,01,","1891.1","0","771.8",",0","3.3",",,,0","58",",,,0","-6.56",",0","1.08",",,,0","-14.21",",,,0","","","","","","","",""
"USW00094143","1961-01","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","31",",0","9",",0","0",",0","0",",0","","","","","","","-24.4",",0,27,","0",",T,0,08,+","0",",T,0,30,+","0.0",",T,0,31,+","8.3",",0,30,","2674.7","0","783.6",",0","0.0",",T,,0","0",",T,,0","-6.94",",0","2.38",",,,0","-16.26",",,,0","","","","","","","",""
"USW00094143","1961-02","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","11",",0","2",",0","0",",0","9",",0","2",",0","1",",0","27",",0","4",",0","0",",0","0",",0","","","","","","","-20.0",",0,04,","127",",,0,07,+","127",",,0,02,","11.2",",,0,02,","11.7",",0,11,","3226.4","0","551.7",",0","20.6",",,,0","186",",,,0","-1.37",",0","4.02",",,,0","-6.76",",,,0","","","","","","","",""
"USW00094143","1961-03","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","","","","","-14.4",",0,08,","0",",T,0,20,+","13",",,0,11,","1.3",",,0,11,","15.6",",0,30,+","3763.3","0","536.9",",0","3.3",",,,0","21",",,,0","1.01",",0","8.62",",,,0","-6.59",",,,0","","","","","","","",""
"USW00094143","1961-04","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","1",",0","1",",0","0",",0","24",",0","0",",0","2",",0","0",",0","","","","","","","-12.8",",0,05,","51",",,0,24,","56",",,0,24,","6.6",",,0,18,","21.7",",0,03,","4150.3","0","387.0",",0","13.7",",,,0","76",",,,0","5.43",",0","13.59",",,,0","-2.73",",,,0","","","","","","","",""
"USW00094143","1961-05","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.9","0","0.9",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","14",",0","0",",0","","","","","","","-5.6",",0,03,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,15,","28.9",",0,28,","4361.7","0","211.4",",0","39.3",",,,0","0",",,,0","11.54",",0","19.76",",,,0","3.33",",,,0","","","","","","","",""
"USW00094143","1961-06","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","66.7","0","65.8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","13",",0","","","","","","","4.4",",0,30,","0",",,0,30,+","0",",,0,30,+","12.2",",,0,01,","36.1",",0,22,","4386.2","0","24.5",",0","13.8",",,,0","0",",,,0","19.71",",0","29.58",",,,0","9.83",",,,0","","","","","","","",""
"USW00094143","1961-07","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","169.9","0","103.2",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","","","","","6.1",",0,01,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,04,","35.6",",0,23,","4.7","0","4.7",",0","5.0",",,,0","0",",,,0","21.51",",0","31.88",",,,0","11.14",",,,0","","","","","","","",""
"USW00094143","1961-08","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","262.3","0","92.4",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","","","6.7",",0,31,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,08,","36.7",",0,04,","6.9","0","2.2",",0","24.5",",,,0","0",",,,0","21.24",",0","30.58",",,,0","11.91",",,,0","","","","","","","",""
"USW00094143","1961-09","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","262.3","0","0.0",",0","9",",0","5",",0","2",",0","0",",0","1",",0","0",",0","11",",0","0",",0","8",",0","0",",0","","","","","","","-3.9",",0,25,+","0",",T,0,21,","25",",,0,21,","39.4",",,0,18,","28.3",",0,05,","244.3","0","237.4",",0","89.4",",,,0","25",",,,0","10.42",",0","17.81",",,,0","3.03",",,,0","","","","","","","",""
"USW00094143","1961-10","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","262.3","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","1",",0","0",",0","24",",0","0",",0","5",",0","0",",0","","","","","","","-10.0",",0,30,","0",",T,0,28,","76",",,0,07,","11.2",",,0,21,","23.9",",0,16,+","636.0","0","391.7",",0","24.4",",,,0","94",",,,0","5.70",",0","13.42",",,,0","-2.03",",,,0","","","","","","","",""
"USW00094143","1961-11","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","262.3","0","0.0",",0","6",",0","1",",0","0",",0","3",",0","0",",0","1",",0","29",",0","1",",0","0",",0","0",",0","","","","","","","-17.8",",0,18,","25",",,0,22,+","20",",,0,20,","3.0",",,0,26,","12.2",",0,10,+","1222.5","0","586.5",",0","7.9",",,,0","46",",,,0","-1.22",",0","5.29",",,,0","-7.72",",,,0","","","","","","","",""
"USW00094143","1961-12","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","262.3","0","0.0",",0","10",",0","2",",0","0",",0","7",",0","0",",0","3",",0","31",",0","20",",0","0",",0","0",",0","","","","","","","-25.0",",0,11,","25",",,0,20,+","13",",,0,13,","3.3",",,0,03,","7.8",",0,01,","1997.1","0","774.6",",0","13.8",",,,0","60",",,,0","-6.65",",0","-1.63",",,,0","-11.68",",,,0","","","","","","","",""
"USW00094143","1962-01","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","19",",0","3",",0","18",",0","31",",0","26",",0","0",",0","0",",0","","","","","","","-40.0",",0,21,","229",",,0,24,+","127",",,0,20,","11.2",",,0,20,","5.6",",0,07,","2944.4","0","947.3",",0","20.4",",,,0","218",",,,0","-12.22",",0","-4.79",",,,0","-19.66",",,,0","","","","","","","",""
"USW00094143","1962-02","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","10",",0","6",",0","0",",0","27",",0","3",",0","7",",0","28",",0","11",",0","0",",0","0",",0","","","","","","","-29.4",",0,27,","203",",,0,09,+","81",",,0,15,","14.7",",,0,10,+","7.8",",0,11,","3620.2","0","675.8",",0","60.9",",,,0","152",",,,0","-5.80",",0","-0.02",",,,0","-11.59",",,,0","","","","","","","",""
"USW00094143","1962-03","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","20",",0","3",",0","7",",0","30",",0","8",",0","0",",0","0",",0","","","","","","","-22.8",",0,12,","127",",,0,12,+","64",",,0,01,","4.3",",,0,01,","12.8",",0,26,","4291.2","0","671.0",",0","14.7",",,,0","174",",,,0","-3.31",",0","3.19",",,,0","-9.81",",,,0","","","","","","","",""
"USW00094143","1962-04","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","8",",0","0",",0","","","","","","","-6.1",",0,30,+","0",",,0,30,+","0",",,0,30,+","5.6",",,0,27,","27.8",",0,19,","4609.9","0","318.7",",0","5.9",",,,0","0",",,,0","7.71",",0","16.40",",,,0","-0.98",",,,0","","","","","","","",""
"USW00094143","1962-05","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","","","","","","","-0.6",",0,03,+","0",",,0,31,+","0",",,0,31,+","10.2",",,0,14,","23.9",",0,08,","4850.6","0","240.7",",0","46.1",",,,0","0",",,,0","10.57",",0","17.48",",,,0","3.65",",,,0","","","","","","","",""
"USW00094143","1962-06","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","19.8","0","19.8",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","23",",0","2",",0","","","","","","","-2.8",",0,07,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,15,","33.3",",0,25,","4938.7","0","88.1",",0","45.0",",,,0","0",",,,0","16.06",",0","24.98",",,,0","7.14",",,,0","","","","","","","",""
"USW00094143","1962-07","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","60.4","0","40.6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","","","3.9",",0,20,+","0",",,0,31,+","0",",,0,31,+","13.5",",,0,13,","34.4",",0,21,","21.0","0","21.0",",0","18.4",",,,0","0",",,,0","18.96",",0","28.67",",,,0","9.25",",,,0","","","","","","","",""
"USW00094143","1962-08","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","94.3","0","33.9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","6",",0","","","","","","","-0.6",",0,31,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,09,","35.6",",0,15,","61.9","0","40.9",",0","0.8",",,,0","0",",,,0","18.11",",0","28.28",",,,0","7.93",",,,0","","","","","","","",""
"USW00094143","1962-09","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","94.3","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","22",",0","0",",0","","","","","","","-5.6",",0,09,","0",",,0,30,+","0",",,0,30,+","17.8",",,0,20,","30.6",",0,18,","190.3","0","128.4",",0","30.7",",,,0","0",",,,0","14.05",",0","24.43",",,,0","3.68",",,,0","","","","","","","",""
"USW00094143","1962-10","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","94.3","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","7",",0","0",",0","","","","","","","-7.8",",0,26,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,05,","23.9",",0,02,","483.2","0","292.9",",0","7.4",",,,0","0",",,,0","8.89",",0","18.21",",,,0","-0.44",",,,0","","","","","","","",""
"USW00094143","1962-11","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","94.3","0","0.0",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","0",",0","0",",0","","","","","","","-16.7",",0,23,","0",",T,0,29,+","0",",T,0,29,+","1.3",",,0,14,","18.3",",0,03,","1005.2","0","522.0",",0","2.9",",,,0","0",",T,,0","0.93",",0","8.75",",,,0","-6.88",",,,0","","","","","","","",""
"USW00094143","1962-12","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","94.3","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","7",",0","31",",0","12",",0","0",",0","0",",0","","","","","","","-26.1",",0,25,","0",",T,0,12,+","0",",T,0,12,+","6.4",",,0,02,","8.9",",0,16,","1717.0","0","711.8",",0","6.4",",,,0","0",",T,,0","-4.63",",0","1.65",",,,0","-10.90",",,,0","","","","","","","",""
"USW00094143","1963-01","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","15",",0","2",",0","15",",0","31",",0","24",",0","0",",0","0",",0","","","","","","","-37.2",",0,12,","76",",,0,31,","43",",,0,30,","18.3",",,0,31,","7.8",",0,04,","2644.7","0","927.7",",0","26.5",",,,0","107",",,,0","-11.59",",0","-4.49",",,,0","-18.69",",,,0","","","","","","","",""
"USW00094143","1963-02","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","2",",0","1",",0","0",",0","27",",0","0",",0","0",",0","0",",0","","","","","","","-15.6",",0,13,+","51",",,0,18,","51",",,0,17,","10.9",",,0,01,","13.9",",0,06,+","3124.4","0","479.7",",0","21.4",",,,0","51",",,,0","1.20",",0","7.74",",,,0","-5.34",",,,0","","","","","","","",""
"USW00094143","1963-03","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","4",",0","2",",0","0",",0","29",",0","0",",0","0",",0","0",",0","","","","","","","-13.3",",0,13,","102",",,0,01,","102",",,0,01,","9.4",",,0,28,","17.8",",0,22,","3655.5","0","531.1",",0","18.8",",,,0","159",",,,0","1.20",",0","8.65",",,,0","-6.24",",,,0","","","","","","","",""
