"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003841","1974-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","63.9","0","54.5",",0","18",",0","14",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","","","4.4",",0,08,+","0",",,0,31,+","0",",,0,31,+","31.8",",,0,12,","30.6",",0,18,+","1805.7","0","38.8",",0","202.7",",,,0","0",",,,0","18.84",",0","24.78",",,,0","12.90",",,,0","","","","","","","","","",""
"USW00003841","1974-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","124.8","0","60.9",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","","","6.7",",0,26,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,06,","31.7",",0,22,","1821.3","0","15.6",",0","51.0",",,,0","0",",,,0","19.84",",0","26.29",",,,0","13.40",",,,0","","","","","","","","","",""
"USW00003841","1974-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","304.2","0","179.4",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","","","13.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","16.5",",,0,20,","33.9",",0,15,","0.0","0","0.0",",0","50.6",",,,0","0",",,,0","24.12",",0","30.73",",,,0","17.51",",,,0","","","","","","","","","",""
"USW00003841","1974-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","462.6","0","158.4",",0","15",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","","","12.8",",0,05,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,29,","32.2",",0,26,+","0.0","0","0.0",",0","109.5",",,,0","0",",,,0","23.44",",0","28.85",",,,0","18.04",",,,0","","","","","","","","","",""
"USW00003841","1974-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","508.2","0","45.6",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","","","3.9",",0,30,","0",",,0,30,+","0",",,0,30,+","33.8",",,0,02,","29.4",",0,11,","36.4","0","36.4",",0","106.2",",,,0","0",",,,0","18.64",",0","23.80",",,,0","13.48",",,,0","","","","","","","","","",""
"USW00003841","1974-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","509.3","0","1.1",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","19",",0","0",",0","","","","","","","-3.3",",0,22,","0",",,0,31,+","0",",,0,31,+","35.6",",,0,15,","26.7",",0,30,","224.5","0","188.1",",0","45.3",",,,0","0",",,,0","12.30",",0","20.96",",,,0","3.64",",,,0","","","","","","","","","",""
"USW00003841","1974-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","509.3","0","0.0",",0","11",",0","10",",0","2",",0","0",",0","0",",0","0",",0","17",",0","0",",0","4",",0","0",",0","","","","","","","-7.2",",0,15,","0",",,0,30,+","10",",,0,14,","34.0",",,0,30,","26.7",",0,03,","544.9","0","320.4",",0","127.9",",,,0","10",",,,0","7.66",",0","14.39",",,,0","0.92",",,,0","","","","","","","","","",""
"USW00003841","1974-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","509.3","0","0.0",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","22",",0","0",",0","0",",0","0",",0","","","","","","","-8.9",",0,10,","0",",T,0,17,+","23",",,0,01,","33.0",",,0,27,","19.4",",0,31,","983.3","0","438.4",",0","125.9",",,,0","38",",,,0","4.19",",0","9.20",",,,0","-0.82",",,,0","","","","","","","","","",""
"USW00003841","1975-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","20",",0","0",",0","1",",0","0",",0","","","","","","","-8.9",",0,14,","0",",T,0,13,","15",",,0,20,","37.3",",,0,25,","21.7",",0,28,","1395.9","0","412.6",",0","149.3",",,,0","28",",,,0","5.02",",0","10.70",",,,0","-0.65",",,,0","","","","","","","","","",""
"USW00003841","1975-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","15",",0","11",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","1",",0","0",",0","","","","","","","-8.9",",0,08,","0",",,0,28,+","0",",T,0,07,","26.2",",,0,23,","21.1",",0,17,","1739.0","0","343.1",",0","150.3",",,,0","0",",T,,0","6.08",",0","12.01",",,,0","0.14",",,,0","","","","","","","","","",""
"USW00003841","1975-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","16",",0","13",",0","4",",0","1",",0","1",",0","0",",0","11",",0","1",",0","5",",0","0",",0","","","","","","","-10.6",",0,04,","25",",,0,10,","76",",,0,10,","69.6",",,0,29,","24.4",",0,21,","2091.3","0","352.3",",0","311.0",",,,0","79",",,,0","6.97",",0","12.60",",,,0","1.34",",,,0","","","","","16.1",",X","","","",""
"USW00003841","1975-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","12.0","0","12.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","14",",0","0",",0","","","","","","","-3.3",",0,04,","0",",,0,30,+","0",",T,0,03,","23.1",",,0,18,","29.4",",0,28,","2271.1","0","179.8",",0","59.9",",,,0","0",",T,,0","12.74",",0","20.24",",,,0","5.24",",,,0","","","","","","","","","",""
"USW00003841","1975-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","80.4","0","68.4","1,0","15",",0","11",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","0","1,0","","","","","","","5.6","1,0,05,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,15,","31.7","1,0,25,+","2286.1","0","15.0","1,0","102.2",",,,0","0",",,,0","20.11","1,0","26.41","1,,,0","13.82","1,,,0","","","","","","","","","",""
"USW00003841","1975-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","197.0","0","116.6",",0","11",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","10.0",",0,08,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,12,","31.7",",0,18,","2286.4","0","0.3",",0","142.1",",,,0","0",",,,0","22.21",",0","28.67",",,,0","15.76",",,,0","","","","","","","","","",""
"USW00003841","1975-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","363.4","0","166.4",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","","","12.2",",0,12,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,06,","33.3",",0,22,","0.0","0","0.0",",0","73.1",",,,0","0",",,,0","23.70",",0","29.89",",,,0","17.51",",,,0","","","","","","","","","",""
"USW00003841","1975-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","554.9","0","191.5",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","","","15.6",",0,07,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,03,","33.9",",0,27,","0.0","0","0.0",",0","67.9",",,,0","0",",,,0","24.51",",0","30.49",",,,0","18.53",",,,0","","","","","","","","","",""
"USW00003841","1975-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","616.1","0","61.2",",0","10",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","4",",0","","","","","","","6.7",",0,26,","0",",,0,30,+","0",",,0,30,+","41.9",",,0,23,","35.6",",0,03,","44.7","0","44.7",",0","147.1",",,,0","0",",,,0","18.88",",0","24.72",",,,0","13.04",",,,0","","","","","","","","","",""
"USW00003841","1975-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","621.5","0","5.4",",0","9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","","","","","","","-1.1",",0,31,","0",",,0,31,+","0",",,0,31,+","38.9",",,0,17,","27.8",",0,15,+","162.2","0","117.5",",0","141.0",",,,0","0",",,,0","14.71",",0","20.86",",,,0","8.57",",,,0","","","","","","","","","",""
"USW00003841","1975-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","621.5","0","0.0",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","6",",0","0",",0","","","","","","","-5.0",",0,15,","0",",,0,30,+","3",",,0,13,","44.5",",,0,12,","25.0",",0,08,","439.6","0","277.4",",0","87.0",",,,0","3",",,,0","9.09",",0","15.89",",,,0","2.28",",,,0","","","","","","","","","",""
"USW00003841","1975-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","621.5","0","0.0",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","21",",0","1",",0","0",",0","0",",0","","","","","","","-14.4",",0,19,","0",",,0,31,+","0",",T,0,27,+","36.6",",,0,25,","19.4",",0,05,","880.9","0","441.3",",0","110.8",",,,0","0",",T,,0","4.10",",0","9.89",",,,0","-1.70",",,,0","","","","","","","","","",""
"USW00003841","1976-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","12",",0","8",",0","2",",0","0",",0","1",",0","0",",0","28",",0","4",",0","0",",0","0",",0","","","","","","","-17.2",",0,09,","0",",T,0,21,+","46",",,0,20,","42.4",",,0,26,","15.6",",0,25,","1439.8","0","558.9",",0","139.0",",,,0","57",",,,0","0.30",",0","6.07",",,,0","-5.46",",,,0","","","","","","","","","",""
"USW00003841","1976-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.6","0","0.6",",0","9",",0","4",",0","1",",0","1",",0","1",",0","0",",0","19",",0","1",",0","5",",0","0",",0","","","","","","","-10.0",",0,02,","76",",,0,03,","97",",,0,02,","39.1",",,0,18,","23.3",",0,29,","1751.9","0","312.1",",0","66.1",",,,0","100",",,,0","7.59",",0","15.69",",,,0","-0.50",",,,0","","","","","","","","","",""
"USW00003841","1976-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.6","0","0.0",",0","15",",0","14",",0","2",",0","0",",0","0",",0","0",",0","13",",0","0",",0","6",",0","0",",0","","","","","","","-5.0",",0,18,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,30,","26.7",",0,04,","2011.7","0","259.8",",0","152.6",",,,0","0",",,,0","9.95",",0","17.11",",,,0","2.79",",,,0","","","","","","","","","",""
"USW00003841","1976-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","3.7","0","3.1",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","20",",0","0",",0","","","","","","","-2.2",",0,13,+","0",",,0,30,+","0",",,0,30,+","6.4",",,0,21,","30.0",",0,20,+","2160.8","0","149.1",",0","22.4",",,,0","0",",,,0","13.47",",0","22.46",",,,0","4.47",",,,0","","","","","16.1",",X","","","",""
"USW00003841","1976-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","12.3","0","8.6",",0","11",",0","10",",0","4",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","","","","","","","-1.1",",0,04,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,28,","28.9",",0,31,","2247.0","0","86.2",",0","183.8",",,,0","0",",,,0","15.83",",0","22.57",",,,0","9.09",",,,0","","","","","15.6",",X","","","",""
"USW00003841","1976-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","113.8","0","101.5",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","6.7",",0,06,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,01,","31.7",",0,13,","2250.6","0","3.6",",0","122.1",",,,0","0",",,,0","21.60",",0","27.77",",,,0","15.43",",,,0","","","","","","","","","",""
"USW00003841","1976-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","260.6","0","146.8",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","","","10.6",",0,02,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,16,","33.9",",0,24,","0.8","0","0.8",",0","102.6",",,,0","0",",,,0","23.04",",0","29.36",",,,0","16.72",",,,0","","","","","","","","","",""
"USW00003841","1976-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","386.8","0","126.2",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","","","11.1",",0,31,","0",",,0,31,+","0",",,0,31,+","69.9",",,0,27,","33.3",",0,25,","0.8","0","0.0",",0","124.3",",,,0","0",",,,0","22.40",",0","28.89",",,,0","15.92",",,,0","","","","","","","","","",""
"USW00003841","1976-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","414.1","0","27.3",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","","","4.4",",0,23,","0",",,0,30,+","0",",,0,30,+","34.3",",,0,26,","30.0",",0,09,","28.0","0","27.2",",0","115.9",",,,0","0",",,,0","18.34",",0","24.14",",,,0","12.54",",,,0","","","","","","","","","",""
"USW00003841","1976-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","414.1","0","0.0",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","9",",0","0",",0","","","","","","","-4.4",",0,29,","0",",,0,31,+","0",",,0,31,+","54.9",",,0,25,","25.6",",0,04,","247.7","0","219.7",",0","150.2",",,,0","0",",,,0","11.25",",0","17.30",",,,0","5.19",",,,0","","","","","","","","","",""
"USW00003841","1976-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","414.1","0","0.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","24",",0","1",",0","0",",0","0",",0","","","","","","","-12.2",",0,30,","0",",T,0,29,","0",",T,0,29,+","29.2",",,0,28,","17.8",",0,19,+","669.6","0","421.9",",0","57.7",",,,0","0",",T,,0","4.27",",0","11.07",",,,0","-2.54",",,,0","","","","","","","","","",""
"USW00003841","1976-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","414.1","0","0.0",",0","11",",0","9",",0","1",",0","1",",0","1",",0","0",",0","27",",0","2",",0","0",",0","0",",0","","","","","","","-13.3",",0,22,","25",",,0,26,","25",",,0,25,","33.8",",,0,06,","16.7",",0,19,","1192.7","0","523.1",",0","119.0",",,,0","33",",,,0","1.46",",0","7.81",",,,0","-4.89",",,,0","","","","","","","","","",""
"USW00003841","1977-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","12",",0","7",",0","0",",0","5",",0","3",",0","1",",0","28",",0","12",",0","0",",0","0",",0","","","","","","","-22.2",",0,17,","51",",,0,26,+","89",",,0,24,","17.5",",,0,09,","8.9",",0,28,","1886.0","0","693.3",",0","64.0",",,,0","221",",,,0","-4.03",",0","1.09",",,,0","-9.15",",,,0","","","","","","","","","",""
"USW00003841","1977-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","2",",0","0",",0","","","","","","","-13.3",",0,08,","0",",T,0,18,","0",",T,0,18,","18.8",",,0,27,","26.1",",0,26,","2327.7","0","441.7",",0","48.1",",,,0","0",",T,,0","2.56",",0","10.53",",,,0","-5.41",",,,0","","","","","","","","","",""
"USW00003841","1977-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","1.7","0","1.7",",0","11",",0","11",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","10",",0","0",",0","","","","","","","-6.7",",0,02,","0",",,0,31,+","0",",T,0,01,","58.4",",,0,12,","25.6",",0,15,","2574.2","0","246.5",",0","137.7",",,,0","0",",T,,0","10.44",",0","17.87",",,,0","3.00",",,,0","","","","","","","","","",""
"USW00003841","1977-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","3.4","0","1.7",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","20",",0","0",",0","","","","","","","-1.7",",0,06,","0",",,0,30,+","0",",,0,30,+","137.9",",,0,04,","28.9",",0,13,+","2671.9","0","97.7",",0","215.9",",,,0","0",",,,0","15.14",",0","22.97",",,,0","7.30",",,,0","","","","","","","","","",""
"USW00003841","1977-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","61.3","0","57.9",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","","","2.2",",0,10,","0",",,0,31,+","0",",,0,31,+","13.0",",,0,03,","31.1",",0,20,","2706.3","0","34.4",",0","42.5",",,,0","0",",,,0","19.09",",0","25.97",",,,0","12.21",",,,0","","","","","12.1",",X","","","",""
"USW00003841","1977-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","190.4","0","129.1",",0","17",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","","","3.9",",0,08,","0",",,0,30,+","0",",,0,30,+","30.0",",,0,19,","33.9",",0,06,","2719.3","0","13.0",",0","169.8",",,,0","0",",,,0","22.20",",0","29.10",",,,0","15.31",",,,0","","","","","15.2",",X","","","",""
"USW00003841","1977-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","400.8","0","210.4",",0","6",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","","","14.4",",0,03,","0",",,0,31,+","0",",,0,31,+","34.8",",,0,25,","35.0",",0,16,+","0.0","0","0.0",",0","104.4",",,,0","0",",,,0","25.12",",0","31.15",",,,0","19.08",",,,0","","","","","","","","","",""
"USW00003841","1977-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","578.0","0","177.2",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","","","12.2",",0,19,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,17,","33.3",",0,31,+","0.0","0","0.0",",0","111.8",",,,0","0",",,,0","24.05",",0","30.07",",,,0","18.03",",,,0","","","","","13.4",",X","","","",""
"USW00003841","1977-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","672.3","0","94.3",",0","13",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","","","10.6",",0,29,+","0",",,0,30,+","0",",,0,30,+","36.1",",,0,07,","32.2",",0,04,","6.1","0","6.1",",0","220.2",",,,0","0",",,,0","21.27",",0","26.40",",,,0","16.15",",,,0","","","","","11.2",",X","","","",""
"USW00003841","1977-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","675.9","0","3.6",",0","9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","9",",0","0",",0","","","","","","","-1.7",",0,17,","0",",,0,31,+","0",",,0,31,+","52.1",",,0,08,","25.6",",0,01,","205.9","0","199.8",",0","126.3",",,,0","0",",,,0","12.00",",0","18.46",",,,0","5.55",",,,0","","","","","12.5",",X","","","",""
"USW00003841","1977-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","677.6","0","1.7",",0","17",",0","13",",0","3",",0","0",",0","0",",0","0",",0","9",",0","0",",0","8",",0","0",",0","","","","","","","-5.6",",0,27,+","0",",T,0,26,","0",",T,0,26,","46.0",",,0,22,","22.8",",0,06,+","459.5","0","253.6",",0","231.6",",,,0","0",",T,,0","9.94",",0","15.21",",,,0","4.66",",,,0","","","","","","","","","",""
"USW00003841","1977-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","677.6","0","0.0",",0","12",",0","7",",0","2",",0","1",",0","1",",0","0",",0","22",",0","5",",0","0",",0","0",",0","","","","","","","-13.9",",0,07,","25",",,0,30,","25",",,0,30,","46.7",",,0,24,","18.9",",0,05,","957.7","0","498.2",",0","122.5",",,,0","25",",,,0","2.26",",0","7.89",",,,0","-3.37",",,,0","","","","","","","","","",""
"USW00003841","1978-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","15",",0","11",",0","2",",0","14",",0","4",",0","0",",0","28",",0","11",",0","0",",0","0",",0","","","","","","","-16.1",",0,11,","102",",,0,22,+","76",",,0,20,+","38.4",",,0,08,","12.8",",0,08,+","1607.7","0","650.0",",0","152.4",",,,0","217",",,,0","-2.64",",0","1.69",",,,0","-6.96",",,,0","","","","","19.7",",X","","","",""
"USW00003841","1978-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","7",",0","4",",0","0",",0","4",",0","3",",0","0",",0","27",",0","4",",0","0",",0","0",",0","","","","","","","-13.3",",0,07,","25",",,0,28,+","58",",,0,21,","10.7",",,0,13,","15.0",",0,25,","2136.3","0","528.6",",0","28.7",",,,0","157",",,,0","-0.55",",0","4.31",",,,0","-5.40",",,,0","","","","","","","","","",""
"USW00003841","1978-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","12",",0","11",",0","0",",0","1",",0","2",",0","0",",0","11",",0","1",",0","8",",0","0",",0","","","","","","","-11.1",",0,05,","25",",,0,18,","61",",,0,02,","21.1",",,0,14,","27.8",",0,31,","2462.5","0","326.2",",0","119.2",",,,0","86",",,,0","7.81",",0","14.57",",,,0","1.05",",,,0","","","","","","","","","",""
"USW00003841","1978-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","1.7","0","1.7",",0","11",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","","","0.6",",0,28,","0",",,0,30,+","0",",T,0,21,","34.3",",,0,18,","30.0",",0,09,","2595.0","0","132.5",",0","81.8",",,,0","0",",T,,0","13.97",",0","21.76",",,,0","6.19",",,,0","","","","","17.9",",X","","","",""
"USW00003841","1978-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","49.2","0","47.5",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","","","4.4",",0,03,+","0",",,0,31,+","0",",,0,31,+","27.2",",,0,08,","31.7",",0,27,","2658.9","0","63.9",",0","114.3",",,,0","0",",,,0","17.81",",0","24.45",",,,0","11.17",",,,0","","","","","16.5",",X","","","",""
"USW00003841","1978-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","175.1","0","125.9",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","","","9.4",",0,15,","0",",,0,30,+","0",",,0,30,+","72.1",",,0,08,","36.7",",0,28,","2660.0","0","1.1",",0","100.7",",,,0","0",",,,0","22.49",",0","30.02",",,,0","14.97",",,,0","","","","","15.6",",X","","","",""
"USW00003841","1978-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","359.9","0","184.8",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","","","13.3",",0,12,","0",",,0,31,+","0",",,0,31,+","39.1",",,0,15,","34.4",",0,23,+","0.0","0","0.0",",0","124.3",",,,0","0",",,,0","24.30",",0","30.96",",,,0","17.63",",,,0","","","","","","","","","",""
