"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023034","1993-11","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.9",",X","1413.4","0","7.2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","8",",0","0",",0","3","","1","","1","","-7.2",",0,26,","0",",,0,30,+","0",",,0,30,+","0.8",",,0,16,","28.3",",0,04,","320.8","0","  17.2",",,,0,0,2","225.6",",0","  21.1",",,,0,0,2","   8.3",",,,0,0,2","  11.7",",,,0,0,2","  13.0",",,,0,0,2","  15.9",",,,0,0,2","1.3",",,,0","0",",,,0","11.05",",0","18.26",",,,0","3.85",",,,0","","","20",",X","","","","","270",",X","13.0",",X","","","","","20.6",",X"
"USW00023034","1993-12","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.6",",X","1413.4","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","8",",0","0",",0","4","","1","","1","","-5.0",",0,15,","0",",,0,31,+","0",",T,0,22,","11.2",",,0,21,","23.9",",0,08,+","578.8","0","  15.0",",,,0,0,2","258.0",",0","  17.2",",,,0,0,2","   6.7",",,,0,0,2","   8.3",",,,0,0,2","  11.0",",,,0,0,2","  13.6",",,,0,0,2","19.2",",,,0","0",",T,,0","10.01",",0","17.15",",,,0","2.87",",,,0","","","300",",X","","","","","315",",X","17.9",",X","","","","","23.6",",X"
"USW00023034","1994-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.5",",X","0.0","0","0.0",",0","7",",0","4",",0","0",",0","1",",0","1",",0","0",",0","12",",0","0",",0","5",",0","0",",0","11","","3","","1","","-6.7",",0,19,","25",",,0,31,","43",",,0,31,","18.3",",,0,21,","23.3",",0,06,","891.6","0","  13.3",",,,0,0,2","312.8",",0","  16.7",",,,0,0,2","   7.2",",,,0,0,2","   8.3",",,,0,0,2","   9.8",",,,0,0,2","  12.4",",,,0,0,2","43.0",",,,0","61",",,,0","8.24",",0","14.82",",,,0","1.67",",,,0","","","200",",X","","","","","360",",X","15.6",",X","","","","","21.1",",X"
"USW00023034","1994-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.7",",X","2.8","0","2.8",",0","3",",0","1",",0","0",",0","1",",0","0",",0","0",",0","9",",0","0",",0","7",",0","0",",0","7","","1","","2","","-7.8",",0,01,","25",",,0,01,","0",",,0,28,+","6.9",",,0,21,","27.8",",0,08,","1112.4","0","  15.0",",,,0,0,2","220.8",",0","  18.3",",,,0,0,2","   7.2",",,,0,0,2","   8.9",",,,0,0,2","  10.8",",,,0,0,2","  13.8",",,,0,0,2","8.7",",,,0","0",",,,0","10.55",",0","18.18",",,,0","2.92",",,,0","","","180",",X","","","","","180",",X","13.0",",X","","","","","18.5",",X"
"USW00023034","1994-03","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.2",",X","41.4","0","38.6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","1",",0","4","","","","","","-4.4",",0,10,","0",",T,0,09,","0",",T,0,09,","0.5",",,0,15,","34.4",",0,19,","1229.3","0","  21.1",",,,0,0,2","116.9",",0","  26.1",",,,0,0,2","  10.0",",,,0,0,2","  12.8",",,,0,0,2","  15.7",",,,0,0,2","  19.9",",,,0,0,2","1.1",",,,0","0",",T,,0","15.81",",0","23.91",",,,0","7.71",",,,0","","","30",",X","","","","","180",",X","9.8",",X","","","","","13.9",",X"
"USW00023034","1994-04","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.7",",X","111.7","0","70.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","3","","","","2","","0.6",",0,06,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,29,","35.6",",0,26,","1274.4","0","  25.0",",,,0,0,2","45.1",",0","  33.3",",,,0,0,2","  17.2",",,,0,0,2","  21.7",",,,0,0,2","  21.4",",,,0,0,2","  27.7",",,,0,0,2","24.7",",,,0","0",",,,0","19.17",",0","27.78",",,,0","10.57",",,,0","","","320",",X","","","","","360",",X","14.3",",X","","","","","21.1",",X"
"USW00023034","1994-05","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.6",",X","264.4","0","152.7",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","14","","","","7","","6.1",",0,01,","0",",,0,31,+","0",",,0,31,+","45.5",",,0,12,","37.2",",0,30,","1284.4","0","  26.7",",,,0,0,2","10.0",",0","  33.9",",,,0,0,2","  16.1",",,,0,0,2","  19.4",",,,0,0,2","  21.9",",,,0,0,2","  26.0",",,,0,0,2","83.6",",,,0","0",",,,0","22.94",",0","29.48",",,,0","16.39",",,,0","","","310",",X","","","","","315",",X","13.4",",X","","","","","21.1",",X"
"USW00023034","1994-06","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.3",",X","583.2","0","318.8",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","29",",0","2","","","","6","","17.2",",0,10,+","0",",,0,30,+","0",",,0,30,+","8.9",",,0,09,","43.3",",0,28,","1284.4","0","  31.7",",,,0,0,2","0.0",",0","  38.9",",,,0,0,2","  25.6",",,,0,0,2","  30.0",",,,0,0,2","  28.0",",,,0,0,2","  34.3",",,,0,0,2","26.4",",,,0","0",",,,0","28.96",",0","36.44",",,,0","21.48",",,,0","","","350",",X","","","","","360",",X","20.6",",X","","","","","27.2",",X"
"USW00023034","1994-07","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.2",",X","940.3","0","357.1",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","4","","18.3",",0,29,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,13,","42.2",",0,07,","0.0","0","  33.3",",,,0,0,2","0.0",",0","  41.1",",,,0,0,2","  27.8",",,,0,0,2","  32.2",",,,0,0,2","  31.2",",,,0,0,2","  38.2",",,,0,0,2","6.4",",,,0","0",",,,0","29.85",",0","37.04",",,,0","22.66",",,,0","","","30",",X","","","","","45",",X","14.8",",X","","","","","21.1",",X"
"USW00023034","1994-08","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.5",",X","1267.9","0","327.6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","2","","","","2","","17.8",",0,01,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,31,","40.0",",0,17,","0.0","0","","","0.0",",0","","","","","","","","","","","33.0",",,,0","0",",,,0","28.90",",0","35.83",",,,0","21.97",",,,0","","","310",",X","","","","","360",",X","18.3",",X","","","","","22.1",",X"
"USW00023034","1994-09","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.0",",X","1427.7","0","159.8",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","5","","1","","5","","6.7",",0,23,","0",",,0,30,+","0",",,0,30,+","50.5",",,0,08,","37.2",",0,05,","2.7","0","  28.9",",,,0,0,2","2.7",",0","  36.7",",,,0,0,2","  18.3",",,,0,0,2","  23.9",",,,0,0,2","  23.5",",,,0,0,2","  28.7",",,,0,0,2","77.2",",,,0","0",",,,0","23.57",",0","30.70",",,,0","16.43",",,,0","","","20",",X","","","","","45",",X","13.4",",X","","","","","18.0",",X"
"USW00023034","1994-10","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.0",",X","1505.0","0","77.3",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","8","","","","7","","3.3",",0,11,","0",",,0,31,+","0",",T,0,17,","42.4",",,0,17,","34.4",",0,02,","51.6","0","  24.4",",,,0,0,2","48.9",",0","  29.4",",,,0,0,2","  16.7",",,,0,0,2","  17.8",",,,0,0,2","  20.1",",,,0,0,2","  23.2",",,,0,0,2","108.5",",,,0","0",",T,,0","19.25",",0","25.67",",,,0","12.83",",,,0","","","320",",X","","","","","180",",X","14.3",",X","","","","","24.2",",X"
"USW00023034","1994-11","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.8",",X","1517.1","0","12.1",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","10","","1","","3","","-5.0",",0,30,","0",",,0,30,+","0",",,0,30,+","31.2",",,0,14,","28.9",",0,03,","203.3","0","  18.3","1,,,0,0,2","151.7",",0","  21.1","1,,,0,0,2","  12.2","1,,,0,0,2","  13.3","1,,,0,0,2","  15.4","1,,,0,0,2","  17.3","1,,,0,0,2","49.7",",,,0","0",",,,0","13.68",",0","20.35",",,,0","7.00",",,,0","","","310",",X","","","","","315",",X","15.6",",X","","","","","32.9",",X"
"USW00023034","1994-12","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","3.6",",X","1517.6","0","0.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","5",",0","0",",0","15","","6","","2","","-2.2",",0,25,+","0",",,0,31,+","0",",,0,31,+","11.9",",,0,27,","26.1",",0,04,","464.2","0","  15.0",",,,0,0,2","260.9",",0","  17.8",",,,0,0,2","   9.4",",,,0,0,2","  10.0",",,,0,0,2","  11.6",",,,0,0,2","  13.1",",,,0,0,2","30.7",",,,0","0",",,,0","9.93",",0","16.56",",,,0","3.30",",,,0","","","190",",X","","","","","180",",X","13.4",",X","","","","","21.6",",X"
"USW00023034","1995-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.7",",X","0.0","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","8",",0","0",",0","6","","","","1","","-3.3",",0,02,","0",",,0,31,+","0",",T,0,04,+","3.6",",,0,02,","27.8",",0,11,","745.1","0","","","280.9",",0","","","","","","","","","","","7.9",",,,0","0",",T,,0","9.27",",0","16.18",",,,0","2.36",",,,0","","","260",",X","","","","","270",",X","16.1",",X","","","","","21.6",",X"
"USW00023034","1995-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.9",",X","0.0","0","0.0",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","14",",0","0",",0","9","","1","","3","","-5.0",",0,08,","0",",,0,28,+","0",",,0,28,+","34.5",",,0,26,","27.8",",0,02,","943.2","0","  15.6",",,,0,0,2","198.1",",0","  18.3","1,,,0,0,2","   8.9",",,,0,0,2","  10.0","1,,,0,0,2","  11.6",",,,0,0,2","  14.4","1,,,0,0,2","71.2",",,,0","0",",,,0","11.26",",0","18.98",",,,0","3.54",",,,0","","","50",",X","","","","","45",",X","14.3",",X","","","","","18.5",",X"
"USW00023034","1995-03","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.1",",X","20.3","0","20.3",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","6",",0","1",",0","15",",0","2",",0","10","","1","","3","","-6.7",",0,08,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,12,","33.3",",0,22,","1132.7","0","  18.9",",,,0,0,2","189.5",",0","  22.8",",,,0,0,2","   8.9",",,,0,0,2","   9.4",",,,0,0,2","  13.8",",,,0,0,2","  16.4",",,,0,0,2","25.7",",,,0","0",",,,0","12.88",",0","19.58",",,,0","6.17",",,,0","","","340",",X","","","","","360",",X","14.3",",X","","","","","20.6",",X"
"USW00023034","1995-04","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.7",",X","85.6","0","65.3",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","6",",0","2","","","","3","","1.1",",0,01,","0",",,0,30,+","0",",,0,30,+","55.1",",,0,04,","37.2",",0,30,","1186.7","0","  22.2",",,,0,0,2","54.0",",0","  28.9",",,,0,0,2","  13.9",",,,0,0,2","  15.0",",,,0,0,2","  18.0",",,,0,0,2","  22.5",",,,0,0,2","67.9",",,,0","0",",,,0","18.71",",0","27.02",",,,0","10.39",",,,0","","","270",",X","","","","","270",",X","16.1",",X","","","","","24.2",",X"
"USW00023034","1995-05","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.6",",X","239.5","0","153.9",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","9","","1","","11","","8.9",",0,19,+","0",",,0,31,+","0",",T,0,31,","26.4",",,0,26,","38.3",",0,14,","1187.8","0","  26.7",",,,0,0,2","1.1",",0","  31.1",",,,0,0,2","  18.9",",,,0,0,2","  21.7",",,,0,0,2","  22.7",",,,0,0,2","  27.2",",,,0,0,2","111.6",",,,0","0",",T,,0","23.26",",0","30.64",",,,0","15.89",",,,0","","","340",",X","","","","","360",",X","17.4",",X","","","","","30.8",",X"
"USW00023034","1995-06","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.0",",X","448.4","0","208.9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","3","","","","10","","11.1",",0,12,","0",",,0,30,+","0",",,0,30,+","18.8",",,0,28,","36.7",",0,28,","1187.8","0","  28.9",",,,0,0,2","0.0",",0","  36.1",",,,0,0,2","  22.2",",,,0,0,2","  25.0",",,,0,0,2","  25.6",",,,0,0,2","  30.5",",,,0,0,2","34.8",",,,0","0",",,,0","25.30",",0","31.93",",,,0","18.66",",,,0","","","320",",X","","","","","360",",X","17.9",",X","","","","","27.2",",X"
"USW00023034","1995-07","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.5",",X","779.5","0","331.1",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","5","","17.2",",0,01,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,31,","42.2",",0,29,","0.0","0","  32.8",",,,0,0,2","0.0",",0","  41.1",",,,0,0,2","  25.0",",,,0,0,2","  27.8",",,,0,0,2","  30.0",",,,0,0,2","  35.9",",,,0,0,2","4.4",",,,0","0",",,,0","29.01",",0","36.61",",,,0","21.41",",,,0","","","120",",X","","","","","135",",X","15.6",",X","","","","","22.1",",X"
"USW00023034","1995-08","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.0",",X","1076.9","0","297.4",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","6","","","","1","","17.2",",0,11,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,03,","37.8",",0,29,","0.0","0","  31.7","1,,,0,0,2","0.0",",0","  36.7","1,,,0,0,2","  23.9","1,,,0,0,2","  28.3","1,,,0,0,2","  29.0","1,,,0,0,2","  33.3","1,,,0,0,2","61.1",",,,0","0",",,,0","27.93",",0","34.58",",,,0","21.27",",,,0","","","100",",X","","","","","45",",X","13.9",",X","","","","","18.0",",X"
"USW00023034","1995-09","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.2",",X","1270.0","0","193.1",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","14",",0","7","","","","3","","6.7",",0,23,","0",",,0,30,+","0",",,0,30,+","32.8",",,0,14,","39.4",",0,06,","12.8","0","  32.2",",,,0,0,2","12.8",",0","  38.3",",,,0,0,2","  18.9",",,,0,0,2","  21.7",",,,0,0,2","  26.1",",,,0,0,2","  30.1",",,,0,0,2","57.7",",,,0","0",",,,0","24.34",",0","30.87",",,,0","17.82",",,,0","","","360",",X","","","","","360",",X","13.0",",X","","","","","18.0",",X"
"USW00023034","1995-10","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.5",",X","1321.8","0","51.8",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","2","","","","2","","2.2",",0,24,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,02,","35.0",",0,19,","46.7","0","  25.0",",,,0,0,2","33.9",",0","  28.9",",,,0,0,2","  18.3",",,,0,0,2","  20.6",",,,0,0,2","  20.9",",,,0,0,2","  24.3",",,,0,0,2","47.3",",,,0","0",",,,0","18.91",",0","27.62",",,,0","10.20",",,,0","","","10",",X","","","","","360",",X","12.5",",X","","","","","19.0",",X"
"USW00023034","1995-11","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.8",",X","1325.1","0","3.3",",0","4",",0","1",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","18",",0","0",",0","5","","2","","1","","-1.1",",0,29,","0",",,0,30,+","0",",T,0,28,","40.1",",,0,17,","29.4",",0,10,","213.4","0","  20.0","1,,,0,0,2","166.7",",0","  25.6","1,,,0,0,2","  12.8","1,,,0,0,2","  14.4","1,,,0,0,2","  15.5","1,,,0,0,2","  17.6","1,,,0,0,2","42.7",",,,0","0",",T,,0","12.89",",0","20.31",",,,0","5.46",",,,0","","","360",",X","","","","","180",",X","13.0",",X","","","","","18.0",",X"
"USW00023034","1995-12","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.8",",X","1326.8","0","1.7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","11",",0","0",",0","8","","1","","","","-7.8",",0,10,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,18,","29.4",",0,13,","503.4","0","  14.4",",,,0,0,2","290.0",",0","  16.7",",,,0,0,2","   7.8",",,,0,0,2","   9.4",",,,0,0,2","  11.6",",,,0,0,2","  13.3",",,,0,0,2","5.1",",,,0","0",",,,0","9.03",",0","16.31",",,,0","1.75",",,,0","","","30",",X","","","","","45",",X","13.9",",X","","","","","16.4",",X"
"USW00023034","1996-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.5",",X","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","11",",0","0",",0","4","","","","","","-11.1",",0,07,","0",",,0,31,+","0",",T,0,01,","1.5",",,0,01,","26.7",",0,14,","840.2","0","  13.3",",,,0,0,2","336.8",",0","  17.8",",,,0,0,2","   6.1",",,,0,0,2","   8.9",",,,0,0,2","   9.8",",,,0,0,2","  12.4",",,,0,0,2","1.5",",,,0","0",",T,,0","7.47",",0","16.67",",,,0","-1.73",",,,0","","","270",",X","","","","","270",",X","14.3",",X","","","","","22.6",",X"
"USW00023034","1996-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.7",",X","13.8","0","13.8",",0","3",",0","1",",0","0",",0","","","","","0",",0","12",",0","2",",0","17",",0","2",",0","4","","1","","","","-13.9",",0,04,","","","","","4.6",",,0,01,","36.1",",0,22,","1053.1","0","  16.1",",,,0,0,2","212.9",",0","  22.8",",,,0,0,2","   4.4",",,,0,0,2","   8.3",",,,0,0,2","  10.8",",,,0,0,2","  16.7",",,,0,0,2","5.9",",,,0","","","11.47",",0","20.07",",,,0","2.86",",,,0","","","","","20",",X","20",",X","","","","","16.1",",X","18.3",",X","",""
"USW00023034","1996-03","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.2",",X","21.6","0","7.8",",0","2",",0","1",",0","0",",0","0","2,Z","0","2,Z","0",",0","13",",0","0",",0","19",",0","0",",0","4","","1","","","","-9.4",",0,09,","0","2,,Z,31,+","0","2,,Z,31,+","6.9",",,0,27,","30.0",",0,13,","1257.8","0","  15.6",",,,0,0,2","204.7",",0","  22.8",",,,0,0,2","   4.4",",,,0,0,2","   8.9",",,,0,0,2","   9.6",",,,0,0,2","  18.7",",,,0,0,2","7.2",",,,0","0","2,,,Z","11.98",",0","20.75",",,,0","3.21",",,,0","","","","","10",",X","270",",X","","","","","16.1",",X","18.3",",X","",""
"USW00023034","1996-04","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.1",",X","80.4","0","58.8",",0","3",",0","2",",0","1",",0","0","1,Z","0","1,Z","0",",0","2",",0","0",",0","26",",0","7",",0","4","","","","3","","0.0",",0,05,+","0","1,,Z,30,+","0","1,,Z,30,+","50.8",",,0,05,","37.2",",0,25,","1321.7","0","  19.4",",,,0,0,2","63.9",",0","  29.4",",,,0,0,2","   4.4",",,,0,0,2","  11.1",",,,0,0,2","  14.5",",,,0,0,2","  24.3",",,,0,0,2","60.4",",,,0","0","1,,,Z","18.17",",0","26.96",",,,0","9.37",",,,0","","","","","30",",X","20",",X","","","","","14.8",",X","17.9",",X","",""
"USW00023034","1996-05","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.4",",X","350.0","0","269.6",",0","4",",0","3",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","25",",0","5","","","","7","","13.3",",0,02,","0",",,Z,31,+","0",",,Z,31,+","29.5",",,0,10,","38.9",",0,22,+","1321.7","0","  27.8",",,,0,0,2","0.0",",0","  35.6",",,,0,0,2","  15.6",",,,0,0,2","  28.3",",,,0,0,2","  23.8",",,,0,0,2","  32.0",",,,0,0,2","52.9",",,,0","0",",,,Z","27.03",",0","34.36",",,,0","19.70",",,,0","","","","","300",",X","300",",X","","","","","17.9",",X","21.5",",X","",""
"USW00023034","1996-06","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","3.6",",X","638.5","0","288.5",",0","8",",0","4",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","27",",0","3","","","","9","","14.4",",0,09,+","0",",,Z,30,+","0",",,Z,30,+","27.9",",,0,04,","41.1",",0,20,+","1321.7","0","  30.0",",,,0,0,2","0.0",",0","  38.9",",,,0,0,2","  21.7",",,,0,0,2","  27.8",",,,0,0,2","  26.1",",,,0,0,2","  34.9",",,,0,0,2","46.0",",,,0","0",",,,Z","27.95",",0","35.13",",,,0","20.76",",,,0","","","","","10",",X","10",",X","","","","","24.6",",X","26.4",",X","",""
"USW00023034","1996-07","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","3.6",",X","989.9","0","351.4",",0","3",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","29",",0","3","","","","2","","20.0",",0,05,","0",",,Z,31,+","0",",,Z,31,+","3.8",",,0,14,","39.4",",0,07,","0.0","0","  31.1",",,,0,0,2","0.0",",0","  40.0",",,,0,0,2","  27.2",",,,0,0,2","  32.8",",,,0,0,2","  29.3",",,,0,0,2","  38.1",",,,0,0,2","6.6",",,,0","0",",,,Z","29.67",",0","36.59",",,,0","22.74",",,,0","","","","","350",",X","100",",X","","","","","13.0",",X","16.5",",X","",""
"USW00023034","1996-08","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","3.2",",X","1271.1","0","281.2",",0","11",",0","7",",0","2",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","21",",0","8","","1","","9","","18.3",",0,13,","0",",,Z,31,+","0",",,Z,31,+","66.3",",,0,28,","40.0",",0,03,","0.0","0","  31.7",",,,0,0,2","0.0",",0","  41.1",",,,0,0,2","  23.3",",,,0,0,2","  26.7",",,,0,0,2","  27.2",",,,0,0,2","  34.9",",,,0,0,2","194.7",",,,0","0",",,,Z","27.40",",0","33.42",",,,0","21.38",",,,0","","","","","190",",X","150",",X","","","","","13.0",",X","16.1",",X","",""
"USW00023034","1996-09","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","3.0",",X","1420.2","0","149.1",",0","5",",0","3",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","29",",0","3",",0","15","","3","","4","","4.4",",0,28,","0",",,Z,30,+","0",",,Z,30,+","39.1",",,0,14,","32.2",",0,20,+","16.6","0","  25.0",",,,0,0,2","16.6",",0","  32.8",",,,0,0,2","  17.2",",,,0,0,2","  21.7",",,,0,0,2","  22.9",",,,0,0,2","  28.0",",,,0,0,2","48.8",",,,0","0",",,,Z","22.75",",0","28.83",",,,0","16.67",",,,0","","","","","230",",X","230",",X","","","","","13.9",",X","16.5",",X","",""
"USW00023034","1996-10","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","3.6",",X","1463.7","0","43.5",",0","6",",0","3",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","27",",0","0",",0","10","","2","","4","","0.6",",0,23,","0",",,Z,31,+","0",",,Z,31,+","48.5",",,0,28,","31.1",",0,20,+","58.8","0","  21.7",",,,0,0,2","42.2",",0","  25.0",",,,0,0,2","  13.3",",,,0,0,2","  17.2",",,,0,0,2","  18.0",",,,0,0,2","  22.6",",,,0,0,2","61.5",",,,0","0",",,,Z","18.38",",0","25.94",",,,0","10.82",",,,0","","","","","340",",X","360",",X","","","","","14.3",",X","17.0",",X","",""
