"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003929","1998-05","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","4.0",",W","105.3","W","100.3",",W","","","","","","","","","","","0",",W","0",",W","0",",W","30",",W","3",",W","","","","","8.3",",W,08,+","","","","","","","34.4",",W,30,","","","16.0",",W","","","","","21.05",",W","27.18",",,,W","14.93",",,,W","220",",W","210",",W","","","14.3",",W","19.2",",W","",""
"USW00003929","1998-06","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","4.9","1,W","250.4","W","145.1",",W","17",",W","10",",W","2",",W","","","","","0",",W","0",",W","0",",W","27",",W","10",",W","","","","","6.7",",W,06,","","","","","62.2",",,W,08,","33.9",",W,25,","","","18.8",",W","211.0",",,,W","","","22.54",",W","28.15",",,,W","16.93",",,,W","260",",W","250",",W","","","19.2",",W","23.2",",W","",""
"USW00003929","1998-07","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","3.0",",W","469.7","W","219.3",",W","15",",W","8",",W","3",",W","","","","","0",",W","0",",W","0",",W","31",",W","8",",W","","","","","16.7",",W,31,+","","","","","81.5",",,W,30,","37.2",",W,20,","0.0","","0.0",",W","201.2",",,,W","","","25.41",",W","29.81",",,,W","21.01",",,,W","290",",W","290",",W","","","13.0",",W","13.4",",W","",""
"USW00003929","1998-08","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","3.3",",W","685.7","W","216.0",",W","8",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","10",",W","","","","","16.1",",W,07,","","","","","16.5",",,W,26,","36.7",",W,24,","0.0","","0.0",",W","42.4",",,,W","","","25.30",",W","30.72",",,,W","19.88",",,,W","10",",W","10",",W","","","14.3",",W","17.9",",W","",""
"USW00003929","1998-09","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","3.7",",W","823.2","W","137.5","1,W","14",",W","10",",W","3",",W","","","","","0","1,W","0","1,W","0","1,W","28","1,W","4","1,W","","","","","10.6","1,W,23,","","","","","112.0",",,W,13,","36.1","1,W,06,","3.3","","3.3","1,W","256.0",",,,W","","","22.96","1,W","28.24","1,,,W","17.68","1,,,W","210",",W","210",",W","","","12.5",",W","16.5",",W","",""
"USW00003929","1998-10","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","4.1",",W","831.5","W","8.3",",W","9",",W","6",",W","2",",W","","","","","0",",W","0",",W","0",",W","13",",W","0",",W","","","","","3.9",",W,22,","","","","","48.5",",,W,04,","26.1",",W,16,","128.0","","124.7",",W","140.1",",,,W","","","14.58",",W","19.98",",,,W","9.17",",,,W","200",",W","200",",W","","","17.4",",W","21.5",",W","",""
"USW00003929","1998-11","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","4.9",",W","831.5","W","0.0",",W","8",",W","6",",W","2",",W","","","","","0",",W","4",",W","0",",W","2",",W","0",",W","","","","","-2.2",",W,06,","","","","","53.8",",,W,01,","22.2",",W,29,","404.7","","276.7",",W","139.2",",,,W","","","9.11",",W","14.17",",,,W","4.05",",,,W","170",",W","250",",W","","","17.0",",W","21.5",",W","",""
"USW00003929","1998-12","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","4.0",",W","831.5","W","0.0",",W","4",",W","2",",W","1",",W","","","","","1",",W","23",",W","7",",W","0",",W","0",",W","","","","","-17.8",",W,22,","","","","","34.0",",,W,06,","20.0",",W,05,+","921.0","","516.3",",W","38.4",",,,W","","","1.68",",W","6.95",",,,W","-3.60",",,,W","180",",W","310",",W","","","26.4",",W","17.4",",W","",""
"USW00003929","1999-01","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","5.0",",W","0.0","W","0.0",",W","7",",W","4",",W","1",",W","","","","","2",",W","27",",W","9",",W","0",",W","0",",W","","","","","-19.4",",W,04,","","","","","39.6",",,W,30,","15.6",",W,26,","1546.1","W","625.1",",W","53.5",",,,W","","","-1.83",",W","2.53",",,,W","-6.19",",,,W","190",",W","190",",W","","","13.9",",W","16.5",",W","",""
"USW00003929","1999-02","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","5.0",",W","0.0","W","0.0",",W","12",",W","3",",W","0",",W","","","","","0",",W","14",",W","0",",W","2",",W","0",",W","","","","","-6.1",",W,13,","","","","","13.2",",,W,11,","22.8",",W,10,","1905.2","W","359.1",",W","36.7",",,,W","","","5.51",",W","10.68",",,,W","0.34",",,,W","310",",W","300",",W","","","14.3",",W","17.9",",W","",""
"USW00003929","1999-03","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","5.0",",W","0.0","W","0.0",",W","8",",W","3",",W","0",",W","","","","","0",",W","16",",W","0",",W","2",",W","0",",W","","","","","-4.4",",W,03,","","","","","25.1",",,W,08,","22.8",",W,16,","2289.1","W","383.9",",W","36.8",",,,W","","","5.95",",W","11.60",",,,W","0.30",",,,W","320",",W","160",",W","","","13.0",",W","15.2",",W","",""
"USW00003929","1999-04","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","5.4","1,W","3.6","W","3.6","1,W","13","1,W","9","1,W","3","1,W","","","","","0","1,W","0","1,W","0","1,W","10","1,W","0","1,W","","","","","0.6","1,W,18,","","","","","37.8","1,,W,26,","26.7","1,W,20,","2456.4","W","167.3","1,W","138.3","1,,,W","","","12.69","1,W","17.52","1,,,W","7.86","1,,,W","180","1,W","170","1,W","","","17.9","1,W","22.8","1,W","",""
"USW00003929","1999-05","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","4.3",",W","23.7","W","20.1",",W","12",",W","9",",W","2",",W","","","","","0",",W","0",",W","0",",W","25",",W","0",",W","","","","","5.0",",W,01,","","","","","40.1",",,W,04,","28.3",",W,09,","2505.6","W","49.2",",W","140.3",",,,W","","","17.39",",W","23.10",",,,W","11.68",",,,W","140",",W","140",",W","","","19.2",",W","22.8",",W","",""
"USW00003929","1999-06","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","3.8",",W","131.6","W","107.9","1,W","19",",W","9",",W","4",",W","","","","","0","1,W","0","1,W","0","1,W","28","1,W","0","1,W","","","","","9.4","1,W,17,","","","","","57.2",",,W,27,","31.7","1,W,07,+","2513.9","W","8.3","1,W","211.8",",,,W","","","21.77","1,W","26.65","1,,,W","16.88","1,,,W","310",",W","300",",W","","","17.4",",W","21.9",",W","",""
"USW00003929","1999-07","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","3.9",",W","392.9","W","261.3",",W","5",",W","2",",W","1",",W","","","","","0",",W","0",",W","0",",W","31",",W","16",",W","","","","","12.8",",W,12,","","","","","26.2",",,W,09,","39.4",",W,29,","0.0","W","0.0",",W","30.9",",,,W","","","26.76",",W","32.29",",,,W","21.24",",,,W","180",",W","180",",W","","","12.5",",W","14.8",",W","",""
"USW00003929","1999-08","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","3.2",",W","571.1","W","178.2","1,W","9",",W","5",",W","0",",W","","","","","0","1,W","0","1,W","0","1,W","30","1,W","9","1,W","","","","","13.3","1,W,14,","","","","","23.9",",,W,03,","36.7","1,W,16,","0.0","W","0.0","1,W","63.1",",,,W","","","24.27","1,W","30.20","1,,,W","18.34","1,,,W","320",",W","320",",W","","","11.6",",W","14.8",",W","",""
"USW00003929","1999-09","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","3.7",",W","627.9","W","56.8",",W","11",",W","6",",W","3",",W","","","","","0",",W","0",",W","0",",W","24",",W","3",",W","","","","","3.3",",W,21,","","","","","73.9",",,W,27,","33.3",",W,01,","56.3","W","56.3",",W","174.7",",,,W","","","18.35",",W","24.55",",,,W","12.15",",,,W","20",",W","260",",W","","","11.2",",W","14.8",",W","",""
"USW00003929","1999-10","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","4.3",",W","637.0","W","9.1",",W","4",",W","2",",W","0",",W","","","","","0",",W","4",",W","0",",W","18",",W","0",",W","","","","","-2.8",",W,24,","","","","","14.5",",,W,02,","29.4",",W,15,","210.6","W","154.3",",W","23.4",",,,W","","","13.65",",W","20.47",",,,W","6.84",",,,W","170",",W","160",",W","","","14.3",",W","17.4",",W","",""
"USW00003929","1999-11","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","4.3",",W","637.8","W","0.8",",W","3",",W","1",",W","1",",W","","","","","0",",W","7",",W","0",",W","10",",W","0",",W","","","","","-3.9",",W,25,","","","","","43.2",",,W,22,","26.1",",W,13,","433.8","W","223.2",",W","45.5",",,,W","","","10.92",",W","17.47",",,,W","4.37",",,,W","180",",W","180",",W","","","16.1",",W","19.7",",W","",""
"USW00003929","1999-12","38.84389","-94.56028","321.9","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","4.6",",W","637.8","W","0.0",",W","8",",W","4",",W","0",",W","","","","","0",",W","25",",W","4",",W","0",",W","0",",W","","","","","-12.8",",W,21,","","","","","21.8",",,W,09,","18.9",",W,29,","930.7","W","496.9",",W","51.3",",,,W","","","2.30",",W","7.49",",,,W","-2.88",",,,W","360",",W","300",",W","","","13.4",",W","16.5",",W","",""
