"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094051","2017-04","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.2",",W","0.0","W","0.0",",W","6",",W","2",",W","0",",W","0",",W","","","0",",W","14",",W","0",",W","3",",W","0",",W","-6.6",",W,05,","0",",,W,30,+","","","5.8",",,W,19,","25.0",",W,13,","4026.5","W","322.0",",W","12.9",",,,W","","","7.60",",W","15.11",",,,W","0.09",",,,W","","","320",",W","310",",W","15.7",",W","19.7",",W"
"USW00094051","2017-05","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.6",",W","7.6","W","7.6",",W","7",",W","0",",W","0",",W","0","1,W","","","0",",W","5",",W","0",",W","21",",W","0",",W","-3.8",",W,19,","0","1,,W,31,+","","","2.3",",,W,13,","31.7",",W,12,","4201.7","W","175.2",",W","7.5",",,,W","","","12.93",",W","22.52",",,,W","3.33",",,,W","","","320",",W","310","1,W","19.2",",W","22.8","1,W"
"USW00094051","2017-06","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.9",",W","46.6","W","39.0",",W","4",",W","2",",W","0",",W","0","2,W","0","1,W","0",",W","0",",W","0",",W","29",",W","5",",W","3.9",",W,25,","0","2,,W,30,+","0","1,,W,30,+","14.2",",,W,27,","35.6",",W,04,+","4238.7","W","37.0",",W","19.6",",,,W","0","1,,,W","18.40",",W","27.77",",,,W","9.02",",,,W","","","270",",W","280","1,W","19.2",",W","24.1","1,W"
"USW00094051","2017-07","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.7",",W","251.8","W","205.2",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","24",",W","10.0",",W,26,+","0",",,W,31,+","0",",,W,31,+","5.3",",,W,19,","40.0",",W,08,","0.0","W","0.0",",W","7.6",",,,W","0",",,,W","24.95",",W","35.19",",,,W","14.72",",,,W","","","290",",W","300",",W","21.5",",W","26.8",",W"
"USW00094051","2017-08","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.2",",W","324.8","W","73.0",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","11",",W","5.0",",W,22,+","0",",,W,31,+","0",",,W,31,+","1.0",",,W,02,","36.7",",W,24,","11.1","W","11.1",",W","3.1",",,,W","0",",,,W","20.33",",W","30.44",",,,W","10.22",",,,W","","","330",",W","330",",W","14.8",",W","18.8",",W"
"USW00094051","2017-09","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.1",",W","345.3","W","20.5",",W","7",",W","4",",W","0",",W","0",",W","","","0",",W","2",",W","0",",W","19",",W","5",",W","-1.6",",W,26,+","0",",,W,30,+","","","20.8",",,W,15,","34.4",",W,09,","156.9","W","145.8",",W","39.1",",,,W","","","14.16",",W","22.72",",,,W","5.60",",,,W","","","230",",W","240","2,W","14.3",",W","19.7","2,W"
"USW00094051","2017-10","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.9",",W","345.3","W","0.0",",W","7",",W","3",",W","0",",W","0",",W","","","0",",W","21",",W","0",",W","7",",W","0",",W","-8.8",",W,27,","0",",,W,31,+","","","7.6",",,W,01,","27.8",",W,19,","508.4","W","351.5",",W","18.4",",,,W","","","7.00",",W","15.63",",,,W","-1.64",",,,W","","","270",",W","300",",W","21.9",",W","28.6",",W"
"USW00094051","2017-11","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.5",",W","345.3","W","0.0",",W","5",",W","1",",W","0",",W","0",",W","0","5,W","4",",W","29",",W","8",",W","1",",W","0",",W","-22.1",",W,07,","0",",,W,30,+","0","5,,W,30,+","3.8",",,W,03,","22.8",",W,23,","1078.7","W","570.3",",W","7.2",",,,W","0","5,,,W","-0.68",",W","6.76",",,,W","-8.12",",,,W","","","310",",W","300",",W","19.7",",W","25.0",",W"
"USW00094051","2017-12","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.4",",W","345.3","W","0.0",",W","10",",W","4",",W","0",",W","0","1,W","","","9",",W","31",",W","14",",W","0",",W","0",",W","-36.0",",W,31,","0","1,,W,31,+","","","6.6",",,W,30,","15.0",",W,12,","1857.9","W","779.2",",W","24.0",",,,W","","","-6.80",",W","-0.61",",,,W","-12.99",",,,W","","","310",",W","310","1,W","18.3",",W","23.3","1,W"
"USW00094051","2018-01","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.1",",W","0.0","W","0.0",",W","10",",W","1",",W","0",",W","0","2,W","","","12",",W","31",",W","15",",W","0",",W","0",",W","-38.2",",W,01,","0","2,,W,31,+","","","6.4",",,W,10,","6.1",",W,30,+","2724.1","W","866.2",",W","14.9",",,,W","","","-9.61",",W","-2.19",",,,W","-17.02",",,,W","","","360",",W","350","2,W","15.7",",W","17.4","2,W"
"USW00094051","2018-02","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.5",",W","0.0","W","0.0",",W","12",",W","4",",W","0",",W","0","1,W","","","20",",W","28",",W","24",",W","0",",W","0",",W","-36.6",",W,10,","0","1,,W,28,+","","","15.0",",,W,08,","5.6",",W,14,","3669.7","W","945.6",",W","36.3",",,,W","","","-15.44",",W","-7.74",",,,W","-23.13",",,,W","","","290",",W","290","1,W","14.3",",W","17.9","1,W"
"USW00094051","2018-03","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.1",",W","0.0","W","0.0",",W","6",",W","2",",W","0",",W","0",",W","","","5",",W","31",",W","9",",W","0",",W","0",",W","-21.6",",W,06,+","0",",,W,31,+","","","14.2",",,W,16,","10.6",",W,30,+","4370.3","W","700.6",",W","22.7",",,,W","","","-4.27",",W","2.02",",,,W","-10.55",",,,W","","","320",",W","320",",W","14.3",",W","17.4",",W"
"USW00094051","2018-04","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.2",",W","0.0","W","0.0",",W","10",",W","6",",W","0",",W","0",",W","","","1",",W","20",",W","5",",W","5",",W","0",",W","-19.3",",W,03,","0",",,W,30,+","","","6.9",",,W,07,","26.1",",W,28,","4792.7","W","422.4",",W","30.1",",,,W","","","4.25",",W","11.06",",,,W","-2.55",",,,W","","","340",",W","350",",W","13.9",",W","17.4",",W"
"USW00094051","2018-05","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.5",",W","10.0","W","10.0",",W","14",",W","6",",W","0",",W","0","2,W","0","5,W","0",",W","0",",W","0",",W","21",",W","0",",W","2.2",",W,13,","0","2,,W,31,+","0","5,,W,31,+","22.1",",,W,23,","31.7",",W,26,","4894.2","W","101.5",",W","82.7",",,,W","0","5,,,W","15.38",",W","22.71",",,,W","8.05",",,,W","","","290",",W","280",",W","21.0",",W","27.7",",W"
"USW00094051","2018-06","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.6",",W","35.7","W","25.7",",W","13",",W","8",",W","0",",W","0",",W","0","2,W","0",",W","0",",W","0",",W","24",",W","3",",W","2.8",",W,12,","0",",,W,30,+","0","2,,W,30,+","24.9",",,W,25,","32.8",",W,29,+","4940.5","W","46.3",",W","96.7",",,,W","0","2,,,W","17.65",",W","25.19",",,,W","10.10",",,,W","","","310",",W","280",",W","17.4",",W","22.4",",W"
"USW00094051","2018-07","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.5",",W","150.2","W","114.5",",W","5",",W","1",",W","0",",W","0",",W","0","2,W","0",",W","0",",W","0",",W","31",",W","12",",W","7.2",",W,28,+","0",",,W,31,+","0","2,,W,31,+","10.2",",,W,03,","37.8",",W,10,","4.7","W","4.7",",W","13.3",",,,W","0","2,,,W","21.87",",W","31.05",",,,W","12.70",",,,W","","","310",",W","320",",W","25.9",",W","42.0",",W"
"USW00094051","2018-08","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.1","1,W","240.1","W","89.9","1,W","4",",W","3",",W","0",",W","0","1,W","0","1,W","0","1,W","0","1,W","0",",W","28",",W","12",",W","3.9","1,W,21,","0","1,,W,31,+","0","1,,W,31,+","24.9",",,W,06,","40.6",",W,11,","36.7","W","32.0",",W","45.0",",,,W","0","1,,,W","20.23","1,W","29.65",",,,W","10.81","1,,,W","","","280",",W","290","1,W","20.1",",W","29.1","1,W"
"USW00094051","2018-09","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.4",",W","244.0","W","3.9",",W","8",",W","4",",W","0",",W","0",",W","","","0",",W","2",",W","0",",W","15",",W","1",",W","-2.7",",W,28,","0",",,W,30,+","","","17.5",",,W,20,","32.2",",W,07,","210.8","W","174.1",",W","39.0",",,,W","","","12.66",",W","20.04",",,,W","5.29",",,,W","","","90",",W","90",",W","16.5",",W","19.2",",W"
"USW00094051","2018-10","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.3",",W","244.0","W","0.0",",W","8",",W","2",",W","0",",W","0",",W","","","0",",W","26",",W","0",",W","2",",W","0",",W","-6.6",",W,28,+","0",",,W,31,+","","","5.6",",,W,03,","21.7",",W,18,+","601.0","W","390.2",",W","14.7",",,,W","","","5.75",",W","13.58",",,,W","-2.09",",,,W","","","330",",W","330",",W","13.9",",W","17.0",",W"
"USW00094051","2018-11","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.3",",W","244.0","W","0.0",",W","8",",W","1",",W","0",",W","0",",W","","","2",",W","30",",W","5",",W","0",",W","0",",W","-21.0",",W,09,","0",",,W,30,+","","","14.0",",,W,02,","16.1",",W,14,","1163.9","W","562.9",",W","18.6",",,,W","","","-0.43",",W","6.51",",,,W","-7.37",",,,W","","","310",",W","300",",W","17.0",",W","21.5",",W"
"USW00094051","2018-12","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.1","1,W","244.0","W","0.0","1,W","7","1,W","3","1,W","0","1,W","0","2,W","","","4","1,W","29","1,W","11","1,W","0","1,W","0","1,W","-24.9","1,W,31,","0","2,,W,31,+","","","7.4","1,,W,02,","12.8","1,W,18,","1813.7","W","649.8","1,W","19.2","1,,,W","","","-3.33","1,W","2.80","1,,,W","-9.46","1,,,W","","","290","1,W","300","1,W","16.1","1,W","19.2","1,W"
"USW00094051","2019-01","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.5",",W","0.0","W","0.0",",W","8",",W","4",",W","0",",W","0","3,W","","","4",",W","31",",W","12",",W","0",",W","0",",W","-29.3",",W,24,","0","3,,W,31,+","","","6.1",",,W,17,","12.8",",W,10,","2504.0","W","690.3",",W","18.3",",,,W","","","-3.94",",W","2.33",",,,W","-10.20",",,,W","","","330",",W","330",",W","17.9",",W","22.4",",W"
"USW00094051","2019-02","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.3",",W","0.0","W","0.0",",W","18",",W","5",",W","0",",W","0","1,W","","","24",",W","28",",W","26",",W","0",",W","0",",W","-36.0",",W,07,","0","1,,W,28,+","","","9.1",",,W,03,","12.2",",W,02,","3542.2","W","1038.2",",W","39.2",",,,W","","","-18.74",",W","-12.43",",,,W","-25.06",",,,W","","","10",",W","360","1,W","13.0",",W","16.1","1,W"
"USW00094051","2019-03","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.1",",W","0.0","W","0.0",",W","4",",W","1",",W","0",",W","0",",W","0","4,W","9",",W","30",",W","9",",W","0",",W","0",",W","-34.3",",W,03,","0",",,W,31,+","0","4,,W,31,+","6.4",",,W,24,","19.4",",W,26,","4255.9","W","713.7",",W","8.0",",,,W","0","4,,,W","-4.69",",W","2.88",",,,W","-12.25",",,,W","","","330",",W","350","2,W","11.2",",W","13.0","2,W"
"USW00094051","2019-04","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0",",W","0.0","W","0.0",",W","9",",W","4",",W","0",",W","0","3,W","","","0",",W","13",",W","0",",W","2",",W","0",",W","-8.8",",W,13,","0","3,,W,30,+","","","10.9",",,W,27,","27.2",",W,19,","4586.8","W","330.9",",W","34.5",",,,W","","","7.30",",W","14.46",",,,W","0.15",",,,W","","","310",",W","300",",W","16.5",",W","20.6",",W"
"USW00094051","2019-05","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0",",W","0.0","W","0.0",",W","8",",W","4",",W","1",",W","0",",W","","","0",",W","9",",W","0",",W","8",",W","0",",W","-6.6",",W,01,","0",",,W,31,+","","","33.3",",,W,17,","27.8",",W,30,","4854.8","W","268.0",",W","62.3",",,,W","","","9.69",",W","16.84",",,,W","2.53",",,,W","","","310",",W","310",",W","16.5",",W","19.7",",W"
"USW00094051","2019-06","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.7",",W","24.1","W","24.1",",W","12",",W","7",",W","0",",W","0",",","","","0",",W","0",",W","0",",W","26",",W","1",",W","1.7",",W,09,","0",",,W,30,+","","","19.0",",,W,18,","33.3",",W,06,","4911.7","W","56.9",",W","65.4",",,,W","","","17.24",",W","25.58",",,,W","8.90",",,,W","","","330",",W","320",",W","19.7",",W","25.0",",W"
"USW00094051","2019-07","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.4",",W","140.9","W","116.8",",W","12",",W","4",",W","0",",W","0",",W","0","1,W","0",",W","0",",W","0",",W","29",",W","12",",W","8.3",",W,04,","0",",,W,31,+","0","1,,W,31,+","19.6",",,W,09,","38.9",",W,24,","8.6","W","8.6",",W","40.2",",,,W","0","1,,,W","21.82",",W","30.20",",,,W","13.45",",,,W","","","270",",W","230",",W","18.3",",W","23.7",",W"
"USW00094051","2019-08","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.8",",W","237.8","W","96.9",",W","7",",W","3",",W","0",",W","0","1,W","0","1,W","0",",W","0",",W","0",",W","30",",W","11",",W","4.4",",W,28,","0","1,,W,31,+","0","1,,W,31,+","11.7",",,W,11,","37.2",",W,04,+","23.4","W","14.8",",W","21.6",",,,W","0","1,,,W","20.98",",W","29.53",",,,W","12.44",",,,W","","","220",",W","220",",W","18.3",",W","25.5",",W"
"USW00094051","2019-09","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.2",",W","257.7","W","19.9",",W","13",",W","9",",W","1",",W","0","1,W","","","0",",W","1",",W","0",",W","16",",W","4",",W","-1.0",",W,30,","0","1,,W,30,+","","","61.5",",,W,11,","36.1",",W,04,","144.3","W","120.9",",W","142.2",",,,W","","","14.97",",W","21.86",",,,W","8.07",",,,W","","","290",",W","280",",W","17.0",",W","21.0",",W"
"USW00094051","2019-10","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.5",",W","257.7","W","0.0",",W","10",",W","2",",W","0",",W","0","1,W","","","0",",W","23",",W","4",",W","5",",W","0",",W","-16.0",",W,30,","0","1,,W,31,+","","","22.1",",,W,09,","24.4",",W,25,","597.1","W","452.8",",W","29.5",",,,W","","","3.73",",W","10.44",",,,W","-2.98",",,,W","","","310",",W","280","1,W","17.0",",W","20.6","1,W"
"USW00094051","2019-11","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.7",",W","257.7","W","0.0",",W","12",",W","3",",W","0",",W","0","1,W","","","1",",W","29",",W","7",",W","0",",W","0",",W","-22.7",",W,11,","0","1,,W,30,+","","","4.8",",,W,10,","16.1",",W,24,+","1165.2","W","568.1",",W","19.4",",,,W","","","-0.61",",W","5.69",",,,W","-6.90",",,,W","","","310",",W","90",",W","22.8",",W","42.0",",W"
"USW00094051","2019-12","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","2.7",",W","257.7","W","0.0",",W","7",",W","1",",W","0",",W","0","1,W","","","3",",W","30",",W","10",",W","0",",W","0",",W","-23.2",",W,10,","0","1,,W,31,+","","","3.8",",,W,08,","12.2",",W,21,","1845.1","W","679.9",",W","8.4",",,,W","","","-3.60",",W","3.33",",,,W","-10.53",",,,W","","","330",",W","330","1,W","13.0",",W","14.8","1,W"
"USW00094051","2020-01","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.2",",W","0.0","W","0.0",",W","8",",W","1",",W","0",",W","0","1,W","","","8",",W","31",",W","11",",W","0",",W","0",",W","-29.3",",W,14,","0","1,,W,31,+","","","2.8",",,W,01,","12.2",",W,04,","2576.1","W","731.0",",W","10.6",",,,W","","","-5.25",",W","0.28",",,,W","-10.78",",,,W","","","320",",W","310","2,W","17.4",",W","22.4","2,W"
"USW00094051","2020-02","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0",",W","0.0","W","0.0",",W","8",",W","3",",W","0",",W","0","2,W","","","2",",W","27",",W","4",",W","0",",W","0",",W","-22.1",",W,13,","0","2,,W,29,+","","","8.9",",,W,08,","15.0",",W,01,","3147.3","W","571.2",",W","19.5",",,,W","","","-1.36",",W","5.41",",,,W","-8.13",",,,W","","","310",",W","300","1,W","15.7",",W","18.3","1,W"
"USW00094051","2020-03","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.1",",W","0.0","W","0.0",",W","8",",W","3",",W","0",",W","0","1,W","","","1",",W","29",",W","5",",W","1",",W","0",",W","-18.2",",W,17,","0","1,,W,31,+","","","4.1",",,W,14,","23.3",",W,07,","3643.2","W","495.9",",W","14.4",",,,W","","","2.34",",W","9.07",",,,W","-4.39",",,,W","","","320",",W","330","1,W","23.3",",W","27.7","1,W"
"USW00094051","2020-04","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.8",",W","0.8","W","0.8",",W","9",",W","2",",W","0",",W","0",",W","","","0",",W","20",",W","3",",W","8",",W","0",",W","-13.8",",W,02,","0",",,W,30,+","","","7.1",",,W,11,","27.2",",W,30,","4008.6","W","365.4",",W","15.7",",,,W","","","6.18",",W","14.19",",,,W","-1.83",",,,W","","","300",",W","270",",W","18.3",",W","25.0",",W"
"USW00094051","2020-05","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.2",",W","10.2","W","9.4","1,W","11",",W","4",",W","0",",W","0","1,W","","","0","1,W","6","1,W","0","1,W","18","1,W","1","1,W","-5.5","1,W,11,+","0","1,,W,31,+","","","8.1",",,W,24,","35.0","1,W,31,","4177.3","W","168.7","1,W","29.0",",,,W","","","13.02","1,W","21.14","1,,,W","4.91","1,,,W","","","260",",W","260",",W","21.9",",W","28.6",",W"
"USW00094051","2020-06","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.2",",W","58.9","W","48.7",",W","16",",W","10",",W","0",",W","0",",W","","","0",",W","0",",W","0",",W","26",",W","6",",W","4.4",",W,05,+","0",",,W,30,+","","","14.0",",,W,07,","37.2",",W,13,","4216.0","W","38.7",",W","81.5",",,,W","","","18.67",",W","26.56",",,,W","10.77",",,,W","","","290",",W","330",",W","14.8",",W","17.9",",W"
"USW00094051","2020-07","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.4",",W","176.4","W","117.5",",W","5",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","15",",W","6.7",",W,15,","","","","","12.2",",,W,07,","39.4",",W,22,","0.9","W","0.9",",W","20.1",",,,W","","","22.10",",W","31.75",",,,W","12.44",",,,W","","","290",",W","","","14.3",",W","",""
"USW00094051","2020-08","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.7",",W","324.2","W","147.8",",W","3",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","23",",W","2.8",",W,31,","","","","","8.4",",,W,03,","39.4",",W,17,","10.3","W","9.4",",W","9.5",",,,W","","","22.80",",W","33.15",",,,W","12.44",",,,W","","","310",",W","310",",W","23.7",",W","30.9",",W"
"USW00094051","2020-09","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.7",",W","339.4","W","15.2",",W","3",",W","2",",W","0",",W","","","","","0",",W","3",",W","0",",W","24",",W","4",",W","-1.0",",W,28,+","","","","","22.9",",,W,07,","33.9",",W,02,","111.0","W","100.7",",W","30.0",",,,W","","","15.48",",W","24.98",",,,W","5.99",",,,W","","","340",",W","330",",W","21.0",",W","26.8",",W"
"USW00094051","2020-10","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0",",W","339.4","W","0.0",",W","11",",W","2",",W","0",",W","","","","","0",",W","19",",W","5",",W","9",",W","0",",W","-17.7",",W,26,","","","","","8.6",",,W,19,","30.0",",W,10,","535.8","W","424.8",",W","19.8",",,,W","","","4.63",",W","12.27",",,,W","-3.02",",,,W","","","310",",W","310",",W","20.1",",W","29.5",",W"
"USW00094051","2020-11","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.6",",W","339.4","W","0.0","2,W","1",",W","0",",W","0",",W","","","","","3","1,W","25","1,W","2","1,W","4","1,W","0","1,W","-19.9","1,W,10,","","","","","0.3",",,W,10,","25.6","1,W,03,","1005.4","W","469.6","1,W","0.3",",,,W","","","1.46","2,W","10.09","1,,,W","-7.17","1,,,W","","","330",",W","340","1,W","13.9",",W","18.3","1,W"
"USW00094051","2020-12","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.4",",W","339.4","W","0.0",",W","4",",W","0",",W","0",",W","","","","","0",",W","31",",W","8",",W","0",",W","0",",W","-16.6",",W,30,","","","","","0.8",",,W,27,+","20.6",",W,08,","1598.9","W","593.5",",W","2.4",",,,W","","","-0.81",",W","7.22",",,,W","-8.85",",,,W","","","290",",W","290",",W","20.6",",W","30.9",",W"
"USW00094051","2021-01","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0",",W","0.0","D","0.0",",W","6",",W","0",",W","0",",W","","","","","0",",W","30",",W","6",",W","0",",W","0",",W","-14.9",",W,22,","","","","","2.3",",,W,02,","16.1",",W,13,","2204.1","D","605.2",",W","6.7",",,,W","","","-1.19",",W","5.33",",,,W","-7.71",",,,W","","","300",",W","290",",W","24.1",",W","34.0",",W"
"USW00094051","2021-02","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.8",",W","0.0","D","0.0",",W","11",",W","0",",W","0",",W","","","","","13",",W","28",",W","15",",W","0",",W","0",",W","-38.2",",W,14,","","","","","1.8",",,W,23,+","17.8",",W,02,","3030.9","D","826.8",",W","8.4",",,,W","","","-11.19",",W","-3.55",",,,W","-18.84",",,,W","","","300",",W","300","1,W","19.2",",W","29.5","1,W"
"USW00094051","2021-03","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0",",W","0.0","D","0.0",",W","5",",W","1",",W","0",",W","","","","","0",",W","29",",W","0",",W","2",",W","0",",W","-11.6",",W,31,","","","","","3.6",",,W,15,","23.3",",W,19,","3489.3","D","458.4",",W","5.5",",,,W","","","3.55",",W","12.73",",,,W","-5.63",",,,W","","","310",",W","290",",W","22.8",",W","31.3",",W"
"USW00094051","2021-04","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.2",",W","2.8","D","2.8",",W","8",",W","2",",W","0",",W","","","","","0",",W","23",",W","2",",W","7",",W","0",",W","-7.7",",W,21,","","","","","5.6",",,W,18,","31.1",",W,30,","3845.2","D","355.9",",W","12.2",",,,W","","","6.56",",W","14.52",",,,W","-1.39",",,,W","","","320",",W","320",",W","17.0",",W","21.5",",W"
"USW00094051","2021-05","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.2",",W","7.3","D","4.5",",W","12",",W","4",",W","0",",W","","","","","0",",W","7",",W","0",",W","14",",W","1",",W","-2.7",",W,10,+","","","","","10.7",",,W,08,","33.9",",W,18,","4069.9","D","224.7",",W","29.6",",,,W","","","11.23",",W","19.41",",,,W","3.05",",,,W","","","260",",W","250",",W","15.7",",W","21.5",",W"
"USW00094051","2021-06","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.5",",W","114.8","D","107.5",",W","13",",Z","4",",Z","0",",Z","","","","","0",",W","0",",W","0",",W","30",",W","16",",W","3.9",",W,21,","","","","","7.6",",,Z,11,","43.3",",W,15,","4076.3","D","6.4",",W","23.8",",,,Z","","","21.71",",W","32.16",",,,W","11.25",",,,W","","","260",",W","300",",W","18.3",",W","24.1",",W"
"USW00094051","2021-07","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.5",",W","347.7","D","232.9",",W","10",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","23",",W","11.1",",W,25,+","","","","","22.6",",,W,09,","42.2",",W,19,","0.0","D","0.0",",W","42.0",",,,W","","","25.85",",W","35.55",",,,W","16.15",",,,W","","","330",",W","150",",W","17.4",",W","27.7",",W"
"USW00094051","2021-08","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.9",",W","468.0","D","120.3",",W","12",",W","6",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","17",",W","7.2",",W,21,","","","","","18.8",",,W,26,","40.0",",W,16,","21.1","D","21.1",",W","52.5",",,,W","","","21.53",",W","30.31",",,,W","12.76",",,,W","","","10",",W","20",",W","19.2",",W","25.0",",W"
"USW00094051","2021-09","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.5","1,W","488.3","D","20.3",",W","4",",W","0",",W","0",",W","","","","","0",",W","1",",W","0",",W","26",",W","6",",W","-0.5",",W,30,","","","","","0.5",",,W,20,","36.1",",W,18,","86.1","D","65.0",",W","1.4",",,,W","","","16.84",",W","27.09",",,,W","6.60",",,,W","","","310",",W","310",",W","14.8",",W","19.7",",W"
"USW00094051","2021-10","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.6",",W","490.8","D","2.5",",W","8",",W","2",",W","0",",W","","","","","0",",W","11",",W","0",",W","10",",W","2",",W","-9.9",",W,31,","","","","","6.1",",,W,12,","32.8",",W,05,","357.4","D","271.3",",W","14.6",",,,W","","","9.66",",W","18.25",",,,W","1.07",",,,W","","","290",",W","300",",W","16.1",",W","24.6",",W"
"USW00094051","2021-11","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.1",",W","490.8","D","0.0",",D","3",",D","0",",D","0",",D","","","","","0",",D","28",",D","0",",D","4",",D","0",",D","-15.5",",D,18,","","","","","0.8",",,D,14,+","23.3",",D,04,","776.1","D","418.7",",D","1.9",",,,D","","","4.38",",D","13.80",",,,D","-5.05",",,,D","","","290",",W","290",",W","24.1",",W","34.0",",W"
