"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00143686","2013-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.5",",a,,7","","","","","","","","","","","",""
"USC00143686","2014-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.4","5,7","","","83.6",",7","15",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","","","","","2.8",",7,16,","0",",,7,31,+","0",",,7,31,+","8.9",",,7,26,","31.7",",7,06,+","105.0","5,,,7","","","69.1",",7","42.4",",,,7","0",",,,7","18.80",",7","24.55",",,,7","13.05",",,,7","","","16.1","5,7"
"USC00143686","2014-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.3","4,7","","","135.0","1,7","18","1,7","10","1,7","2","1,7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","28","1,7","2","1,7","","","","","12.2","1,7,13,","0",",,7,30,+","0",",,7,30,+","85.1","1,,7,10,","32.2","1,7,22,+","56.9","5,,,7","","","1.7","1,7","221.8","1,,,7","0",",,,7","22.93","1,7","27.60","1,,,7","18.26","1,,,7","","","18.8","5,7"
"USC00143686","2014-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","131.3","5,7","7",",7","3",",7","1",",7","0",",7","0",",7","0","4,7","0","4,7","0","5,7","26","5,7","7","5,7","","","","","11.1","4,7,16,","0",",,7,31,+","0",",,7,31,+","38.1",",,7,08,","35.0","5,7,26,+","","","1.7","7","1.7","5,7","46.5",",,,7","0",",,,7","23.27","5,7","28.87","5,,,7","17.67","4,,,7","","","",""
"USC00143686","2014-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","198.2","4,7","8",",7","4",",7","1",",7","0",",7","0",",7","0","4,7","0","4,7","0","4,7","27","4,7","14","4,7","","","","","13.9","4,7,13,","0",",,7,31,+","0",",,7,31,+","33.8",",,7,07,","37.2","4,7,25,","","","1.7","7","0.0","4,7","59.0",",,,7","0",",,,7","25.67","4,7","31.50","4,,,7","19.85","4,,,7","","","",""
"USC00143686","2014-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","12",",7","7",",7","2",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","63.5",",,7,01,","","","","","","","","","165.7",",,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2014-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","6","3,7","5","3,7","2","3,7","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","63.8","3,,7,10,","","","","","","","","","191.2",",a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2014-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","2",",7","0",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","1.5",",,7,24,","","","","","","","","","1.8",",,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2014-12","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","7",",7","3",",7","0",",7","2",",7","1",",7","","","","","","","","","","","","","","","","","51",",,7,18,","51",",,7,18,","7.9",",,7,15,","","","","","","","","","23.4",",,,7","51",",,,7","","","","","","","","","",""
"USC00143686","2015-01","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","9.7","1,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2015-02","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0","3,7","0","3,7","","","","","","","","","","","","","","","","","0","3,,7,28,+","0","3,,7,28,+","","","","","","","","","","","11.2","2,a,,7","0","3,,,7","","","","","","","","","",""
"USC00143686","2015-03","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","6","2,7","3","2,7","0","2,7","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",T,7,02,","0",",T,7,02,","10.4","2,,7,19,","","","","","","","","","24.7",",a,,7","0",",T,,7","","","","","","","","","",""
"USC00143686","2015-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","83.4",",a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2015-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.0","3,7","","","35.9","1,7","21",",7","15",",7","3",",7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","20","1,7","0","1,7","","","","","6.7","1,7,12,+","0",",,7,31,+","0",",,7,31,+","66.0",",,7,24,","28.3","1,7,05,","","","","","57.4","1,7","281.5",",,,7","0",",,,7","17.62","1,7","22.28","1,,,7","12.95","1,,,7","","","17.0","4,7"
"USC00143686","2015-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.1","3,7","","","160.3","1,7","13",",7","8",",7","2",",7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","27","1,7","6","1,7","","","","","12.8","1,7,01,","0",",,7,30,+","0",",,7,30,+","31.0",",,7,26,","34.4","1,7,21,","103.4","2,,,7","","","4.2","1,7","99.4",",,,7","0",",,,7","23.72","1,7","28.56","1,,,7","18.87","1,,,7","","","15.6","2,7"
"USC00143686","2015-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.4","3,7","","","201.7","1,7","14","2,7","10","2,7","1","2,7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","29","1,7","10","1,7","","","","","15.6","1,7,07,","0",",,7,31,+","0",",,7,31,+","47.8","2,,7,07,","35.6","1,7,25,+","116.3","3,,,7","0.0","7","0.0","1,7","110.6",",a,,7","0",",,,7","25.06","1,7","30.06","1,,,7","20.06","1,,,7","","","15.6","3,7"
"USC00143686","2015-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","88.9","4,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2015-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","119.6",",a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2015-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","11.2","1,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2015-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","162.4","2,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2015-12","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","","","0",",,,7","","","","","","","","","",""
"USC00143686","2016-02","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6","1,a,,7","","","","","","","","","","","",""
"USC00143686","2016-03","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","36.2","3,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2016-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","92.2",",a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2016-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.1","1,7","","","30.8","2,7","13","2,7","13","2,7","4","2,7","0",",7","0",",7","0","2,7","0","2,7","0","2,7","20","2,7","0","2,7","","","","","5.6","2,7,15,","0",",,7,31,+","0",",,7,31,+","39.9","2,,7,09,","29.4","2,7,27,+","109.1","3,,,7","","","65.9","2,7","206.3",",a,,7","0",",,,7","17.12","2,7","22.54","2,,,7","11.70","2,,,7","190","2,7","19.7","2,7"
"USC00143686","2016-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.8","1,7","","","191.8","2,7","8",",7","6",",7","1",",7","0",",7","0",",7","0","2,7","0","2,7","0","2,7","28","2,7","11","2,7","","","","","15.6","2,7,07,+","0",",,7,30,+","0",",,7,30,+","39.9",",,7,27,","36.1","2,7,16,","180.6","1,,,7","","","0.0","2,7","97.4",",,,7","0",",,,7","25.18","2,7","30.79","2,,,7","19.57","2,,,7","190","1,7","18.8","1,7"
"USC00143686","2016-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","152.7",",a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2016-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","12","3,7","9","3,7","1","3,7","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","38.1","3,,7,08,","","","","","","","","","158.8",",a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2016-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","6","4,7","3","4,7","3","4,7","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","54.9","4,,7,08,","","","","","","","","","165.4",",a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2016-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","35.3","4,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2016-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","32.7","1,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2016-12","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1",",a,,7","","","","","","","","","","","",""
"USC00143686","2017-01","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9",",a,,7","","","","","","","","","","","",""
"USC00143686","2017-02","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","1,a,,7","","","","","","","","","","","",""
"USC00143686","2017-03","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","7.3","1,7","","","","","","","","","","","0","1,7","10","1,7","1","1,7","6","1,7","0","1,7","","","","","-7.2","1,7,15,","","","","","","","30.0","1,7,20,","","","","","275.8","1,7","64.7","1,a,,7","","","9.38","1,7","15.70","1,,,7","3.06","1,,,7","","","",""
"USC00143686","2017-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","76.0","2,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2017-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.2",",7","","","38.4","2,7","12","1,7","7","1,7","1","1,7","0",",7","0",",7","0","2,7","0","2,7","0","1,7","21","1,7","0","1,7","","","","","3.3","2,7,02,","0",",,7,31,+","0",",,7,31,+","31.2","1,,7,19,","30.0","1,7,16,","144.6","4,,,7","","","55.6","1,7","101.1","1,,,7","0",",,,7","17.83","2,7","23.43","1,,,7","12.22","2,,,7","","","20.1",",7"
"USC00143686","2017-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.4","2,7","","","140.5",",7","13",",7","9",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","2",",7","","","","","11.7",",7,26,","0",",,7,30,+","0",",,7,30,+","53.1",",,7,30,","32.8",",7,16,","158.2","4,,,7","","","1.1",",7","199.9",",,,7","0",",,,7","22.98",",7","28.25",",,,7","17.71",",,,7","","","22.8","2,7"
"USC00143686","2017-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.2","4,7","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","152.2","4,,,7","","","","","101.8",",a,,7","0",",,,7","","","","","","","","","15.6","4,7"
"USC00143686","2017-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.1","2,7","","","95.5","4,7","8","4,7","6","4,7","2","4,7","0",",7","0",",7","0","4,7","0","4,7","0","4,7","27","4,7","0","4,7","","","","","12.8","4,7,23,+","0",",,7,31,+","0",",,7,31,+","224.8","4,,7,22,","31.7","4,7,22,","107.2","4,,,7","","","0.0","4,7","293.3",",a,,7","0",",,,7","21.87","4,7","26.86","4,,,7","16.88","4,,,7","","","14.8","2,7"
"USC00143686","2017-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","72.3","3,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2017-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","101.8","2,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2017-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","","","0",",,,7","","","","","","","","","",""
"USC00143686","2018-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0","5,7","0","5,7","","","","","","","","","","","","","","","","","0","5,,7,30,+","0","5,,7,30,+","","","","","","","","","","","","","0","5,,,7","","","","","","","","","",""
"USC00143686","2018-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.6","4,7","","","118.8","2,7","11","2,7","8","2,7","1","2,7","0",",7","0",",7","0","2,7","0","2,7","0","2,7","29","2,7","3","2,7","","","","","12.2","2,7,05,","0",",,7,31,+","0",",,7,31,+","33.0","2,,7,25,","32.2","2,7,29,+","","","","","0.6","2,7","80.2","2,,,7","0",",,,7","22.41","2,7","28.11","2,,,7","16.71","2,,,7","340","4,7","16.5","4,7"
"USC00143686","2018-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.8",",7","","","202.1",",7","8","1,7","6","1,7","0","1,7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","12",",7","","","","","13.3",",7,05,","0",",,7,30,+","0",",,7,30,+","23.1","1,,7,12,","36.7",",7,29,","173.9",",,,7","","","0.0",",7","47.0","1,,,7","0",",,,7","25.07",",7","30.54",",,,7","19.60",",,,7","","","80.9",",7"
"USC00143686","2018-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.3","3,7","","","208.4","4,7","","","","","","","0",",7","0",",7","0","4,7","0","4,7","0","3,7","28","3,7","16","3,7","","","","","15.6","4,7,31,","0",",,7,31,+","0",",,7,31,+","","","37.2","3,7,13,","153.1","3,,,7","0.0","7","0.0","3,7","90.3",",a,,7","0",",,,7","26.07","4,7","32.07","3,,,7","20.06","4,,,7","120","3,7","15.2","3,7"
"USC00143686","2018-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.6","4,7","","","166.1","4,7","","","","","","","0",",7","0",",7","0","4,7","0","4,7","0","4,7","27","4,7","12","4,7","","","","","16.1","4,7,28,+","0",",,7,31,+","0",",,7,31,+","","","35.0","4,7,06,","112.8","5,,,7","0.0","7","0.0","4,7","104.5",",a,,7","0",",,,7","24.48","4,7","29.90","4,,,7","19.07","4,,,7","","","15.6","4,7"
"USC00143686","2018-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","4","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","87.1","2,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2018-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0","1,7","0","1,7","","","","","","","","","","","","","","","","","0","1,,7,31,+","0","1,,7,31,+","","","","","","","","","","","","","0","1,,,7","","","","","","","","","",""
"USC00143686","2018-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","2","3,7","","","","","","","","","","","","","","","","","","","76","3,,7,26,","","","","","","","","","","","","","127","3,,,7","","","","","","","","","",""
"USC00143686","2019-01","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","1",",7","","","","","","","","","","","1","","","","","","","","312",",,7,12,","","","","","","","","","","","67.1",",a,,7","312",",,,7","","","","","","","","","",""
"USC00143686","2019-02","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","1","5,7","","","","","","","","","","","1","","","","","","","","102","5,,7,16,","","","","","","","","","","","","","115","5,,,7","","","","","","","","","",""
"USC00143686","2019-03","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","2","3,7","0","4,7","","","","","","","","","","","","","","","","","102","3,,7,04,","0","4,,7,31,+","","","","","","","","","","","","","0","4,,,7","","","","","","","","","",""
"USC00143686","2019-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","2","","1","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","","","0",",,,7","","","","","","","","","",""
"USC00143686","2019-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.3","5,7","","","42.3","5,7","","","","","","","0",",7","0",",7","0","5,7","0","5,7","0","5,7","15","5,7","0","5,7","1","","","","4.4","5,7,10,","0",",,7,31,+","0",",,7,31,+","","","30.6","5,7,17,","","","","","61.1","5,7","284.8",",a,,7","0",",,,7","17.61","5,7","22.03","5,,,7","13.18","5,,,7","","","20.1","5,7"
"USC00143686","2019-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.8","3,7","","","113.0","3,7","12","4,7","8","4,7","2","4,7","0",",7","0",",7","0","3,7","0","3,7","0","3,7","27","3,7","2","3,7","1","","1","","11.7","3,7,13,+","0",",,7,30,+","0",",,7,30,+","61.0","4,,7,23,","33.3","3,7,29,","132.4","4,,,7","","","1.4","3,7","176.4","4,,,7","0",",,,7","22.47","3,7","27.46","3,,,7","17.48","3,,,7","230","3,7","102.8","3,7"
"USC00143686","2019-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.5","5,7","","","174.9","5,7","","","","","","","0",",7","0",",7","0","5,7","0","5,7","0","5,7","26","5,7","5","5,7","","","","","16.1","5,7,23,","0",",,7,31,+","0",",,7,31,+","","","33.9","5,7,20,+","127.0","5,,,7","0.0","7","0.0","5,7","89.5","1,a,,7","0",",,,7","25.06","5,7","29.74","5,,,7","20.38","5,,,7","360","5,7","22.8","5,7"
"USC00143686","2019-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.6","3,7","","","158.1","3,7","","","","","","","0",",7","0",",7","0","3,7","0","3,7","0","3,7","28","3,7","3","3,7","1","","1","","15.0","3,7,31,+","0",",,7,31,+","0",",,7,31,+","","","32.8","3,7,20,+","107.8","3,,,7","0.0","7","0.0","3,7","208.7","1,a,,7","0",",,,7","23.98","3,7","28.26","3,,,7","19.70","3,,,7","","","16.5","3,7"
"USC00143686","2019-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","1","","","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","179.0","4,a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2019-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0","1,7","0","1,7","","","","","","","","","","","","","","","","","0","1,,7,31,+","0","1,,7,31,+","","","","","","","","","","","61.4","3,a,,7","0","1,,,7","","","","","","","","","",""
"USC00143686","2019-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0","2,7","0","2,7","","","","","","","","","","","1","","1","","","","0","2,,7,30,+","0","2,,7,30,+","","","","","","","","","","","","","0","2,,,7","","","","","","","","","",""
"USC00143686","2019-12","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00143686","2020-01","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","51.4","3,a,,7","","","","","","","","","","","",""
"USC00143686","2020-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.4",",a,,7","","","","","","","","","","","",""
"USC00143686","2020-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","","","0",",,,7","","","","","","","","","",""
"USC00143686","2020-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","4",",7","2",",7","1",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","38.9",",,7,25,","","","","","","","","","57.7",",,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2020-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,7,31,+","","","","","","","","","0.0",",,,7","","","","","","","","","","","",""
"USC00143686","2020-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","91.7",",a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2021-02","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4","3,a,,7","","","","","","","","","","","",""
"USC00143686","2021-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00143686","2021-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","","","0",",,,7","","","","","","","","","",""
"USC00143686","2021-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","","","0",",,,7","","","","","","","","","",""
"USC00143686","2021-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","99.8",",a,,7","0",",,,7","","","","","","","","","",""
"USC00143686","2021-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","1","1,H","1","1,H","0","1,H","","","","","","","","","","","","","","","","","","","","","","","","","12.7","1,,H,11,","","","","","","","","","12.7","1,,,H","","","","","","","","","","","",""
