"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00193625","1921-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11",",6","9",",6","1",",6","","","","","","","","","","","","","","","151.1",",,6,09,","266.9",",,,6","","","",""
"USC00193625","1921-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","39.4",",,6,18,","57.6",",,,6","","","",""
"USC00193625","1921-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","4",",6","0",",6","","","","","","","","","","","","","","","12.2",",,6,21,","31.5",",,,6","","","",""
"USC00193625","1921-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","17.0",",,6,03,","26.9",",,,6","","","",""
"USC00193625","1921-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","8",",6","1",",6","","","","","","","","","","","","","","","104.6",",,6,28,","167.8",",,,6","","","",""
"USC00193625","1921-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","0",",6","3",",6","","","","","","","","","","","76",",,6,25,","23.1",",,6,25,","76.0",",,,6","165",",,,6","",""
"USC00193625","1922-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","2",",6","1",",6","2",",6","","","","","","","","","","","51",",,6,21,+","28.4",",,6,11,","41.3",",,,6","102",",,,6","",""
"USC00193625","1922-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7","2,6","6","2,6","1","2,6","4",",6","","","","","","","","","","","203",",,6,16,","26.7","2,,6,16,","74.6","2,,,6","432",",,,6","",""
"USC00193625","1922-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","7",",6","1",",6","2",",6","","","","","","","","","","","152",",,6,02,","33.8",",,6,20,","119.4",",,,6","279",",,,6","",""
"USC00193625","1922-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","24.9",",,6,01,","71.9",",,,6","","","",""
"USC00193625","1922-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","65.3",",,6,05,","120.9",",,,6","","","",""
"USC00193625","1922-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","12",",6","9",",6","2",",6","","","","","","","","","","","","","","","82.6",",,6,19,","195.4",",,,6","","","",""
"USC00193625","1922-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","25.1",",,6,05,","90.5",",,,6","","","",""
"USC00193625","1922-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","4",",6","2",",6","","","","","","","","","","","","","","","85.3",",,6,28,","190.5",",,,6","","","",""
"USC00193625","1922-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","37.3",",,6,04,","73.1",",,,6","","","",""
"USC00193625","1922-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","45.0",",,6,23,","98.5",",,,6","","","",""
"USC00193625","1922-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","3",",6","0",",6","1",",6","","","","","","","","","","","51",",,6,28,","14.7",",,6,20,","31.7",",,,6","51",",,,6","",""
"USC00193625","1922-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7","2,6","7","2,6","1","2,6","5",",6","","","","","","","","","","","127",",,6,29,+","41.1","2,,6,29,","115.6","2,,,6","470",",,,6","",""
"USC00193625","1923-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11","1,6","10","1,6","2","1,6","10",",6","","","","","","","","","","","254",",,6,04,","40.9","1,,6,08,","190.1","1,,,6","685",",,,6","",""
"USC00193625","1923-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","54.9",",,6,29,","79.3",",,,6","","","",""
"USC00193625","1923-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","2",",6","0",",6","","","","","","","","","","","","","","","22.9",",,6,23,","32.1",",,,6","","","",""
"USC00193625","1923-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","1,6","5","1,6","2","1,6","","","","","","","","","","","","","","","47.0","1,,6,25,","107.5","1,,,6","","","",""
"USC00193625","1923-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","1",",6","0",",6","","","","","","","","","","","0",",,6,30,+","29.2",",,6,25,","54.7",",,,6","0",",,,6","",""
"USC00193625","1923-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8","1,6","7","1,6","2","1,6","3",",6","","","","","","","","","","","76",",,6,30,","52.1","1,,6,06,","119.7","1,,,6","152",",,,6","",""
"USC00193625","1924-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","51.6",",,6,12,","72.4",",,,6","","","",""
"USC00193625","1924-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7","1,6","6","1,6","1","1,6","","","","","","","","","","","","","","","32.5","1,,6,19,","93.7","1,,,6","","","",""
"USC00193625","1924-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","13",",6","5",",6","0",",6","","","","","","","","","","","","","","","21.6",",,6,09,","73.7",",,,6","","","",""
"USC00193625","1924-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","16.3",",,6,14,","49.3",",,,6","","","",""
"USC00193625","1924-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","22.9",",,6,14,","36.4",",,,6","","","",""
"USC00193625","1924-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","139.2",",,6,27,","179.0",",,,6","","","",""
"USC00193625","1924-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","77.5",",,6,10,","126.7",",,,6","","","",""
"USC00193625","1924-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","3.0",",,6,08,","3.0",",,,6","","","",""
"USC00193625","1924-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","18.3",",,6,22,","35.5",",,,6","","","",""
"USC00193625","1924-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6","3,6","5","3,6","0","3,6","","","","","","","","","","","","","","","14.0","3,,6,24,","37.9","3,,,6","","","",""
"USC00193625","1925-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","36.8",",,6,30,","115.5",",,,6","","","",""
"USC00193625","1925-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","21.3",",,6,15,","56.1",",,,6","","","",""
"USC00193625","1925-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","14.5",",,6,01,","54.7",",,,6","","","",""
"USC00193625","1925-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","8",",6","3",",6","","","","","","","","","","","","","","","45.7",",,6,22,","150.6",",,,6","","","",""
"USC00193625","1925-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","18.5",",,6,06,","55.1",",,,6","","","",""
"USC00193625","1925-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","3",",6","2",",6","","","","","","","","","","","","","","","47.5",",,6,08,","98.7",",,,6","","","",""
"USC00193625","1925-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","28.4",",,6,16,","94.7",",,,6","","","",""
"USC00193625","1925-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","6",",6","1",",6","","","","","","","","","","","","","","","73.4",",,6,04,","136.7",",,,6","","","",""
"USC00193625","1926-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","50.0",",,6,07,","104.7",",,,6","","","",""
"USC00193625","1926-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","9",",6","1",",6","","","","","","","","","","","","","","","64.8",",,6,24,","144.4",",,,6","","","",""
"USC00193625","1926-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","6",",6","2",",6","","","","","","","","","","","","","","","48.3",",,6,18,","132.7",",,,6","","","",""
"USC00193625","1926-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","3",",6","","","","","","","","","","","","","","","32.0",",,6,28,","105.8",",,,6","","","",""
"USC00193625","1927-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","8",",6","0",",6","","","","","","","","","","","","","","","24.9",",,6,11,","69.7",",,,6","","","",""
"USC00193625","1927-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","6",",6","1",",6","","","","","","","","","","","","","","","49.5",",,6,20,","111.0",",,,6","","","",""
"USC00193625","1927-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","4",",6","0",",6","","","","","","","","","","","","","","","8.4",",,6,20,","24.1",",,,6","","","",""
"USC00193625","1927-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","19.1",",,6,27,","43.0",",,,6","","","",""
"USC00193625","1927-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","12",",6","10",",6","1",",6","","","","","","","","","","","","","","","29.2",",,6,25,","87.5",",,,6","","","",""
"USC00193625","1927-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","9",",6","0",",6","","","","","","","","","","","","","","","10.2",",,6,04,","47.7",",,,6","","","",""
"USC00193625","1927-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","13",",6","11",",6","1",",6","","","","","","","","","","","","","","","38.9",",,6,24,","124.3",",,,6","","","",""
"USC00193625","1927-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11",",6","11",",6","5",",6","","","","","","","","","","","","","","","76.2",",,6,01,","301.0",",,,6","","","",""
"USC00193625","1927-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","41.9",",,6,19,","92.7",",,,6","","","",""
"USC00193625","1927-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","34.3",",,6,13,","98.6",",,,6","","","",""
"USC00193625","1927-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","2",",6","","","","","","","","","","","","","","","45.5",",,6,03,","135.7",",,,6","","","",""
"USC00193625","1927-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","10",",6","1",",6","","","","","","","","","","","","","","","32.3",",,6,04,","146.3",",,,6","","","",""
"USC00193625","1928-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","19.6",",,6,28,","54.1",",,,6","","","",""
"USC00193625","1928-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","8",",6","0",",6","","","","","","","","","","","","","","","19.8",",,6,17,","100.5",",,,6","","","",""
"USC00193625","1928-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","21.1",",,6,09,","38.4",",,,6","","","",""
"USC00193625","1928-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","3",",6","","","","","","","","","","","","","","","38.4",",,6,23,","132.2",",,,6","","","",""
"USC00193625","1928-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","19.8",",,6,20,","60.0",",,,6","","","",""
"USC00193625","1928-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","12",",6","11",",6","1",",6","","","","","","","","","","","","","","","43.2",",,6,18,","158.4",",,,6","","","",""
"USC00193625","1928-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","24.1",",,6,04,","100.2",",,,6","","","",""
"USC00193625","1928-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","50.8",",,6,05,","87.1",",,,6","","","",""
"USC00193625","1928-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","5",",6","1",",6","","","","","","","","","","","","","","","57.2",",,6,19,","109.7",",,,6","","","",""
"USC00193625","1928-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","3",",6","2",",6","","","","","","","","","","","","","","","64.8",",,6,19,","105.3",",,,6","","","",""
"USC00193625","1928-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","18.3",",,6,30,","47.9",",,,6","","","",""
"USC00193625","1928-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","38.9",",,6,09,","84.4",",,,6","","","",""
"USC00193625","1929-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","7",",6","0",",6","","","","","","","","","","","","","","","22.9",",,6,26,","106.0",",,,6","","","",""
"USC00193625","1929-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","12",",6","7",",6","1",",6","","","","","","","","","","","","","","","33.8",",,6,05,","99.7",",,,6","","","",""
"USC00193625","1929-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","7",",6","4",",6","","","","","","","","","","","","","","","63.5",",,6,16,","190.8",",,,6","","","",""
"USC00193625","1929-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","8",",6","0",",6","0",",6","","","","","","","","","","","0",",,6,31,+","21.1",",,6,02,","100.6",",,,6","0",",,,6","",""
"USC00193625","1929-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","17.8",",,6,22,","43.5",",,,6","","","",""
"USC00193625","1929-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","23.6",",,6,05,","39.2",",,,6","","","",""
"USC00193625","1929-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","47.5",",,6,23,","78.8",",,,6","","","",""
"USC00193625","1929-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","10.7",",,6,09,","43.9",",,,6","","","",""
"USC00193625","1929-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","67.8",",,6,02,","88.6",",,,6","","","",""
"USC00193625","1929-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","26.4",",,6,03,","89.2",",,,6","","","",""
"USC00193625","1929-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","23.1",",,6,18,","129.2",",,,6","","","",""
"USC00193625","1930-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","6",",6","1",",6","","","","","","","","","","","","","","","32.5",",,6,14,","94.0",",,,6","","","",""
"USC00193625","1930-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","4",",6","1",",6","","","","","","","","","","","","","","","43.2",",,6,13,","77.9",",,,6","","","",""
"USC00193625","1930-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","20.1",",,6,25,","79.7",",,,6","","","",""
"USC00193625","1930-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","23.9",",,6,13,","77.3",",,,6","","","",""
"USC00193625","1930-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","1",",6","0",",6","","","","","","","","","","","0",",,6,31,+","32.5",",,6,16,","67.9",",,,6","0",",,,6","",""
"USC00193625","1930-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","2.0",",,6,06,","3.0",",,,6","","","",""
"USC00193625","1930-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","28.7",",,6,29,","98.4",",,,6","","","",""
"USC00193625","1930-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","33.5",",,6,17,","107.9",",,,6","","","",""
"USC00193625","1931-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","26.2",",,6,19,","108.7",",,,6","","","",""
"USC00193625","1931-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","22.9",",,6,17,","77.6",",,,6","","","",""
"USC00193625","1931-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","3",",6","","","","","","","","","","","","","","","50.0",",,6,08,","137.1",",,,6","","","",""
"USC00193625","1931-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","43.2",",,6,26,","79.8",",,,6","","","",""
"USC00193625","1931-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","8",",6","2",",6","0",",6","","","","","","","","","","","0",",,6,31,+","36.8",",,6,08,","147.5",",,,6","0",",,,6","",""
"USC00193625","1931-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","9",",6","3",",6","","","","","","","","","","","","","","","125.7",",,6,09,","264.9",",,,6","","","",""
"USC00193625","1931-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","1",",6","0",",6","","","","","","","","","","","0",",,6,31,+","43.4",",,6,06,","63.5",",,,6","0",",,,6","",""
"USC00193625","1931-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","40.9",",,6,29,","96.0",",,,6","","","",""
"USC00193625","1931-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","1",",6","0",",6","","","","","","","","","","","0",",,6,30,+","32.5",",,6,15,","71.2",",,,6","0",",,,6","",""
"USC00193625","1931-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","34.3",",,6,16,","92.6",",,,6","","","",""
"USC00193625","1931-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","10.2",",,6,15,","21.1",",,,6","","","",""
"USC00193625","1931-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","27.4",",,6,04,","81.1",",,,6","","","",""
"USC00193625","1932-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","10",",6","1",",6","","","","","","","","","","","","","","","51.8",",,6,03,","154.8",",,,6","","","",""
"USC00193625","1932-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","26.9",",,6,04,","52.8",",,,6","","","",""
"USC00193625","1932-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","8",",6","3",",6","","","","","","","","","","","","","","","46.2",",,6,28,","176.8",",,,6","","","",""
"USC00193625","1932-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","1",",6","1",",6","","","","","","","","","","","","","","","29.0",",,6,11,","32.3",",,,6","","","",""
"USC00193625","1932-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","0",",6","0",",6","","","","","","","","","","","0",",,6,31,+","19.1",",,6,01,","35.1",",,,6","0",",,,6","",""
"USC00193625","1932-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","5",",6","1",",6","","","","","","","","","","","","","","","31.0",",,6,17,","62.6",",,,6","","","",""
"USC00193625","1932-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","1",",6","0",",6","","","","","","","","","","","0",",,6,30,+","94.0",",,6,17,","116.9",",,,6","0",",,,6","",""
"USC00193625","1932-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","3",",6","","","","","","","","","","","","","","","89.9",",,6,18,","225.6",",,,6","","","",""
"USC00193625","1932-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","29.2",",,6,10,+","118.8",",,,6","","","",""
"USC00193625","1932-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","19.8",",,6,12,","58.2",",,,6","","","",""
"USC00193625","1933-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","30.2",",,6,10,","60.9",",,,6","","","",""
"USC00193625","1933-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","6",",6","2",",6","","","","","","","","","","","","","","","36.8",",,6,26,","109.2",",,,6","","","",""
"USC00193625","1933-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","14",",6","11",",6","1",",6","","","","","","","","","","","","","","","26.2",",,6,21,","152.9",",,,6","","","",""
"USC00193625","1933-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11",",6","10",",6","1",",6","","","","","","","","","","","","","","","51.1",",,6,12,","159.8",",,,6","","","",""
"USC00193625","1933-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","8",",6","2",",6","0",",6","","","","","","","","","","","0",",,6,30,+","74.2",",,6,17,","230.6",",,,6","0",",,,6","",""
"USC00193625","1933-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","29.5",",,6,25,","103.0",",,,6","","","",""
"USC00193625","1933-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","4",",6","0",",6","","","","","","","","","","","","","","","9.1",",,6,27,","28.3",",,,6","","","",""
"USC00193625","1933-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","8",",6","1",",6","","","","","","","","","","","","","","","27.4",",,6,21,","100.8",",,,6","","","",""
"USC00193625","1934-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","5",",6","1",",6","","","","","","","","","","","","","","","25.9",",,6,24,","96.7",",,,6","","","",""
"USC00193625","1934-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","40.9",",,6,20,","85.6",",,,6","","","",""
"USC00193625","1934-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","8",",6","0",",6","","","","","","","","","","","","","","","11.4",",,6,24,","60.4",",,,6","","","",""
"USC00193625","1935-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","3",",6","0",",6","0",",6","","","","","","","","","","","0",",,6,31,+","15.7",",,6,08,","41.1",",,,6","0",",,,6","",""
"USC00193625","1935-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","8",",6","2",",6","","","","","","","","","","","","","","","42.2",",,6,18,","143.8",",,,6","","","",""
"USC00193625","1935-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","3",",6","1",",6","","","","","","","","","","","","","","","28.4",",,6,16,","40.7",",,,6","","","",""
