"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013782","1897-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","182.7","0","128.1",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","","","","","11.7",",0,02,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,01,","33.3",",0,24,","928.8","0","2.4",",0","30.5",",,,0","0",",,,0","22.39",",0","26.13",",,,0","18.64",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1897-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","438.1","0","255.4",",0","14",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","","","20.0",",0,09,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,22,","35.6",",0,25,+","928.8","0","0.0",",0","139.3",",,,0","0",",,,0","26.85",",0","30.33",",,,0","23.36",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1897-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","723.6","0","285.5",",0","16",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","21.7",",0,14,","0",",,0,31,+","0",",,0,31,+","82.0",",,0,27,","37.2",",0,01,","0.0","0","0.0",",0","239.1",",,,0","0",",,,0","27.54",",0","30.69",",,,0","24.40",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1897-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1001.8","0","278.2",",0","15",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","21.7",",0,07,","0",",,0,31,+","0",",,0,31,+","57.2",",,0,07,","34.4",",0,01,","0.0","0","0.0",",0","186.6",",,,0","0",",,,0","27.31",",0","30.47",",,,0","24.15",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1897-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1179.0","0","177.2",",0","8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","13.3",",0,22,","0",",,0,30,+","0",",,0,30,+","37.3",",,0,22,","32.2",",0,17,","5.0","0","5.0",",0","66.3",",,,0","0",",,,0","24.07",",0","27.06",",,,0","21.09",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1897-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1265.7","0","86.7",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","12.8",",0,25,","0",",,0,31,+","0",",,0,31,+","134.6",",,0,19,","28.9",",0,12,+","11.5","0","6.5",",0","178.7",",,,0","0",",,,0","20.92",",0","23.91",",,,0","17.94",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1897-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1287.8","0","22.1",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","5.6",",0,24,","0",",,0,30,+","0",",,0,30,+","7.6",",,0,01,","26.7",",0,06,","85.8","0","74.3",",0","12.9",",,,0","0",",,,0","16.59",",0","20.71",",,,0","12.47",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1897-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1287.8","0","0.0","2,0","9",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","1","1,0","0","1,0","","","","","3.9","1,0,26,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,26,","22.2","1,0,18,","269.0","0","183.2","1,0","59.8",",,,0","0",",,,0","12.09","2,0","16.21","1,,,0","7.97","1,,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","2.5","0","2.5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","6",",0","0",",0","","","","","-2.8",",0,02,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,16,","25.0",",0,10,","445.3","0","176.3",",0","4.9",",,,0","0",",,,0","12.73",",0","16.54",",,,0","8.91",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","3.0","0","0.5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","2",",0","0",",0","","","","","-3.3",",0,02,","0",",,0,28,+","0",",,0,28,+","9.1",",,0,27,","24.4",",0,12,","677.7","0","232.4",",0","12.9",",,,0","0",",,,0","10.05",",0","14.12",",,,0","5.98",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","35.2","0","32.2",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","3.9",",0,01,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,04,","27.2",",0,21,+","768.2","0","90.5",",0","43.5",",,,0","0",",,,0","16.45",",0","19.89",",,,0","13.02",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","67.5","0","32.3",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","6.1",",0,07,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,05,","27.8",",0,20,","834.9","0","66.7",",0","63.2",",,,0","0",",,,0","17.19",",0","21.50",",,,0","12.87",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","242.9","0","175.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","10.0",",0,08,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,26,","36.7",",0,30,","840.7","0","5.8",",0","16.3",",,,0","0",",,,0","23.80",",0","27.66",",,,0","19.94",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","494.6","0","251.7",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","19.4",",0,07,+","0",",,0,30,+","0",",,0,30,+","29.7",",,0,22,","34.4",",0,26,","840.7","0","0.0",",0","119.0",",,,0","0",",,,0","26.72",",0","30.20",",,,0","23.24",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","775.2","0","280.6",",0","17",",0","16",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","18.3",",0,12,","0",",,0,31,+","0",",,0,31,+","78.0",",,0,13,","36.7",",0,20,","0.0","0","0.0",",0","330.0",",,,0","0",",,,0","27.38",",0","30.80",",,,0","23.97",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1049.7","0","274.5",",0","20",",0","15",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","22.2",",0,30,+","0",",,0,31,+","0",",,0,31,+","58.9",",,0,27,","32.2",",0,08,+","0.0","0","0.0",",0","287.8",",,,0","0",",,,0","27.19",",0","30.06",",,,0","24.31",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1270.0","0","220.3",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","17.8",",0,13,+","0",",,0,30,+","0",",,0,30,+","13.2",",,0,08,","31.7",",0,06,+","0.0","0","0.0",",0","37.9",",,,0","0",",,,0","25.68",",0","28.84",",,,0","22.52",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1364.4","0","94.4",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","3.9",",0,27,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,02,","28.9",",0,06,+","46.6","0","46.6",",0","87.4",",,,0","0",",,,0","19.87",",0","23.70",",,,0","16.05",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1371.3","0","6.9",",0","15",",0","9",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","9",",0","0",",0","","","","","-1.1",",0,27,","0",",,0,30,+","0",",,0,30,+","46.2",",,0,18,","25.0",",0,10,","188.5","0","141.9",",0","117.5",",,,0","0",",,,0","13.83",",0","17.84",",,,0","9.83",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1898-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1371.6","0","0.3",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","2",",0","0",",0","","","","","-1.7",",0,14,","0",",,0,31,+","0",",,0,31,+","15.0",",,0,16,","21.7",",0,23,+","426.5","0","238.0",",0","59.1",",,,0","0",",,,0","10.66",",0","14.61",",,,0","6.72",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","1",",0","0",",0","","","","","-2.8",",0,02,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,24,","21.7",",0,05,","686.5","0","260.0",",0","72.3",",,,0","0",",,,0","9.95",",0","13.94",",,,0","5.95",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","2.8","0","2.8","2,0","15",",0","9",",0","2",",0","4",",0","1",",0","0","1,0","7","1,0","3","1,0","7","1,0","0","1,0","","","","","-13.9","1,0,14,","102",",,0,13,","81",",,0,13,","35.1",",,0,16,","24.4","1,0,04,","924.6","0","238.1","1,0","122.5",",,,0","99",",,,0","9.43","2,0","14.07","1,,,0","4.80","1,,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","20.3","0","17.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","","","","","-3.3",",0,08,+","0",",,0,31,+","0",",T,0,07,","15.0",",,0,14,","26.7",",0,23,+","1029.5","0","104.9",",0","40.7",",,,0","0",",T,,0","15.51",",0","20.07",",,,0","10.95",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","49.9","0","29.6",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","","","3.3",",0,05,","0",",,0,30,+","0",",,0,30,+","28.7",",,0,04,","29.4",",0,14,","1095.8","0","66.3",",0","92.7",",,,0","0",",,,0","17.11",",0","20.79",",,,0","13.43",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","229.6","0","179.7",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","14.4",",0,24,","0",",,0,31,+","0",",,0,31,+","39.9",",,0,11,","36.7",",0,18,","1097.5","0","1.7",",0","84.2",",,,0","0",",,,0","24.07",",0","27.80",",,,0","20.35",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","483.8","0","254.2",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","15.6",",0,18,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,21,","36.7",",0,15,","1097.5","0","0.0",",0","83.7",",,,0","0",",,,0","26.81",",0","30.30",",,,0","23.32",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","757.2","0","273.4",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","21.1",",0,01,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,18,","35.6",",0,29,","0.0","0","0.0",",0","130.0",",,,0","0",",,,0","27.15",",0","29.96",",,,0","24.34",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1071.9","0","314.7",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","21.1",",0,17,","0",",,0,31,+","0",",,0,31,+","106.7",",,0,29,","37.8",",0,04,","0.0","0","0.0",",0","220.3",",,,0","0",",,,0","28.48",",0","32.15",",,,0","24.82",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1269.1","0","197.2",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","13.9",",0,27,","0",",,0,30,+","0",",,0,30,+","27.7",",,0,18,","35.0",",0,07,","0.3","0","0.3",",0","44.9",",,,0","0",",,,0","24.90",",0","28.33",",,,0","21.46",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1350.2","0","81.1",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","10.0",",0,22,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,30,","28.3",",0,20,","15.5","0","15.2",",0","88.7",",,,0","0",",,,0","20.46",",0","23.81",",,,0","17.10",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1361.1","0","10.9",",0","7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","6.7",",0,04,","0",",,0,30,+","0",",,0,30,+","89.4",",,0,25,","28.3",",0,23,","90.7","0","75.2",",0","125.8",",,,0","0",",,,0","16.19",",0","20.22",",,,0","12.16",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1899-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1361.1","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","4",",0","0",",0","","","","","-4.4",",0,30,","0",",T,0,31,","13",",,0,31,","6.6",",,0,31,","22.8",",0,19,","326.6","0","235.9",",0","21.6",",,,0","13",",,,0","10.72",",0","15.12",",,,0","6.33",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","","","","","-5.0",",0,02,","0",",T,0,27,+","0",",T,0,29,+","20.1",",,0,18,","20.6",",0,25,","586.6","0","260.0",",0","79.0",",,,0","0",",T,,0","9.95",",0","14.19",",,,0","5.70",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.8","0","0.8",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","3",",0","0",",0","","","","","-7.2",",0,18,","0",",,0,28,+","0",",T,0,26,","13.2",",,0,13,","23.9",",0,13,","834.9","0","248.3",",0","58.8",",,,0","0",",T,,0","9.49",",0","13.93",",,,0","5.06",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","2.7","0","1.9",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","1.7",",0,17,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,25,","26.1",",0,30,","984.3","0","149.4",",0","89.1",",,,0","0",",,,0","13.58",",0","17.88",",,,0","9.27",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","58.8","0","56.1",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","3.9",",0,05,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,19,","30.0",",0,07,","1025.3","0","41.0",",0","87.0",",,,0","0",",,,0","18.84",",0","22.75",",,,0","14.92",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","211.5","0","152.7",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","15.0",",0,11,","0",",,0,31,+","0",",,0,31,+","11.7",",,0,18,","31.1",",0,20,+","1025.3","0","0.0",",0","35.3",",,,0","0",",,,0","23.26",",0","26.93",",,,0","19.59",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","435.1","0","223.6",",0","17",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","18.9",",0,19,","0",",,0,30,+","0",",,0,30,+","72.4",",,0,22,","33.3",",0,28,","1025.3","0","0.0",",0","160.0",",,,0","0",",,,0","25.79",",0","28.38",",,,0","23.19",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","740.6","0","305.5",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","22.8",",0,31,","0",",,0,31,+","0",",,0,31,+","18.3",",,0,28,","36.1",",0,06,","0.0","0","0.0",",0","40.3",",,,0","0",",,,0","28.19",",0","31.46",",,,0","24.91",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1072.1","0","331.5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","22.2",",0,31,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,01,","37.2",",0,21,","0.0","0","0.0",",0","10.2",",,,0","0",",,,0","29.03",",0","32.80",",,,0","25.25",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1314.2","0","242.1",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","17.8",",0,18,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,01,","33.9",",0,17,","0.0","0","0.0",",0","59.4",",,,0","0",",,,0","26.40",",0","29.50",",,,0","23.31",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1412.1","0","97.9",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","12.8",",0,18,","0",",,0,31,+","0",",,0,31,+","43.9",",,0,12,","27.8",",0,08,+","2.5","0","2.5",",0","117.6",",,,0","0",",,,0","21.41",",0","24.41",",,,0","18.41",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1432.7","0","20.6",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","2.2",",0,09,","0",",,0,30,+","0",",,0,30,+","97.8",",,0,03,","26.7",",0,23,","112.1","0","109.6",",0","113.8",",,,0","0",",,,0","15.37",",0","19.79",",,,0","10.94",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1900-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1432.7","0","0.0",",0","10",",0","8",",0","2",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","0.6",",0,16,","0",",,0,31,+","0",",,Z,31,+","40.4",",,0,20,","21.1",",0,04,","355.0","0","242.9",",0","118.1",",,,0","0",",,,Z","10.50",",0","14.34",",,,0","6.65",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1901-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.6","0","0.6",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","2",",0","0",",0","","","","","-0.6",",0,26,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,03,","22.2",",0,10,","615.6","0","260.6",",0","57.2",",,,0","0",",,,0","9.94",",0","14.10",",,,0","5.78",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1901-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.6","0","0.0",",0","8",",0","7",",0","0",",0","0",",0","1",",0","0",",0","5",",0","0",",0","2",",0","0",",0","","","","","-5.0",",0,24,","0",",,0,28,+","28",",,0,23,","19.6",",,0,23,","24.4",",0,18,","888.9","0","273.3",",0","91.0",",,,0","28",",,,0","8.57",",0","12.68",",,,0","4.46",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1901-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","5.9","0","5.3",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","10",",0","0",",0","","","","","-1.7",",0,07,+","0",",,0,31,+","0",",,0,31,+","20.6",",,0,10,","26.1",",0,31,","1041.7","0","152.8",",0","61.0",",,,0","0",",,,0","13.57",",0","17.81",",,,0","9.34",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1901-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","6.2","0","0.3",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","5.0",",0,22,+","0",",,0,30,+","0",",,0,30,+","18.0",",,0,19,","23.3",",0,30,+","1140.0","0","98.3",",0","41.7",",,,0","0",",,,0","15.07",",0","19.19",",,,0","10.95",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1901-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","139.8","0","133.6",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","13.9",",0,01,","0",",,0,31,+","0",",,0,31,+","27.7",",,0,22,","34.4",",0,03,","1140.0","0","0.0",",0","109.4",",,,0","0",",,,0","22.64",",0","26.67",",,,0","18.62",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1901-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","344.5","0","204.7",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","17.2",",0,01,","0",",,0,30,+","0",",,0,30,+","46.2",",,0,13,","35.6",",0,25,","1140.0","0","0.0",",0","105.5",",,,0","0",",,,0","25.16",",0","28.30",",,,0","22.02",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1901-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","624.6","0","280.1",",0","16",",0","12",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","21.7",",0,10,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,09,","33.9",",0,26,+","0.0","0","0.0",",0","140.5",",,,0","0",",,,0","27.37",",0","30.65",",,,0","24.08",",,,0","","","","","","","","","","","","","","","",""
