"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00157510","2004-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","421.5","0","86.2","1,0","7","2,0","5","2,0","1","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","28","1,0","0","1,0","","","","","9.4","1,0,16,+","0",",,0,31,+","0",",,0,31,+","44.2","2,,0,02,","31.7","1,0,29,","17.9","0","  26.1","1,,,0,5,2","17.9","1,0","  25.6","2,,,0,5,2","","","  21.1","1,,,0,5,2","  22.8","2,,,0,5,2","","","  22.7","1,,,0,5,2","  24.1","2,,,0,5,2","","","110.5",",a,,0","0",",,,0","20.61","1,0","26.36","1,,,0","14.86","1,,,0"
"USC00157510","2004-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","477.7","0","56.2","2,0","8",",0","4",",0","3",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","26","1,0","0","1,0","","","","","6.7","2,0,30,","0",",,0,30,+","0",",,0,30,+","61.7",",,0,17,","31.1","1,0,07,","36.8","0","  23.9",",,,0,5,2","18.9","1,0","  24.4",",,,0,5,2","","","  20.0",",,,0,5,2","  21.7",",,,0,5,2","","","  22.0",",,,0,5,2","  23.3",",,,0,5,2","","","145.2",",,,0","0",",,,0","19.71","2,0","25.61","1,,,0","13.81","2,,,0"
"USC00157510","2004-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","485.8","0","8.1","2,0","17",",0","10",",0","2",",0","0",",0","0","2,0","0","2,0","0","2,0","0","2,0","19","2,0","0","2,0","","","","","3.3","2,0,18,+","0",",,0,31,+","0","2,,0,31,+","52.8",",,0,13,","26.1","2,0,03,+","108.8","0","  20.6",",,,0,5,2","72.0","2,0","  22.2","1,,,0,5,2","","","  15.6",",,,0,5,2","  16.7","1,,,0,5,2","","","  18.1",",,,0,5,2","  19.1","1,,,0,5,2","","","162.3",",,,0","0","2,,,0","16.13","2,0","22.33","2,,,0","9.92","2,,,0"
"USC00157510","2004-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","491.4","0","5.6","4,0","16",",0","11",",0","1",",0","0",",0","0",",0","0","3,0","6","3,0","0","1,0","5","1,0","0","1,0","","","","","-3.3","3,0,26,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,12,","27.2","1,0,03,","293.3","0","  18.3",",,,0,5,2","184.5","1,0","  18.9",",,,0,5,2","","","  11.1",",,,0,5,2","  12.2",",,,0,5,2","","","  14.4",",,,0,5,2","  15.5",",,,0,5,2","","","101.5",",,,0","0",",,,0","11.26","4,0","17.29","1,,,0","5.23","3,,,0"
"USC00157510","2004-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","11","2,0","7","2,0","1","2,0","0",",0","0",",0","","","","","2","2,0","1","2,0","0","2,0","","","","","","","0",",T,0,24,","8",",,0,20,","59.7","2,,0,01,","21.7","2,0,08,","","","  11.7","3,,,0,5,2","","","  12.2","3,,,0,5,2","","","   3.3","3,,,0,5,2","   4.4","3,,,0,5,2","","","   7.3","3,,,0,5,2","   8.5","3,,,0,5,2","","","180.2",",a,,0","14",",,,0","","","10.28","2,,,0","",""
"USC00157510","2005-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","14","3,0","10","3,0","1","3,0","1","3,0","0",",0","0","5,0","13","5,0","1","2,0","0","2,0","0","2,0","","","","","-14.4","5,0,24,+","25","3,,0,23,","8",",,0,17,","25.4","3,,0,08,","20.6","2,0,13,","","","  10.6","1,,,0,5,2","","","  11.1","1,,,0,5,2","","","   2.2","1,,,0,5,2","   4.4","1,,,0,5,2","","","   6.7","1,,,0,5,2","   8.0","1,,,0,5,2","","","119.7","1,a,,0","11",",,,0","5.18","6,0","11.06","2,,,0","-0.71","5,,,0"
"USC00157510","2005-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0","3,0","10",",0","6",",0","1",",0","0",",0","0",",0","0","2,0","13","2,0","2","1,0","0","1,0","0","1,0","","","","","-6.7","2,0,12,+","0",",T,0,11,+","0",",,0,28,+","30.0",",,0,14,","19.4","1,0,16,","","","   6.7",",,,0,5,2","331.9","1,0","   7.8","1,,,0,5,2","","","   3.9",",,,0,5,2","   5.0","1,,,0,5,2","","","   5.8",",,,0,5,2","   6.8","1,,,0,5,2","","","73.7",",,,0","0",",,,0","4.89","3,0","10.55","1,,,0","-0.78","2,,,0"
"USC00157510","2005-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","11",",0","5",",0","0",",0","2","3,0","0",",0","","","","","0","2,0","3","2,0","0","2,0","","","","","","","25","3,,0,02,+","13",",,0,01,","12.2",",,0,28,","26.7","2,0,31,","","","  10.6","1,,,0,5,2","","","  11.7","1,,,0,5,2","","","   5.0","1,,,0,5,2","   6.7","1,,,0,5,2","","","   6.6","1,,,0,5,2","   7.6","1,,,0,5,2","","","33.7",",,,0","21",",,,0","","","12.73","2,,,0","",""
"USC00157510","2005-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","8.8","1,0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","16","1,0","0","1,0","","","","","1.1",",0,29,+","0",",,0,30,+","0",",,0,30,+","30.2",",,0,08,","28.3","1,0,13,+","","","  16.7",",,,0,5,2","129.8","1,0","  18.9",",,,0,5,2","","","  10.0",",,,0,5,2","  11.1",",,,0,5,2","","","  13.5",",,,0,5,2","  14.9",",,,0,5,2","","","121.0",",,,0","0",",,,0","14.11","1,0","21.48","1,,,0","6.75",",,,0"
"USC00157510","2005-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,0","","","","","",""
"USC00157510","2005-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","8","3,0","5","3,0","1","3,0","0",",0","0",",0","","","","","0","2,0","28","2,0","11","2,0","","","","","","","0",",,0,30,+","0",",,0,30,+","27.7","3,,0,09,","33.9","2,0,07,","","","  23.9","2,,,0,5,2","","","  26.1","2,,,0,5,2","","","  18.9","2,,,0,5,2","  19.4","2,,,0,5,2","","","  22.0","2,,,0,5,2","  23.4","2,,,0,5,2","","","71.3",",a,,0","0",",,,0","","","30.92","2,,,0","",""
"USC00157510","2005-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","11",",0","9",",0","0",",0","0",",0","0",",0","","","","","0","2,0","29","2,0","11","2,0","","","","","","","0",",,0,31,+","0",",,0,31,+","21.3",",,0,12,","35.0","2,0,24,","","","","","","","","","","","","","","","","","","","","","","","82.6",",,,0","0",",,,0","","","30.93","2,,,0","",""
"USC00157510","2005-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","6","3,0","5","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.8","3,,0,29,","","","","","","","","","","","","","","","","","","","","","","","","","40.7","3,,,0","0",",,,0","","","","","",""
"USC00157510","2005-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","0","5,0","25","5,0","11","5,0","","","","","","","0",",,0,30,+","0",",,0,30,+","10.2",",,0,29,","33.9","5,0,23,+","","","  23.3","5,,,0,5,2","","","  24.4","5,,,0,5,2","","","  21.1","5,,,0,5,2","  21.7","5,,,0,5,2","","","  22.8","5,,,0,5,2","  23.4","5,,,0,5,2","","","20.8",",,,0","0",",,,0","","","31.40","5,,,0","",""
"USC00157510","2005-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","15.2",",,0,23,","","","","","","","","","","","","","","","","","","","","","","","","","32.5",",,,0","0",",,,0","","","","","",""
"USC00157510","2005-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0",",a,,0","0",",,,0","","","","","",""
"USC00157510","2005-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0","5,0","10","1,0","7","1,0","0","1,0","0",",0","0",",0","0","5,0","22","5,0","2","5,0","0","5,0","0","5,0","","","","","-12.2","5,0,22,","0",",,0,31,+","0",",,0,31,+","17.3","1,,0,15,","15.6","5,0,29,","","","","","451.0","5,0","","","","","","","","","","","","","","","","","84.9","1,,,0","0",",,,0","0.99","5,0","6.35","5,,,0","-4.38","5,,,0"
"USC00157510","2006-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","2,0","11",",0","8",",0","2",",0","0",",0","1",",0","0","1,0","18","1,0","0","1,0","0","1,0","0","1,0","","","","","-7.2","1,0,26,","0",",,0,31,+","25",",,0,18,","50.8",",,0,23,","18.3","1,0,03,","","","   7.8",",,,0,5,2","352.2","1,0","   8.3",",,,0,5,2","","","   5.6",",,,0,5,2","   6.1",",,,0,5,2","","","   6.5",",,,0,5,2","   7.2",",,,0,5,2","","","140.1",",,,0","38",",,,0","6.03","2,0","12.91","1,,,0","-0.85","1,,,0"
"USC00157510","2006-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","8","3,0","6","3,0","1","3,0","","","2",",0","","","","","1","5,0","0","5,0","0","5,0","","","","","","","","","76",",,0,20,+","101.6","3,,0,17,","20.6","5,0,17,","","","","","","","","","","","","","","","","","","","","","","","158.6","3,,,0","183",",,,0","","","8.68","5,,,0","",""
"USC00157510","2006-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0","5,0","","","","","","","0",",0","0",",0","0","5,0","13","5,0","0","5,0","5","5,0","0","5,0","","","","","-7.2","5,0,05,","0",",,0,31,+","0",",,0,31,+","","","23.3","5,0,31,+","","","","","290.9","5,0","","","","","","","","","","","","","","","","","59.5",",a,,0","0",",,,0","7.15","5,0","13.73","5,,,0","0.56","5,,,0"
"USC00157510","2006-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","15.2","1,0","14","1,0","8","1,0","2","1,0","0",",0","0",",0","0","1,0","3","1,0","0","1,0","20","1,0","0","1,0","","","","","-1.1","1,0,10,+","0",",,0,30,+","0",",,0,30,+","40.9","1,,0,08,","29.4","1,0,16,+","","","","","104.6","1,0","","","","","","","","","","","","","","","","","134.3","1,,,0","0",",,,0","15.25","1,0","22.34","1,,,0","8.16","1,,,0"
"USC00157510","2006-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","27.9",",0","18",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","5.0",",0,24,+","0",",,0,31,+","0",",,0,31,+","34.8",",,0,26,","31.7",",0,31,","","","  18.3","2,,,0,5,2","104.4",",0","  21.1","2,,,0,5,2","","","  16.1","2,,,0,5,2","  16.7","2,,,0,5,2","","","  17.0","2,,,0,5,2","  17.9","2,,,0,5,2","","","121.4",",,,0","0",",,,0","15.86",",0","22.23",",,,0","9.50",",,,0"
"USC00157510","2006-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","88.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","3","","","","8.9",",0,06,","0",",,0,30,+","0",",,0,30,+","26.4",",,0,12,","32.2",",0,23,","","","  25.0",",,,0,5,2","6.1",",0","  25.6",",,,0,5,2","","","  19.4",",,,0,5,2","  20.6",",,,0,5,2","","","  22.1",",,,0,5,2","  23.1",",,,0,5,2","","","80.4",",,,0","0",",,,0","21.07",",0","27.41",",,,0","14.72",",,,0"
"USC00157510","2006-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","142.9","5,0","5","3,0","2","3,0","0","3,0","0",",0","0",",0","0","5,0","0","5,0","0","4,0","27","4,0","7","4,0","4","","","","11.7","5,0,08,","0",",,0,31,+","0",",,0,31,+","10.4","3,,0,05,","35.0","4,0,21,","0.3","0","  25.6",",,,3,5,2","0.3","4,0","  26.7",",,,3,5,2","","","  17.8",",,,3,5,2","  23.9",",,,3,5,2","","","  23.2",",,,3,5,2","  25.2",",,,3,5,2","","","52.4","1,a,,0","0",",,,0","23.87","5,0","30.30","4,,,0","17.43","5,,,0"
"USC00157510","2006-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","194.5","1,0","13",",0","9",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","8",",0","","","","","13.3","1,0,23,","0",",,0,31,+","0",",,0,31,+","71.6",",,0,28,","35.0",",0,08,+","0.3","0","  26.7",",,,0,5,2","0.0",",0","  27.8","1,,,0,5,2","","","  23.9",",,,0,5,2","  25.0","1,,,0,5,2","","","  25.3",",,,0,5,2","  26.4","1,,,0,5,2","","","212.9",",,,0","0",",,,0","24.80","1,0","30.15",",,,0","19.44","1,,,0"
"USC00157510","2006-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","11","4,0","7","4,0","1","4,0","0",",0","0",",0","","","","","0","2,0","25","2,0","0","2,0","","","","","","","0",",,0,30,+","0",",,0,30,+","50.8","4,,0,23,","28.3","2,0,18,+","","","  25.0","1,,,0,5,2","","","  25.0","1,,,0,5,2","","","  16.7","1,,,0,5,2","  19.4","1,,,0,5,2","","","  21.2","1,,,0,5,2","  22.3","1,,,0,5,2","","","122.6",",a,,0","0",",,,0","","","24.78","2,,,0","",""
"USC00157510","2006-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","8","2,0","8","2,0","2","2,0","0",",0","0",",0","","","","","0","1,0","13","1,0","0","1,0","","","","","","","0",",,0,31,+","0",",,0,31,+","30.2","2,,0,27,","27.8","1,0,05,","","","  20.6","1,,,0,5,2","","","  21.1","1,,,0,5,2","","","  11.1","1,,,0,5,2","  11.7","1,,,0,5,2","","","  15.6","1,,,0,5,2","  17.1","1,,,0,5,2","","","139.9",",a,,0","0",",,,0","","","18.07","1,,,0","",""
"USC00157510","2006-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0","2,0","10",",0","7",",0","0",",0","0",",0","0",",0","0","2,0","14","2,0","0",",0","7",",0","0",",0","","","","","-6.7","2,0,04,","0",",,0,30,+","0",",T,0,20,","15.7",",,0,16,","24.4",",0,11,","","","","","292.7",",0","","","","","","","","","","","","","","","","","57.0",",,,0","0",",T,,0","8.02","2,0","15.06",",,,0","0.99","2,,,0"
"USC00157510","2006-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0","5,0","8","2,0","6","2,0","0","2,0","0",",0","0",",0","0","4,0","21","4,0","3","2,0","1","2,0","0","2,0","","","","","-13.3","4,0,10,+","0",",T,0,08,","0",",T,0,08,","14.5","2,,0,22,","21.1","2,0,01,","","","  12.2","3,,,0,5,2","362.1","2,0","  12.8","3,,,0,5,2","","","   3.3","3,,,0,5,2","   4.4","3,,,0,5,2","","","   6.9","3,,,0,5,2","   8.4","3,,,0,5,2","","","72.6",",a,,0","0",",T,,0","4.59","5,0","11.25","2,,,0","-2.07","4,,,0"
"USC00157510","2007-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","1,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","20","1,0","2",",0","0",",0","0",",0","","","","","-13.9","1,0,31,","0",",T,0,29,+","0",",T,0,29,+","31.5",",,0,05,","19.4",",0,15,","","","   9.4","3,,,0,5,2","447.6",",0","  10.0","2,,,0,5,2","","","   2.2","3,,,0,5,2","   2.8","2,,,0,5,2","","","   5.3","3,,,0,5,2","   7.0","2,,,0,5,2","","","93.0",",,,0","0",",T,,0","3.38","1,0","8.86",",,,0","-2.09","1,,,0"
"USC00157510","2007-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","2,0","6",",0","3",",0","0",",0","1",",0","1",",0","0","1,0","25","1,0","11","1,0","0","1,0","0","1,0","","","","","-13.9","1,0,11,+","25",",,0,18,","25",",,0,18,","18.3",",,0,25,","18.3","1,0,22,","","","   6.7","1,,,0,5,2","521.4","1,0","   7.8","2,,,0,5,2","","","  -1.1","1,,,0,5,2","   0.0","2,,,0,5,2","","","   1.7","1,,,0,5,2","   2.9","2,,,0,5,2","","","30.3",",,,0","28",",,,0","-1.57","2,0","4.63","1,,,0","-7.77","1,,,0"
"USC00157510","2007-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","5.6","0","5.6","1,0","11",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","15","1,0","0","1,0","12","1,0","0","1,0","","","","","-7.2","1,0,18,","0",",,0,31,+","0",",,0,31,+","51.6",",,0,02,","27.8","1,0,26,","","","  16.7","4,,,0,5,2","228.0","1,0","  17.2","4,,,0,5,2","","","   2.2","4,,,0,5,2","   6.1","4,,,0,5,2","","","   9.1","4,,,0,5,2","  11.2","4,,,0,5,2","","","86.2",",,,0","0",",,,0","10.92","1,0","18.99","1,,,0","2.85","1,,,0"
"USC00157510","2007-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","11.7","0","6.1","5,0","9",",0","6",",0","0",",0","0",",0","0",",0","0","4,0","9","4,0","0","3,0","11","3,0","0","3,0","","","","","-7.8","4,0,08,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,04,","27.8","3,0,23,+","","","","","201.6","3,0","","","","","","","","","","","","","","","","","74.3",",,,0","0",",,,0","10.53","5,0","17.45","3,,,0","3.62","4,,,0"
"USC00157510","2007-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","62.5","0","50.8","1,0","6",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","0",",0","","","","","2.8","1,0,21,+","0",",,0,31,+","0",",,0,31,+","46.5",",,0,05,","30.6",",0,31,","","","  25.0","2,,,0,5,2","34.8",",0","  26.1","2,,,0,5,2","","","  17.2","2,,,0,5,2","  19.4","2,,,0,5,2","","","  20.8","2,,,0,5,2","  22.6","2,,,0,5,2","","","66.4",",,,0","0",",,,0","18.87","1,0","26.71",",,,0","11.02","1,,,0"
"USC00157510","2007-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","183.1","0","120.6",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","11.1",",0,21,+","0",",,0,30,+","0",",,0,30,+","9.7",",,0,20,","32.8",",0,18,+","","","  26.7","1,,,0,5,2","0.0",",0","  28.3","1,,,0,5,2","","","  21.1","1,,,0,5,2","  23.3","1,,,0,5,2","","","  23.9","1,,,0,5,2","  25.9","1,,,0,5,2","","","32.0",",,,0","0",",,,0","22.35",",0","29.76",",,,0","14.94",",,,0"
"USC00157510","2007-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","330.6","0","147.5","1,0","8",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","5","1,0","","","","","12.2","1,0,02,","0",",,0,31,+","0",",,0,31,+","68.3",",,0,11,","33.9","1,0,10,","0.0","0","","","0.0","1,0","","","","","","","","","","","","","","","","","131.5",",,,0","0",",,,0","23.25","1,0","29.31","1,,,0","17.19","1,,,0"
"USC00157510","2007-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","594.2","0","263.6","1,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","27",",0","","","","","16.1","1,0,20,+","0",",,0,31,+","0",",,0,31,+","11.7",",,0,30,","40.0",",0,24,","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","","","13.5",",,,0","0",",,,0","27.17","1,0","34.40",",,,0","19.93","1,,,0"
"USC00157510","2007-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","693.9","0","99.7","4,0","6",",0","6",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0","2,0","28","2,0","9","2,0","","","","","5.6","4,0,30,+","0",",,0,30,+","0",",,0,30,+","14.7",",,0,11,","35.0","2,0,06,","9.6","0","  26.7","5,,,0,5,2","9.6","2,0","  29.4","5,,,0,5,2","","","  19.4","5,,,0,5,2","  21.7","5,,,0,5,2","","","  23.7","5,,,0,5,2","  25.7","5,,,0,5,2","","","51.4",",,,0","0",",,,0","21.75","4,0","29.80","2,,,0","13.70","4,,,0"
"USC00157510","2007-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","7",",0","7",",0","1",",0","0",",0","0",",0","","","","","0","3,0","16","3,0","1","3,0","","","","","","","0",",,0,31,+","0",",,0,31,+","35.8",",,0,24,","32.2","3,0,09,","","","  25.0","4,,,0,5,2","","","  27.8","4,,,0,5,2","","","  11.7","4,,,0,5,2","  12.8","4,,,0,5,2","","","  18.3","4,,,0,5,2","  20.5","4,,,0,5,2","","","83.7",",,,0","0",",,,0","","","23.59","3,,,0","",""
"USC00157510","2007-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","8",",0","7",",0","2",",0","0",",0","0",",0","0","3,0","18","3,0","","","","","","","","","","","-5.6","3,0,18,+","0",",,0,30,+","0",",,0,30,+","46.0",",,0,15,","","","","","","","","","","","","","","","","","","","","","","","","","124.0",",,,0","0",",,,0","","","","","-0.49","3,,,0"
"USC00157510","2007-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.6","2,0","15","3,0","13","3,0","1","3,0","0",",0","0",",0","0","2,0","17","2,0","0","2,0","1","2,0","0","2,0","","","","","-6.1","2,0,26,","0",",,0,31,+","0",",,0,31,+","31.0","3,,0,11,","23.9","2,0,12,","","","","","363.7","2,0","","","","","","","","","","","","","","","","","172.8",",a,,0","0",",,,0","5.81","2,0","11.57","2,,,0","0.05","2,,,0"
"USC00157510","2008-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","5,0","9",",0","5",",0","1",",0","0",",0","0",",0","0","5,0","22","5,0","5","3,0","1","3,0","0","3,0","","","","","-17.2","5,0,19,","0",",T,0,21,+","0",",T,0,21,+","35.3",",,0,30,","21.1","3,0,08,","","","   7.8","4,,,0,5,2","479.9","3,0","  11.1","4,,,0,5,2","","","   0.0","4,,,0,5,2","   1.7","4,,,0,5,2","","","   2.6","4,,,0,5,2","   4.6","4,,,0,5,2","","","86.7",",,,0","0",",T,,0","0.09","5,0","6.04","3,,,0","-5.85","5,,,0"
"USC00157510","2008-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","4,0","9","2,0","6","2,0","0","2,0","0","1,0","0","1,0","0","3,0","18","3,0","1","2,0","0","2,0","0","2,0","","","","","-10.6","3,0,11,","0","1,T,0,28,+","5","1,,0,27,","21.8","2,,0,06,","19.4","2,0,06,","","","","","389.9","2,0","","","","","","","","","","","","","","","","","61.7",",a,,0","5","1,,,0","2.79","4,0","8.10","2,,,0","-2.52","3,,,0"
"USC00157510","2008-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","3,0","12",",0","10",",0","1",",0","1",",0","2",",0","0","2,0","18","2,0","0","1,0","1","1,0","0","1,0","","","","","-12.8","2,0,09,","25",",,0,09,","51",",,0,08,","25.4",",,0,08,","21.7","1,0,14,","","","  10.0","3,,,0,5,2","311.9","1,0","  11.1","3,,,0,5,2","","","   1.7","3,,,0,5,2","   4.4","3,,,0,5,2","","","   5.8","3,,,0,5,2","   8.1","3,,,0,5,2","","","98.8",",,,0","81",",,,0","6.84","3,0","13.59","1,,,0","0.08","2,,,0"
"USC00157510","2008-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","8.6","0","8.6",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","12",",0","0",",0","","","","","-2.2",",0,15,","0",",,0,30,+","0",",,0,30,+","50.8",",,0,04,","27.2",",0,26,","","","","","182.8",",0","","","","","","","","","","","","","","","","","143.5",",,,0","0",",,,0","12.53",",0","18.49",",,,0","6.57",",,,0"
"USC00157510","2008-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","22.4","0","13.8","3,0","12","2,0","10","2,0","0","2,0","0",",0","0",",0","0","3,0","0","3,0","0","1,0","19","1,0","0","1,0","","","","","1.7","3,0,01,","0",",,0,31,+","0",",,0,31,+","24.1","2,,0,12,","27.8","1,0,27,","","","","","90.6","1,0","","","","","","","","","","","","","","","","","123.1",",a,,0","0",",,,0","15.66","3,0","21.91","1,,,0","9.41","3,,,0"
"USC00157510","2008-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","163.5","0","141.1",",0","9",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","10.6",",0,18,","0",",,0,30,+","0",",,0,30,+","21.3",",,0,02,","33.3",",0,07,","","","","","1.1",",0","","","","","","","","","","","","","","","","","80.5",",,,0","0",",,,0","23.00",",0","29.32",",,,0","16.68",",,,0"
"USC00157510","2008-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","303.4","0","139.9","3,0","4","2,0","4","2,0","2","2,0","0",",0","0",",0","0","3,0","0","3,0","0","1,0","30","1,0","4","1,0","","","","","11.1","3,0,01,","0",",,0,31,+","0",",,0,31,+","35.1","2,,0,29,","34.4","1,0,22,","0.8","0","","","0.8","1,0","","","","","","","","","","","","","","","","","83.5",",a,,0","0",",,,0","23.24","3,0","29.64","1,,,0","16.84","3,,,0"
"USC00157510","2008-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","436.7","0","133.3","1,0","4",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","4",",0","","","","","10.6","1,0,11,","0",",,0,31,+","0",",,0,31,+","39.6",",,0,27,","32.8",",0,24,","0.8","0","  27.2","1,,,0,5,2","0.0",",0","  28.9","1,,,0,5,2","","","  22.2","1,,,0,5,2","  23.3","1,,,0,5,2","","","  24.2","1,,,0,5,2","  26.0","1,,,0,5,2","","","63.1",",,,0","0",",,,0","22.79","1,0","29.18",",,,0","16.40","1,,,0"
