"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USC00425654","1977-09","38.40168","-113.01624","1526.7","MILFORD, UT US","387.2","0","35.4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","7",",0","","","","","","","-2.2",",0,23,","0",",,0,30,+","0",",,0,30,+","2.8",",,0,20,","35.6",",0,07,","260.0","1,,,0","72.1","0","63.0",",0","8.19","1,,,0","23.64","1,,,0","5.1",",,,0","77.6",",X","0",",,,0","17.41",",0","26.90",",,,0","7.93",",,,0","17370",",X","225",",X","225",",X","4631","1,,,0","22.6",",X","15.6",",X"
"USC00425654","1977-10","38.40168","-113.01624","1526.7","MILFORD, UT US","387.2","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","18",",0","0",",0","","","","","","","-5.6",",0,30,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,06,","27.8",",0,03,","","","299.1","0","227.0",",0","3.38","4,,,0","17.79","4,,,0","6.8",",,,0","83.3",",X","0",",,,0","11.01",",0","21.76",",,,0","0.26",",,,0","17364",",X","180",",X","225",",X","","","23.6",",X","17.0",",X"
"USC00425654","1977-11","38.40168","-113.01624","1526.7","MILFORD, UT US","387.2","0","0.0",",0","2",",0","1",",0","0",",0","2",",0","1",",0","1",",0","25",",0","1",",0","3",",0","0",",0","","","","","","","-24.4",",0,20,","51",",,0,20,","41",",,0,19,","3.0",",,0,19,","22.2",",0,03,","","","737.2","0","438.1",",0","","","","","4.3",",,,0","72.0",",X","41",",,,0","3.73",",0","13.43",",,,0","-5.97",",,,0","13122",",X","225",",X","225",",X","","","23.6",",X","17.9",",X"
"USC00425654","1977-12","38.40168","-113.01624","1526.7","MILFORD, UT US","387.2","0","0.0",",0","7",",0","2",",0","0",",0","1",",0","1",",0","0",",0","28",",0","0",",0","0",",0","0",",0","","","","","","","-16.7",",0,20,","25",",,0,31,","30",",,0,30,","3.8",",,0,29,","18.3",",0,07,+","","","1240.0","0","502.8",",0","","","","","11.7",",,,0","57.5",",X","51",",,,0","2.11",",0","10.21",",,,0","-5.98",",,,0","10536",",X","225",",X","225",",X","","","25.2",",X","18.8",",X"
"USC00425654","1978-01","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","13",",0","5",",0","0",",0","6",",0","4",",0","0",",0","29",",0","3",",0","0",",0","0",",0","","","","","","","-14.4",",0,25,","76",",,0,24,","97",",,0,20,","8.9",",,0,15,","11.7",",0,31,+","","","1785.6","0","545.6",",0","","","","","39.8",",,,0","46.2",",X","347",",,,0","0.73",",0","6.25",",,,0","-4.79",",,,0","8394","1,X","360",",X","360",",X","","","21.6",",X","15.6",",X"
"USC00425654","1978-02","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","9",",0","1",",0","0",",0","4",",0","1",",0","0",",0","24",",0","1",",0","0",",0","0",",0","","","","","","","-10.6",",0,17,","51",",,0,11,","99",",,0,10,","11.2",",,0,10,","16.7",",0,24,","","","2230.9","0","445.3",",0","","","","","20.4",",,,0","48.5",",X","145",",,,0","2.43",",0","8.68",",,,0","-3.82",",,,0","8640",",X","180",",X","225",",X","","","22.6",",X","16.1",",X"
"USC00425654","1978-03","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","15",",0","8",",0","0",",0","1",",0","1",",0","0",",0","18",",0","0",",0","5",",0","0",",0","","","","","","","-7.8",",0,16,","25",",,0,13,","51",",,0,12,","10.9",",,0,22,","23.9",",0,29,","","","2575.9","0","345.0",",0","","","","","50.8",",,,0","57.2",",X","56",",,,0","7.20",",0","14.64",",,,0","-0.23",",,,0","12810",",X","225",",X","225",",X","","","25.2",",X","20.1",",X"
"USC00425654","1978-04","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","0",",0","1",",0","0",",0","12",",0","0",",0","4",",0","0",",0","","","","","","","-6.7",",0,22,+","0",",T,0,21,+","61",",,0,02,","10.2",",,0,02,","23.9",",0,11,","","","2876.9","0","301.0",",0","","","","","38.0",",,,0","62.1",",X","87",",,,0","8.30",",0","16.35",",,,0","0.25",",,,0","14796",",X","180",",X","180",",X","","","27.8",",X","20.1",",X"
"USC00425654","1978-05","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","2",",0","2",",0","0",",0","10",",0","0",",0","17",",0","0",",0","","","","","","","-2.8",",0,18,+","76",",,0,06,","137",",,0,06,","16.8",",,0,06,","29.4",",0,29,","","","3088.8","0","211.9",",0","","","","","36.6",",,,0","76.0",",X","188",",,,0","11.50",",0","20.74",",,,0","2.26",",,,0","20226",",X","180",",X","225",",X","","","28.8",",X","20.6",",X"
"USC00425654","1978-06","38.40168","-113.01624","1526.7","MILFORD, UT US","33.3","0","33.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","30",",0","6",",0","","","","","","","0.0",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,03,","33.9",",0,21,","","","3114.3","0","25.5",",0","","","","","0.0",",T,,0","90.0",",X","0",",,,0","18.59",",0","29.81",",,,0","7.37",",,,0","23988",",X","225",",X","225",",X","","","25.2",",X","18.8",",X"
"USC00425654","1978-07","38.40168","-113.01624","1526.7","MILFORD, UT US","175.5","0","142.2",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","","","5.6",",0,04,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,17,","38.3",",0,30,","","","0.8","0","0.8",",0","","","","","11.8",",,,0","87.0",",X","0",",,,0","22.89",",0","34.22",",,,0","11.56",",,,0","23580",",X","225",",X","135",",X","","","22.6",",X","17.0",",X"
"USC00425654","1978-08","38.40168","-113.01624","1526.7","MILFORD, UT US","270.9","0","95.4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","","","","","1.7",",0,26,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,13,","37.8",",0,06,","","","13.6","0","12.8",",0","","","","","12.2",",,,0","89.3",",X","0",",,,0","21.00",",0","31.78",",,,0","10.21",",,,0","22602",",X","225",",X","225",",X","","","23.6",",X","17.0",",X"
"USC00425654","1978-09","38.40168","-113.01624","1526.7","MILFORD, UT US","299.2","0","28.3",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","23",",0","4",",0","","","","","","","-3.9",",0,21,","0",",,0,30,+","5",",,0,18,+","14.7",",,0,14,","33.9",",0,03,","","","131.1","0","117.5",",0","","","","","43.2",",,,0","87.2",",X","10",",,,0","15.36",",0","25.12",",,,0","5.59",",,,0","19470",",X","225",",X","225",",X","","","25.2",",X","19.2",",X"
"USC00425654","1978-10","38.40168","-113.01624","1526.7","MILFORD, UT US","299.2","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","19",",0","0",",0","","","","","","","-5.0",",0,26,","0",",,0,31,+","0",",T,0,30,","8.1",",,0,20,","30.6",",0,01,","","","343.5","0","212.4",",0","","","","","8.4",",,,0","82.9",",X","0",",T,,0","11.48",",0","21.80",",,,0","1.16",",,,0","17322",",X","180",",X","315",",X","","","17.5",",X","13.4",",X"
"USC00425654","1978-11","38.40168","-113.01624","1526.7","MILFORD, UT US","299.2","0","0.0",",0","10",",0","4",",0","0",",0","10",",0","2",",0","0",",0","26",",0","8",",0","0",",0","0",",0","","","","","","","-16.1",",0,16,","229",",,0,12,","206",",,0,11,","20.8",",,0,11,","18.9",",0,09,","","","856.6","0","513.1",",0","","","","","56.2",",,,0","49.5",",X","297",",,,0","1.23",",0","6.77",",,,0","-4.31",",,,0","9030",",X","225",",X","225",",X","","","22.6",",X","15.6",",X"
"USC00425654","1978-12","38.40168","-113.01624","1526.7","MILFORD, UT US","299.2","0","0.0",",0","8",",0","1",",0","0",",0","14",",0","2",",0","4",",0","31",",0","8",",0","0",",0","0",",0","","","","","","","-24.4",",0,08,","25",",,0,24,+","36",",,0,19,","5.6",",,0,18,","7.2",",0,18,+","","","1577.5","0","720.9",",0","","","","","15.0",",,,0","62.9",",X","122",",,,0","-4.92",",0","1.90",",,,0","-11.74",",,,0","11130",",X","360",",X","360",",X","","","20.0",",X","14.8",",X"
"USC00425654","1979-01","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","15",",0","6",",0","0",",0","26",",0","8",",0","7",",0","30",",0","18",",0","0",",0","0",",0","","","","","","","-31.1",",0,30,","229",",,0,31,+","86",",,0,26,","5.6",",,0,26,","8.3",",0,04,","","","2364.1","0","786.6",",0","","","","","33.4",",,,0","38.0",",X","483",",,,0","-7.04",",0","-1.15",",,,0","-12.94",",,,0","7002",",X","225",",X","225",",X","","","18.0",",X","13.0",",X"
"USC00425654","1979-02","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","9",",0","2",",0","0",",0","16",",0","2",",0","3",",0","27",",0","5",",0","0",",0","0",",0","","","","","","","-25.0",",0,04,+","254",",,0,06,+","74",",,0,21,","7.4",",,0,21,","11.7",",0,26,","","","2920.1","0","556.0",",0","","","","","16.9",",,,0","55.6",",X","183",",,,0","-1.53",",0","4.87",",,,0","-7.92",",,,0","10044",",X","225",",X","225",",X","","","21.6",",X","17.0",",X"
"USC00425654","1979-03","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","11",",0","4",",0","0",",0","1",",0","3",",0","0",",0","28",",0","0",",0","0",",0","0",",0","","","","","","","-9.4",",0,03,","51",",,0,31,","61",",,0,21,","19.1",",,0,28,","17.8",",0,07,","","","3367.5","0","447.4",",0","","","","","44.0",",,,0","61.9",",X","200",",,,0","3.90",",0","10.99",",,,0","-3.19",",,,0","13722",",X","225",",X","180",",X","","","22.6",",X","17.0",",X"
"USC00425654","1979-04","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","2",",0","1",",0","0",",0","16",",0","0",",0","10",",0","0",",0","","","","","","","-7.2",",0,11,","51",",,0,10,","114",",,0,09,","14.0",",,0,09,","23.3",",0,16,+","","","3664.3","0","296.8",",0","","","","","16.1",",,,0","71.2",",X","135",",,,0","8.44",",0","17.35",",,,0","-0.47",",,,0","16920",",X","225",",X","180",",X","","","26.7",",X","19.2",",X"
"USC00425654","1979-05","38.40168","-113.01624","1526.7","MILFORD, UT US","2.0","0","2.0",",0","7",",0","4",",0","0",",0","0",",0","1",",0","0",",0","8",",0","0",",0","19",",0","0",",0","","","","","","","-2.2",",0,11,+","0",",T,0,08,","41",",,0,08,","8.9",",,0,02,","30.0",",0,22,","","","3826.1","0","161.8",",0","","","","","24.3",",,,0","71.5",",X","54",",,,0","13.18",",0","22.40",",,,0","3.95",",,,0","19020",",X","225",",X","225",",X","","","25.2",",X","20.1",",X"
"USC00425654","1979-06","38.40168","-113.01624","1526.7","MILFORD, UT US","49.4","0","47.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","27",",0","13",",0","","","","","","","-1.1",",0,09,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,06,","36.7",",0,28,","","","3884.5","0","58.4",",0","","","","","0.0",",T,,0","92.9",",X","0",",,,0","17.97",",0","29.71",",,,0","6.22",",,,0","24768",",X","225",",X","225",",X","","","23.1",",X","18.8",",X"
"USC00425654","1979-07","38.40168","-113.01624","1526.7","MILFORD, UT US","193.9","0","144.5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","","","5.6",",0,04,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,21,+","38.3",",0,17,","","","0.0","0","0.0",",0","","","","","1.3",",,,0","88.4",",X","0",",,,0","23.00",",0","34.14",",,,0","11.85",",,,0","23910",",X","270",",X","360",",X","","","21.1",",X","15.6",",X"
"USC00425654","1979-08","38.40168","-113.01624","1526.7","MILFORD, UT US","287.3","0","93.4",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","","","6.7",",0,23,+","0",",,0,31,+","0",",,0,31,+","7.1",",,0,12,","38.3",",0,04,+","","","5.6","0","5.6",",0","","","","","17.8",",,,0","80.5",",X","0",",,,0","21.16",",0","31.11",",,,0","11.22",",,,0","20370",",X","135",",X","225",",X","","","19.0",",X","15.2",",X"
"USC00425654","1979-09","38.40168","-113.01624","1526.7","MILFORD, UT US","315.6","0","28.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","","","2.8",",0,15,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,25,+","34.4",",0,08,+","","","22.6","0","17.0",",0","","","","","0.0",",T,,0","91.5",",X","0",",,,0","18.71",",0","30.25",",,,0","7.17",",,,0","20520",",X","225",",X","180",",X","","","19.5",",X","12.1",",X"
"USC00425654","1979-10","38.40168","-113.01624","1526.7","MILFORD, UT US","315.9","0","0.3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","18",",0","0",",0","","","","","","","-8.3",",0,31,","0",",,0,31,+","0",",T,0,29,","10.4",",,0,20,","30.6",",0,01,","","","228.4","0","205.8",",0","","","","","12.2",",,,0","76.4",",X","0",",T,,0","11.70",",0","21.77",",,,0","1.63",",,,0","15978",",X","360",",X","360",",X","","","21.1",",X","15.6",",X"
"USC00425654","1979-11","38.40168","-113.01624","1526.7","MILFORD, UT US","315.9","0","0.0",",0","4",",0","1",",0","0",",0","2",",0","0",",0","0",",0","30",",0","4",",0","0",",0","0",",0","","","","","","","-16.1",",0,30,","25",",,0,20,+","18",",,0,18,","11.7",",,0,08,","16.7",",0,07,+","","","765.1","0","536.7",",0","","","","","14.6",",,,0","69.3",",X","21",",,,0","0.44",",0","8.48",",,,0","-7.59",",,,0","12630",",X","270",",X","225",",X","","","18.5",",X","14.8",",X"
"USC00425654","1979-12","38.40168","-113.01624","1526.7","MILFORD, UT US","315.9","0","0.0",",0","2",",0","2",",0","0",",0","4",",0","2",",0","1",",0","31",",0","1",",0","0",",0","0",",0","","","","","","","-18.9",",0,12,","51",",,0,23,+","66",",,0,21,","8.6",",,0,21,","18.3",",0,04,","","","1353.6","0","588.5",",0","","","","","11.6",",,,0","73.4",",X","96",",,,0","-0.65",",0","8.35",",,,0","-9.65",",,,0","13020",",X","45",",X","360",",X","","","16.4",",X","13.9",",X"
"USC00425654","1980-01","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","11",",0","8",",0","0",",0","12",",0","5",",0","0",",0","29",",0","6",",0","0",",0","0",",0","","","","","","","-17.2",",0,31,","102",",,0,29,","91",",,0,29,","9.1",",,0,29,","13.9",",0,13,+","","","1933.3","0","579.7",",0","","","","","47.3",",,,0","47.1",",X","315",",,,0","-0.37",",0","5.25",",,,0","-5.98",",,,0","8988",",X","225",",X","225",",X","","","22.6",",X","18.3",",X"
"USC00425654","1980-02","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","9",",0","1",",0","0",",0","21",",0","0",",0","0",",0","0",",0","","","","","","","-17.2",",0,09,","51",",,0,09,+","66",",,0,07,","10.9",",,0,14,","19.4",",0,27,","","","2388.6","0","455.3",",0","","","","","38.0",",,,0","65.6",",X","76",",,,0","2.63",",0","9.48",",,,0","-4.22",",,,0","12348",",X","225",",X","225",",X","","","26.2",",X","21.0",",X"
"USC00425654","1980-03","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","11",",0","5",",0","0",",0","4",",0","5",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","","","","","-12.2",",0,17,","51",",,0,28,","94",",,0,21,","6.9",",,0,21,","16.7",",0,14,","","","2884.0","0","495.4",",0","","","","","30.8",",,,0","63.5",",X","276",",,,0","2.35",",0","9.59",",,,0","-4.88",",,,0","14148",",X","360",",X","360","2,X","","","23.6",",X","20.1","2,X"
"USC00425654","1980-04","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","10",",0","0",",0","","","","","","","-9.4",",0,08,","0",",T,0,11,+","8",",,0,11,","7.1",",,0,30,","27.8",",0,20,","","","3184.3","0","300.3",",0","","","","","13.8",",,,0","69.4",",X","13",",,,0","8.32",",0","17.85",",,,0","-1.21",",,,0","16458",",X","180",",X","225",",X","","","21.6",",X","15.2",",X"
"USC00425654","1980-05","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","16",",0","0",",0","","","","","","","-3.3",",0,26,","0",",,0,31,+","13",",,0,24,","13.0",",,0,10,","30.6",",0,21,","","","3400.2","0","215.9",",0","","","","","25.7",",,,0","61.2",",X","13",",,,0","11.37",",0","20.00",",,,0","2.74",",,,0","16290",",X","225",",X","225",",X","","","30.3",",X","21.0",",X"
"USC00425654","1980-06","38.40168","-113.01624","1526.7","MILFORD, UT US","36.6","0","36.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","","","1.7",",0,07,+","0",",,0,30,+","0",",,0,30,+","0.5",",,0,28,","36.1",",0,29,","","","3435.8","0","35.6",",0","","","","","0.5",",,,0","92.2",",X","0",",,,0","18.37",",0","29.64",",,,0","7.09",",,,0","24570",",X","270",",X","315",",X","","","26.7",",X","20.1",",X"
"USC00425654","1980-07","38.40168","-113.01624","1526.7","MILFORD, UT US","203.3","0","166.7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","","","7.2",",0,06,+","0",",,0,31,+","0",",,0,31,+","9.4",",,0,29,","38.3",",0,22,","","","0.0","0","0.0",",0","","","","","23.9",",,,0","74.3",",X","0",",,,0","23.71",",0","34.24",",,,0","13.19",",,,0","20142",",X","315",",X","315",",X","","","27.2",",X","20.1",",X"
"USC00425654","1980-08","38.40168","-113.01624","1526.7","MILFORD, UT US","306.9","0","103.6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","","","3.9",",0,20,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,25,","37.2",",0,11,","","","5.0","0","5.0",",0","","","","","15.5",",,,0","84.3",",X","0",",,,0","21.51",",0","31.69",",,,0","11.34",",,,0","21366",",X","225",",X","270",",X","","","34.4",",X","19.2",",X"
"USC00425654","1980-09","38.40168","-113.01624","1526.7","MILFORD, UT US","321.8","0","14.9",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","27",",0","1",",0","","","","","","","-2.2",",0,23,","0",",,0,30,+","0",",,0,30,+","15.7",",,0,09,","33.9",",0,05,","","","65.8","0","60.8",",0","","","","","52.3",",,,0","84.0",",X","0",",,,0","16.80",",0","26.61",",,,0","6.99",",,,0","18738",",X","180",",X","225",",X","","","22.6",",X","17.9",",X"
"USC00425654","1980-10","38.40168","-113.01624","1526.7","MILFORD, UT US","321.8","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","11",",0","0",",0","","","","","","","-8.3",",0,24,","0",",,0,31,+","33",",,0,26,+","20.1",",,0,12,","28.9",",0,04,","","","351.6","0","285.8",",0","","","","","39.4",",,,0","83.1",",X","66",",,,0","9.11",",0","18.69",",,,0","-0.47",",,,0","17352",",X","180",",X","135",",X","","","23.1",",X","16.1",",X"
"USC00425654","1980-11","38.40168","-113.01624","1526.7","MILFORD, UT US","321.8","0","0.0",",0","2",",0","2",",0","0",",0","1",",0","2",",0","0",",0","25",",0","0",",0","6",",0","0",",0","","","","","","","-12.8",",0,18,","25",",,0,25,","43",",,0,12,","16.5",",,0,12,","23.3",",0,06,","","","794.7","0","443.1",",0","","","","","19.0",",,,0","73.7",",X","68",",,,0","3.56",",0","12.07",",,,0","-4.94",",,,0","13500",",X","225",",X","225",",X","","","19.5",",X","16.1",",X"
"USC00425654","1980-12","38.40168","-113.01624","1526.7","MILFORD, UT US","321.8","0","0.0",",0","3",",0","1",",0","0",",0","3",",0","2",",0","0",",0","29",",0","2",",0","0",",0","0",",0","","","","","","","-16.1",",0,10,","25",",,0,10,+","33",",,0,05,","3.3",",,0,05,","17.2",",0,26,","","","1317.8","0","523.1",",0","","","","","5.6",",,,0","74.9",",X","58",",,,0","1.46",",0","9.81",",,,0","-6.89",",,,0","13302",",X","225",",X","225",",X","","","22.6",",X","16.5",",X"
"USC00425654","1981-01","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","3",",0","1",",0","0",",0","30",",0","8",",0","0",",0","0",",0","","","","","","","-15.0",",0,31,","51",",,0,30,","41",",,0,30,","4.1",",,0,04,","15.0",",0,02,","","","1924.0","0","606.2",",0","","","","","9.9",",,,0","37.5",",X","66",",,,0","-1.22",",0","4.64",",,,0","-7.08",",,,0","6942",",X","225",",X","225",",X","","","25.7",",X","19.7",",X"
"USC00425654","1981-02","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","3",",0","1",",0","0",",0","27",",0","0",",0","0",",0","0",",0","","","","","","","-14.4",",0,05,","25",",,0,09,+","36",",,0,26,","4.3",",,0,26,","19.4",",0,19,","","","2396.8","0","472.8",",0","","","","","7.4",",,,0","76.3",",X","67",",,,0","1.45",",0","10.41",",,,0","-7.52",",,,0","13878",",X","180",",X","180",",X","","","23.1",",X","16.1",",X"
"USC00425654","1981-03","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","12",",0","7",",0","0",",0","3",",0","7",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","","","","","-10.0",",0,18,","76",",,0,27,","91",",,0,02,","13.2",",,0,02,","18.9",",0,25,","","","2848.4","0","451.6",",0","","","","","50.9",",,,0","54.9",",X","438",",,,0","3.76",",0","11.22",",,,0","-3.69",",,,0","12306",",X","180",",X","225",",X","","","26.2",",X","20.6",",X"
"USC00425654","1981-04","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","1",",0","1",",0","0",",0","9",",0","0",",0","12",",0","0",",0","","","","","","","-6.7",",0,05,+","51",",,0,03,","41",",,0,03,","11.9",",,0,18,","28.3",",0,30,","","","3093.0","0","244.6",",0","","","","","27.7",",,,0","78.0",",X","41",",,,0","10.18",",0","19.48",",,,0","0.88",",,,0","18564",",X","225",",X","225",",X","","","22.1",",X","17.0",",X"
"USC00425654","1981-05","38.40168","-113.01624","1526.7","MILFORD, UT US","1.1","0","1.1",",0","9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","20",",0","0",",0","","","","","","","-5.6",",0,09,","0",",,0,31,+","10",",,0,16,","34.3",",,0,16,","29.4",",0,01,","","","3271.7","0","178.7",",0","","","","","57.4",",,,0","66.2",",X","10",",,,0","12.60",",0","21.56",",,,0","3.64",",,,0","17532",",X","225",",X","225",",X","","","22.6",",X","17.0",",X"
