"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00129222","2006-09","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","","","5.3",",0","13",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","1.1",",0,21,","0",",,0,30,+","0",",,0,30,+","8.4",",,0,29,","30.0",",0,18,","","","94.5","0","  16.7",",,,0,3,1","  20.0",",,,0,3,2","  20.0","4,,,0,3,3","  20.6",",,,0,5,2","","","","","","","","","87.3",",0","  27.8",",,,0,3,1","  26.7",",,,0,3,2","  23.9","4,,,0,3,3","  23.9",",,,0,5,2","","","","","","","","","   7.2",",,,0,3,1","  12.8",",,,0,3,2","  12.8","4,,,0,3,3","  12.8",",,,0,5,2","","","","","","","","","  13.9",",,,0,3,1","  13.9",",,,0,3,2","  13.9","4,,,0,3,3","  15.0",",,,0,5,2","","","","","","","","","  13.4",",,,0,3,1","  16.6",",,,0,3,2","  17.0","4,,,0,3,3","  17.5",",,,0,5,2","","","","","","","","","","","  21.3",",,,0,3,1","  21.7",",,,0,3,2","  19.5","4,,,0,3,3","  20.4",",,,0,5,2","","","","","","","","","","","60.5",",,,0","0",",,,0","15.60",",0","22.35",",,,0","8.85",",,,0","",""
"USC00129222","2006-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","","","2.5","1,0","15",",0","10",",0","2",",0","0",",0","0",",0","0","1,0","14","1,0","0","1,0","7","1,0","0","1,0","","","","","-6.7","1,0,25,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,17,","28.3","1,0,04,","73.6","1,,,0","394.0","0","  16.7",",,,1,3,2","  15.6",",,,1,5,2","","","","","","","","","","","","","299.5","1,0","  23.9",",,,1,3,2","  21.1",",,,1,5,2","","","","","","","","","","","","","   5.6",",,,1,3,2","   5.6",",,,1,5,2","","","","","","","","","","","","","   7.2",",,,1,3,2","   7.8",",,,1,5,2","","","","","","","","","","","","","  10.1",",,,1,3,2","  10.2",",,,1,5,2","","","","","","","","","","","","","5.33","5,,,0","  13.9",",,,1,3,2","  13.0",",,,1,5,2","","","","","","","","","","","","","14.20","1,,,0","128.5",",,,0","0",",,,0","8.43","1,0","15.00","1,,,0","1.87","1,,,0","4469","1,,,0"
"USC00129222","2006-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","","","0.0",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","","","","","-9.4",",0,04,+","0",",,0,30,+","0",",,0,30,+","30.5",",,0,30,","18.9",",0,29,+","","","774.3","0","  10.0","1,,,0,3,2","   9.4","1,,,0,5,2","","","","","","","","","","","","","380.3",",0","  13.3","1,,,0,3,2","  12.2","1,,,0,5,2","","","","","","","","","","","","","   2.2","1,,,0,3,2","   2.8","1,,,0,5,2","","","","","","","","","","","","","   2.8","1,,,0,3,2","   5.0","1,,,0,5,2","","","","","","","","","","","","","   5.8","1,,,0,3,2","   5.8","1,,,0,5,2","","","","","","","","","","","","","","","   8.3","1,,,0,3,2","   7.5","1,,,0,5,2","","","","","","","","","","","","","","","74.2",",,,0","0",",,,0","5.66",",0","10.92",",,,0","0.39",",,,0","",""
"USC00129222","2006-12","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","","","0.0","1,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","23","1,0","4",",0","0",",0","0",",0","","","","","-16.7","1,0,09,+","0",",T,0,09,+","3",",,0,08,+","28.7",",,0,01,","13.3",",0,17,","","","1311.1","0","   6.7",",,,0,3,2","   5.6",",,,0,5,2","","","","","","","","","","","","","536.8",",0","  10.0","1,,,0,3,2","  11.7",",,,0,5,2","","","","","","","","","","","","","   0.0",",,,0,3,2","  -0.6",",,,0,5,2","","","","","","","","","","","","","   1.1","1,,,0,3,2","   0.0",",,,0,5,2","","","","","","","","","","","","","   2.9",",,,0,3,2","   2.2",",,,0,5,2","","","","","","","","","","","","","","","   4.6","1,,,0,3,2","   3.8",",,,0,5,2","","","","","","","","","","","","","","","90.6",",,,0","6",",,,0","0.54","1,0","5.96",",,,0","-4.89","1,,,0","",""
"USC00129222","2007-01","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","13",",0","7",",0","1",",0","15",",0","7",",0","2",",0","28",",0","11",",0","0",",0","0",",0","","","","","-17.8",",0,31,+","127",",,0,17,","89",",,0,17,","34.3",",,0,05,","13.3",",0,01,","","","1951.3","0","   5.6","1,,,0,3,2","   5.6","3,,,0,5,2","","","","","","","","","","","","","640.2",",0","   8.3","1,,,0,3,2","   6.7","3,,,0,5,2","","","","","","","","","","","","","   1.1","1,,,0,3,2","  -0.6","3,,,0,5,2","","","","","","","","","","","","","   1.7","1,,,0,3,2","   0.0","3,,,0,5,2","","","","","","","","","","","","","   2.5","1,,,0,3,2","   1.6","3,,,0,5,2","","","","","","","","","","","","","","","   3.5","1,,,0,3,2","   2.8","3,,,0,5,2","","","","","","","","","","","","","","","87.1",",,,0","393",",,,0","-2.32",",0","2.33",",,,0","-6.97",",,,0","",""
"USC00129222","2007-02","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0","1,0","9",",0","4",",0","0",",0","28",",0","4",",0","11","1,0","27","1,0","21",",0","0",",0","0",",0","","","","","-23.9","1,0,09,+","229",",,0,19,+","102",",,0,14,","21.3",",,0,25,","7.2",",0,21,","","","2687.6","0","   1.7",",,,0,3,2","   0.0","1,,,0,5,2","","","","","","","","","","","","","736.3",",0","   1.7",",,,0,3,2","   2.2","1,,,0,5,2","","","","","","","","","","","","","  -0.6",",,,0,3,2","  -3.9","1,,,0,5,2","","","","","","","","","","","","","  -0.6",",,,0,3,2","  -2.2","1,,,0,5,2","","","","","","","","","","","","","   0.5",",,,0,3,2","  -1.7","1,,,0,5,2","","","","","","","","","","","","","","","   0.8",",,,0,3,2","  -0.9","1,,,0,5,2","","","","","","","","","","","","","","","36.9",",,,0","240",",,,0","-9.12","1,0","-4.29",",,,0","-13.94","1,,,0","",""
"USC00129222","2007-03","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","3.1","0","3.1","1,0","12",",0","8",",0","0",",0","11",",0","1",",0","0","1,0","18","1,0","3",",0","7",",0","0",",0","","","","","-12.2","1,0,06,","102",",,0,01,","25",",,0,15,","19.3",",,0,23,","26.1",",0,27,","","","3077.5","0","  15.0","1,,,0,3,2","  12.8",",,,0,5,2","","","","","","","","","","","","","389.9",",0","  21.7","1,,,0,3,2","  16.7",",,,0,5,2","","","","","","","","","","","","","  -0.6","1,,,0,3,2","  -1.7",",,,0,5,2","","","","","","","","","","","","","   0.0","1,,,0,3,2","  -1.1",",,,0,5,2","","","","","","","","","","","","","   4.3","1,,,0,3,2","   2.8",",,,0,5,2","","","","","","","","","","","","","","","   8.4","1,,,0,3,2","   5.1",",,,0,5,2","","","","","","","","","","","","","","","55.3",",,,0","38",",,,0","5.29","1,0","11.75",",,,0","-1.17","1,,,0","",""
"USC00129222","2007-04","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","4.8","0","1.7",",0","10",",0","7",",0","1",",0","1",",0","1",",0","0",",0","16",",0","0",",0","8",",0","0",",0","","","","","-9.4",",0,10,","25",",,0,11,","25",",,0,11,","53.8",",,0,25,","27.8",",0,23,","","","3402.6","0","  13.3",",,,0,3,2","  11.1","1,,,0,5,2","","","","","","","","","","","","","325.1",",0","  23.3",",,,0,3,2","  15.0",",,,0,5,2","","","","","","","","","","","","","   2.8",",,,0,3,2","   2.8","1,,,0,5,2","","","","","","","","","","","","","   3.3",",,,0,3,2","   3.3",",,,0,5,2","","","","","","","","","","","","","   7.1",",,,0,3,2","   6.5","1,,,0,5,2","","","","","","","","","","","","","","","  13.1",",,,0,3,2","   9.9",",,,0,5,2","","","","","","","","","","","","","","","133.9",",,,0","25",",,,0","7.55",",0","14.23",",,,0","0.88",",,,0","",""
"USC00129222","2007-05","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","45.5","0","40.7",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","","","","","1.7",",0,18,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,27,","32.2",",0,24,","210.3",",,,0","3473.4","0","  21.1",",,,0,3,2","  20.6",",,,0,5,2","","","","","","","","","","","","","70.8",",0","  29.4",",,,0,3,2","  24.4",",,,0,5,2","","","","","","","","","","","","","  10.6",",,,0,3,2","  11.1",",,,0,5,2","","","","","","","","","","","","","  16.7",",,,0,3,2","  13.9",",,,0,5,2","","","","","","","","","","","","","  14.7",",,,0,3,2","  14.3",",,,0,5,2","","","","","","","","","","","","","11.13",",,,0","  23.7",",,,0,3,2","  18.5",",,,0,5,2","","","","","","","","","","","","","25.73",",,,0","62.5",",,,0","0",",,,0","17.36",",0","24.86",",,,0","9.86",",,,0","4961",",,,0"
"USC00129222","2007-06","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","149.2","0","103.7","1,0","11",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","5",",0","","","","","5.0","1,0,06,","0",",,0,30,+","0",",,0,30,+","25.1",",,0,18,","33.9",",0,18,+","191.0",",,,0","3488.6","0","  23.3",",,,0,3,2","  22.2",",,,0,5,2","","","","","","","","","","","","","15.2",",0","  35.0",",,,0,3,2","  29.4",",,,0,5,2","","","","","","","","","","","","","  14.4",",,,0,3,2","  15.6",",,,0,5,2","","","","","","","","","","","","","  21.1",",,,0,3,2","  20.6",",,,0,5,2","","","","","","","","","","","","","  20.1",",,,0,3,2","  19.7",",,,0,5,2","","","","","","","","","","","","","16.83",",,,0","  29.5",",,,0,3,2","  25.0",",,,0,5,2","","","","","","","","","","","","","29.94",",,,0","74.2",",,,0","0",",,,0","21.34","1,0","27.90",",,,0","14.79","1,,,0","3215",",,,0"
"USC00129222","2007-07","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","241.6","0","92.4",",0","9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","8.9",",0,22,+","0",",,0,31,+","0",",,0,31,+","41.4",",,0,19,","34.4",",0,10,","220.9",",,,0","3.8","0","  26.1",",,,0,3,2","  22.8","1,,,0,5,2","","","","","","","","","","","","","3.8",",0","  35.0",",,,0,3,2","  30.0",",,,0,5,2","","","","","","","","","","","","","  15.6",",,,0,3,2","  18.3","1,,,0,5,2","","","","","","","","","","","","","  26.1",",,,0,3,2","  18.9",",,,0,5,2","","","","","","","","","","","","","  21.7",",,,0,3,2","  20.7","1,,,0,5,2","","","","","","","","","","","","","18.12",",,,0","  30.6",",,,0,3,2","  26.8",",,,0,5,2","","","","","","","","","","","","","30.55",",,,0","88.9",",,,0","0",",,,0","21.19",",0","28.08",",,,0","14.30",",,,0","3163",",,,0"
"USC00129222","2007-08","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","362.0","0","120.4","1,0","16",",0","12",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","8","1,0","","","","","9.4","1,0,31,","0",",,0,31,+","0",",,0,31,+","80.3",",,0,20,","33.3","1,0,08,","166.7",",,,0","10.8","0","  25.0",",,,0,3,2","  26.1",",,,0,5,2","","","","","","","","","","","","","7.0","1,0","  35.6",",,,0,3,2","  30.0",",,,0,5,2","","","","","","","","","","","","","  18.9",",,,0,3,2","  19.4",",,,0,5,2","","","","","","","","","","","","","  20.0",",,,0,3,2","  20.0",",,,0,5,2","","","","","","","","","","","","","  22.4",",,,0,3,2","  22.4",",,,0,5,2","","","","","","","","","","","","","19.44","1,,,0","  29.3",",,,0,3,2","  26.5",",,,0,5,2","","","","","","","","","","","","","30.79","1,,,0","319.4",",,,0","0",",,,0","22.11","1,0","28.45","1,,,0","15.78","1,,,0","2313",",,,0"
"USC00129222","2007-09","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","422.0","0","60.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","","","","","1.1",",0,16,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,26,","33.9",",0,25,","151.6",",,,0","63.1","0","  23.9",",,,0,3,2","  22.8",",,,0,5,2","","","","","","","","","","","","","52.3",",0","  33.3",",,,0,3,2","  26.7",",,,0,5,2","","","","","","","","","","","","","  15.6",",,,0,3,2","  14.4",",,,0,5,2","","","","","","","","","","","","","  21.1",",,,0,3,2","  19.4",",,,0,5,2","","","","","","","","","","","","","  19.1",",,,0,3,2","  18.5",",,,0,5,2","","","","","","","","","","","","","15.12",",,,0","  27.5",",,,0,3,2","  23.1",",,,0,5,2","","","","","","","","","","","","","26.81",",,,0","27.5",",,,0","0",",,,0","18.59",",0","26.67",",,,0","10.52",",,,0","2669",",,,0"
"USC00129222","2007-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","443.5","0","21.5","1,0","13","2,0","7","2,0","0","2,0","0",",0","0",",0","0","1,0","2","1,0","0","1,0","15","1,0","0","1,0","","","","","-1.1","1,0,29,","0",",,0,31,+","0",",,0,31,+","18.3","2,,0,11,","31.7","1,0,09,+","101.9",",,,0","213.0","0","  21.1",",,,0,3,2","  20.0",",,,0,5,2","","","","","","","","","","","","","149.9","1,0","  26.7",",,,0,3,2","  23.9",",,,0,5,2","","","","","","","","","","","","","   8.3",",,,0,3,2","   8.9",",,,0,5,2","","","","","","","","","","","","","  11.7",",,,0,3,2","  10.6",",,,0,5,2","","","","","","","","","","","","","  14.3",",,,0,3,2","  14.2",",,,0,5,2","","","","","","","","","","","","","10.06",",,,0","  18.6",",,,0,3,2","  17.1",",,,0,5,2","","","","","","","","","","","","","19.26",",,,0","85.4",",a,,0","0",",,,0","14.05","1,0","21.01","1,,,0","7.10","1,,,0","4060",",,,0"
"USC00129222","2007-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","443.5","0","0.0","1,0","9",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","23","1,0","0","1,0","0","1,0","0","1,0","","","","","-8.3","1,0,30,+","0",",,0,30,+","3",",,0,26,","23.9",",,0,22,","17.8","1,0,13,","","","639.3","0","   9.4",",,,0,3,2","   8.9",",,,0,5,2","","","","","","","","","","","","","426.3","1,0","  12.8",",,,0,3,2","  11.7",",,,0,5,2","","","","","","","","","","","","","   2.2",",,,0,3,2","   2.2",",,,0,5,2","","","","","","","","","","","","","   2.8",",,,0,3,2","   2.2",",,,0,5,2","","","","","","","","","","","","","   5.9",",,,0,3,2","   5.9",",,,0,5,2","","","","","","","","","","","","","","","   7.8",",,,0,3,2","   7.6",",,,0,5,2","","","","","","","","","","","","","","","49.1",",,,0","3",",,,0","3.63","1,0","9.18","1,,,0","-1.91","1,,,0","",""
"USC00129222","2007-12","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","443.5","0","0.0",",0","14",",0","8",",0","0",",0","17","2,0","7","1,0","0",",0","31",",0","11",",0","0",",0","0",",0","","","","","-16.7",",0,06,","152","2,,0,19,+","127","1,,0,05,","19.1",",,0,12,","13.9",",0,03,","","","1290.1","0","   3.3","1,,,0,3,2","   2.2",",,,0,5,2","","","","","","","","","","","","","650.8",",0","   5.0","1,,,0,3,2","   5.0",",,,0,5,2","","","","","","","","","","","","","   1.1","1,,,0,3,2","   0.0",",,,0,5,2","","","","","","","","","","","","","   1.1","1,,,0,3,2","   0.6",",,,0,5,2","","","","","","","","","","","","","   2.2","1,,,0,3,2","   1.6",",,,0,5,2","","","","","","","","","","","","","","","   2.5","1,,,0,3,2","   1.9",",,,0,5,2","","","","","","","","","","","","","","","68.7",",,,0","367","1,,,0","-2.66",",0","1.77",",,,0","-7.09",",,,0","",""
"USC00129222","2008-01","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","10",",0","6",",0","1",",0","14",",0","5",",0","11",",0","27",",0","14",",0","0",",0","0",",0","","","","","-22.8",",0,26,+","127",",,0,03,+","127",",,0,01,","74.9",",,0,08,","18.9",",0,08,","","","2011.0","0","   8.9",",,,0,3,2","   7.2","1,,,0,5,2","","","","","","","","","","","","","720.9",",0","  11.7",",,,0,3,2","  10.6",",,,0,5,2","","","","","","","","","","","","","  -0.6",",,,0,3,2","  -1.1","1,,,0,5,2","","","","","","","","","","","","","   0.0",",,,0,3,2","  -1.1",",,,0,5,2","","","","","","","","","","","","","   2.2",",,,0,3,2","   1.1","1,,,0,5,2","","","","","","","","","","","","","","","   2.9",",,,0,3,2","   1.8",",,,0,5,2","","","","","","","","","","","","","","","113.8",",,,0","232",",,,0","-4.92",",0","0.93",",,,0","-10.78",",,,0","",""
"USC00129222","2008-02","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","16",",0","10",",0","0",",0","25",",0","10",",0","4",",0","29",",0","16",",0","0",",0","0",",0","","","1","","-18.9",",0,11,","152",",,0,29,+","127",",,0,26,","23.4",",,0,06,","11.1",",0,18,","","","2706.0","0","   0.0","1,,,0,3,2","   0.0","2,,,0,5,2","","","","","","","","","","","","","695.0",",0","   0.0","1,,,0,3,2","   0.0","2,,,0,5,2","","","","","","","","","","","","","  -0.6","1,,,0,3,2","  -2.8","2,,,0,5,2","","","","","","","","","","","","","  -0.6","1,,,0,3,2","  -2.8","2,,,0,5,2","","","","","","","","","","","","","   0.0","1,,,0,3,2","  -1.0","2,,,0,5,2","","","","","","","","","","","","","","","   0.0","1,,,0,3,2","  -0.8","2,,,0,5,2","","","","","","","","","","","","","","","88.7",",,,0","497",",,,0","-5.63",",0","-1.09",",,,0","-10.18",",,,0","",""
"USC00129222","2008-03","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0","1,0","8",",0","6",",0","0",",0","3",",0","1",",0","0","1,0","26","1,0","3",",0","0",",0","0",",0","","","","","-11.1","1,0,08,","102",",,0,02,+","25",",,0,28,","21.1",",,0,28,","15.0",",0,14,","","","3233.9","0","   3.3",",,,0,3,2","   2.2",",,,0,5,2","","","","","","","","","","","","","527.9",",0","  10.6",",,,0,3,2","   6.1",",,,0,5,2","","","","","","","","","","","","","  -0.6",",,,0,3,2","  -1.1",",,,0,5,2","","","","","","","","","","","","","  -0.6",",,,0,3,2","  -1.1",",,,0,5,2","","","","","","","","","","","","","   1.1",",,,0,3,2","   0.2",",,,0,5,2","","","","","","","","","","","","","","","   3.6",",,,0,3,2","   1.3",",,,0,5,2","","","","","","","","","","","","","","","47.0",",,,0","25",",,,0","0.80","1,0","6.27",",,,0","-4.67","1,,,0","",""
"USC00129222","2008-04","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","1.7","0","1.7",",0","14",",0","10",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","8",",0","0",",0","","","","","-5.0",",0,15,","0",",,0,30,+","0",",T,0,29,","23.4",",,0,11,","27.8",",0,26,","116.1",",,,0","3500.6","0","  13.9",",,,0,3,2","  13.3",",,,0,5,2","","","","","","","","","","","","","266.7",",0","  22.8",",,,0,3,2","  16.7",",,,0,5,2","","","","","","","","","","","","","   3.3",",,,0,3,2","   2.2",",,,0,5,2","","","","","","","","","","","","","   7.2",",,,0,3,2","   6.1",",,,0,5,2","","","","","","","","","","","","","   7.9",",,,0,3,2","   7.6",",,,0,5,2","","","","","","","","","","","","","5.62",",,,0","  14.9",",,,0,3,2","  11.0",",,,0,5,2","","","","","","","","","","","","","16.77",",,,0","92.7",",,,0","0",",T,,0","9.50",",0","16.08",",,,0","2.91",",,,0","5686",",,,0"
"USC00129222","2008-05","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","5.6","0","3.9",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","1.7",",0,10,+","0",",,0,31,+","0",",,0,31,+","17.3",",,0,31,","28.3",",0,07,","145.1",",,,0","3683.7","0","  15.6",",,,0,3,2","  15.6","3,,,0,3,3","  15.0",",,,0,5,2","","","","","","","","","","","183.1",",0","  25.0",",,,0,3,2","  18.3","3,,,0,3,3","  18.9",",,,0,5,2","","","","","","","","","","","   6.1",",,,0,3,2","   6.7","3,,,0,3,3","   7.2",",,,0,5,2","","","","","","","","","","","  13.3",",,,0,3,2","  11.1","3,,,0,3,3","  12.8",",,,0,5,2","","","","","","","","","","","  10.6",",,,0,3,2","  10.8","3,,,0,3,3","  11.6",",,,0,5,2","","","","","","","","","","","8.17",",,,0","  18.9",",,,0,3,2","  14.3","3,,,0,3,3","  15.5",",,,0,5,2","","","","","","","","","","","20.05",",,,0","63.7",",,,0","0",",,,0","12.55",",0","19.34",",,,0","5.77",",,,0","5334",",,,0"
"USC00129222","2008-06","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","104.2","0","98.6",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","2","","8.3",",0,24,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,07,","32.2",",0,13,+","","","3692.4","0","","","","","","","","","","","","","","","","","8.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.9",",,,0","0",",,,0","21.33",",0","27.72",",,,0","14.95",",,,0","",""
"USC00129222","2008-07","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","220.0","0","115.8",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","7.8",",0,01,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,12,","32.2",",0,30,+","","","6.3","0","","","","","","","","","","","","","","","","","6.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.9",",,,0","0",",,,0","21.86",",0","28.78",",,,0","14.95",",,,0","",""
"USC00129222","2008-08","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","284.1","0","64.1",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","1","","8.3",",0,12,+","0",",,0,31,+","0",",,0,31,+","132.1",",,0,05,","32.2",",0,01,","","","18.8","0","","","","","","","","","","","","","","","","","12.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.3",",,,0","0",",,,0","20.00",",0","27.15",",,,0","12.85",",,,0","",""
"USC00129222","2008-09","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","308.3","0","24.2",",0","10",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","2","","1","","3.3",",0,10,","0",",,0,30,+","0",",,0,30,+","86.1",",,0,15,","34.4",",0,03,","","","63.2","0","","","","","","","","","","","","","","","","","44.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","305.8",",,,0","0",",,,0","17.66",",0","25.20",",,,0","10.12",",,,0","",""
"USC00129222","2008-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","311.3","0","3.0",",0","15",",0","7",",0","2",",0","0",",0","0",",0","0",",0","9",",0","0",",0","5",",0","0",",0","","","","","-5.0",",0,30,","0",",,0,31,+","0",",T,0,28,","31.0",",,0,08,","29.4",",0,13,","","","326.6","0","","","","","","","","","","","","","","","","","263.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.4",",,,0","0",",T,,0","9.94",",0","16.97",",,,0","2.90",",,,0","",""
"USC00129222","2008-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","311.3","0","0.0",",0","12",",0","5",",0","0",",0","2",",0","1",",0","0",",0","19",",0","3",",0","5",",0","0",",0","","","","","-11.1",",0,28,","51",",,0,18,","38",",,0,18,","11.4",",,0,07,","23.3",",0,05,+","","","779.8","0","","","","","","","","","","","","","","","","","453.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6",",,,0","38",",,,0","3.23",",0","8.92",",,,0","-2.47",",,,0","",""
