"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00233290","1928-02","40.25","-92.08333","214.0","GORIN, MO US","6",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","0",",T,6,22,+","33.3",",,6,06,","69.6",",,,6","0",",T,,6","",""
"USC00233290","1928-03","40.25","-92.08333","214.0","GORIN, MO US","6",",6","4",",6","0",",6","","","1",",6","","","","","","","","","","","46",",,6,29,","14.2",",,6,08,","32.3",",,,6","46",",,,6","",""
"USC00233290","1928-04","40.25","-92.08333","214.0","GORIN, MO US","6",",6","4",",6","1",",6","","","0",",6","","","","","","","","","","","13",",,6,07,","29.0",",,6,05,","64.4",",,,6","13",",,,6","",""
"USC00233290","1928-05","40.25","-92.08333","214.0","GORIN, MO US","7",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","44.2",",,6,18,","66.0",",,,6","0",",,,6","",""
"USC00233290","1928-06","40.25","-92.08333","214.0","GORIN, MO US","10",",6","8",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","62.7",",,6,17,","158.3",",,,6","0",",,,6","",""
"USC00233290","1928-07","40.25","-92.08333","214.0","GORIN, MO US","9",",6","7",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","27.4",",,6,04,","107.9",",,,6","0",",,,6","",""
"USC00233290","1928-08","40.25","-92.08333","214.0","GORIN, MO US","5",",6","4",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","47.8",",,6,04,","82.1",",,,6","0",",,,6","",""
"USC00233290","1928-09","40.25","-92.08333","214.0","GORIN, MO US","10",",6","7",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","75.2",",,6,12,","161.4",",,,6","0",",,,6","",""
"USC00233290","1928-10","40.25","-92.08333","214.0","GORIN, MO US","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","32.8",",,6,26,","133.7",",,,6","","","",""
"USC00233290","1928-11","40.25","-92.08333","214.0","GORIN, MO US","10",",6","5",",6","2",",6","","","1",",6","","","","","","","","","","","25",",,6,19,","79.0",",,6,17,","148.9",",,,6","25",",,,6","",""
"USC00233290","1928-12","40.25","-92.08333","214.0","GORIN, MO US","5",",6","3",",6","0",",6","","","1",",6","","","","","","","","","","","64",",,6,04,","23.1",",,6,13,","43.5",",,,6","64",",,,6","",""
"USC00233290","1929-01","40.25","-92.08333","214.0","GORIN, MO US","8",",6","6",",6","1",",6","","","4",",6","","","","","","","","","","","127",",,6,05,","31.2",",,6,22,","87.6",",,,6","247",",,,6","",""
"USC00233290","1929-02","40.25","-92.08333","214.0","GORIN, MO US","6",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","76",",,6,04,","15.0",",,6,25,","24.1",",,,6","152",",,,6","",""
"USC00233290","1929-03","40.25","-92.08333","214.0","GORIN, MO US","7",",6","4",",6","1",",6","","","0",",6","","","","","","","","","","","0",",T,6,01,","41.1",",,6,31,","81.5",",,,6","0",",T,,6","",""
"USC00233290","1929-04","40.25","-92.08333","214.0","GORIN, MO US","12",",6","9",",6","3",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","69.6",",,6,24,","189.8",",,,6","0",",,,6","",""
"USC00233290","1929-05","40.25","-92.08333","214.0","GORIN, MO US","14",",6","8",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","13.7",",,6,11,","57.5",",,,6","0",",,,6","",""
"USC00233290","1929-06","40.25","-92.08333","214.0","GORIN, MO US","9",",6","6",",6","3",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","37.3",",,6,18,","122.7",",,,6","0",",,,6","",""
"USC00233290","1929-07","40.25","-92.08333","214.0","GORIN, MO US","10",",6","6",",6","4",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","79.5",",,6,06,","230.7",",,,6","0",",,,6","",""
"USC00233290","1929-08","40.25","-92.08333","214.0","GORIN, MO US","6",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","14.0",",,6,06,","40.2",",,,6","0",",,,6","",""
"USC00233290","1929-09","40.25","-92.08333","214.0","GORIN, MO US","6",",6","5",",6","3",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","71.1",",,6,09,","177.0",",,,6","0",",,,6","",""
"USC00233290","1929-10","40.25","-92.08333","214.0","GORIN, MO US","9",",6","8",",6","3",",6","","","0",",6","","","","","","","","","","","0",",T,6,23,","44.7",",,6,28,","172.0",",,,6","0",",T,,6","",""
"USC00233290","1929-11","40.25","-92.08333","214.0","GORIN, MO US","3",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","10",",,6,27,","24.6",",,6,10,","44.4",",,,6","10",",,,6","",""
"USC00233290","1929-12","40.25","-92.08333","214.0","GORIN, MO US","3",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","64",",,6,01,","10.4",",,6,17,","17.8",",,,6","64",",,,6","",""
"USC00233290","1930-01","40.25","-92.08333","214.0","GORIN, MO US","8",",6","7",",6","0",",6","","","5",",6","","","","","","","","","","","53",",,6,17,","7.4",",,6,01,","36.7",",,,6","247",",,,6","",""
"USC00233290","1930-02","40.25","-92.08333","214.0","GORIN, MO US","6",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","5",",,6,14,","10.4",",,6,25,","14.0",",,,6","5",",,,6","",""
"USC00233290","1930-03","40.25","-92.08333","214.0","GORIN, MO US","4",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","20.3",",,6,18,","26.7",",,,6","0",",,,6","",""
"USC00233290","1930-04","40.25","-92.08333","214.0","GORIN, MO US","7",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","24.6",",,6,16,","49.4",",,,6","0",",,,6","",""
"USC00233290","1930-05","40.25","-92.08333","214.0","GORIN, MO US","7",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","16.5",",,6,01,","56.3",",,,6","0",",,,6","",""
"USC00233290","1930-06","40.25","-92.08333","214.0","GORIN, MO US","7",",6","6",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","64.3",",,6,15,","157.3",",,,6","0",",,,6","",""
"USC00233290","1930-07","40.25","-92.08333","214.0","GORIN, MO US","2",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","5.8",",,6,21,","10.4",",,,6","0",",,,6","",""
"USC00233290","1930-08","40.25","-92.08333","214.0","GORIN, MO US","10",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","7.6",",,6,10,","22.6",",,,6","0",",,,6","",""
"USC00233290","1930-09","40.25","-92.08333","214.0","GORIN, MO US","4",",6","2",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","40.9",",,6,25,","76.7",",,,6","0",",,,6","",""
"USC00233290","1930-10","40.25","-92.08333","214.0","GORIN, MO US","4",",6","3",",6","1",",6","","","0",",6","","","","","","","","","","","0",",T,6,30,","41.4",",,6,07,","65.6",",,,6","0",",T,,6","",""
"USC00233290","1930-11","40.25","-92.08333","214.0","GORIN, MO US","4",",6","3",",6","1",",6","","","0",",6","","","","","","","","","","","0",",T,6,25,","41.1",",,6,29,","59.7",",,,6","0",",T,,6","",""
"USC00233290","1930-12","40.25","-92.08333","214.0","GORIN, MO US","3",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","5",",,6,18,","24.1",",,6,05,","25.6",",,,6","5",",,,6","",""
"USC00233290","1931-01","40.25","-92.08333","214.0","GORIN, MO US","2",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","13",",,6,18,","1.5",",,6,18,","2.3",",,,6","21",",,,6","",""
"USC00233290","1931-02","40.25","-92.08333","214.0","GORIN, MO US","4",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","13",",,6,19,","6.9",",,6,22,","20.9",",,,6","13",",,,6","",""
"USC00233290","1931-03","40.25","-92.08333","214.0","GORIN, MO US","7","1,6","4","1,6","1","1,6","","","5",",6","","","","","","","","","","","165",",,6,06,","30.0","1,,6,27,","61.1","1,,,6","483",",,,6","",""
"USC00233290","1931-04","40.25","-92.08333","214.0","GORIN, MO US","7",",6","7",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","48.8",",,6,20,","92.0",",,,6","0",",,,6","",""
"USC00233290","1931-05","40.25","-92.08333","214.0","GORIN, MO US","13",",6","9",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","30.2",",,6,18,","116.1",",,,6","0",",,,6","",""
"USC00233290","1931-06","40.25","-92.08333","214.0","GORIN, MO US","8",",6","6",",6","3",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","59.9",",,6,10,","192.9",",,,6","0",",,,6","",""
"USC00233290","1931-07","40.25","-92.08333","214.0","GORIN, MO US","9",",6","5",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","44.5",",,6,20,","96.6",",,,6","0",",,,6","",""
"USC00233290","1931-08","40.25","-92.08333","214.0","GORIN, MO US","10",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","28.2",",,6,09,","59.6",",,,6","0",",,,6","",""
"USC00233290","1931-09","40.25","-92.08333","214.0","GORIN, MO US","9",",6","8",",6","4",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","59.7",",,6,01,","231.9",",,,6","0",",,,6","",""
"USC00233290","1931-10","40.25","-92.08333","214.0","GORIN, MO US","12",",6","9",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","39.1",",,6,07,","121.4",",,,6","0",",,,6","",""
"USC00233290","1931-11","40.25","-92.08333","214.0","GORIN, MO US","9",",6","7",",6","3",",6","","","0",",6","","","","","","","","","","","20",",,6,27,","40.1",",,6,17,","148.8",",,,6","20",",,,6","",""
"USC00233290","1931-12","40.25","-92.08333","214.0","GORIN, MO US","9","1,6","4","1,6","0","1,6","","","2",",6","","","","","","","","","","","102",",,6,09,","21.8","1,,6,31,","50.8","1,,,6","156",",,,6","",""
"USC00233290","1932-01","40.25","-92.08333","214.0","GORIN, MO US","8",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","14.0",",,6,05,","32.6",",,,6","","","",""
"USC00233290","1932-02","40.25","-92.08333","214.0","GORIN, MO US","5",",6","3",",6","1",",6","","","2",",6","","","","","","","","","","","127",",,6,14,","38.6",",,6,11,","47.5",",,,6","152",",,,6","",""
"USC00233290","1932-03","40.25","-92.08333","214.0","GORIN, MO US","6",",6","5",",6","0",",6","","","2",",6","","","","","","","","","","","38",",,6,21,","10.2",",,6,01,","31.3",",,,6","63",",,,6","",""
"USC00233290","1932-04","40.25","-92.08333","214.0","GORIN, MO US","8",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","18.3",",,6,21,","46.5",",,,6","0",",,,6","",""
"USC00233290","1932-05","40.25","-92.08333","214.0","GORIN, MO US","8",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","36.8",",,6,07,","88.3",",,,6","0",",,,6","",""
"USC00233290","1932-06","40.25","-92.08333","214.0","GORIN, MO US","8",",6","8",",6","3",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","38.4",",,6,02,","140.2",",,,6","0",",,,6","",""
"USC00233290","1932-07","40.25","-92.08333","214.0","GORIN, MO US","7",",6","6",",6","3",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","79.8",",,6,31,","205.0",",,,6","0",",,,6","",""
"USC00233290","1932-08","40.25","-92.08333","214.0","GORIN, MO US","10",",6","9",",6","3",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","105.2",",,6,14,","233.7",",,,6","0",",,,6","",""
"USC00233290","1932-09","40.25","-92.08333","214.0","GORIN, MO US","4",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","15.5",",,6,18,","28.0",",,,6","0",",,,6","",""
"USC00233290","1932-10","40.25","-92.08333","214.0","GORIN, MO US","5",",6","5",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","43.4",",,6,09,","110.0",",,,6","0",",,,6","",""
"USC00233290","1932-11","40.25","-92.08333","214.0","GORIN, MO US","5",",6","4",",6","1",",6","","","2",",6","","","","","","","","","","","38",",,6,09,","38.1",",,6,08,","53.3",",,,6","63",",,,6","",""
"USC00233290","1932-12","40.25","-92.08333","214.0","GORIN, MO US","7",",6","6",",6","1",",6","","","3",",6","","","","","","","","","","","56",",,6,09,","28.7",",,6,24,","77.5",",,,6","132",",,,6","",""
"USC00233290","1933-01","40.25","-92.08333","214.0","GORIN, MO US","4",",6","2",",6","1",",6","","","0",",6","","","","","","","","","","","13",",,6,13,","38.6",",,6,18,","43.6",",,,6","13",",,,6","",""
"USC00233290","1933-02","40.25","-92.08333","214.0","GORIN, MO US","2",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","152",",,6,07,","15.2",",,6,07,","16.2",",,,6","152",",,,6","",""
"USC00233290","1933-03","40.25","-92.08333","214.0","GORIN, MO US","7",",6","5",",6","1",",6","","","1",",6","","","","","","","","","","","114",",,6,24,","27.2",",,6,24,","69.1",",,,6","114",",,,6","",""
"USC00233290","1933-04","40.25","-92.08333","214.0","GORIN, MO US","6",",6","3",",6","1",",6","","","1",",6","","","","","","","","","","","76",",,6,13,","26.9",",,6,13,","43.9",",,,6","76",",,,6","",""
"USC00233290","1933-05","40.25","-92.08333","214.0","GORIN, MO US","13",",6","11",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","68.1",",,6,12,","182.6",",,,6","0",",,,6","",""
"USC00233290","1933-06","40.25","-92.08333","214.0","GORIN, MO US","3",",6","2",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","200.9",",,6,29,","231.1",",,,6","0",",,,6","",""
"USC00233290","1933-07","40.25","-92.08333","214.0","GORIN, MO US","5",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","18.8",",,6,31,","38.2",",,,6","0",",,,6","",""
"USC00233290","1933-08","40.25","-92.08333","214.0","GORIN, MO US","13",",6","8",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","32.5",",,6,09,","84.8",",,,6","0",",,,6","",""
"USC00233290","1933-09","40.25","-92.08333","214.0","GORIN, MO US","7",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","22.9",",,6,26,","51.1",",,,6","0",",,,6","",""
"USC00233290","1933-10","40.25","-92.08333","214.0","GORIN, MO US","7",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","9.4",",,6,15,","23.4",",,,6","0",",,,6","",""
"USC00233290","1933-11","40.25","-92.08333","214.0","GORIN, MO US","3",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","0",",T,6,24,","3.3",",,6,02,","5.8",",,,6","0",",T,,6","",""
"USC00233290","1933-12","40.25","-92.08333","214.0","GORIN, MO US","5",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","13",",,6,26,","18.0",",,6,19,","26.4",",,,6","13",",,,6","",""
"USC00233290","1934-01","40.25","-92.08333","214.0","GORIN, MO US","3",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","0",",T,6,09,+","11.4",",,6,04,","15.9",",,,6","0",",T,,6","",""
"USC00233290","1934-02","40.25","-92.08333","214.0","GORIN, MO US","2",",6","2",",6","0",",6","3","2,6","2",",6","","","","","","","","","178","2,,6,25,+","183",",,6,24,","14.5",",,6,24,","19.1",",,,6","229",",,,6","",""
"USC00233290","1934-03","40.25","-92.08333","214.0","GORIN, MO US","6",",6","5",",6","0",",6","4",",6","3",",6","","","","","","","","","76",",,6,09,","76",",,6,09,","6.9",",,6,05,+","29.0",",,,6","152",",,,6","",""
"USC00233290","1934-04","40.25","-92.08333","214.0","GORIN, MO US","4",",6","4",",6","1",",6","0",",6","0",",6","","","","","","","","","0",",,6,30,+","0",",,6,30,+","68.8",",,6,04,","93.2",",,,6","0",",,,6","",""
"USC00233290","1934-05","40.25","-92.08333","214.0","GORIN, MO US","5",",6","4",",6","0",",6","","","","","0",",","0",",6","","","6.7",",6,26,","","","","","14.7",",,6,13,","38.9",",,,6","","","15.42",",,,6"
"USC00233290","1934-06","40.25","-92.08333","214.0","GORIN, MO US","8",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","25.9",",,6,09,","52.5",",,,6","0",",,,6","",""
"USC00233290","1934-07","40.25","-92.08333","214.0","GORIN, MO US","5",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","3.3",",,6,13,","9.2",",,,6","0",",,,6","",""
"USC00233290","1934-08","40.25","-92.08333","214.0","GORIN, MO US","6",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","13.0",",,6,11,","51.1",",,,6","0",",,,6","",""
"USC00233290","1934-09","40.25","-92.08333","214.0","GORIN, MO US","11",",6","11",",6","4",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","49.5",",,6,02,","223.5",",,,6","0",",,,6","",""
"USC00233290","1934-10","40.25","-92.08333","214.0","GORIN, MO US","3",",6","3",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","49.8",",,6,19,","79.0",",,,6","0",",,,6","",""
"USC00233290","1934-11","40.25","-92.08333","214.0","GORIN, MO US","10",",6","10",",6","2",",6","","","1",",6","","","","","","","","","","","76",",,6,30,","38.1",",,6,03,","154.0",",,,6","76",",,,6","",""
"USC00233290","1934-12","40.25","-92.08333","214.0","GORIN, MO US","6",",6","4",",6","0",",6","","","1",",6","","","","","","","","","","","25",",,6,19,","4.1",",,6,26,","18.1",",,,6","77",",,,6","",""
"USC00233290","1935-01","40.25","-92.08333","214.0","GORIN, MO US","5",",6","5",",6","0",",6","","","1",",6","","","","","","","","","","","38",",,6,21,","18.0",",,6,08,","32.8",",,,6","38",",,,6","",""
"USC00233290","1935-02","40.25","-92.08333","214.0","GORIN, MO US","6",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","0",",T,6,25,+","14.2",",,6,08,","47.8",",,,6","0",",T,,6","",""
"USC00233290","1935-03","40.25","-92.08333","214.0","GORIN, MO US","8",",6","8",",6","0",",6","","","1",",6","","","","","","","","","","","89",",,6,07,","16.5",",,6,25,","73.2",",,,6","89",",,,6","",""
"USC00233290","1935-04","40.25","-92.08333","214.0","GORIN, MO US","8",",6","7",",6","0",",6","","","1",",6","","","","","","","","","","","127",",,6,07,","22.4",",,6,18,","80.1",",,,6","127",",,,6","",""
"USC00233290","1935-05","40.25","-92.08333","214.0","GORIN, MO US","17",",6","16",",6","4",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","40.9",",,6,23,","260.6",",,,6","0",",,,6","",""
"USC00233290","1935-06","40.25","-92.08333","214.0","GORIN, MO US","13",",6","13",",6","4",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","159.8",",,6,01,","320.0",",,,6","0",",,,6","",""
"USC00233290","1935-07","40.25","-92.08333","214.0","GORIN, MO US","9",",6","9",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","44.5",",,6,24,","123.7",",,,6","0",",,,6","",""
"USC00233290","1935-08","40.25","-92.08333","214.0","GORIN, MO US","6",",6","5",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","34.5",",,6,18,","84.5",",,,6","0",",,,6","",""
"USC00233290","1935-09","40.25","-92.08333","214.0","GORIN, MO US","5",",6","5",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","42.9",",,6,08,","114.1",",,,6","0",",,,6","",""
"USC00233290","1935-10","40.25","-92.08333","214.0","GORIN, MO US","5",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","10.9",",,6,10,","36.3",",,,6","0",",,,6","",""
"USC00233290","1935-11","40.25","-92.08333","214.0","GORIN, MO US","7",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","0",",T,6,28,","43.2",",,6,04,","89.2",",,,6","0",",T,,6","",""
"USC00233290","1935-12","40.25","-92.08333","214.0","GORIN, MO US","6",",6","6",",6","0",",6","","","4",",6","","","","","","","","","","","51",",,6,28,+","9.1",",,6,16,","29.7",",,,6","178",",,,6","",""
"USC00233290","1936-01","40.25","-92.08333","214.0","GORIN, MO US","11",",6","10",",6","0",",6","27","1,6","9",",6","","","","","","","","","229","1,,6,31,+","114",",,6,25,","9.9",",,6,08,","51.0",",,,6","494",",,,6","",""
"USC00233290","1936-02","40.25","-92.08333","214.0","GORIN, MO US","5",",6","4",",6","1",",6","24",",6","3",",6","","","","","","","","","406",",,6,11,+","165",",,6,08,","26.9",",,6,26,","45.6",",,,6","280",",,,6","",""
"USC00233290","1936-03","40.25","-92.08333","214.0","GORIN, MO US","4",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","0",",T,6,19,+","10.7",",,6,11,","22.1",",,,6","0",",T,,6","",""
"USC00233290","1936-04","40.25","-92.08333","214.0","GORIN, MO US","8",",6","7",",6","0",",6","","","3",",6","","","","","","","","","","","76",",,6,02,","12.7",",,6,05,","50.2",",,,6","152",",,,6","",""
"USC00233290","1936-05","40.25","-92.08333","214.0","GORIN, MO US","7",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","11.4",",,6,02,","36.2",",,,6","0",",,,6","",""
"USC00233290","1936-06","40.25","-92.08333","214.0","GORIN, MO US","6",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","15.7",",,6,22,","46.1",",,,6","0",",,,6","",""
"USC00233290","1936-07","40.25","-92.08333","214.0","GORIN, MO US","1",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","2.8",",,6,28,","2.8",",,,6","0",",,,6","",""
"USC00233290","1936-08","40.25","-92.08333","214.0","GORIN, MO US","2",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","7.6",",,6,05,","12.7",",,,6","0",",,,6","",""
"USC00233290","1936-09","40.25","-92.08333","214.0","GORIN, MO US","12",",6","11",",6","4",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","82.8",",,6,26,","291.0",",,,6","0",",,,6","",""
"USC00233290","1936-10","40.25","-92.08333","214.0","GORIN, MO US","7",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","18.5",",,6,09,","40.9",",,,6","0",",,,6","",""
"USC00233290","1936-11","40.25","-92.08333","214.0","GORIN, MO US","3",",6","3",",6","0",",6","","","1",",6","","","","","","","","","","","89",",,6,26,","14.0",",,6,02,","25.7",",,,6","89",",,,6","",""
"USC00233290","1936-12","40.25","-92.08333","214.0","GORIN, MO US","5",",6","5",",6","0",",6","","","1",",6","","","","","","","","","","","25",",,6,06,","21.8",",,6,30,","57.9",",,,6","25",",,,6","",""
"USC00233290","1937-01","40.25","-92.08333","214.0","GORIN, MO US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","40.6",",,6,08,","80.8",",,,6","","","",""
"USC00233290","1937-02","40.25","-92.08333","214.0","GORIN, MO US","6","1,6","4","1,6","1","1,6","","","3",",6","","","","","","","","","","","89",",,6,21,","25.4","1,,6,20,","40.6","1,,,6","152",",,,6","",""
"USC00233290","1937-03","40.25","-92.08333","214.0","GORIN, MO US","7",",6","6",",6","0",",6","","","1",",6","","","","","","","","","","","25",",,6,10,","14.5",",,6,24,","29.9",",,,6","48",",,,6","",""
"USC00233290","1937-04","40.25","-92.08333","214.0","GORIN, MO US","9",",6","9",",6","1",",6","","","0",",6","","","","","","","","","","","0",",T,6,25,","33.3",",,6,21,","87.4",",,,6","0",",T,,6","",""
"USC00233290","1937-05","40.25","-92.08333","214.0","GORIN, MO US","10",",6","8",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","34.3",",,6,29,","123.6",",,,6","0",",,,6","",""
"USC00233290","1937-06","40.25","-92.08333","214.0","GORIN, MO US","7",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","38.6",",,6,16,","91.7",",,,6","0",",,,6","",""
"USC00233290","1937-07","40.25","-92.08333","214.0","GORIN, MO US","5",",6","5",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","47.2",",,6,13,","101.9",",,,6","0",",,,6","",""
"USC00233290","1937-08","40.25","-92.08333","214.0","GORIN, MO US","4",",6","3",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","39.4",",,6,03,","60.0",",,,6","0",",,,6","",""
"USC00233290","1937-09","40.25","-92.08333","214.0","GORIN, MO US","2",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","24.6",",,6,24,","32.2",",,,6","0",",,,6","",""
"USC00233290","1937-10","40.25","-92.08333","214.0","GORIN, MO US","4",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","0",",T,6,15,","15.7",",,6,19,","31.1",",,,6","0",",T,,6","",""
"USC00233290","1937-11","40.25","-92.08333","214.0","GORIN, MO US","5",",6","5",",6","0",",6","","","3",",6","","","","","","","","","","","102",",,6,27,","14.2",",,6,27,","34.7",",,,6","204",",,,6","",""
"USC00233290","1937-12","40.25","-92.08333","214.0","GORIN, MO US","8",",6","5",",6","0",",6","","","2","1,6","","","","","","","","","","","25","1,,6,07,+","11.7",",,6,03,","38.1",",,,6","76","1,,,6","",""
"USC00233290","1938-01","40.25","-92.08333","214.0","GORIN, MO US","6",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","13",",,6,19,","39.4",",,6,23,","80.7",",,,6","13",",,,6","",""
"USC00233290","1938-02","40.25","-92.08333","214.0","GORIN, MO US","5",",6","5",",6","0",",6","","","2",",6","","","","","","","","","","","51",",,6,22,","13.7",",,6,17,","30.1",",,,6","89",",,,6","",""
"USC00233290","1938-03","40.25","-92.08333","214.0","GORIN, MO US","9",",6","7",",6","1",",6","","","0",",6","","","","","","","","","","","0",",T,6,05,","43.4",",,6,29,","88.8",",,,6","0",",T,,6","",""
"USC00233290","1938-04","40.25","-92.08333","214.0","GORIN, MO US","10",",6","9",",6","1",",6","","","0",",6","","","","","","","","","","","13",",,6,08,","53.3",",,6,06,","136.5",",,,6","13",",,,6","",""
"USC00233290","1938-05","40.25","-92.08333","214.0","GORIN, MO US","10",",6","10",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","47.2",",,6,27,","149.4",",,,6","0",",,,6","",""
"USC00233290","1938-06","40.25","-92.08333","214.0","GORIN, MO US","8",",6","7",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","26.9",",,6,01,","105.7",",,,6","0",",,,6","",""
"USC00233290","1938-07","40.25","-92.08333","214.0","GORIN, MO US","7",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","19.1",",,6,03,","48.3",",,,6","0",",,,6","",""
"USC00233290","1938-08","40.25","-92.08333","214.0","GORIN, MO US","8",",6","8",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","65.5",",,6,06,","170.4",",,,6","0",",,,6","",""
