"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00414976","2003-04","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","48.2","0","44.8","1,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","0",",0","","","","","0.6","1,0,10,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,20,","30.6",",0,30,","","","1307.0","0","35.0",",0","","","23.5",",,,0","0",",,,0","18.66","1,0","25.88",",,,0","11.45","1,,,0","",""
"USC00414976","2003-05","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","212.9","0","164.7","1,0","4",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","9",",0","","","","","12.2","1,0,28,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,17,","35.6",",0,31,","","","1307.0","0","0.0",",0","","","20.3",",,,0","0",",,,0","23.84","1,0","30.13",",,,0","17.55","1,,,0","",""
"USC00414976","2003-06","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","442.9","0","230.0",",0","13",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","","","","","16.1",",0,07,","0",",,0,30,+","0",",,0,30,+","47.2",",,0,17,","36.7",",0,01,","","","1307.0","0","0.0",",0","","","164.1",",,,0","0",",,,0","26.00",",0","31.76",",,,0","20.24",",,,0","",""
"USC00414976","2003-07","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","773.2","0","330.3",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","20.0",",0,24,+","0",",,0,31,+","0",",,0,31,+","8.4",",,0,14,","40.0",",0,22,","","","0.0","0","0.0",",0","","","13.3",",,,0","0",",,,0","28.99",",0","35.60",",,,0","22.37",",,,0","",""
"USC00414976","2003-08","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1120.3","0","347.1",",0","2","1,0","0","1,0","0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","19.4",",0,12,","0",",,0,31,+","0",",,0,31,+","1.0","1,,0,28,","41.7",",0,07,","","","0.0","0","0.0",",0","","","1.3","1,,,0","0",",,,0","29.53",",0","36.70",",,,0","22.36",",,,0","",""
"USC00414976","2003-09","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1282.3","0","162.0","1,0","5",",0","5",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","12",",0","","","","","10.0","1,0,30,","0",",,0,30,+","0",",,0,30,+","45.7",",,0,12,","34.4",",0,11,+","","","0.0","0","0.0",",0","","","82.9",",,,0","0",",,,0","23.93","1,0","30.96",",,,0","16.91","1,,,0","",""
"USC00414976","2003-10","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1359.0","0","76.7",",0","1","1,0","1","1,0","0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","7.8",",0,27,+","0",",,0,31,+","0",",,0,31,+","7.9","1,,0,09,","35.0",",0,23,","","","10.3","0","10.3",",0","","","7.9","1,,,0","0",",,,0","20.47",",0","28.14",",,,0","12.81",",,,0","",""
"USC00414976","2003-11","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","","","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","0","1,0","19","1,0","0","1,0","","","","","","","0",",,0,30,+","0",",,0,30,+","23.4",",,0,18,","30.6","1,0,01,","","","","","","","","","51.0",",,,0","0",",,,0","","","22.28","1,,,0","","","",""
"USC00414976","2003-12","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","7",",0","0",",0","","","","","-5.6",",0,11,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,13,","22.8",",0,23,","","","","","290.8",",0","","","61.3",",,,0","0",",,,0","8.95",",0","16.61",",,,0","1.29",",,,0","",""
"USC00414976","2004-01","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","4.4","0","4.4",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","8",",0","0",",0","","","","","-7.8",",0,28,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,25,","24.4",",0,04,","","","","","306.6",",0","","","49.4",",,,0","0",",,,0","8.59",",0","15.20",",,,0","1.97",",,,0","",""
"USC00414976","2004-02","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","4.4","0","0.0",",0","10",",0","7",",0","3",",0","0",",0","0",",0","0",",0","12",",0","0",",0","2",",0","0",",0","","","","","-3.3",",0,14,+","0",",,0,29,+","0",",,0,29,+","68.8",",,0,05,","22.8",",0,20,","","","","","321.3",",0","","","154.8",",,,0","0",",,,0","7.25",",0","13.13",",,,0","1.38",",,,0","",""
"USC00414976","2004-03","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","30.0","0","25.6",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","6.1",",0,10,+","0",",,0,31,+","0",",,0,31,+","21.1",",,0,05,","30.0",",0,24,","","","","","61.2",",0","","","62.1",",,,0","0",",,,0","17.18",",0","22.71",",,,0","11.66",",,,0","",""
"USC00414976","2004-04","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","80.4","0","50.4",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","3.3",",0,14,","0",",,0,30,+","0",",,0,30,+","43.2",",,0,24,","29.4",",0,23,","","","","","36.5",",0","","","91.6",",,,0","0",",,,0","18.80",",0","25.29",",,,0","12.30",",,,0","",""
"USC00414976","2004-05","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","237.7","0","157.3",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","7.8",",0,03,+","0",",,0,31,+","0",",,0,31,+","61.7",",,0,01,","32.2",",0,31,+","","","","","10.5",",0","","","100.2",",,,0","0",",,,0","23.07",",0","28.93",",,,0","17.21",",,,0","",""
"USC00414976","2004-06","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","464.5","0","226.8","1,0","16",",0","12",",0","4",",0","0","1,0","0",",0","0","1,0","0","1,0","0",",0","30",",0","17",",0","","","","","16.7","1,0,11,","0","1,,0,30,+","0",",,0,30,+","49.0",",,0,09,","35.0",",0,19,+","","","","","0.0",",0","","","245.2",",,,0","0",",,,0","26.16","1,0","31.73",",,,0","20.60","1,,,0","",""
"USC00414976","2004-07","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","762.7","0","298.2",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","17.2",",0,27,","0",",,0,31,+","0",",,0,31,+","110.5",",,0,30,","37.2",",0,16,","","","0.0","0","0.0",",0","","","121.2",",,,0","0",",,,0","27.95",",0","33.55",",,,0","22.36",",,,0","",""
"USC00414976","2004-08","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1028.0","0","265.3",",0","5",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","15.6",",0,14,","0",",,0,31,+","0",",,0,31,+","48.8",",,0,20,","37.8",",0,06,+","","","0.0","0","0.0",",0","","","52.9",",,,0","0",",,,0","26.89",",0","33.20",",,,0","20.58",",,,0","",""
"USC00414976","2004-09","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1228.7","0","200.7","1,0","2",",0","1",",0","0",",0","0","1,0","0",",0","0","1,0","0","1,0","0",",0","30",",0","25",",0","","","","","12.2","1,0,29,+","0","1,,0,30,+","0",",,0,30,+","11.4",",,0,15,","36.7",",0,19,+","","","0.0","0","0.0",",0","","","12.2",",,,0","0",",,,0","25.24","1,0","33.02",",,,0","17.46","1,,,0","",""
"USC00414976","2004-10","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1357.1","0","128.4","2,0","13",",0","9",",0","4",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","6",",0","","","","","11.7","2,0,24,+","0",",,0,31,+","0",",,0,31,+","35.6",",,0,08,","33.3",",0,02,","","","0.3","0","0.3",",0","","","173.7",",,,0","0",",,,0","22.80","2,0","28.64",",,,0","16.96","2,,,0","",""
"USC00414976","2004-11","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","","","12",",0","8",",0","2",",0","0",",0","0",",0","","","","","0",",0","14",",0","0",",0","","","","","","","0",",,0,30,+","0",",,0,30,+","37.6",",,0,18,+","28.9",",0,01,","","","","","","","","","152.9",",,,0","0",",,,0","","","20.17",",,,0","","","",""
"USC00414976","2004-12","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","0.0","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","12","1,0","1",",0","5",",0","0",",0","","","","","-8.3","1,0,26,+","0",",,0,31,+","0",",,0,31,+","18.5",",,0,23,","23.9",",0,13,","","","","","288.4",",0","","","41.9",",,,0","0",",,,0","8.76","1,0","15.56",",,,0","1.95","1,,,0","",""
"USC00414976","2005-01","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","7.3","0","7.3",",0","7",",0","7",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","14",",0","0",",0","","","","","-5.6",",0,24,+","0",",,0,31,+","0",",,0,31,+","20.3",",,0,07,","25.6",",0,22,","","","","","274.3",",0","","","80.7",",,,0","0",",,,0","9.72",",0","15.69",",,,0","3.74",",,,0","",""
"USC00414976","2005-02","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","8.7","0","1.4",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","7",",0","0",",0","","","","","-2.2",",0,10,","0",",,0,28,+","0",",,0,28,+","14.0",",,0,24,","28.3",",0,23,","","","","","210.2",",0","","","38.6",",,,0","0",",,,0","10.88",",0","16.73",",,,0","5.02",",,,0","",""
"USC00414976","2005-03","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","16.0","0","7.3",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","","","","","3.3",",0,18,+","0",",,0,31,+","0",",,0,31,+","25.4",",,0,27,","27.8",",0,31,","","","","","139.3",",0","","","47.3",",,,0","0",",,,0","14.08",",0","19.60",",,,0","8.55",",,,0","",""
"USC00414976","2005-04","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","42.8","0","26.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","5.0",",0,27,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,11,","30.6",",0,29,","","","","","36.1",",0","","","32.6",",,,0","0",",,,0","18.02",",0","24.93",",,,0","11.11",",,,0","",""
"USC00414976","2005-05","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","180.5","0","137.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","4.4",",0,01,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,29,","36.7",",0,23,+","","","","","20.1",",0","","","27.7",",,,0","0",",,,0","22.13",",0","29.28",",,,0","14.97",",,,0","",""
"USC00414976","2005-06","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","478.7","0","298.2",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","28",",0","","","","","17.8",",0,21,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,24,+","38.3",",0,30,","","","","","0.0",",0","","","1.8",",,,0","0",",,,0","28.27",",0","35.20",",,,0","21.34",",,,0","",""
"USC00414976","2005-07","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","816.0","0","337.3",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","21.1",",0,30,+","0",",,0,31,+","0",",,0,31,+","69.9",",,0,13,","37.8",",0,23,+","","","0.0","0","0.0",",0","","","120.5",",,,0","0",",,,0","29.21",",0","35.23",",,,0","23.19",",,,0","",""
"USC00414976","2005-08","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1142.6","0","326.6","3,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","1,0","30","1,0","30","1,0","","","","","19.4","3,0,30,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,30,","41.1","1,0,27,","","","0.0","0","0.0","1,0","","","31.7",",,,0","0",",,,0","30.00","3,0","37.71","1,,,0","22.29","3,,,0","",""
"USC00414976","2005-09","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1425.1","0","282.5","1,0","3",",0","1",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","28",",0","","","","","13.3","1,0,30,","0",",,0,30,+","0",",,0,30,+","46.5",",,0,25,","41.1",",0,21,","","","0.0","0","0.0",",0","","","49.6",",,,0","0",",,,0","28.10","1,0","36.59",",,,0","19.60","1,,,0","",""
"USC00414976","2005-10","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1512.0","0","86.9","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","8",",0","","","","","1.1","1,0,26,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,12,","34.4",",0,19,","","","49.2","0","49.2",",0","","","15.5",",,,0","0",",,,0","19.58","1,0","27.55",",,,0","11.61","1,,,0","",""
"USC00414976","2005-11","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1562.9","0","50.9",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","20",",0","0",",0","","","","","-2.2",",0,29,+","0",",,0,30,+","0",",,0,30,+","21.8",",,0,01,","30.6",",0,14,","","","157.6","0","108.4",",0","","","31.7",",,,0","0",",,,0","16.42",",0","23.26",",,,0","9.58",",,,0","",""
"USC00414976","2005-12","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1562.9","0","0.0","1,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","14","1,0","0","1,0","5","1,0","0","1,0","","","","","-7.8","1,0,09,","0",",T,0,08,","0",",T,0,08,","11.7",",,0,12,","27.8","1,0,04,","","","468.0","0","310.4","1,0","","","17.3",",,,0","0",",T,,0","7.99","1,0","15.80","1,,,0","0.17","1,,,0","",""
"USC00414976","2006-01","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1.1","0","1.1","2,0","5",",0","3",",0","2",",0","0",",0","0",",0","0","2,0","9","2,0","0",",0","16",",0","0",",0","","","","","-2.2","2,0,14,","0",",,0,31,+","0",",,0,31,+","39.4",",,0,29,","31.1",",0,07,","","","677.0","0","209.0",",0","","","95.0",",,,0","0",",,,0","11.18","2,0","20.14",",,,0","2.22","2,,,0","",""
"USC00414976","2006-02","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","2.2","0","1.1",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","10",",0","1",",0","7",",0","0",",0","","","","","-3.9",",0,19,","0",",,0,28,+","0",",,0,28,+","43.2",",,0,25,","26.7",",0,17,","","","950.5","0","273.5",",0","","","89.4",",,,0","0",",,,0","8.60",",0","15.20",",,,0","2.00",",,,0","",""
"USC00414976","2006-03","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","","","6","1,0","4","1,0","1","1,0","0",",0","0",",0","","","","","0",",0","22",",0","0",",0","","","","","","","0",",,0,31,+","0",",,0,31,+","63.5","1,,0,19,","30.0",",0,13,+","","","","","","","","","89.5","1,,,0","0",",,,0","","","22.55",",,,0","","","",""
"USC00414976","2006-04","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","98.9",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","7.8",",0,09,","0",",,0,30,+","0",",,0,30,+","31.0",",,0,29,","34.4",",0,19,+","","","","","8.6",",0","","","54.9",",,,0","0",",,,0","21.34",",0","27.98",",,,0","14.71",",,,0","",""
"USC00414976","2006-05","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","170.9",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","10.0",",0,12,","0",",,0,31,+","0",",,0,31,+","39.9",",,0,06,","33.3",",0,29,+","","","","","1.1",",0","","","55.7",",,,0","0",",,,0","23.81",",0","30.32",",,,0","17.30",",,,0","",""
"USC00414976","2006-06","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","264.1",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","28",",0","","","","","15.6",",0,28,+","0",",,0,30,+","0",",,0,30,+","26.7",",,0,24,","38.9",",0,13,","","","","","0.0",",0","","","37.8",",,,0","0",",,,0","27.14",",0","34.49",",,,0","19.78",",,,0","",""
"USC00414976","2006-07","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","334.6","1,0","4",",0","2",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","30",",0","","","","","16.7","1,0,07,","0",",,0,31,+","0",",,0,31,+","29.0",",,0,06,","42.2",",0,19,","","","0.0","0","0.0",",0","","","41.2",",,,0","0",",,,0","29.47","1,0","36.99",",,,0","21.95","1,,,0","",""
"USC00414976","2006-08","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","396.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","17.8",",0,07,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,29,","41.1",",0,21,+","","","0.0","0","0.0",",0","","","26.2",",,,0","0",",,,0","31.11",",0","38.53",",,,0","23.70",",,,0","",""
"USC00414976","2006-09","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","177.0","4,0","4",",0","2",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","30",",0","24",",0","","","","","10.0","4,0,29,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,18,","36.7",",0,16,+","","","0.0","0","0.0",",0","","","32.0",",,,0","0",",,,0","25.16","4,0","32.76",",,,0","17.57","4,,,0","",""
"USC00414976","2006-10","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","72.1","2,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","27",",0","8",",0","","","","","2.2","2,0,23,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,17,","35.6",",0,06,+","","","41.8","0","41.8",",0","","","53.6",",,,0","0",",,,0","19.44","2,0","27.60",",,,0","11.28","2,,,0","",""
"USC00414976","2006-11","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","10.0","1,0","7",",0","3",",0","1",",0","0",",0","0",",0","0","1,0","8","1,0","0",",0","19",",0","0",",0","","","","","-1.1","1,0,21,+","0",",,0,30,+","0",",,0,30,+","50.8",",,0,06,","28.9",",0,11,","","","179.2","0","137.4",",0","","","66.6",",,,0","0",",,,0","13.94","1,0","21.91",",,,0","5.98","1,,,0","",""
"USC00414976","2006-12","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","7.5",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","12",",0","0",",0","7",",0","0",",0","","","","","-6.7",",0,08,+","0",",,0,31,+","0",",,0,31,+","35.6",",,0,25,","25.6",",0,18,","","","447.3","0","268.1",",0","","","61.2",",,,0","0",",,,0","9.93",",0","15.91",",,,0","3.94",",,,0","",""
"USC00414976","2007-01","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","0.0","0","0.0","2,0","7",",0","5",",0","4",",0","0",",0","0",",0","0","1,0","21","1,0","2","1,0","0","1,0","0","1,0","","","","","-4.4","1,0,29,+","0",",,0,31,+","0",",,0,31,+","50.8",",,0,15,","20.6","1,0,12,","","","822.6","0","375.3","1,0","","","186.2",",,,0","0",",,,0","5.60","2,0","11.43","1,,,0","-0.23","1,,,0","",""
"USC00414976","2007-02","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","0.0","0","0.0",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","7",",0","0",",0","","","","","-10.0",",0,16,","0",",,0,28,+","0",",,0,28,+","9.9",",,0,02,","27.8",",0,23,","","","1112.1","0","289.5",",0","","","18.9",",,,0","0",",,,0","7.99",",0","14.63",",,,0","1.35",",,,0","",""
"USC00414976","2007-03","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","37.7","0","37.7","1,0","7",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","2","1,0","0",",0","25",",0","0",",0","","","","","-1.1","1,0,05,","0",",,0,31,+","0",",,0,31,+","56.1",",,0,31,","28.9",",0,29,+","","","1190.0","0","77.9",",0","","","100.3",",,,0","0",",,,0","17.04","1,0","23.67",",,,0","10.41","1,,,0","",""
"USC00414976","2007-04","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","67.2","0","29.5","2,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","22",",0","0",",0","","","","","3.3","2,0,09,+","0",",,0,30,+","0",",,0,30,+","19.3",",,0,14,","31.1",",0,30,","","","1266.5","0","76.5",",0","","","34.6",",,,0","0",",,,0","16.67","2,0","23.51",",,,0","9.83","2,,,0","",""
"USC00414976","2007-05","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","215.4","0","148.2",",0","17",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","12.2",",0,17,","0",",,0,31,+","0",",,0,31,+","46.0",",,0,22,","33.3",",0,15,","","","1266.5","0","0.0",",0","","","180.8",",,,0","0",",,,0","23.11",",0","28.70",",,,0","17.53",",,,0","",""
"USC00414976","2007-06","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","455.6","0","240.2",",0","15",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","","","16.7",",0,05,","0",",,0,30,+","0",",,0,30,+","34.5",",,0,27,","35.6",",0,20,+","","","1266.5","0","0.0",",0","","","120.8",",,,0","0",",,,0","26.34",",0","32.01",",,,0","20.66",",,,0","",""
"USC00414976","2007-07","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","725.5","0","269.9",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","","","17.8",",0,24,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,14,","35.6",",0,22,","","","0.0","0","0.0",",0","","","38.3",",,,0","0",",,,0","27.04",",0","32.45",",,,0","21.63",",,,0","",""
"USC00414976","2007-08","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1066.9","0","341.4",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","21.1",",0,31,+","0",",,0,31,+","0",",,0,31,+","27.9",",,0,02,","39.4",",0,14,","","","0.0","0","0.0",",0","","","62.7",",,,0","0",",,,0","29.35",",0","35.75",",,,0","22.94",",,,0","",""
"USC00414976","2007-09","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1297.9","0","231.0",",0","6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","","","15.6",",0,30,+","0",",,0,30,+","0",",,0,30,+","80.8",",,0,06,","35.0",",0,08,","","","0.0","0","0.0",",0","","","193.8",",,,0","0",",,,0","26.03",",0","32.43",",,,0","19.64",",,,0","",""
"USC00414976","2007-10","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1411.0","0","113.1",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","4.4",",0,26,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,15,","33.9",",0,02,","","","38.3","0","38.3",",0","","","68.9",",,,0","0",",,,0","20.75",",0","28.01",",,,0","13.48",",,,0","",""
"USC00414976","2007-11","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1437.2","0","26.2",",0","3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","","","","","-0.6",",0,23,","0",",,0,30,+","0",",,0,30,+","37.1",",,0,25,","27.8",",0,15,+","","","166.7","0","128.4",",0","","","39.4",",,,0","0",",,,0","14.93",",0","21.59",",,,0","8.26",",,,0","",""
"USC00414976","2007-12","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","","","7",",0","7",",0","0",",0","0",",0","0",",0","","","","","0","2,0","11","2,0","0","2,0","","","","","","","0",",,0,31,+","0",",,0,31,+","21.3",",,0,15,","26.7","2,0,12,+","","","","","","","","","75.1",",,,0","0",",,,0","","","17.79","2,,,0","","","",""
"USC00414976","2008-01","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","6.1","0","6.1","1,0","7",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","21","1,0","0",",0","3",",0","0",",0","","","","","-7.2","1,0,20,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,26,","25.0",",0,08,","","","","","358.0",",0","","","52.7",",,,0","0",",,,0","6.67","1,0","12.92",",,,0","0.41","1,,,0","",""
"USC00414976","2008-02","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","6.1","0","0.0","2,0","7",",0","3",",0","1",",0","0",",0","0",",0","0","2,0","8","2,0","0",",0","10",",0","0",",0","","","","","-2.8","2,0,23,","0",",,0,29,+","0",",,0,29,+","31.0",",,0,17,","26.7",",0,26,","","","","","218.6",",0","","","71.2",",,,0","0",",,,0","10.36","2,0","18.17",",,,0","2.56","2,,,0","",""
