"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013968","1959-03","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","2.5","0","2.5",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","10",",0","0",",0","6","","","","6","","-3.9",",0,07,","0",",,0,31,+","0",",T,0,05,","25.4",",,0,04,","27.8",",0,14,","1911.7","0","","","234.9",",0","","","","","","","","","","","76.7",",,,0","","","0",",T,,0","10.84",",0","17.41",",,,0","4.26",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1959-04","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","40.0","0","37.5",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","2","","","","4","","1.1",",0,14,+","0",",,0,30,+","0",",T,0,12,","11.4",",,0,27,","32.8",",0,30,","2023.5","0","","","111.8",",0","","","","","","","","","","","37.0",",,,0","","","0",",T,,0","15.86",",0","22.19",",,,0","9.52",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1959-05","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","162.8","0","122.8",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","6","","","","11","","7.2",",0,14,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,26,","32.2",",0,29,","2036.0","0","","","12.5",",0","","","","","","","","","","","169.2",",,,0","","","0",",,,0","21.89",",0","26.92",",,,0","16.87",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1959-06","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","364.2","0","201.4",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","9","","","","5","","14.4",",0,03,","0",",,0,30,+","0",",,0,30,+","26.4",",,0,26,","35.6",",0,17,","2036.0","0","","","0.0",",0","","","","","","","","","","","83.8",",,,0","","","0",",,,0","25.05",",0","30.36",",,,0","19.73",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1959-07","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","592.8","0","228.6",",0","15",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","6","","","","13","","15.6",",0,02,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,21,","35.0",",0,31,","0.0","0","","","0.0",",0","","","","","","","","","","","250.2",",,,0","","","0",",,,0","25.71",",0","30.91",",,,0","20.50",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1959-08","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","879.5","0","286.7",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","3","","","","5","","16.7",",0,09,","0",",,0,31,+","0",",,0,31,+","35.6",",,0,28,","37.2",",0,06,","0.0","0","","","0.0",",0","","","","","","","","","","","54.1",",,,0","","","0",",,,0","27.58",",0","33.16",",,,0","22.01",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1959-09","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1036.6","0","157.1",",0","8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","9",",0","9","","","","6","","8.9",",0,12,+","0",",,0,30,+","0",",,0,30,+","52.6",",,0,25,","35.0",",0,06,","8.3","0","","","8.3",",0","","","","","","","","","","","188.5",",,,0","","","0",",,,0","23.29",",0","29.65",",,,0","16.93",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1959-10","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1043.0","0","6.4",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","10","","","","5","","2.2",",0,18,","0",",,0,31,+","0",",,0,31,+","138.4",",,0,02,","25.6",",0,22,+","106.5","0","","","98.2",",0","","","","","","","","","","","230.5",",,,0","","","0",",,,0","15.37",",0","21.45",",,,0","9.30",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1959-11","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1044.1","0","1.1",",0","4",",0","1",",0","1",",0","0",",0","0",",0","0",",0","17",",0","1",",0","5",",0","0",",0","5","","","","1","","-11.7",",0,17,","0",",T,0,27,","5",",,0,26,","36.8",",,0,03,","25.6",",0,01,","450.1","0","","","343.6",",0","","","","","","","","","","","37.7",",,,0","","","5",",,,0","6.92",",0","13.67",",,,0","0.17",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1959-12","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1044.1","0","0.0",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","10","","","","1","","-4.4",",0,06,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,17,","19.4",",0,07,+","797.0","0","","","346.9",",0","","","","","","","","","","","64.3",",,,0","","","0",",,,0","7.14",",0","12.47",",,,0","1.81",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-01","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","0","0.0",",0","6",",0","5",",0","0",",0","4",",0","3",",0","0",",0","21",",0","4",",0","1",",0","0",",0","12","","","","1","","-10.0",",0,22,","102",",,0,06,","91",",,0,05,","10.7",",,0,12,","22.8",",0,12,","1277.8","0","","","480.8",",0","","","","","","","","","","","31.0",",,,0","","","154",",,,0","2.82",",0","7.33",",,,0","-1.68",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-02","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","0","0.0",",0","10",",0","6",",0","0",",0","5",",0","3",",0","0",",0","22",",0","6",",0","1",",0","0",",0","12","","","","","","-11.7",",0,26,","102",",,0,29,+","107",",,0,27,","15.7",",,0,27,","27.2",",0,09,","1760.9","0","","","483.1",",0","","","","","","","","","","","67.4",",,,0","","","257",",,,0","1.68",",0","7.23",",,,0","-3.88",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-03","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","0","0.0",",0","8",",0","7",",0","0",",0","9",",0","2",",0","0",",0","22",",0","5",",0","6",",0","0",",0","15","","","","2","","-15.6",",0,03,","152",",,0,03,","43",",,0,02,","5.1",",,0,14,","30.0",",0,31,","2219.7","0","","","458.8",",0","","","","","","","","","","","27.0",",,,0","","","76",",,,0","3.53",",0","9.50",",,,0","-2.43",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-04","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","20.5","0","20.5",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","1",",0","2","","","","6","","1.7",",0,18,+","0",",,0,30,+","0",",,0,30,+","36.8",",,0,28,","33.3",",0,06,","2312.1","0","","","92.4",",0","","","","","","","","","","","92.2",",,,0","","","0",",,,0","15.94",",0","22.78",",,,0","9.09",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-05","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","86.6","0","66.1",",0","8",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","6","","","","10","","1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","72.9",",,0,05,","31.7",",0,25,","2363.8","0","","","51.7",",0","","","","","","","","","","","226.4",",,,0","","","0",",,,0","18.80",",0","25.14",",,,0","12.46",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-06","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","278.0","0","191.4",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","4","","","","8","","11.1",",0,17,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,01,","36.1",",0,21,","2363.8","0","","","0.0",",0","","","","","","","","","","","41.9",",,,0","","","0",",,,0","24.71",",0","30.42",",,,0","19.01",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-07","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","520.5","0","242.5",",0","10",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","5","","","","9","","14.4",",0,15,","0",",,0,31,+","0",",,0,31,+","79.2",",,0,22,","37.8",",0,12,","0.0","0","","","0.0",",0","","","","","","","","","","","228.8",",,,0","","","0",",,,0","26.16",",0","31.76",",,,0","20.55",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-08","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","773.0","0","252.5",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","1","","","","4","","14.4",",0,12,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,18,","35.6",",0,07,+","0.0","0","","","0.0",",0","","","","","","","","","","","47.5",",,,0","","","0",",,,0","26.48",",0","32.30",",,,0","20.66",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-09","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","946.4","0","173.4",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","14",",0","6","","","","3","","9.4",",0,13,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,20,","35.6",",0,06,","0.3","0","","","0.3",",0","","","","","","","","","","","22.7",",,,0","","","0",",,,0","24.10",",0","31.02",",,,0","17.19",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-10","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1006.6","0","60.2",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","25",",0","1",",0","13","","","","3","","0.0",",0,20,","0",",,0,31,+","0",",,0,31,+","49.3",",,0,18,","32.2",",0,01,","50.3","0","","","50.0",",0","","","","","","","","","","","89.8",",,,0","","","0",",,,0","18.66",",0","25.40",",,,0","11.93",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-11","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1009.9","0","3.3",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","9",",0","0",",0","5","","","","1","","-5.0",",0,10,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,15,","26.1",",0,14,","272.9","0","","","222.6",",0","","","","","","","","","","","16.1",",,,0","","","0",",,,0","11.02",",0","17.92",",,,0","4.12",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1960-12","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1009.9","0","0.0",",0","10",",0","3",",0","1",",0","1",",0","1",",0","0",",0","22",",0","1",",0","1",",0","0",",0","6","","","","1","","-8.9",",0,13,","25",",,0,22,","25",",,0,22,","43.9",",,0,10,","21.1",",0,25,","729.0","0","","","456.1",",0","","","","","","","","","","","76.5",",,,0","","","25",",,,0","3.62",",0","8.84",",,,0","-1.60",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-01","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","0",",0","0",",0","7","","","","","","-15.0",",0,21,","0",",,0,31,+","0",",T,0,25,","16.3",",,0,14,","16.1",",0,13,+","1258.6","0","","","529.6",",0","","","","","","","","","","","16.8",",,,0","","","0",",T,,0","1.25",",0","8.33",",,,0","-5.83",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-02","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","0","0.0",",0","8",",0","5",",0","1",",0","2",",0","2",",0","0",",0","15",",0","1",",0","4",",0","0",",0","16","","","","1","","-10.0",",0,03,","102",",,0,08,","94",",,0,07,","34.8",",,0,17,","25.0",",0,12,","1606.5","0","","","347.9",",0","","","","","","","","","","","72.7",",,,0","","","132",",,,0","5.91",",0","11.44",",,,0","0.38",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-03","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","0","0.0",",0","9",",0","9",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","10",",0","0",",0","11","","","","3","","-1.1",",0,01,","0",",,0,31,+","0",",T,0,31,+","15.7",",,0,17,","27.2",",0,05,","1831.2","0","","","224.7",",0","","","","","","","","","","","83.8",",,,0","","","0",",T,,0","11.09",",0","17.17",",,,0","5.00",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-04","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","35.6","0","35.6",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","3","","","","4","","0.6",",0,13,","0",",,0,30,+","0",",,0,30,+","18.0",",,0,08,","30.0",",0,24,","1990.3","0","","","159.1",",0","","","","","","","","","","","37.8",",,,0","","","0",",,,0","14.22",",0","20.37",",,,0","8.07",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-05","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","92.3","0","56.7",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","2","","","","12","","1.7",",0,02,","0",",,0,31,+","0",",,0,31,+","93.0",",,0,08,","31.7",",0,31,+","2031.8","0","","","41.5",",0","","","","","","","","","","","231.1",",,,0","","","0",",,,0","18.82",",0","24.57",",,,0","13.07",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-06","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","239.2","0","146.9",",0","6",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","8","","","","8","","12.2",",0,21,","0",",,0,30,+","0",",,0,30,+","65.5",",,0,14,","33.9",",0,29,","2031.8","0","","","0.0",",0","","","","","","","","","","","161.4",",,,0","","","0",",,,0","23.23",",0","28.55",",,,0","17.91",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-07","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","473.7","0","234.5",",0","10",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","4","","","","10","","15.0",",0,10,","0",",,0,31,+","0",",,0,31,+","99.3",",,0,15,","35.0",",0,19,+","0.0","0","","","0.0",",0","","","","","","","","","","","276.4",",,,0","","","0",",,,0","25.90",",0","31.27",",,,0","20.52",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-08","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","684.1","0","210.4",",0","6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","10","","","","3","","12.8",",0,24,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,14,","35.6",",0,10,+","0.0","0","","","0.0",",0","","","","","","","","","","","80.3",",,,0","","","0",",,,0","25.12",",0","30.71",",,,0","19.53",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-09","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","801.8","0","117.7",",0","8",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","10",",0","10","","","","4","","7.8",",0,15,+","0",",,0,30,+","0",",,0,30,+","51.6",",,0,13,","37.2",",0,02,","22.2","0","","","22.2",",0","","","","","","","","","","","187.3",",,,0","","","0",",,,0","21.52",",0","27.52",",,,0","15.52",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-10","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","832.8","0","31.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","7","","","","2","","-0.6",",0,26,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,10,","30.6",",0,12,","95.3","0","","","73.1",",0","","","","","","","","","","","22.0",",,,0","","","0",",,,0","16.97",",0","23.73",",,,0","10.22",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-11","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","834.2","0","1.4",",0","10",",0","3",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","4",",0","0",",0","12","","","","1","","-3.3",",0,29,+","0",",,0,30,+","0",",T,0,02,","34.5",",,0,15,","25.0",",0,01,","410.8","0","","","315.5",",0","","","","","","","","","","","80.9",",,,0","","","0",",T,,0","7.86",",0","13.30",",,,0","2.42",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1961-12","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","834.2","0","0.0",",0","9",",0","4",",0","0",",0","6",",0","1",",0","0",",0","23",",0","3",",0","0",",0","0",",0","10","","","","1","","-14.4",",0,13,","51",",,0,13,+","51",",,0,10,","21.6",",,0,16,","19.4",",0,04,","925.9","0","","","515.1",",0","","","","","","","","","","","55.6",",,,0","","","51",",,,0","1.72",",0","6.73",",,,0","-3.30",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1962-01","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","0","0.0",",0","8",",0","5",",0","0",",0","4",",0","2",",0","2",",0","28",",0","7",",0","0",",0","0",",0","10","","","","1","","-17.8",",0,11,+","25",",,0,21,+","25",",,0,18,+","12.7",",,0,05,","20.0",",0,31,+","1525.3","0","","","599.4",",0","","","","","","","","","","","33.7",",,,0","","","68",",,,0","-1.00",",0","5.16",",,,0","-7.16",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1962-02","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.5","0","0.5",",0","6",",0","4",",0","0",",0","1",",0","1",",0","0",",0","16",",0","2",",0","5",",0","0",",0","10","","","","2","","-14.4",",0,28,","51",",,0,28,","46",",,0,27,","15.7",",,0,27,","30.0",",0,12,","1876.8","0","","","351.5",",0","","","","","","","","","","","36.5",",,,0","","","46",",,,0","5.80",",0","12.34",",,,0","-0.74",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1962-03","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1.6","0","1.1",",0","5",",0","3",",0","1",",0","2",",0","0",",0","0",",0","14",",0","0",",0","4",",0","0",",0","5","","","","3","","-12.8",",0,01,","51",",,0,01,","0",",,0,31,+","40.9",",,0,20,","26.7",",0,28,","2204.6","0","","","327.8",",0","","","","","","","","","","","82.3",",,,0","","","0",",,,0","7.80",",0","14.50",",,,0","1.09",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1962-04","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","21.0","0","19.4",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","1",",0","11","","","","2","","-3.3",",0,02,","0",",,0,30,+","0",",,0,30,+","37.6",",,0,10,","32.8",",0,29,","2346.9","0","","","142.3",",0","","","","","","","","","","","86.4",",,,0","","","0",",,,0","14.24",",0","19.95",",,,0","8.52",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1962-05","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","200.8","0","179.8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","7","","7.8",",0,02,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,28,","33.3",",0,21,+","2349.1","0","","","2.2",",0","","","","","","","","","","","43.0",",,,0","","","0",",,,0","24.06",",0","30.63",",,,0","17.49",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1962-06","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","370.7","0","169.9",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","8","","","","8","","13.3",",0,14,+","0",",,0,30,+","0",",,0,30,+","71.9",",,0,01,","33.9",",0,20,","2349.1","0","","","0.0",",0","","","","","","","","","","","140.2",",,,0","","","0",",,,0","24.00",",0","29.31",",,,0","18.68",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1962-07","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","654.9","0","284.2",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","4","","","","11","","15.6",",0,27,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,10,","37.8",",0,08,+","0.0","0","","","0.0",",0","","","","","","","","","","","122.8",",,,0","","","0",",,,0","27.50",",0","33.21",",,,0","21.80",",,,0","","","","","","","","","","","","","","","","","","","","","",""
