"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00207932","1931-09","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","11",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","18.8",",,6,26,","","","","","119.4",",,,6","","","","","","","",""
"USC00207932","1931-10","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","17",",6","12",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,31,+","33.5",",,6,23,","","","","","143.5",",,,6","0",",,,6","","","","","",""
"USC00207932","1931-11","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","12",",6","10",",6","2",",6","1",",6","1",",6","","","","","","","","","","","","","","","51",",,6,25,","38",",,6,25,","40.9",",,6,17,","","","","","136.0",",,,6","38",",,,6","","","","","",""
"USC00207932","1931-12","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","9",",6","5",",6","0",",6","5",",6","1",",6","","","","","","","","","","","","","","","102",",,6,09,","76",",,6,09,","11.4",",,6,11,","","","","","39.4",",,,6","107",",,,6","","","","","",""
"USC00207932","1932-01","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","16",",6","11",",6","0",",6","7","5,6","3",",6","","","","","","","","","","","","","","","76","5,,6,31,","76",",,6,01,","16.8",",,6,12,","","","","","89.5",",,,6","170",",,,6","","","","","",""
"USC00207932","1932-02","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","18",",6","5",",6","1",",6","21","1,6","4",",6","","","","","","","","","","","","","","","102","1,,6,19,+","89",",,6,17,","40.9",",,6,11,","","","","","67.7",",,,6","203",",,,6","","","","","",""
"USC00207932","1932-03","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","16",",6","7",",6","0",",6","24",",6","8",",6","","","","","","","","","","","","","","","305",",,6,13,+","76",",,6,09,+","6.9",",,6,07,","","","","","42.0",",,,6","479",",,,6","","","","","",""
"USC00207932","1932-04","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","8",",6","6",",6","0",",6","3",",6","2",",6","","","","","","","","","","","","","","","51",",,6,01,","38",",,6,01,","7.1",",,6,06,","","","","","25.8",",,,6","63",",,,6","","","","","",""
"USC00207932","1932-05","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","12",",6","8",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","43.7",",,6,06,","","","","","103.7",",,,6","0",",,,6","","","","","",""
"USC00207932","1932-06","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","9",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","19.1",",,6,29,","","","","","73.5",",,,6","0",",,,6","","","","","",""
"USC00207932","1932-07","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","8",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","11.4",",,6,03,","","","","","44.5",",,,6","0",",,,6","","","","","",""
"USC00207932","1932-08","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","10",",6","7",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","34.3",",,6,29,","","","","","122.7",",,,6","0",",,,6","","","","","",""
"USC00207932","1932-09","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","5",",6","3",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","6.1",",,6,13,","","","","","19.0",",,,6","0",",,,6","","","","","",""
"USC00207932","1932-10","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","14",",6","11",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",T,6,31,+","33.5",",,6,04,","","","","","164.8",",,,6","0",",T,,6","","","","","",""
"USC00207932","1932-11","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","11",",6","4",",6","0",",6","3",",6","1",",6","","","","","","","","","","","","","","","25",",,6,12,+","25",",,6,11,","19.8",",,6,09,","","","","","41.5",",,,6","46",",,,6","","","","","",""
"USC00207932","1932-12","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","17",",6","10",",6","0",",6","19",",6","8",",6","","","","","","","","","","","","","","","483",",,6,18,+","102",",,6,14,+","24.1",",,6,24,","","","","","90.0",",,,6","522",",,,6","","","","","",""
"USC00207932","1933-01","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","9",",6","4",",6","0",",6","8",",6","1",",6","","","","","","","","","","","","","","","76",",,6,14,+","51",",,6,11,","14.0",",,6,22,","","","","","34.9",",,,6","105",",,,6","","","","","",""
"USC00207932","1933-02","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","18",",6","7",",6","0",",6","26",",6","7",",6","","","","","","","","","","","","","","","381",",,6,16,","76",",,6,07,","14.7",",,6,11,","","","","","67.4",",,,6","369",",,,6","","","","","",""
"USC00207932","1933-03","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","12",",6","7",",6","0",",6","18",",6","6",",6","","","","","","","","","","","","","","","127",",,6,25,+","76",",,6,19,","9.7",",,6,20,","","","","","49.9",",,,6","313",",,,6","","","","","",""
"USC00207932","1933-04","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","17",",6","9",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,13,+","13",",,6,14,","29.2",",,6,10,","","","","","109.5",",,,6","13",",,,6","","","","","",""
"USC00207932","1933-05","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","12",",6","10",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",T,6,08,","53.6",",,6,26,","","","","","140.8",",,,6","0",",T,,6","","","","","",""
"USC00207932","1933-06","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","11",",6","8",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","10.4",",,6,04,","","","","","61.2",",,,6","0",",,,6","","","","","",""
"USC00207932","1933-07","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","8",",6","6",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","26.7",",,6,21,","","","","","55.5",",,,6","0",",,,6","","","","","",""
"USC00207932","1933-08","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","8",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","21.6",",,6,17,","","","","","62.3",",,,6","0",",,,6","","","","","",""
"USC00207932","1933-09","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","12",",6","10",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","15.0",",,6,25,","","","","","77.9",",,,6","0",",,,6","","","","","",""
"USC00207932","1933-10","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","12",",6","7",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,25,+","0",",T,6,27,+","40.1",",,6,21,","","","","","130.0",",,,6","0",",T,,6","","","","","",""
"USC00207932","1933-11","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","18",",6","9",",6","0",",6","21",",6","8",",6","","","","","","","","","","","","","","","305",",,6,16,","114",",,6,09,","10.7",",,6,29,","","","","","69.7",",,,6","508",",,,6","","","","","",""
"USC00207932","1933-12","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","20",",6","9",",6","0",",6","23",",6","8",",6","","","","","","","","","","","","","","","254",",,6,30,+","64",",,6,26,","18.3",",,6,03,","","","","","75.9",",,,6","356",",,,6","","","","","",""
"USC00207932","1934-01","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","19",",6","7",",6","0",",6","25",",6","4",",6","","","","","","","","","","","","","","","127",",,6,31,+","51",",,6,29,+","12.2",",,6,22,","","","","","52.8",",,,6","235",",,,6","","","","","",""
"USC00207932","1934-02","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","12",",6","3",",6","0",",6","24","4,6","3",",6","","","","","","","","","","","","","","","229","4,,6,13,+","25",",,6,06,+","2.8",",,6,06,","","","","","16.7",",,,6","147",",,,6","","","","","",""
"USC00207932","1934-03","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","14",",6","6",",6","0",",6","22","2,6","3","1,6","","","","","","","","","","","","","","","178","2,,6,01,","76","1,,6,30,","20.8",",,6,17,","","","","","58.9",",,,6","219","1,,,6","","","","","",""
"USC00207932","1934-04","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","14",",6","7",",6","0",",6","2",",6","1",",6","","","","","","","","","","","","","","","25",",,6,12,+","25",",,6,12,","13.7",",,6,03,","","","","","46.5",",,,6","25",",,,6","","","","","",""
"USC00207932","1934-05","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","6",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","10.2",",,6,13,","","","","","38.4",",,,6","0",",,,6","","","","","",""
"USC00207932","1934-07","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","4",",6","2",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","14.7",",,6,06,","","","","","20.8",",,,6","0",",,,6","","","","","",""
"USC00207932","1934-08","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","6",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","18.0",",,6,02,","","","","","49.2",",,,6","0",",,,6","","","","","",""
"USC00207932","1934-09","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","16",",6","9",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","43.9",",,6,02,","","","","","166.2",",,,6","0",",,,6","","","","","",""
"USC00207932","1934-10","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","6",",6","4",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","13",",,6,29,","25.9",",,6,20,","","","","","63.0",",,,6","13",",,,6","","","","","",""
"USC00207932","1934-11","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","16",",6","11",",6","0",",6","0",",6","1",",6","","","","","","","","","","","","","","","0",",T,6,11,+","51",",,6,01,","19.8",",,6,21,","","","","","120.9",",,,6","51",",,,6","","","","","",""
"USC00207932","1934-12","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","14",",6","5",",6","0",",6","29",",6","5",",6","","","","","","","","","","","","","","","127",",,6,28,+","76",",,6,26,","4.8",",,6,26,","","","","","24.9",",,,6","254",",,,6","","","","","",""
"USC00207932","1935-01","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","15",",6","4",",6","0",",6","29",",6","7",",6","","","","","","","","","","","","","","","279",",,6,29,+","140",",,6,13,","13.7",",,6,13,","","","","","46.0",",,,6","425",",,,6","","","","","",""
"USC00207932","1935-02","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","12",",6","4",",6","0",",6","28",",6","4",",6","","","","","","","","","","","","","","","254",",,6,27,+","102",",,6,25,","14.0",",,6,25,","","","","","38.7",",,,6","294",",,,6","","","","","",""
"USC00207932","1935-03","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","12",",6","6",",6","0",",6","17",",6","3",",6","","","","","","","","","","","","","","","178",",,6,01,","38",",,6,28,+","10.2",",,6,21,+","","","","","42.6",",,,6","132",",,,6","","","","","",""
"USC00207932","1935-04","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","8",",6","4",",6","0",",6","2",",6","2",",6","","","","","","","","","","","","","","","51",",,6,15,","76",",,6,15,+","7.4",",,6,15,","","","","","26.2",",,,6","165",",,,6","","","","","",""
"USC00207932","1935-05","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","8",",6","8",",6","0",",6","1",",6","1",",6","","","","","","","","","","","","","","","102",",,6,03,","152",",,6,03,","16.0",",,6,03,","","","","","44.8",",,,6","152",",,,6","","","","","",""
"USC00207932","1935-06","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","12",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","14.7",",,6,18,","","","","","42.7",",,,6","0",",,,6","","","","","",""
"USC00207932","1935-07","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","24.1",",,6,02,","","","","","65.9",",,,6","","","","","","","",""
"USC00207932","1935-08","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","9",",6","6",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","32.0",",,6,06,","","","","","91.8",",,,6","0",",,,6","","","","","",""
"USC00207932","1935-09","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","8",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,30,+","30.0",",,6,17,","","","","","74.5",",,,6","0",",,,6","","","","","",""
"USC00207932","1935-10","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","11",",6","6",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","64",",,6,05,","13.2",",,6,10,","","","","","45.9",",,,6","64",",,,6","","","","","",""
"USC00207932","1935-11","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","16",",6","11",",6","0",",6","6",",6","2",",6","","","","","","","","","","","","","","","102",",,6,22,","64",",,6,21,","19.3",",,6,04,","","","","","95.5",",,,6","115",",,,6","","","","","",""
"USC00207932","1935-12","44.25","-86.383333","289.3","STRONACH DAM, MI US","","","","","14",",6","3",",6","0",",6","23",",6","4",",6","","","","","","","","","","","","","","","254",",,6,26,+","140",",,6,20,","5.8",",,6,20,","","","","","28.0",",,,6","350",",,,6","","","","","",""
