"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES"
"USW00012920","1962-04","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","349.6","0","174.8",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","16",",0","5","","","","5","","10.0",",0,02,+","0",",,0,30,+","0",",,0,30,+","42.9",",,0,22,","38.3",",0,29,","267.8","1,,,0","523.7","0","1.1",",0","","","","","86.9",",,,0","0",",,,0","24.12",",0","31.19",",,,0","17.05",",,,0","","","6687",",,,0","",""
"USW00012920","1962-05","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","649.3","0","299.7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","3","","","","","","15.6",",0,02,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,02,","40.0",",0,28,","388.8",",,,0","523.7","0","0.0",",0","","","","","12.0",",,,0","0",",,,0","28.00",",0","34.64",",,,0","21.36",",,,0","","","9122",",,,0","",""
"USW00012920","1962-06","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","992.7","0","343.4",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","1","","","","7","","18.9",",0,03,+","0",",,0,30,+","0",",,0,30,+","15.7",",,0,27,","38.9",",0,20,","362.8",",,,0","523.7","0","0.0",",0","","","","","40.0",",,,0","0",",,,0","29.78",",0","36.27",",,,0","23.29",",,,0","","","7196",",,,0","",""
"USW00012920","1962-07","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","1421.0","0","428.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","","","23.9",",0,11,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","41.1",",0,28,","496.1",",,,0","0.0","0","0.0",",0","","","","","0.0",",,,0","0",",,,0","32.15",",0","39.19",",,,0","25.11",",,,0","","","9151",",,,0","",""
"USW00012920","1962-08","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","1841.4","0","420.4",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","4","","22.8",",0,28,+","0",",,0,31,+","0",",,0,31,+","9.7",",,0,27,","42.2",",0,10,","407.3",",,,0","0.0","0","0.0",",0","","","","","25.4",",,,0","0",",,,0","31.89",",0","38.82",",,,0","24.97",",,,0","","","6108",",,,0","",""
"USW00012920","1962-09","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2176.3","0","334.9",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","2","","","","5","","16.1",",0,28,","0",",,0,30,+","0",",,0,30,+","39.6",",,0,27,","38.9",",0,17,+","278.9","2,,,0","0.0","0","0.0",",0","","","","","91.5",",,,0","0",",,,0","29.50",",0","35.75",",,,0","23.24",",,,0","","","5285","1,,,0","",""
"USW00012920","1962-10","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2442.7","0","266.4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","1","","","","2","","9.4",",0,30,","0",",,0,31,+","0",",,0,31,+","5.3",",,0,01,","36.7",",0,10,","270.7",",,,0","0.0","0","0.0",",0","","","","","8.3",",,,0","0",",,,0","26.93",",0","32.84",",,,0","21.01",",,,0","","","6430",",,,0","",""
"USW00012920","1962-11","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2495.9","0","53.2",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","6","","","","2","","6.7",",0,21,","0",",,0,30,+","0",",,0,30,+","11.9",",,0,05,","33.3",",0,11,","156.9",",,,0","25.2","0","25.2",",0","","","","","22.6",",,,0","0",",,,0","19.27",",0","25.54",",,,0","13.00",",,,0","","","4573",",,,0","",""
"USW00012920","1962-12","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2506.7","0","10.8",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","13","","","","","","1.7",",0,12,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,28,","29.4",",0,16,","97.8",",,,0","176.6","0","151.4",",0","","","","","22.0",",,,0","0",",,,0","13.80",",0","19.26",",,,0","8.34",",,,0","","","4017",",,,0","",""
"USW00012920","1963-01","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","5.8","0","5.8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","10",",0","0",",0","14","","","","","","-6.1",",0,24,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,17,","31.7",",0,10,","109.2",",,,0","417.5","0","240.9",",0","","","","","7.6",",,,0","0",",,,0","10.75",",0","17.63",",,,0","3.87",",,,0","","","4275",",,,0","",""
"USW00012920","1963-02","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","33.8","0","28.0",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","5",",0","6","","","","2","","-2.2",",0,12,","0",",,0,28,+","0",",,0,28,+","23.9",",,0,11,","33.9",",0,02,+","180.7","1,,,0","547.4","0","129.9",",0","","","","","51.9",",,,0","0",",,,0","14.69",",0","22.22",",,,0","7.17",",,,0","","","5312",",,,0","",""
"USW00012920","1963-03","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","167.3","0","133.5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","3","","","","2","","5.0",",0,06,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,15,","35.6",",0,18,","261.4","1,,,0","565.0","0","17.6",",0","","","","","0.8",",,,0","0",",,,0","22.07",",0","28.85",",,,0","15.30",",,,0","","","7149",",,,0","",""
"USW00012920","1963-04","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","445.5","0","278.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","24",",0","3","","","","4","","11.1",",0,05,+","0",",,0,30,+","0",",,0,30,+","17.0",",,0,05,","41.7",",0,09,","309.4","2,,,0","568.3","0","3.3",",0","","","","","28.7",",,,0","0",",,,0","27.50",",0","34.42",",,,0","20.57",",,,0","","","7021","2,,,0","",""
"USW00012920","1963-05","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","739.2","0","293.7",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","2","","","","1","","16.7",",0,02,","0",",,0,31,+","0",",,0,31,+","56.9",",,0,06,","39.4",",0,27,","336.2","1,,,0","568.3","0","0.0",",0","","","","","62.3",",,,0","0",",,,0","27.81",",0","33.74",",,,0","21.88",",,,0","","","7338",",,,0","",""
"USW00012920","1963-06","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","1100.8","0","361.6",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","29",",0","1","","","","5","","20.0",",0,24,+","0",",,0,30,+","0",",,0,30,+","109.7",",,0,17,","39.4",",0,16,+","351.2","2,,,0","568.3","0","0.0",",0","","","","","143.7",",,,0","0",",,,0","30.39",",0","36.63",",,,0","24.15",",,,0","","","7662",",,,0","",""
"USW00012920","1963-07","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","1494.1","0","393.3",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","","","22.2",",0,03,+","0",",,0,31,+","0",",,0,31,+","2.8",",,0,02,+","40.0",",0,12,","443.3",",,,0","0.0","0","0.0",",0","","","","","5.6",",,,0","0",",,,0","31.02",",0","37.45",",,,0","24.59",",,,0","","","8668",",,,0","",""
"USW00012920","1963-08","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","1914.4","0","420.3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","2","","24.4",",0,29,+","0",",,0,31,+","0",",,0,31,+","1.5",",,0,06,","41.1",",0,21,","435.3",",,,0","0.0","0","0.0",",0","","","","","1.8",",,,0","0",",,,0","31.89",",0","38.75",",,,0","25.04",",,,0","","","7428",",,,0","",""
"USW00012920","1963-09","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2233.1","0","318.7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","2","","","","3","","14.4",",0,30,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,13,","40.0",",0,09,","289.0",",,,0","0.0","0","0.0",",0","22.85",",,,0","34.31",",,,0","40.1",",,,0","0",",,,0","28.96",",0","35.26",",,,0","22.65",",,,0","","","4634",",,,0","",""
"USW00012920","1963-10","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2453.7","0","220.6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","7","","","","4","","14.4",",0,01,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,26,","35.0",",0,09,+","223.8",",,,0","0.0","0","0.0",",0","20.38",",,,0","31.18",",,,0","22.3",",,,0","0",",,,0","25.45",",0","31.69",",,,0","19.21",",,,0","","","4841",",,,0","",""
"USW00012920","1963-11","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2537.4","0","83.7",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","3",",0","5","","","","2","","1.7",",0,30,","0",",,0,30,+","0",",,0,30,+","37.8",",,0,27,","34.4",",0,05,","166.1",",,,0","43.0","0","43.0",",0","14.71",",,,0","25.30",",,,0","42.9",",,,0","0",",,,0","19.69",",0","26.06",",,,0","13.31",",,,0","","","5435",",,,0","",""
"USW00012920","1963-12","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2539.6","0","2.2",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","7",",0","0",",0","12","","","","","","-2.8",",0,23,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,19,+","28.3",",0,07,","85.3",",,,0","300.9","0","257.9",",0","7.48",",,,0","16.17",",,,0","36.3",",,,0","0",",,,0","10.08",",0","15.25",",,,0","4.91",",,,0","","","3984",",,,0","",""
"USW00012920","1964-01","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","7.7","0","7.7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","0",",0","9","","","","","","-3.3",",0,13,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,30,","29.4",",0,19,","","","463.3","0","162.4",",0","","","","","9.2",",,,0","0",",,,0","13.34",",0","20.11",",,,0","6.57",",,,0","","","","","",""
"USW00012920","1964-02","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","10.5","0","2.8",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","11","","","","","","0.0",",0,08,","0",",,0,29,+","0",",,0,29,+","17.3",",,0,21,","27.2",",0,10,","","","603.8","0","140.5",",0","","","","","34.3",",,,0","0",",,,0","13.59",",0","20.06",",,,0","7.11",",,,0","","","","","",""
"USW00012920","1964-03","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","81.1","0","70.6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","2","","","","3","","5.6",",0,21,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,18,","35.6",",0,08,","","","625.4","0","21.6",",0","","","","","3.1",",,,0","0",",,,0","19.91",",0","26.60",",,,0","13.23",",,,0","","","","","",""
"USW00012920","1964-04","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","317.6","0","236.5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","1","","","","2","","8.9",",0,09,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,25,","38.3",",0,27,","","","627.3","0","1.9",",0","","","","","0.8",",,,0","0",",,,0","26.15",",0","32.82",",,,0","19.49",",,,0","","","","","",""
"USW00012920","1964-05","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","616.3","0","298.7",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","2","","","","5","","18.3",",0,12,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,21,","39.4",",0,03,","","","627.3","0","0.0",",0","","","","","26.7",",,,0","0",",,,0","27.97",",0","33.65",",,,0","22.29",",,,0","","","","","",""
"USW00012920","1964-06","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","950.9","0","334.6",",0","4",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","1","","","","2","","17.8",",0,01,","0",",,0,30,+","0",",,0,30,+","36.6",",,0,26,","38.3",",0,20,+","","","627.3","0","0.0",",0","","","","","39.4",",,,0","0",",,,0","29.49",",0","35.62",",,,0","23.35",",,,0","","","","","",""
"USW00012920","1964-07","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","1341.4","0","390.5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","1","","","","4","","23.3",",0,17,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,18,","40.0",",0,02,","","","0.0","0","0.0",",0","","","","","20.7",",,,0","0",",,,0","30.93",",0","37.03",",,,0","24.83",",,,0","","","","","",""
"USW00012920","1964-08","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","1765.1","0","423.7",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","2","","21.1",",0,23,","0",",,0,31,+","0",",,0,31,+","78.2",",,0,23,","41.1",",0,19,+","","","0.0","0","0.0",",0","","","","","84.6",",,,0","0",",,,0","32.00",",0","38.42",",,,0","25.58",",,,0","","","","","",""
"USW00012920","1964-09","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2069.5","0","304.4",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","2","","","","11","","16.7",",0,28,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,15,","37.2",",0,10,+","","","0.0","0","0.0",",0","","","","","73.0",",,,0","0",",,,0","28.48",",0","33.63",",,,0","23.33",",,,0","","","","","",""
"USW00012920","1964-10","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2190.8","0","121.3",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","3","","","","1","","7.8",",0,20,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,18,","35.0",",0,18,+","","","7.2","0","7.2",",0","","","","","40.6",",,,0","0",",,,0","22.01",",0","28.70",",,,0","15.33",",,,0","","","","","",""
"USW00012920","1964-11","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2290.5","0","99.7",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","1","","","","","","5.0",",0,25,","0",",,0,30,+","0",",T,0,22,","3.0",",,0,04,","32.2",",0,14,","","","54.4","0","47.2",",0","","","","","3.0",",,,0","0",",T,,0","20.08",",0","25.70",",,,0","14.46",",,,0","","","","","",""
"USW00012920","1964-12","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2316.8","0","26.3",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","11","","","","","","0.0",",0,14,","0",",,0,31,+","0",",,0,31,+","3.3",",,0,08,","31.7",",0,25,","","","206.2","0","151.8",",0","","","","","5.2",",,,0","0",",,,0","14.28",",0","20.61",",,,0","7.96",",,,0","","","","","",""
"USW00012920","1965-01","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","29.0","","29.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","2","","","","1","","1.1",",0,17,","0",",,0,31,+","0",",,0,31,+","1.0",",,0,21,","33.9",",0,25,","","","294.0","","87.8",",0","","","","","1.0",",,,0","0",",,,0","16.43",",0","23.06",",,,0","9.80",",,,0","350",",X","","","13.4",",X"
"USW00012920","1965-02","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","38.2","","9.2",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","11","","2","","","","0.0",",0,14,","0",",,0,28,+","0",",,0,28,+","20.3",",,0,04,","31.7",",0,23,","","","419.4","","125.4",",0","","","","","30.4",",,,0","0",",,,0","14.18",",0","20.45",",,,0","7.91",",,,0","340",",X","","","17.9",",X"
"USW00012920","1965-03","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","103.5","","65.3",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","4",",0","1","","","","","","-1.1",",0,04,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,13,","33.3",",0,24,","","","525.7","","106.3",",0","","","","","29.3",",,,0","0",",,,0","17.01",",0","23.22",",,,0","10.81",",,,0","","","","","",""
"USW00012920","1965-04","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","346.1","","242.6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","","","","","15.6",",0,30,+","0",",,0,30,+","0",",,0,30,+","2.8",",,0,27,","37.8",",0,08,+","","","525.7","","0.0",",0","","","","","4.6",",,,0","0",",,,0","26.42",",0","32.40",",,,0","20.43",",,,0","","","","","",""
"USW00012920","1965-05","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","652.0","","305.9",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","","","17.2",",0,01,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,18,","36.1",",0,28,","","","525.7","","0.0",",0","","","","","72.4",",,,0","0",",,,0","28.20",",0","33.00",",,,0","23.40",",,,0","","","","","",""
"USW00012920","1965-06","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","1037.8","","385.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","30",",0","","","","","","","23.9",",0,04,+","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,23,+","41.1",",0,15,","","","525.7","","0.0",",0","","","","","0.0",",T,,0","0",",,,0","31.19",",0","36.90",",,,0","25.49",",,,0","","","","","",""
"USW00012920","1965-07","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","1451.1","","413.3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","","","22.8",",0,16,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,29,","38.9",",0,29,+","","","0.0","","0.0",",0","","","","","2.5",",,,0","0",",,,0","31.66",",0","38.01",",,,0","25.32",",,,0","","","","","",""
"USW00012920","1965-08","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","1843.5","","392.4",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","","","22.2",",0,12,+","0",",,0,31,+","0",",,0,31,+","6.4",",,0,11,","38.9",",0,23,+","","","0.0","","0.0",",0","","","","","12.4",",,,0","0",",,,0","30.99",",0","36.49",",,,0","25.49",",,,0","","","","","",""
"USW00012920","1965-09","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2182.4","","338.9",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","24",",0","","","","","","","17.2",",0,30,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,26,","39.4",",0,04,","","","0.0","","0.0",",0","","","","","53.0",",,,0","0",",,,0","29.63",",0","35.07",",,,0","24.19",",,,0","","","","","",""
"USW00012920","1965-10","27.533333","-99.466667","151.2","LAREDO MUNICIPAL AIRPORT, TX US","2324.7","","142.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","","","","","","","9.4",",0,26,","0",",,0,31,+","0",",,0,31,+","19.3",",,0,03,","34.4",",0,15,","","","1.4","","1.4",",0","","","","","27.5",",,,0","0",",,,0","22.88",",0","28.00",",,,0","17.76",",,,0","","","","","",""
