"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00133050","1948-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","6",",E","0",",E","31",",","0",",","21",",E","-16.9",",E,02,","640",",,E,04,+","12.2",",,E,31,","44.6",",,,E","-3.07",",,,E"
"NOE00133050","1948-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","8",",E","0",",E","1",",","0",",","13",",E","-6.0",",E,30,","50",",,E,01,","24.2",",,E,01,","99.4",",,,E","0.52",",,,E"
"NOE00133050","1948-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","5",",E","0",",E","0",",","0",",","8",",E","-5.1",",E,03,","0",",,E,31,+","19.4",",,E,26,","39.4",",,,E","3.76",",,,E"
"NOE00133050","1948-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","12",",E","1",",E","0",",","0",",","0",",E","1.1",",E,06,","0",",,E,30,+","32.3",",,E,06,","113.3",",,,E","7.54",",,,E"
"NOE00133050","1948-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","11",",E","1",",E","0",",","0",",","0",",E","3.2",",E,24,","0",",,E,31,+","44.1",",,E,12,","120.9",",,,E","9.66",",,,E"
"NOE00133050","1948-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","11",",E","2",",E","0",",","0",",","0",",E","2.2",",E,29,","0",",,E,31,+","27.2",",,E,22,","184.7",",,,E","8.42",",,,E"
"NOE00133050","1948-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","15",",E","1",",E","0",",","0",",","3",",E","-2.0",",E,24,","0",",,E,30,+","31.1",",,E,03,","167.4",",,,E","6.63",",,,E"
"NOE00133050","1948-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","13",",E","1",",E","0",",","0",",","16",",E","-6.9",",E,28,","10",",,E,24,","30.7",",,E,18,","141.6",",,,E","0.68",",,,E"
"NOE00133050","1948-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","13",",E","1",",E","3",",","0",",","21",",E","-8.1",",E,08,","100",",,E,14,+","26.8",",,E,04,","130.8",",,,E","-1.85",",,,E"
"NOE00133050","1948-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","15",",E","2",",E","3",",","0",",","23",",E","-8.8",",E,26,","160",",,E,30,+","33.9",",,E,12,","211.8",",,,E","-1.65",",,,E"
"NOE00133050","1949-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","13",",E","2",",E","31",",","0",",","26",",E","-14.9",",E,10,","450",",,E,23,+","28.3",",,E,01,","136.5",",,,E","-4.40",",,,E"
"NOE00133050","1949-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","9",",E","0",",E","22",",","0",",","23",",E","-9.0",",E,06,","350",",,E,27,","13.5",",,E,22,","74.9",",,,E","-2.67",",,,E"
"NOE00133050","1949-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","5",",E","0",",E","31",",","0",",","30",",E","-12.0",",E,05,","560",",,E,14,","22.7",",,E,13,","60.8",",,,E","-4.96",",,,E"
"NOE00133050","1949-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","8",",E","0",",E","3",",","0",",","13",",E","-6.0",",E,02,","70",",,E,01,","24.7",",,E,03,","96.4",",,,E","0.34",",,,E"
"NOE00133050","1949-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","13",",E","0",",E","0",",","0",",","9",",E","-2.8",",E,08,","0",",,E,31,+","13.0",",,E,16,","107.6",",,,E","3.95",",,,E"
"NOE00133050","1949-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","4",",E","0",",E","0",",","0",",","0",",E","2.1",",E,09,","0",",,E,30,+","9.1",",,E,04,","24.7",",,,E","7.00",",,,E"
"NOE00133050","1949-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","3",",E","0",",E","0",",","0",",","0",",E","0.8",",E,03,","0",",,E,31,+","12.4",",,E,31,","25.2",",,,E","9.64",",,,E"
"NOE00133050","1949-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","7",",E","0",",E","0",",","0",",","0",",E","1.6",",E,20,","0",",,E,31,+","20.9",",,E,08,","72.5",",,,E","8.39",",,,E"
"NOE00133050","1949-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","9",",E","3",",E","0",",","0",",","0",",E","4.4",",E,30,","0",",,E,30,+","39.6",",,E,15,","164.5",",,,E","10.37",",,,E"
"NOE00133050","1949-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","13",",E","2",",E","0",",","0",",","5",",E","-5.4",",E,28,","0",",,E,31,+","43.0",",,E,18,","195.1",",,,E","3.89",",,,E"
"NOE00133050","1949-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","14",",E","3",",E","0",",","0",",","8",",E","-9.0",",E,29,","10",",,E,30,","52.9",",,E,23,","235.5",",,,E","1.32",",,,E"
"NOE00133050","1949-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","15",",E","1",",E","25",",","0",",","30",",E","-8.5",",E,12,","200",",,E,20,","28.2",",,E,25,","216.0",",,,E","-3.69",",,,E"
"NOE00133050","1950-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","8",",E","0",",E","31",",","0",",","28",",E","-12.3",",E,06,","500",",,E,12,","10.6",",,E,11,","71.7",",,,E","-4.51",",,,E"
"NOE00133050","1950-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","9",",E","1",",E","28",",","0",",","26",",E","-13.0",",E,25,","750",",,E,16,","29.1",",,E,03,","118.4",",,,E","-5.00",",,,E"
"NOE00133050","1950-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","9",",E","0",",E","25",",","0",",","22",",E","-11.5",",E,14,","400",",,E,03,","19.5",",,E,17,","82.6",",,,E","-2.18",",,,E"
"NOE00133050","1950-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","12",",E","1",",E","0",",","0",",","20",",E","-5.8",",E,12,","0",",,E,30,+","35.0",",,E,08,","126.3",",,,E","-0.92",",,,E"
"NOE00133050","1950-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","4",",E","0",",E","0",",","0",",","3",",E","-2.0",",E,20,","10",",,E,05,","18.1",",,E,22,","51.9",",,,E","5.18",",,,E"
"NOE00133050","1950-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","9",",E","0",",E","0",",","0",",","0",",E","3.1",",E,04,","0",",,E,30,+","18.5",",,E,23,","106.4",",,,E","7.98",",,,E"
"NOE00133050","1950-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","10",",E","0",",E","0",",","0",",","0",",E","3.4",",E,27,","0",",,E,31,+","19.6",",,E,11,","101.8",",,,E","9.27",",,,E"
"NOE00133050","1950-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","14",",E","5",",E","0",",","0",",","0",",E","5.0",",E,29,+","0",",,E,31,+","51.1",",,E,16,","325.9",",,,E","10.36",",,,E"
"NOE00133050","1950-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","13",",E","0",",E","0",",","0",",","1",",E","-0.2",",E,27,","0",",,E,30,+","22.4",",,E,06,","160.6",",,,E","5.29",",,,E"
"NOE00133050","1950-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16","2,E","13","2,E","2","2,E","1",",","0",",","5",",E","-3.0",",E,25,","50",",,E,28,","36.0","2,,E,01,","173.4","2,,,E","3.11",",,,E"
