"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094850","2010-10","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","175.9","0","0.0",",0","14",",0","4",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","2",",0","0",",0","","","","","","","-2.2",",0,31,","0",",,0,31,+","0",",T,0,31,+","21.1",",,0,26,","26.1",",0,08,","600.2","0","327.5",",0","61.6",",,,0","","","0",",T,,0","7.77",",0","13.17",",,,0","2.37",",,,0","","","","","","","","","","","","","",""
"USW00094850","2010-11","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","175.9","0","0.0",",0","15",",0","5",",0","0",",0","7",",0","3",",0","0",",0","24",",0","6",",0","0",",0","0",",0","","","","","","","-15.0",",0,26,","102",",,0,29,+","69",",,0,25,","14.5",",,0,13,","15.0",",0,09,","1127.2","0","527.0",",0","46.8",",,,0","","","209",",,,0","0.77",",0","4.98",",,,0","-3.45",",,,0","","","","","","","","","","","","","",""
"USW00094850","2010-12","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","175.9","0","0.0",",0","20",",0","9",",0","0",",0","27",",0","14",",0","3",",0","31",",0","28",",0","0",",0","0",",0","","","","","","","-19.4",",0,09,","533",",,0,14,","312",",,0,12,","21.6",",,0,11,","5.0",",0,31,","1920.1","0","792.9",",0","79.6",",,,0","","","1466",",,,0","-7.25",",0","-4.32",",,,0","-10.17",",,,0","","","","","","","","","","","","","",""
"USW00094850","2011-01","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","X","0.0",",X","17",",X","8",",X","0",",X","31",",X","12",",X","8",",X","31",",X","30",",X","0",",X","0",",X","1","","","","","","-22.8",",X,23,","635",",,X,28,","203",",,X,08,","8.4",",,X,08,","1.1",",X,01,","2837.6","X","917.5",",X","42.4",",,,X","","","1204",",,,X","-11.26",",X","-7.71",",,,X","-14.82",",,,X","","","","","","","","","","","","","",""
"USW00094850","2011-02","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","X","0.0",",X","11",",X","3",",X","0",",X","28",",X","3",",X","7",",X","27",",X","22",",X","0",",X","0",",X","1","","","","","","-27.8",",X,11,","660",",,X,02,","124",",,X,01,","3.0",",,X,14,+","13.9",",X,16,","3585.4","X","747.8",",X","12.8",",,,X","","","348",",,,X","-8.37",",X","-3.31",",,,X","-13.44",",,,X","","","","","","","","","","","","","",""
"USW00094850","2011-03","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","X","0.0",",X","11",",X","4",",X","0",",X","31",",X","7",",X","0",",X","30",",X","16",",X","0",",X","0",",X","5","","","","","","-17.2",",X,03,+","533",",,X,10,","76",",,X,20,","11.9",",,X,20,","12.2",",X,17,","4282.5","X","697.1",",X","33.8",",,,X","","","443",",,,X","-4.15",",X","0.70",",,,X","-9.01",",,,X","","","","","","","","","","","","","",""
"USW00094850","2011-04","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","X","0.0",",X","11",",X","8",",X","1",",X","14","2,X","6","1,X","0",",X","26",",X","3",",X","0",",X","0",",X","8","","","","1","","-10.0",",X,19,","279","2,,X,06,+","124","1,,X,16,","38.1",",,X,26,","17.8",",X,25,","4754.6","X","472.1",",X","110.5",",,,X","","","386","1,,,X","2.60",",X","7.79",",,,X","-2.60",",,,X","","","","","","","","","","","","","",""
"USW00094850","2011-05","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","5.3","X","5.3",",X","15",",X","10",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","8",",X","0",",X","9","","","","4","","-3.3",",X,03,","0",",,X,31,+","0",",T,X,11,+","16.0",",,X,11,","28.9",",X,31,","5013.6","X","259.0",",X","81.1",",,,X","","","0",",T,,X","10.15",",X","15.60",",,,X","4.70",",,,X","","","","","","","","","","","","","",""
"USW00094850","2011-06","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","17.6","X","12.3",",X","12",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","16",",X","1",",X","7","","","","2","","2.2",",X,02,","0",",,X,30,+","0",",,X,30,+","32.0",",,X,22,","32.2",",X,08,","5126.3","X","112.7",",X","95.3",",,,X","","","0",",,,X","14.99",",X","20.83",",,,X","9.14",",,,X","","","","","","","","","","","","","",""
"USW00094850","2011-07","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","114.9","X","97.3",",X","12",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","3",",X","1","","","","5","","6.7",",X,14,","0",",,X,31,+","0",",,X,31,+","5.1",",,X,23,","34.4",",X,20,+","19.4","X","19.4",",X","22.1",",,,X","","","0",",,,X","20.85",",X","27.24",",,,X","14.45",",,,X","","","","","","","","","","","","","",""
"USW00094850","2011-08","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","157.8","X","42.9",",X","10",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","3","","","","3","","5.6",",X,28,","0",",,X,31,+","0",",,X,31,+","5.8",",,X,30,","31.1",",X,05,","41.6","X","22.2",",X","28.6",",,,X","","","0",",,,X","19.00",",X","25.27",",,,X","12.73",",,,X","","","","","","","","","","","","","",""
"USW00094850","2011-09","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","168.9","X","11.1",",X","17",",X","11",",X","2",",X","0",",X","0",",X","0",",X","2",",X","0",",X","9",",X","0",",X","6","","","","3","","-1.7",",X,16,","0",",,X,30,+","0",",T,X,14,","73.7",",,X,29,","30.0",",X,12,","216.2","X","174.6",",X","171.5",",,,X","","","0",",T,,X","12.88",",X","18.62",",,,X","7.15",",,,X","","","","","","","","","","","","","",""
"USW00094850","2011-10","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","172.2","X","3.3",",X","14",",X","6",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","8",",X","0",",X","7","","","","","","-5.0",",X,30,","0",",,X,31,+","0",",T,X,28,+","13.0",",,X,14,","27.2",",X,08,","523.9","X","307.7",",X","47.9",",,,X","","","0",",T,,X","8.51",",X","13.57",",,,X","3.46",",,,X","","","","","","","","","","","","","",""
"USW00094850","2011-11","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","172.2","X","0.0",",X","11",",X","4",",X","1",",X","14",",X","3",",X","0",",X","22",",X","5",",X","0",",X","0",",X","4","","","","","","-10.0",",X,22,","279",",,X,10,","290",",,X,09,","29.2",",,X,09,","11.7",",X,06,+","1048.8","X","524.9",",X","60.6",",,,X","","","527",",,,X","0.84",",X","4.50",",,,X","-2.83",",,,X","","","","","","","","","","","","","",""
"USW00094850","2011-12","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","172.2","X","0.0",",X","17",",X","7",",X","0",",X","31",",X","9",",X","2",",X","31",",X","22",",X","0",",X","0",",X","2","","","","","","-20.0",",X,10,","254",",,X,06,","117",",,X,04,","10.4",",,X,04,","6.1",",X,26,","1782.7","X","733.9",",X","48.1",",,,X","","","627",",,,X","-5.34",",X","-1.72",",,,X","-8.96",",,,X","","","","","","","","","","","","","",""
"USW00094850","2012-01","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","X","0.0",",X","16",",X","6",",X","0",",X","31",",X","11",",X","5",",X","31",",X","23",",X","0",",X","0",",X","5","","","","","","-24.4",",X,20,","635",",,X,29,+","221",",,X,17,","19.3",",,X,23,","5.0",",X,10,+","2570.0","X","787.3",",X","68.3",",,,X","","","1231",",,,X","-7.06",",X","-3.05",",,,X","-11.08",",,,X","","","","","","","","","","","","","",""
"USW00094850","2012-02","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","X","0.0",",X","14",",X","4",",X","0",",X","29",",X","7",",X","2",",X","29",",X","15",",X","0",",X","0",",X","","","","","","","-19.4",",X,26,+","660",",,X,29,+","196",",,X,29,","18.0",",,X,29,","5.0",",X,05,+","3239.9","X","669.9",",X","42.0",",,,X","","","721",",,,X","-4.77",",X","-0.24",",,,X","-9.29",",,,X","","","","","270",",X","","","","","15.6",",X","",""
"USW00094850","2012-03","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","1.7","X","1.7",",X","13",",X","4",",X","1",",X","18",",X","4",",X","1",",X","19",",X","5",",X","5",",X","0",",X","2","","2","","","","-20.0",",X,05,","1194",",,X,04,","470",",,X,03,","36.3",",,X,03,","27.2",",X,21,","3676.8","X","436.9",",X","63.0",",,,X","","","734",",,,X","4.30",",X","9.68",",,,X","-1.09",",,,X","","","","","180",",X","","","","","21.0",",X","",""
"USW00094850","2012-04","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","1.7","X","0.0",",X","11",",X","4",",X","1",",X","1",",X","0",",X","0",",X","25",",X","0",",X","1",",X","0",",X","1","","","","1","","-7.2",",X,28,+","25",",,X,17,","23",",,X,26,","31.2",",,X,16,","22.2",",X,14,","4110.7","X","433.9",",X","57.8",",,,X","","","44",",,,X","3.87",",X","9.88",",,,X","-2.14",",,,X","","","","","360",",X","","","","","16.5",",X","",""
"USW00094850","2012-05","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","14.0","X","12.3",",X","15",",X","7",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","15",",X","0",",X","2","","1","","4","","-0.6",",X,31,+","0",",,X,31,+","0",",T,X,20,","22.1",",,X,20,","31.1",",X,19,","4292.6","X","181.9",",X","66.8",",,,X","","","0",",T,,X","12.86",",X","19.91",",,,X","5.81",",,,X","","","","","180",",X","","","","","17.9",",X","",""
"USW00094850","2012-06","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","59.6","X","45.6",",X","15",",X","9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","22",",X","0",",X","1","","","","6","","0.6",",X,01,","0",",,X,30,+","0",",,X,30,+","18.0",",,X,18,","31.1",",X,20,+","4359.9","X","67.3",",X","90.5",",,,X","","","0",",,,X","17.61",",X","23.86",",,,X","11.36",",,,X","","","","","180",",X","","","","","14.8",",X","",""
"USW00094850","2012-07","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","140.4","X","80.8",",X","11",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","3",",X","4","","","","10","","8.3",",X,28,","0",",,X,31,+","0",",,X,31,+","38.9",",,X,25,","32.8",",X,05,+","7.8","X","7.8",",X","103.8",",,,X","","","0",",,,X","20.69",",X","26.85",",,,X","14.53",",,,X","","","","","310",",X","","","","","19.7",",X","",""
"USW00094850","2012-08","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","175.4","X","35.0",",X","12",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","1",",X","5","","","","4","","6.1",",X,19,","0",",,X,31,+","0",",,X,31,+","17.3",",,X,16,","32.2",",X,30,","52.2","X","44.4",",X","61.6",",,,X","","","0",",,,X","18.03",",X","24.02",",,,X","12.04",",,,X","","","","","310",",X","","","","","13.9",",X","",""
"USW00094850","2012-09","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","182.1","X","6.7",",X","15",",X","10",",X","1",",X","0",",X","0",",X","0",",X","3",",X","0",",X","9",",X","0",",X","5","","","","3","","-1.7",",X,27,","0",",,X,30,+","0",",T,X,18,","36.1",",,X,17,","28.9",",X,04,","256.4","X","204.2",",X","107.1",",,,X","","","0",",T,,X","11.75",",X","17.80",",,,X","5.70",",,,X","","","","","270",",X","","","","","17.9",",X","",""
"USW00094850","2012-10","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","182.1","X","0.0",",X","15",",X","11",",X","1",",X","2",",X","2",",X","0",",X","13",",X","0",",X","2",",X","0",",X","7","","","","1","","-6.1",",X,29,","51",",,X,31,+","74",",,X,31,","56.1",",,X,25,","22.2",",X,03,","641.8","X","385.4",",X","132.1",",,,X","","","156",",,,X","5.90",",X","10.19",",,,X","1.61",",,,X","","","","","180",",X","","","","","16.1",",X","",""
"USW00094850","2012-11","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","182.1","X","0.0",",X","13",",X","4",",X","0",",X","14",",X","3",",X","0",",X","22",",X","10",",X","0",",X","0",",X","8","","","","","","-11.1",",X,27,","102",",,X,25,+","254",",,X,23,","19.1",",,X,11,","14.4",",X,22,","1182.0","X","540.2",",X","52.3",",,,X","","","379",",,,X","0.33",",X","3.41",",,,X","-2.76",",,,X","","","","","310",",X","","","","","17.0",",X","",""
"USW00094850","2012-12","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","182.1","X","0.0",",X","15",",X","4",",X","1",",X","26",",X","5",",X","0",",X","29",",X","20",",X","0",",X","0",",X","6","","","","","","-16.7",",X,12,","381",",,X,26,+","302",",,X,20,","42.9",",,X,20,","11.7",",X,03,","1893.2","X","711.2",",X","79.8",",,,X","","","722",",,,X","-4.61",",X","-1.45",",,,X","-7.77",",,,X","","","","","360",",X","","","","","19.7",",X","",""
"USW00094850","2013-01","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","W","0.0",",X","18",",X","10",",X","0",",X","31",",X","10",",X","7",",X","31",",X","22",",X","0",",X","0",",X","2","","","","","","-27.8",",X,22,","686",",,X,31,","363",",,X,30,","17.5",",,X,30,","5.6",",X,12,","2741.9","W","848.7",",X","70.3",",,,X","","","1086",",,,X","-9.04",",X","-4.98",",,,X","-13.10",",,,X","","","","","270",",X","","","","","17.9",",X","",""
"USW00094850","2013-02","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","W","0.0",",X","18",",X","8",",X","0",",X","28",",X","11",",X","10",",X","28",",X","25",",X","0",",X","0",",X","3","","","","","","-28.9",",X,04,","838",",,X,28,+","315",",,X,19,","23.9",",,X,19,","3.3",",X,13,","3531.8","W","789.9",",X","71.1",",,,X","","","1064",",,,X","-9.88",",X","-5.28",",,,X","-14.48",",,,X","","","","","360",",X","","","","","20.1",",X","",""
"USW00094850","2013-03","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","W","0.0",",X","19",",X","8",",X","1",",X","31",",X","11",",X","3",",X","31",",X","21",",X","0",",X","0",",X","1","","","","","","-20.0",",X,14,+","1092",",,X,19,+","366",",,X,11,","35.8",",,X,11,","8.3",",X,29,","4286.2","W","754.4",",X","83.9",",,,X","","","1243",",,,X","-6.00",",X","-1.46",",,,X","-10.54",",,,X","","","","","310",",X","","","","","17.9",",X","",""
"USW00094850","2013-04","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","W","0.0",",W","18",",W","10",",W","0",",W","30",",W","7",",W","0",",W","27",",W","8",",W","0",",W","0",",W","7","","2","","1","","-16.6",",W,02,","990",",,W,15,+","239",",,W,12,","24.6",",,W,12,","19.4",",W,30,+","4827.2","W","541.0",",W","120.9",",,,W","","","700",",,,W","0.30",",W","4.87",",,,W","-4.27",",,,W","","","","","180",",W","","","","","15.2",",W","",""
"USW00094850","2013-05","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","7.0","W","7.0",",W","12",",W","9",",W","0",",W","4",",W","3",",W","0",",W","11",",W","0",",W","9",",W","0",",W","2","","1","","3","","-3.8",",W,13,","80",",,W,01,","43",",,W,11,","22.6",",,W,02,","30.0",",W,30,","5116.4","W","289.2",",W","94.9",",,,W","","","114",",,,W","9.23",",W","15.11",",,,W","3.35",",,,W","","","","","225",",W","","","","","17.9",",W","",""
"USW00094850","2013-06","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094850","2013-07","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","","","68.0",",7","13",",7","10",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","2",",7","3","","","","8","","3.3",",7,02,","0",",,7,31,+","0",",,7,31,+","37.1",",,7,18,","33.3",",7,16,","64.6","W","64.6",",7","121.6",",,,7","","","0",",,,7","18.44",",7","24.44",",,,7","12.45",",,,7","","","","","","","","","","","","","",""
"USW00094850","2013-08","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","","","48.6",",7","14",",7","7",",7","0",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","22",",7","1",",7","4","","","","6","","5.6",",7,13,","0","1,,7,31,+","0",",,7,31,+","20.6",",,7,26,","33.3",",7,25,","124.8","W","60.2",",7","59.0",",,,7","","","0",",,,7","17.96",",7","24.18",",,,7","11.74",",,,7","","","","","","","","","","","","","",""
"USW00094850","2013-09","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","","","5.3",",7","15",",7","7",",7","0",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","11",",7","0",",7","5","","","","2","","1.7",",7,23,+","0","1,,7,30,+","0",",,7,30,+","23.1",",,7,19,","26.7",",7,06,","268.3","W","143.5",",7","51.4",",,,7","","","0",",,,7","13.73",",7","19.46",",,,7","7.99",",,,7","","","","","","","","","","","","","",""
"USW00094850","2013-10","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","","","0.0",",7","19",",7","11",",7","1",",7","2",",7","1",",7","0",",7","15",",7","0",",7","5",",7","0",",7","6","","","","1","","-7.8",",7,29,","25",",,7,23,+","56",",,7,22,","27.2",",,7,05,","24.4",",7,01,","625.9","W","357.6",",7","111.4",",,,7","","","90",",,,7","6.80",",7","11.13",",,,7","2.47",",,,7","","","","","","","","","","","","","",""
"USW00094850","2013-11","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","","","0.0",",7","21",",7","9",",7","0",",7","11","1,7","5",",7","1",",7","24",",7","9",",7","0",",7","0",",7","3","","","","1","","-17.8",",7,29,","127","1,,7,30,+","145",",,7,27,","17.5",",,7,06,","10.6",",7,17,+","1222.7","W","596.8",",7","77.1",",,,7","","","482",",,,7","-1.56",",7","1.82",",,,7","-4.94",",,,7","","","","","","","","","","","","","",""
"USW00094850","2014-01","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","W","0.0",",W","21",",W","9",",W","0",",W","31",",W","15",",W","19",",W","31",",W","31",",W","0",",W","0",",W","1","","","","","","-28.2",",W,03,","740",",,W,31,+","145",",,W,17,","7.4",",,W,17,","-1.0",",W,13,+","","","1016.6",",W","55.6",",,,W","","","998",",,,W","-14.46",",W","-10.26",",,,W","-18.65",",,,W","","","","","225","2,W","","","","","17.0","2,W","",""
"USW00094850","2014-02","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","W","0.0",",W","13",",W","6",",W","0",",W","28",",W","7",",W","18",",W","28",",W","26",",W","0",",W","0",",W","","","","","","","-33.2",",W,28,","890",",,W,22,+","107",",,W,13,","10.2",",,W,20,","5.0",",W,20,+","","","921.4",",W","33.9",",,,W","","","532",",,,W","-14.58",",W","-8.62",",,,W","-20.53",",,,W","","","","","225",",W","","","","","18.3",",W","",""
"USW00094850","2014-03","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","W","0.0",",W","16",",W","8",",W","0",",W","31",",W","9",",W","14",",W","31",",W","21",",W","0",",W","0",",W","","","","","","","-28.2",",W,03,","1040",",,W,28,","165",",,W,27,","14.7",",,W,27,","10.0",",W,10,","","","847.8",",W","49.9",",,,W","","","763",",,,W","-9.01",",W","-2.45",",,,W","-15.58",",,,W","","","","","225",",W","","","","","15.2",",W","",""
"USW00094850","2014-04","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","W","0.0",",W","14",",W","8",",W","1",",W","28",",W","7",",W","2",",W","25",",W","4",",W","0",",W","0",",W","6","","1","","","","-20.5",",W,16,","990",",,W,05,","262",",,W,04,","28.2",",,W,04,","18.9",",W,21,","","","529.8",",W","113.0",",,,W","","","909",",,,W","0.67",",W","5.99",",,,W","-4.65",",,,W","","","","","","","","","","","","","",""
"USW00094850","2014-05","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","11.1","W","11.1",",W","12",",W","6",",W","0",",W","1",",W","1",",W","0",",W","6",",W","0",",W","8",",W","0",",W","3","","","","1","","-3.8",",W,06,","50",",,W,16,","71",",,W,15,","14.5",",,W,12,","30.6",",W,31,","","","246.6",",W","64.5",",,,W","","","91",",,,W","10.74",",W","16.91",",,,W","4.56",",,,W","","","","","270",",W","","","","","14.8",",W","",""
"USW00094850","2014-06","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","39.6","W","28.5",",W","14",",W","9",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","18",",W","0",",W","4","","","","3","","2.8",",W,14,","0",",,W,30,+","0",",,W,30,+","42.4",",,W,23,","29.4",",W,30,+","","","94.3",",W","143.3",",,,W","","","0",",,,W","16.14",",W","22.11",",,,W","10.17",",,,W","","","","","225",",W","","","","","16.1",",W","",""
"USW00094850","2014-07","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","61.8","W","22.2",",W","13",",W","7",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","21",",W","0",",W","2","","","","2","","6.1",",W,10,","0",",,W,31,+","0",",T,W,12,","40.4",",,W,06,","30.0",",W,21,","70.6","W","70.6",",W","106.4",",,,W","","","0",",T,,W","16.77",",W","22.44",",,,W","11.11",",,,W","","","","","315",",W","","","","","18.8",",W","",""
"USW00094850","2014-08","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","78.2","W","16.4",",W","12",",W","10",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","16",",W","0",",W","8","","","","2","","5.6",",W,28,","0",",,W,31,+","0",",,W,31,+","49.0",",,W,19,","28.3",",W,25,+","144.3","W","73.7",",W","113.7",",,,W","","","0",",,,W","16.49",",W","21.84",",,,W","11.13",",,,W","","","","","360",",W","","","","","12.1",",W","",""
