"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HN09","HN09_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","HX09","HX09_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LN09","LN09_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","LX09","LX09_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MN09","MN09_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MX09","MX09_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00218450","1964-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","1",",Z","0",",Z","0",",Z","","","","","1",",Z","28",",Z","8",",Z","0",",Z","0",",Z","","","","","-17.8",",Z,23,","","","","","0.5",",,Z,12,","12.2",",Z,29,","","","2919.9","Z","","","","","","","","","","","","","","","","","","","640.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5",",,,Z","","","-3.76",",Z","2.18",",,,Z","-9.70",",,,Z"
"USC00218450","1964-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","6",",Z","6",",Z","0",",Z","","","","","2",",Z","29",",Z","9",",Z","0",",Z","0",",Z","","","","","-20.0",",Z,17,","","","","","12.7",",,Z,29,","11.1",",Z,13,+","","","3579.7","Z","","","","","","","","","","","","","","","","","","","659.8",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7",",,,Z","","","-2.95",",Z","2.93",",,,Z","-8.84",",,,Z"
"USC00218450","1964-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","1.4","Z","1.4",",Z","11",",Z","6",",Z","1",",Z","","","","","0",",Z","12",",Z","0",",Z","5",",Z","0",",Z","","","","","-7.2",",Z,04,","","","","","27.2",",,Z,13,","30.0",",Z,16,","","","3869.0","Z","","","","","","","","","","","","","","","","","","","289.3",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0",",,,Z","","","8.74",",Z","14.90",",,,Z","2.57",",,,Z"
"USC00218450","1964-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","39.1","Z","37.7",",Z","11",",Z","7",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","22",",Z","3",",Z","","","","","3.3",",Z,13,","","","","","22.9",",,Z,12,","33.9",",Z,22,","","","3949.1","Z","","","","","","","","","","","","","","","","","","","80.1",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.3",",,,Z","","","16.96",",Z","23.51",",,,Z","10.42",",,,Z"
"USC00218450","1964-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","139.6","Z","100.5",",Z","8",",Z","5",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","27",",Z","8",",Z","","","","","3.9",",Z,01,","","","","","34.3",",,Z,23,","34.4",",Z,26,+","","","3978.3","Z","","","","","","","","","","","","","","","","","","","29.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.9",",,,Z","","","20.71",",Z","27.09",",,,Z","14.33",",,,Z"
"USC00218450","1964-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","327.0","Z","187.4",",Z","6",",Z","6",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","14",",Z","","","","","11.7",",Z,04,","","","","","20.3",",,Z,11,","36.7",",Z,18,","","","0.3","Z","","","","","","","","","","","","","","","","","","","0.3",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.6",",,,Z","","","24.37",",Z","30.94",",,,Z","17.80",",,,Z"
"USC00218450","1964-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","426.1","Z","99.1",",Z","13",",Z","8",",Z","3",",Z","","","","","0",",Z","0",",Z","0",",Z","27",",Z","6",",Z","","","","","6.1",",Z,14,","","","","","41.9",",,Z,30,","36.1",",Z,02,+","","","29.8","Z","","","","","","","","","","","","","","","","","","","29.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165.6",",,,Z","","","20.58",",Z","26.82",",,,Z","14.33",",,,Z"
"USC00218450","1964-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","460.9","Z","34.8",",Z","9",",Z","8",",Z","1",",Z","","","","","0",",Z","1",",Z","0",",Z","17",",Z","1",",Z","","","","","0.0",",Z,15,","","","","","32.8",",,Z,08,","32.2",",Z,02,","","","136.4","Z","","","","","","","","","","","","","","","","","","","106.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.1",",,,Z","","","15.94",",Z","21.45",",,,Z","10.43",",,,Z"
"USC00218450","1964-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","461.7","Z","0.8",",Z","7",",Z","3",",Z","0",",Z","","","","","0",",Z","9",",Z","0",",Z","7",",Z","0",",Z","","","","","-5.0",",Z,10,","","","","","5.1",",,Z,11,","24.4",",Z,16,","","","393.8","Z","","","","","","","","","","","","","","","","","","","257.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9",",,,Z","","","10.06",",Z","15.83",",,,Z","4.28",",,,Z"
"USC00218450","1964-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","461.7","Z","0.0",",Z","7",",Z","5",",Z","0",",Z","","","","","3",",Z","16",",Z","7",",Z","0",",Z","0",",Z","","","","","-26.1",",Z,30,","","","","","6.4",",,Z,27,","20.0",",Z,02,","","","877.6","Z","","","","","","","","","","","","","","","","","","","483.8",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7",",,,Z","","","2.21",",Z","6.97",",,,Z","-2.56",",,,Z"
"USC00218450","1964-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","461.7","Z","0.0",",Z","9",",Z","4",",Z","0",",Z","","","","","12",",Z","31",",Z","27",",Z","0",",Z","0",",Z","","","","","-28.9",",Z,27,","","","","","7.1",",,Z,10,","3.9",",Z,12,","","","1750.5","Z","","","","","","","","","","","","","","","","","","","872.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6",",,,Z","","","-9.82",",Z","-5.12",",,,Z","-14.53",",,,Z"
"USC00218450","1965-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","7",",Z","1",",Z","0",",Z","","","","","17",",Z","31",",Z","23",",Z","0",",Z","0",",Z","","","","","-30.0",",Z,29,","","","","","3.0",",,Z,31,","5.0",",Z,21,","","","2685.7","Z","","","","","","","","","","","","","","","","","","","935.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2",",,,Z","","","-11.84",",Z","-6.47",",,,Z","-17.20",",,,Z"
"USC00218450","1965-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","4",",Z","2",",Z","0",",Z","","","","","16",",Z","27",",Z","21",",Z","0",",Z","0",",Z","","","","","-29.4",",Z,02,","","","","","14.0",",,Z,10,","7.2",",Z,05,","","","3498.2","Z","","","","","","","","","","","","","","","","","","","812.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7",",,,Z","","","-10.68",",Z","-5.38",",,,Z","-15.99",",,,Z"
"USC00218450","1965-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0","1,Z","10",",Z","8",",Z","1",",Z","","","","","6","1,Z","30","1,Z","19",",Z","0",",Z","0",",Z","","","","","-21.1","1,Z,23,+","","","","","33.0",",,Z,01,","3.9",",Z,07,","","","4249.3","Z","","","","","","","","","","","","","","","","","","","751.1",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.0",",,,Z","","","-6.68","1,Z","-2.29",",,,Z","-11.06","1,,,Z"
"USC00218450","1965-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","15",",Z","11",",Z","0",",Z","","","","","0",",Z","12",",Z","0",",Z","2",",Z","0",",Z","","","","","-2.8",",Z,02,","","","","","23.6",",,Z,23,","25.0",",Z,29,","","","4623.5","Z","","","","","","","","","","","","","","","","","","","374.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.1",",,,Z","","","5.86",",Z","10.18",",,,Z","1.54",",,,Z"
"USC00218450","1965-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","17.8","Z","17.8",",Z","17",",Z","12",",Z","1",",Z","","","","","0",",Z","1",",Z","0",",Z","21",",Z","1",",Z","","","","","-1.7",",Z,10,","","","","","30.2",",,Z,07,","33.9",",Z,02,","","","4715.6","Z","","","","","","","","","","","","","","","","","","","92.1",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.1",",,,Z","","","15.93",",Z","22.13",",,,Z","9.74",",,,Z"
"USC00218450","1965-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","59.2","Z","41.4",",Z","10",",Z","6",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","29",",Z","0",",Z","","","","","8.9",",Z,30,+","","","","","90.9",",,Z,01,","31.1",",Z,27,","","","4726.2","Z","","","","","","","","","","","","","","","","","","","10.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.7",",,,Z","","","19.36",",Z","25.18",",,,Z","13.54",",,,Z"
"USC00218450","1965-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","152.1","Z","92.9",",Z","9",",Z","7",",Z","3",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","2",",Z","","","","","10.0",",Z,10,","","","","","43.7",",,Z,02,","35.0",",Z,23,","","","3.9","Z","","","","","","","","","","","","","","","","","","","3.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.4",",,,Z","","","21.21",",Z","27.14",",,,Z","15.28",",,,Z"
"USC00218450","1965-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","239.0","Z","86.9",",Z","10",",Z","8",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","27",",Z","3",",Z","","","","","5.0",",Z,28,","","","","","31.2",",,Z,25,","34.4",",Z,13,","","","27.5","Z","","","","","","","","","","","","","","","","","","","23.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.5",",,,Z","","","20.38",",Z","26.07",",,,Z","14.68",",,,Z"
"USC00218450","1965-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","244.3","Z","5.3",",Z","18",",Z","12",",Z","0",",Z","","","","","0",",Z","1",",Z","0",",Z","5",",Z","0",",Z","","","","","-3.3",",Z,26,","","","","","23.9",",,Z,17,","27.2",",Z,09,","","","225.2","Z","","","","","","","","","","","","","","","","","","","197.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148.5",",,,Z","","","11.92",",Z","16.28",",,,Z","7.55",",,,Z"
"USC00218450","1965-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","250.5","Z","6.2",",Z","5",",Z","3",",Z","0",",Z","","","","","0",",Z","4",",Z","0",",Z","5",",Z","0",",Z","","","","","-3.9",",Z,28,","","","","","18.5",",,Z,07,","26.7",",Z,18,","","","459.4","Z","","","","","","","","","","","","","","","","","","","234.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7",",,,Z","","","10.98",",Z","16.77",",,,Z","5.18",",,,Z"
"USC00218450","1965-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","250.5","Z","0.0",",Z","4",",Z","3",",Z","2",",Z","","","","","0",",Z","24",",Z","4",",Z","0",",Z","0",",Z","","","","","-13.9",",Z,27,","","","","","26.7",",,Z,26,","18.9",",Z,02,","","","983.5","Z","","","","","","","","","","","","","","","","","","","524.1",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.8",",,,Z","","","0.86",",Z","5.30",",,,Z","-3.57",",,,Z"
"USC00218450","1965-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","250.5","Z","0.0",",Z","7",",Z","4",",Z","0",",Z","","","","","1",",Z","30",",Z","11",",Z","0",",Z","0",",Z","","","","","-20.0",",Z,27,","","","","","11.4",",,Z,12,","8.3",",Z,31,","","","1624.3","Z","","","","","","","","","","","","","","","","","","","640.8",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0",",,,Z","","","-2.34",",Z","1.11",",,,Z","-5.79",",,,Z"
"USC00218450","1966-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","2",",Z","2",",Z","0",",Z","","","","","21",",Z","31",",Z","29",",Z","0",",Z","0",",Z","","","","","-33.9",",Z,29,+","","","","","7.6",",,Z,02,","1.7",",Z,01,","","","2678.7","Z","","","","","","","","","","","","","","","","","","","1054.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0",",,,Z","","","-15.68",",Z","-10.49",",,,Z","-20.87",",,,Z"
"USC00218450","1966-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","3",",Z","3",",Z","0",",Z","","","","","12",",Z","27",",Z","17",",Z","0",",Z","0",",Z","","","","","-27.2",",Z,20,","","","","","16.5",",,Z,08,","10.6",",Z,09,","","","3437.2","Z","","","","","","","","","","","","","","","","","","","758.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0",",,,Z","","","-8.76",",Z","-3.58",",,,Z","-13.94",",,,Z"
"USC00218450","1966-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","6",",Z","3",",Z","0",",Z","","","","","0",",Z","23",",Z","6",",Z","0",",Z","0",",Z","","","","","-14.4",",Z,07,","","","","","21.6",",,Z,04,","20.0",",Z,17,","","","3937.5","Z","","","","","","","","","","","","","","","","","","","500.3",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2",",,,Z","","","2.20",",Z","7.20",",,,Z","-2.81",",,,Z"
