"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00145210","1988-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","271.4","0","203.6",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","","","","","9.4",",0,10,","0",",,0,30,+","0",",,0,30,+","25.9",",,0,30,","37.8",",0,29,+","","","2792.6","0","0.6",",0","","","","","44.2",",,,0","0",",,,0","25.10",",0","32.26",",,,0","17.94",",,,0","","","","","",""
"USC00145210","1988-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","479.6","0","208.2",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","","","","","15.0",",0,02,","0",",,0,31,+","0",",,0,31,+","59.9",",,0,01,","36.1",",0,31,","","","3.1","0","3.1",",0","","","","","120.4",",,,0","0",",,,0","24.95",",0","30.30",",,,0","19.60",",,,0","","","","","",""
"USC00145210","1988-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","735.1","0","255.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","10.6",",0,29,","0",",,0,31,+","0",",,0,31,+","9.7",",,0,13,","38.9",",0,23,","","","3.6","0","0.5",",0","","","","","27.3",",,,0","0",",,,0","26.56",",0","33.55",",,,0","19.57",",,,0","","","","","",""
"USC00145210","1988-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","830.3","0","95.2","1,0","5",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","26","1,0","7","1,0","","","","","8.3","1,0,06,","0",",,0,30,+","0",",,0,30,+","65.5",",,0,16,","34.4","1,0,23,+","","","16.3","0","12.7","1,0","","","","","103.5",",,,0","0",",,,0","21.18","1,0","28.42","1,,,0","13.94","1,,,0","","","","","",""
"USC00145210","1988-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","832.9","0","2.6","1,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","2","1,0","0",",0","9",",0","0",",0","","","","","-2.8","1,0,29,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,07,","28.9",",0,18,","","","220.1","0","203.8",",0","","","","","19.6",",,,0","0",",,,0","11.62","1,0","17.96",",,,0","5.29","1,,,0","","","","","",""
"USC00145210","1988-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0","1,0","2",",0","1",",0","0",",0","","","0","1,0","0","1,0","27","1,0","3","1,0","0","1,0","0","1,0","","","","","-11.1","1,0,16,","","","0","1,,0,31,+","17.8",",,0,27,","19.4","1,0,03,","","","","","478.4","1,0","","","","","19.6",",,,0","0","1,,,0","2.39","1,0","9.05","1,,,0","-4.28","1,,,0","","","","","",""
"USC00145210","1989-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0","1,0","5",",0","3",",0","0",",0","1",",0","0",",0","0","1,0","21","1,0","2",",0","0",",0","0",",0","","","","","-10.0","1,0,09,","25",",,0,14,","13",",,0,14,","10.9",",,0,29,","17.8",",0,12,","","","","","457.1",",0","","","","","25.5",",,,0","13",",,,0","2.95","1,0","8.75",",,,0","-2.84","1,,,0","","","","","",""
"USC00145210","1989-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0","3,0","7",",0","2",",0","0",",0","7",",0","1","2,0","5","3,0","25","3,0","10","2,0","2","2,0","0","2,0","","","","","-22.2","3,0,03,","51",",,0,04,+","25","2,,0,02,","4.6",",,0,13,","21.7","2,0,01,","","","","","566.3","2,0","","","","","12.0",",,,0","51","2,,,0","-4.61","3,0","0.63","2,,,0","-9.85","3,,,0","","","","","",""
"USC00145210","1989-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","2.8","0","2.8","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","18","1,0","3","1,0","9","1,0","0","1,0","","","","","-11.1","1,0,06,+","0",",,0,31,+","0",",,0,31,+","22.9",",,0,20,","27.8","1,0,28,+","","","","","357.1","1,0","","","","","80.6",",,,0","0",",,,0","6.52","1,0","14.38","1,,,0","-1.33","1,,,0","","","","","",""
"USC00145210","1989-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","44.4","0","41.6","2,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","3","2,0","0","2,0","11","2,0","4","2,0","","","","","-4.4","2,0,10,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,02,","33.3","2,0,27,","","","","","166.0","2,0","","","","","15.8",",,,0","0",",,,0","13.89","2,0","21.15","2,,,0","6.63","2,,,0","","","","","",""
"USC00145210","1989-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","80.6","0","36.2","4,0","6",",0","4",",0","2",",0","0",",0","0",",0","0","3,0","0","3,0","0","4,0","21","4,0","0","4,0","","","","","2.8","3,0,07,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,18,","30.6","4,0,31,+","","","","","70.3","4,0","","","","","85.0",",,,0","0",",,,0","17.28","4,0","23.54","4,,,0","11.01","3,,,0","","","","","",""
"USC00145210","1989-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","172.2","0","91.6","2,0","12",",0","6",",0","3",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","27","2,0","3","2,0","","","","","11.1","2,0,15,","0",",,0,30,+","0",",,0,30,+","38.6",",,0,01,","32.8","2,0,21,+","","","","","5.3","2,0","","","","","145.6",",,,0","0",",,,0","21.41","2,0","26.59","2,,,0","16.23","2,,,0","","","","","",""
"USC00145210","1989-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","352.1","0","179.9","5,0","7",",0","7",",0","2",",0","","","0","1,0","0","4,0","0","4,0","0","4,0","27","4,0","11","4,0","","","","","15.0","4,0,23,","","","0","1,,0,31,+","41.9",",,0,31,","35.6","4,0,08,","","","0.0","0","0.0","4,0","","","","","115.9",",,,0","0","1,,,0","25.22","5,0","31.02","4,,,0","19.42","4,,,0","","","","","",""
"USC00145210","1989-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","487.0","0","134.9","5,0","13",",0","8",",0","5",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","26","5,0","3","5,0","","","","","11.7","5,0,12,+","0",",,0,31,+","0",",,0,31,+","70.4",",,0,29,","33.9","5,0,05,","","","0.3","0","0.3","5,0","","","","","260.8",",,,0","0",",,,0","23.51","5,0","29.06","5,,,0","17.96","5,,,0","","","","","",""
"USC00145210","1989-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","537.4","0","50.4","2,0","6","2,0","5","2,0","0","2,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","20","2,0","2","2,0","","","","","0.6","2,0,25,+","0",",,0,30,+","0",",,0,30,+","23.9","2,,0,05,","32.2","2,0,02,+","","","82.8","0","82.5","2,0","","","","","85.1",",a,,0","0",",,,0","17.19","2,0","23.38","2,,,0","10.99","2,,,0","","","","","",""
"USC00145210","1989-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","558.4","0","21.0","1,0","5",",0","4",",0","2",",0","0",",0","0",",0","0","1,0","3","1,0","0","1,0","18","1,0","0","1,0","","","","","-2.8","1,0,20,","0",",,0,31,+","0",",,0,31,+","46.2",",,0,28,","31.1","1,0,15,+","","","218.1","0","135.3","1,0","","","","","88.1",",,,0","0",",,,0","14.52","1,0","21.90","1,,,0","7.14","1,,,0","","","","","",""
"USC00145210","1989-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","558.4","0","0.0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","15","2,0","0","2,0","2","2,0","0","2,0","","","","","-10.0","2,0,29,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","26.7","2,0,12,","","","555.6","0","337.5","2,0","","","","","0.0",",,,0","0",",,,0","6.28","2,0","13.67","2,,,0","-1.11","2,,,0","","","","","",""
"USC00145210","1989-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","558.4","0","0.0","1,0","2",",0","0",",0","0",",0","9",",0","0","3,0","6","1,0","29","1,0","14","1,0","0","1,0","0","1,0","","","","","-30.0","1,0,22,","76",",,0,16,+","0","3,T,0,17,","2.3",",,0,15,","20.6","1,0,06,","","","1250.3","0","694.7","1,0","","","","","2.8",",,,0","0","3,T,,0","-4.83","1,0","1.75","1,,,0","-11.40","1,,,0","","","","","",""
"USC00145210","1990-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","","","0","3,0","0",",0","27",",0","0",",0","1",",0","0",",0","","","","","-10.0",",0,01,","","","0","3,,0,31,+","24.4",",,0,20,","22.8",",0,11,","","","1707.4","0","457.1",",0","","","","","46.7",",,,0","0","3,,,0","3.59",",0","9.80",",,,0","-2.63",",,,0","","","","","",""
"USC00145210","1990-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0",",0","8",",0","5",",0","0",",0","","","","","0",",0","22",",0","5",",0","1",",0","0",",0","","","","","-11.7",",0,17,","","","","","19.8",",,0,22,","22.8",",0,13,","","","2134.4","0","427.0",",0","","","","","60.2",",,,0","","","3.08",",0","9.03",",,,0","-2.86",",,,0","","","","","",""
"USC00145210","1990-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","1.1","0","1.1","1,0","14",",0","11",",0","0",",0","0",",0","0",",0","0","1,0","12","1,0","1","1,0","3","1,0","0","1,0","","","","","-7.2","1,0,24,+","0",",,0,31,+","0",",,0,31,+","20.8",",,0,14,","25.0","1,0,13,+","","","2461.4","0","327.0","1,0","","","","","105.2",",,,0","0",",,,0","7.47","1,0","12.50","1,,,0","2.44","1,,,0","","","","","",""
"USC00145210","1990-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","12.8","0","11.7","1,0","14",",0","7",",0","0",",0","","","0","1,0","0",",0","7",",0","0","1,0","7","1,0","0","1,0","","","","","-2.2",",0,11,+","","","0","1,,0,30,+","19.3",",,0,13,","28.3","1,0,24,+","","","2676.8","0","215.4","1,0","","","","","69.6",",,,0","0","1,,,0","11.24","1,0","17.62","1,,,0","4.86",",,,0","","","","","",""
"USC00145210","1990-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","28.2","0","15.4","2,0","16",",0","15",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","16","2,0","0","2,0","","","","","1.7","1,0,01,","0",",,0,31,+","0",",,0,31,+","40.9",",,0,15,","28.9","2,0,26,","","","2771.5","0","94.7","2,0","","","","","194.6",",,,0","0",",,,0","15.69","2,0","20.71","2,,,0","10.67","1,,,0","","","","","",""
"USC00145210","1990-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","10","1,0","9","1,0","5","1,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","50.5","1,,0,11,","","","","","","","","","","","","","203.6","1,,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","1990-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","204.4","1,0","6","2,0","6","2,0","1","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","13","1,0","","","","","12.2","1,0,15,+","0",",,0,31,+","0",",,0,31,+","43.7","2,,0,21,","36.1","1,0,11,+","","","1.4","0","1.4","1,0","","","","","99.4",",a,,0","0",",,,0","25.10","1,0","30.55","1,,,0","19.65","1,,,0","","","","","",""
"USC00145210","1990-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","174.4","3,0","10",",0","7",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","11","3,0","","","","","11.1","3,0,08,+","0",",,0,31,+","0",",,0,31,+","30.5",",,0,15,","36.7","3,0,29,","","","2.8","0","1.4","3,0","","","","","97.5",",,,0","0",",,,0","24.51","3,0","30.48","3,,,0","18.55","3,,,0","","","","","",""
"USC00145210","1990-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","127.0","4,0","6","2,0","1","2,0","0","2,0","0",",0","0",",0","0","2,0","0","2,0","0","4,0","23","4,0","12","4,0","","","","","4.4","2,0,23,","0",",,0,30,+","0",",,0,30,+","11.2","2,,0,11,","38.9","4,0,02,","","","22.3","0","19.5","4,0","","","","","18.1","2,,,0","0",",,,0","22.51","4,0","29.55","4,,,0","15.48","2,,,0","","","","","",""
"USC00145210","1990-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","15.7","1,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","2","1,0","0","1,0","18","1,0","0","1,0","","","","","0.0","1,0,23,+","0",",,0,31,+","0",",,0,31,+","23.1",",,0,03,","31.1","1,0,06,","","","182.3","0","160.0","1,0","","","","","31.2",",,,0","0",",,,0","13.52","1,0","20.89","1,,,0","6.15","1,,,0","","","","","",""
"USC00145210","1990-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","4.5","2,0","5",",0","3",",0","1",",0","0",",0","0",",0","0","2,0","9","2,0","0",",0","13",",0","0",",0","","","","","-6.1","2,0,29,+","0",",,0,30,+","13",",,0,05,","56.4",",,0,04,","27.2",",0,01,","","","419.5","0","237.2",",0","","","","","68.0",",,,0","13",",,,0","10.16","2,0","17.28",",,,0","3.04","2,,,0","","","","","",""
"USC00145210","1990-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0","2,0","5",",0","2",",0","0",",0","11",",0","2",",0","6","2,0","21","2,0","9","2,0","0","2,0","0","2,0","","","","","-21.1","2,0,30,","51",",,0,23,+","51",",,0,21,","5.8",",,0,17,","19.4","2,0,10,","","","993.1","0","573.6","2,0","","","","","12.1",",,,0","89",",,,0","-1.45","2,0","3.93","2,,,0","-6.82","2,,,0","","","","","",""
"USC00145210","1991-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","9",",0","2",",0","0",",0","","","","","1","3,0","28","3,0","","","","","","","","","","","-22.2","3,0,26,","","","","","9.4",",,0,05,","","","","","","","","","","","","","22.1",",,,0","","","","","","","-9.47","3,,,0","","","","","",""
"USC00145210","1991-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","1",",0","0",",0","","","","","-11.7",",0,16,+","0",",,0,28,+","0",",,0,28,+","0.0",",T,0,18,","23.3",",0,22,","","","","","372.6",",0","","","","","0.0",",T,,0","0",",,,0","5.03",",0","12.68",",,,0","-2.63",",,,0","","","","","",""
"USC00145210","1991-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","4.5","1,0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","1","1,0","8","1,0","0","1,0","","","","","-6.1",",0,07,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,17,","28.9","1,0,27,","","","","","296.8","1,0","","","","","31.7",",,,0","0",",,,0","8.54","1,0","15.62","1,,,0","1.45",",,,0","","","","","",""
"USC00145210","1991-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","8.9","4,0","10",",0","8",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","11","4,0","0","4,0","","","","","2.8","4,0,10,","0",",,0,30,+","0",",,0,30,+","37.8",",,0,13,","28.3","4,0,17,+","","","","","132.8","4,0","","","","","108.7",",,,0","0",",,,0","13.57","4,0","19.45","4,,,0","7.69","4,,,0","","","","","",""
"USC00145210","1991-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","71.9","4,0","12",",0","7",",0","2",",0","0",",0","0",",0","0","4,0","0","4,0","0","3,0","23","3,0","0","3,0","","","","","2.2","4,0,06,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,24,","31.7","3,0,29,+","","","","","31.1","3,0","","","","","120.3",",,,0","0",",,,0","19.97","4,0","25.09","3,,,0","14.84","4,,,0","","","","","",""
"USC00145210","1991-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","189.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","13.3",",0,07,","0",",,0,30,+","0",",,0,30,+","9.4",",,0,22,","36.1",",0,29,+","","","","","0.0",",0","","","","","30.3",",,,0","0",",,,0","24.65",",0","30.30",",,,0","19.00",",,,0","","","","","",""
"USC00145210","1991-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","251.5","2,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","19","2,0","","","","","15.0","2,0,29,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,24,","39.4","2,0,23,+","","","0.0","0","0.0","2,0","","","","","32.5",",,,0","0",",,,0","27.01","2,0","34.00","2,,,0","20.01","2,,,0","","","","","",""
"USC00145210","1991-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","224.1","1,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","20","1,0","","","","","12.2","1,0,20,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,31,","38.9","1,0,03,+","","","0.0","0","0.0","1,0","","","","","30.5",",,,0","0",",,,0","25.80","1,0","33.26","1,,,0","18.35","1,,,0","","","","","",""
"USC00145210","1991-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","108.6","2,0","8",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","22","2,0","8","2,0","","","","","3.3","2,0,20,+","0",",,0,30,+","0",",,0,30,+","13.5",",,0,14,","36.1","2,0,10,","","","53.0","0","53.0","2,0","","","","","40.7",",,,0","0",",,,0","20.32","2,0","27.44","2,,,0","13.19","2,,,0","","","","","",""
"USC00145210","1991-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","7","1,0","4","1,0","0","1,0","0",",0","0",",0","","","","","0","1,0","20","1,0","0","1,0","","","","","","","0",",,0,31,+","0",",,0,31,+","17.3","1,,0,28,","31.7","1,0,04,","","","","","","","","","","","51.9","1,,,0","0",",,,0","","","22.86","1,,,0","","","","","","","",""
"USC00145210","1991-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0","2,0","10",",0","4",",0","2",",0","2","4,0","1","1,0","0","2,0","18","2,0","4","2,0","1","2,0","0","2,0","","","","","-13.3","2,0,04,","25","4,,0,24,+","25","1,,0,23,","41.9",",,0,17,","22.2","2,0,14,","","","","","425.4","2,0","","","","","84.9",",,,0","25","1,,,0","3.14","2,0","8.20","2,,,0","-1.92","2,,,0","","","","","",""
"USC00145210","1991-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","7",",0","4",",0","1",",0","0",",0","0",",0","","","","","3","5,0","0","5,0","0","5,0","","","","","","","0",",,0,31,+","0",",,0,31,+","32.5",",,0,20,","18.9","5,0,08,","","","","","","","","","","","60.2",",,,0","0",",,,0","","","8.08","5,,,0","","","","","","","",""
"USC00145210","1992-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","24","1,0","1","1,0","0","1,0","0","1,0","","","","","-14.4","1,0,16,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,01,","16.7","1,0,30,","","","","","477.2","1,0","","","","","27.5",",,,0","0",",,,0","2.43","1,0","7.85","1,,,0","-3.00","1,,,0","","","","","",""
"USC00145210","1992-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0","2,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","15","2,0","1","2,0","1","2,0","0","2,0","","","","","-7.8","2,0,08,","0",",,0,29,+","0",",,0,29,+","13.5",",,0,12,","21.1","2,0,21,","","","","","352.2","2,0","","","","","44.0",",,,0","0",",,,0","5.29","2,0","10.89","2,,,0","-0.31","2,,,0","","","","","",""
"USC00145210","1992-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","7","1,0","7","1,0","2","1,0","0",",0","0",",0","","","","","0","5,0","6","5,0","0","5,0","","","","","","","0",",,0,31,+","0",",,0,31,+","40.4","1,,0,18,","26.7","5,0,02,","","","","","","","","","","","118.7","1,,,0","0",",,,0","","","15.29","5,,,0","","","","","","","",""
"USC00145210","1992-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","8.9","2,0","10",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","3","2,0","0","2,0","10","2,0","0","2,0","","","","","-2.2","2,0,02,+","0",",,0,30,+","0",",,0,30,+","23.4",",,0,19,","29.4","2,0,15,","","","","","191.9","2,0","","","","","79.6",",,,0","0",",,,0","11.79","2,0","17.90","2,,,0","5.69","2,,,0","","","","","",""
"USC00145210","1992-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","28.3","3,0","4","2,0","3","2,0","1","2,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","20","3,0","0","3,0","","","","","4.4","3,0,28,+","0",",,0,31,+","0",",,0,31,+","27.2","2,,0,14,","28.9","3,0,13,","","","","","76.3","3,0","","","","","46.6",",a,,0","0",",,,0","16.62","3,0","22.81","3,,,0","10.43","3,,,0","","","","","",""
"USC00145210","1992-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","70.2","1,0","13",",0","10",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","24","1,0","0","1,0","","","","","11.1","1,0,21,","0",",,0,30,+","0",",,0,30,+","52.8",",,0,25,","31.1","1,0,25,+","","","","","12.0","1,0","","","","","167.0",",,,0","0",",,,0","20.34","1,0","25.26","1,,,0","15.42","1,,,0","","","","","",""
"USC00145210","1992-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","15","2,0","11","2,0","4","2,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","120.9","2,,0,05,","","","","","","","","","","","","","319.0",",a,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","1992-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","91.5","2,0","8",",0","8",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","29","1,0","2","1,0","","","","","10.0","2,0,16,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,26,","32.2","1,0,11,+","","","","","4.5","1,0","","","","","82.5",",,,0","0",",,,0","21.40","2,0","26.76","1,,,0","16.03","2,,,0","","","","","",""
"USC00145210","1992-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","64.2","2,0","8",",0","5",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","0","2,0","","","","","5.0","2,0,30,+","0",",,0,30,+","0",",,0,30,+","29.7",",,0,20,","31.1","2,0,15,+","","","","","39.9","2,0","","","","","73.9",",,,0","0",",,,0","19.20","2,0","25.94","2,,,0","12.46","2,,,0","","","","","",""
"USC00145210","1992-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","10.4","1,0","5","1,0","5","1,0","0","1,0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","19","1,0","0","1,0","","","","","-0.6","1,0,17,","0",",,0,31,+","0",",,0,31,+","10.9","1,,0,08,","30.0","1,0,14,","","","","","130.4","1,0","","","","","34.3","1,,,0","0",",,,0","14.33","1,0","21.62","1,,,0","7.05","1,,,0","","","","","",""
